elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	68.22	68.22	0.00	0.00
20	69.35	70.49	0.00	0.00
30	70.14	71.71	0.00	0.00
40	70.73	72.51	0.00	0.00
50	71.11	72.62	0.00	0.00
60	71.59	74.00	0.00	0.00
70	71.95	74.10	0.00	0.00
80	72.16	73.65	0.00	0.00
90	72.48	75.00	0.00	0.00
100	72.69	74.60	0.00	0.00
110	72.91	75.09	0.00	0.00
120	73.19	76.32	0.00	0.00
130	73.33	75.01	0.00	0.00
140	73.47	75.29	0.00	0.00
150	73.63	75.79	0.00	0.00
160	73.73	75.33	0.00	0.00
170	73.85	75.68	0.00	0.00
180	74.03	77.08	0.00	0.00
190	74.06	74.76	0.00	0.00
200	74.17	76.19	0.00	0.00
210	74.24	75.69	0.00	0.00
220	74.30	75.55	0.00	0.00
230	74.42	76.90	0.00	0.00
240	74.52	76.92	0.00	0.00
250	74.58	76.09	0.00	0.00
260	74.64	76.11	0.00	0.00
270	74.71	76.39	0.00	0.00
280	74.76	76.20	0.00	0.00
290	74.82	76.59	0.00	0.00
300	74.86	76.05	0.00	0.00
310	74.88	75.49	0.00	0.00
320	74.90	75.51	0.00	0.00
330	74.95	76.39	0.00	0.00
340	74.99	76.21	0.00	0.00
350	75.05	77.40	0.00	0.00
360	75.07	75.69	0.00	0.00
370	75.11	76.62	0.00	0.00
380	75.15	76.56	0.00	0.00
390	75.21	77.46	0.00	0.00
400	75.26	77.28	0.00	0.00
410	75.29	76.26	0.00	0.00
420	75.31	76.19	0.00	0.00
430	75.33	76.13	0.00	0.00
440	75.37	77.38	0.00	0.00
450	75.40	76.28	0.00	0.00
460	75.41	75.87	0.00	0.00
470	75.42	76.29	0.00	0.00
480	75.44	75.96	0.00	0.00
490	75.45	76.14	0.00	0.00
500	75.47	76.28	0.00	0.00
510	75.49	76.47	0.00	0.00
520	75.49	75.79	0.00	0.00
530	75.51	76.28	0.00	0.00
540	75.52	76.28	0.00	0.00
550	75.53	76.04	0.00	0.00
560	75.55	76.68	0.00	0.00
570	75.56	75.98	0.00	0.00
580	75.57	76.37	0.00	0.00
590	75.58	75.89	0.00	0.00
600	75.59	76.39	0.00	0.00
610	75.60	75.89	0.00	0.00
620	75.60	76.05	0.00	0.00
630	75.61	76.29	0.00	0.00
640	75.61	75.39	0.00	0.00
650	75.60	74.79	0.00	0.00
660	75.61	76.26	0.00	0.00
670	75.63	76.77	0.00	0.00
680	75.63	76.24	0.00	0.00
690	75.65	76.98	0.00	0.00
700	75.66	76.29	0.00	0.00
710	75.66	75.69	0.00	0.00
720	75.67	75.97	0.00	0.00
730	75.66	75.19	0.00	0.00
740	75.66	75.79	0.00	0.00
750	75.66	75.54	0.00	0.00
760	75.66	75.69	0.00	0.00
770	75.66	75.90	0.00	0.00
780	75.67	75.71	0.00	0.00
790	75.67	76.00	0.00	0.00
800	75.67	76.09	0.00	0.00
810	75.68	75.91	0.00	0.00
820	75.69	76.49	0.00	0.00
830	75.70	76.71	0.00	0.00
840	75.70	75.51	0.00	0.00
850	75.70	75.88	0.00	0.00
860	75.70	75.61	0.00	0.00
870	75.72	77.21	0.00	0.00
880	75.72	76.00	0.00	0.00
890	75.74	77.19	0.00	0.00
900	75.73	75.36	0.00	0.00
910	75.74	76.69	0.00	0.00
920	75.75	76.10	0.00	0.00
930	75.75	75.69	0.00	0.00
940	75.75	76.21	0.00	0.00
950	75.75	75.98	0.00	0.00
960	75.76	76.52	0.00	0.00
970	75.77	77.10	0.00	0.00
980	75.77	75.67	0.00	0.00
990	75.79	77.21	0.00	0.00
1000	75.78	75.42	0.00	0.00
1010	75.79	75.91	0.00	0.00
1020	75.78	75.71	0.00	0.00
1030	75.78	75.79	0.00	0.00
1040	75.77	74.61	0.00	0.00
1050	75.78	76.68	0.00	0.00
1060	75.78	75.75	0.00	0.00
1070	75.79	76.49	0.00	0.00
1080	75.78	75.26	0.00	0.00
1090	75.79	75.91	0.00	0.00
1100	75.79	76.10	0.00	0.00
1110	75.80	76.68	0.00	0.00
1120	75.80	76.54	0.00	0.00
1130	75.80	75.81	0.00	0.00
1140	75.81	76.30	0.00	0.00
1150	75.80	75.51	0.00	0.00
1160	75.80	74.90	0.00	0.00
1170	75.80	76.49	0.00	0.00
1180	75.80	75.88	0.00	0.00
1190	75.80	75.00	0.00	0.00
1200	75.80	76.36	0.00	0.00
1210	75.80	75.69	0.00	0.00
1220	75.81	76.50	0.00	0.00
1230	75.81	75.80	0.00	0.00
1240	75.81	76.30	0.00	0.00
1250	75.82	76.90	0.00	0.00
1260	75.82	75.61	0.00	0.00
1270	75.82	75.71	0.00	0.00
1280	75.82	76.88	0.00	0.00
1290	75.83	77.00	0.00	0.00
1300	75.84	76.29	0.00	0.00
1310	75.84	76.20	0.00	0.00
1320	75.85	77.50	0.00	0.00
1330	75.85	75.32	0.00	0.00
1340	75.86	77.41	0.00	0.00
