elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	90.11	90.11	0.00	0.00
20	92.14	94.18	0.00	0.00
30	92.89	94.39	0.00	0.00
40	93.39	94.88	0.00	0.00
50	93.66	94.75	0.00	0.00
60	93.73	94.09	0.00	0.00
70	93.88	94.80	0.00	0.00
80	93.97	94.61	0.00	0.00
90	94.04	94.58	0.00	0.00
100	94.08	94.45	0.00	0.00
110	94.11	94.39	0.00	0.00
120	94.11	94.08	0.00	0.00
130	94.16	94.80	0.00	0.00
140	94.17	94.29	0.00	0.00
150	94.17	94.24	0.00	0.00
160	94.19	94.50	0.00	0.00
170	94.23	94.86	0.00	0.00
180	94.23	94.19	0.00	0.00
190	94.26	94.79	0.00	0.00
200	94.28	94.60	0.00	0.00
210	94.30	94.78	0.00	0.00
220	94.28	93.87	0.00	0.00
230	94.33	95.30	0.00	0.00
240	94.31	93.93	0.00	0.00
250	94.32	94.49	0.00	0.00
260	94.33	94.60	0.00	0.00
270	94.34	94.74	0.00	0.00
280	94.34	94.30	0.00	0.00
290	94.34	94.29	0.00	0.00
300	94.36	95.10	0.00	0.00
310	94.35	94.10	0.00	0.00
320	94.36	94.44	0.00	0.00
330	94.37	94.68	0.00	0.00
340	94.36	94.19	0.00	0.00
350	94.37	94.67	0.00	0.00
360	94.36	93.89	0.00	0.00
370	94.38	95.29	0.00	0.00
380	94.39	94.71	0.00	0.00
390	94.37	93.76	0.00	0.00
400	94.38	94.41	0.00	0.00
410	94.38	94.67	0.00	0.00
420	94.38	94.27	0.00	0.00
430	94.40	95.28	0.00	0.00
440	94.39	94.00	0.00	0.00
450	94.39	94.50	0.00	0.00
460	94.40	94.79	0.00	0.00
470	94.40	94.48	0.00	0.00
480	94.40	94.22	0.00	0.00
490	94.40	94.57	0.00	0.00
500	94.41	94.60	0.00	0.00
510	94.40	93.97	0.00	0.00
520	94.41	95.20	0.00	0.00
530	94.41	94.39	0.00	0.00
540	94.41	94.29	0.00	0.00
550	94.41	94.59	0.00	0.00
560	94.42	94.74	0.00	0.00
570	94.42	94.38	0.00	0.00
580	94.42	94.30	0.00	0.00
590	94.42	94.70	0.00	0.00
600	94.42	94.59	0.00	0.00
610	94.42	94.27	0.00	0.00
620	94.42	94.58	0.00	0.00
630	94.42	93.94	0.00	0.00
640	94.42	94.72	0.00	0.00
650	94.42	94.55	0.00	0.00
660	94.43	94.50	0.00	0.00
670	94.43	94.68	0.00	0.00
680	94.43	94.79	0.00	0.00
690	94.43	94.40	0.00	0.00
700	94.43	94.50	0.00	0.00
710	94.43	94.46	0.00	0.00
720	94.43	94.13	0.00	0.00
730	94.43	94.69	0.00	0.00
740	94.43	94.48	0.00	0.00
750	94.44	94.60	0.00	0.00
760	94.44	94.60	0.00	0.00
770	94.44	94.47	0.00	0.00
780	94.44	94.60	0.00	0.00
790	94.44	94.18	0.00	0.00
800	94.44	94.70	0.00	0.00
810	94.44	93.98	0.00	0.00
820	94.44	94.44	0.00	0.00
830	94.44	94.84	0.00	0.00
840	94.44	94.57	0.00	0.00
850	94.44	94.17	0.00	0.00
860	94.44	94.68	0.00	0.00
870	94.45	94.93	0.00	0.00
880	94.45	94.69	0.00	0.00
890	94.44	93.74	0.00	0.00
900	94.45	94.78	0.00	0.00
910	94.45	94.58	0.00	0.00
920	94.44	94.14	0.00	0.00
930	94.46	95.67	0.00	0.00
940	94.45	93.97	0.00	0.00
950	94.45	94.28	0.00	0.00
960	94.45	94.46	0.00	0.00
970	94.45	94.88	0.00	0.00
980	94.45	94.36	0.00	0.00
990	94.46	94.67	0.00	0.00
1000	94.45	93.88	0.00	0.00
1010	94.46	95.12	0.00	0.00
1020	94.45	93.57	0.00	0.00
1030	94.45	94.63	0.00	0.00
1040	94.45	94.87	0.00	0.00
1050	94.45	94.19	0.00	0.00
1060	94.45	94.58	0.00	0.00
1070	94.45	94.47	0.00	0.00
1080	94.45	94.52	0.00	0.00
1090	94.45	94.55	0.00	0.00
1100	94.45	94.56	0.00	0.00
1110	94.45	94.48	0.00	0.00
1120	94.45	94.27	0.00	0.00
1130	94.46	94.84	0.00	0.00
1140	94.45	94.27	0.00	0.00
1150	94.46	94.52	0.00	0.00
1160	94.45	94.28	0.00	0.00
1170	94.45	94.57	0.00	0.00
1180	94.46	94.57	0.00	0.00
1190	94.46	94.86	0.00	0.00
1200	94.46	94.48	0.00	0.00
1210	94.46	94.47	0.00	0.00
1220	94.46	94.22	0.00	0.00
1230	94.46	94.55	0.00	0.00
1240	94.46	94.48	0.00	0.00
1250	94.46	95.27	0.00	0.00
1260	94.46	94.07	0.00	0.00
1270	94.46	94.56	0.00	0.00
1280	94.46	94.07	0.00	0.00
1290	94.46	94.10	0.00	0.00
1300	94.46	95.17	0.00	0.00
1310	94.46	94.67	0.00	0.00
1320	94.46	94.18	0.00	0.00
1330	94.46	94.68	0.00	0.00
1340	94.46	94.06	0.00	0.00
1350	94.46	94.98	0.00	0.00
1360	94.46	94.31	0.00	0.00
1370	94.46	94.67	0.00	0.00
1380	94.46	94.56	0.00	0.00
1390	94.47	94.54	0.00	0.00
1400	94.46	94.09	0.00	0.00
1410	94.46	94.59	0.00	0.00
1420	94.47	94.89	0.00	0.00
1430	94.46	94.13	0.00	0.00
1440	94.46	94.19	0.00	0.00
1450	94.46	94.69	0.00	0.00
1460	94.46	94.59	0.00	0.00
1470	94.46	94.40	0.00	0.00
1480	94.47	94.99	0.00	0.00
1490	94.47	94.38	0.00	0.00
1500	94.46	93.79	0.00	0.00
1510	94.47	95.00	0.00	0.00
1520	94.47	94.55	0.00	0.00
1530	94.47	94.71	0.00	0.00
1540	94.46	93.80	0.00	0.00
1550	94.47	95.09	0.00	0.00
1560	94.46	93.98	0.00	0.00
1570	94.47	94.97	0.00	0.00
1580	94.47	94.38	0.00	0.00
1590	94.47	94.49	0.00	0.00
1600	94.47	94.65	0.00	0.00
1610	94.47	94.29	0.00	0.00
1620	94.47	94.18	0.00	0.00
1630	94.47	94.87	0.00	0.00
1640	94.47	94.40	0.00	0.00
1650	94.47	94.80	0.00	0.00
1660	94.47	94.08	0.00	0.00
1670	94.47	94.39	0.00	0.00
1680	94.47	94.88	0.00	0.00
1690	94.46	93.72	0.00	0.00
1700	94.47	95.20	0.00	0.00
1710	94.47	94.41	0.00	0.00
1720	94.47	94.69	0.00	0.00
1730	94.47	94.58	0.00	0.00
1740	94.47	94.51	0.00	0.00
1750	94.47	94.68	0.00	0.00
1760	94.47	94.49	0.00	0.00
1770	94.47	94.42	0.00	0.00
1780	94.47	94.09	0.00	0.00
1790	94.47	94.89	0.00	0.00
1800	94.47	94.56	0.00	0.00
1810	94.47	93.78	0.00	0.00
1820	94.47	94.79	0.00	0.00
1830	94.47	94.38	0.00	0.00
1840	94.47	94.38	0.00	0.00
1850	94.47	94.73	0.00	0.00
1860	94.47	94.65	0.00	0.00
1870	94.47	94.56	0.00	0.00
1880	94.47	94.95	0.00	0.00
1890	94.47	93.88	0.00	0.00
1900	94.47	94.68	0.00	0.00
1910	94.47	94.56	0.00	0.00
1920	94.47	94.31	0.00	0.00
