sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2158.53, reads: 30384.42, writes: 8645.13, response time: 12.28ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2762.01, reads: 38626.20, writes: 11041.06, response time: 9.32ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2793.00, reads: 39131.97, writes: 11174.99, response time: 9.64ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2862.00, reads: 40082.01, writes: 11447.00, response time: 8.97ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2916.99, reads: 40881.90, writes: 11668.97, response time: 9.00ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2961.01, reads: 41356.14, writes: 11850.04, response time: 8.82ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2929.99, reads: 41086.85, writes: 11714.96, response time: 9.27ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3036.01, reads: 42466.12, writes: 12143.03, response time: 8.83ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3107.90, reads: 43499.58, writes: 12428.60, response time: 8.37ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3051.10, reads: 42732.33, writes: 12200.38, response time: 8.43ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3158.86, reads: 44182.10, writes: 12652.46, response time: 8.29ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3194.11, reads: 44769.60, writes: 12762.45, response time: 8.24ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3180.03, reads: 44529.36, writes: 12719.10, response time: 8.26ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3221.97, reads: 45094.57, writes: 12895.88, response time: 7.95ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3263.95, reads: 45712.30, writes: 13054.80, response time: 8.06ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3269.07, reads: 45809.92, writes: 13076.26, response time: 8.17ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3401.02, reads: 47565.26, writes: 13609.07, response time: 7.77ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3396.00, reads: 47453.01, writes: 13576.00, response time: 7.98ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3510.97, reads: 49245.63, writes: 14058.89, response time: 7.47ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3498.02, reads: 49013.31, writes: 13985.09, response time: 7.25ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3568.00, reads: 49921.03, writes: 14276.01, response time: 7.23ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3548.95, reads: 49691.33, writes: 14185.81, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3361.04, reads: 47085.57, writes: 13458.16, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3376.01, reads: 47199.21, writes: 13489.06, response time: 7.46ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3293.99, reads: 46135.83, writes: 13182.95, response time: 8.28ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3323.01, reads: 46490.14, writes: 13285.04, response time: 8.72ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3702.96, reads: 51885.45, writes: 14814.84, response time: 6.80ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3514.01, reads: 49163.14, writes: 14053.04, response time: 7.72ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3417.99, reads: 47882.88, writes: 13670.96, response time: 8.17ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3673.00, reads: 51444.02, writes: 14691.01, response time: 7.03ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3550.03, reads: 49656.36, writes: 14207.10, response time: 7.25ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3576.97, reads: 50090.64, writes: 14323.90, response time: 7.38ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3630.03, reads: 50798.47, writes: 14493.13, response time: 7.08ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3750.96, reads: 52470.45, writes: 15002.84, response time: 7.08ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3485.03, reads: 48910.42, writes: 13963.12, response time: 7.85ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 3825.98, reads: 53510.69, writes: 15288.91, response time: 6.84ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 3631.02, reads: 50869.33, writes: 14551.10, response time: 6.95ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 3697.99, reads: 51700.93, writes: 14761.98, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 3695.97, reads: 51761.64, writes: 14782.90, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 3551.03, reads: 49740.45, writes: 14240.13, response time: 8.30ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 3684.00, reads: 51550.00, writes: 14702.00, response time: 7.03ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 3892.00, reads: 54544.93, writes: 15579.98, response time: 6.70ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 3825.98, reads: 53568.75, writes: 15307.93, response time: 6.50ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 3704.01, reads: 51833.15, writes: 14805.04, response time: 7.54ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 3786.02, reads: 52991.30, writes: 15137.09, response time: 6.78ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 3782.99, reads: 52971.86, writes: 15158.96, response time: 6.63ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 3842.97, reads: 53765.53, writes: 15369.87, response time: 7.15ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 3866.00, reads: 54170.05, writes: 15440.02, response time: 6.60ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 3850.01, reads: 53872.12, writes: 15396.03, response time: 6.65ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 3725.03, reads: 52203.40, writes: 14920.11, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 3973.96, reads: 55599.43, writes: 15874.84, response time: 6.47ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 3724.01, reads: 52161.08, writes: 14938.02, response time: 7.32ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 16, tps: 3834.02, reads: 53624.31, writes: 15303.09, response time: 6.58ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 16, tps: 3718.00, reads: 52083.97, writes: 14864.99, response time: 7.06ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 16, tps: 3842.98, reads: 53829.78, writes: 15383.94, response time: 6.74ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 16, tps: 3877.99, reads: 54225.93, writes: 15525.98, response time: 6.43ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 16, tps: 3957.00, reads: 55332.02, writes: 15801.01, response time: 6.55ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 16, tps: 3937.99, reads: 55130.90, writes: 15756.97, response time: 6.42ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 16, tps: 3879.99, reads: 54397.86, writes: 15526.96, response time: 6.69ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 3977.01, reads: 55658.10, writes: 15915.03, response time: 6.61ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 16, tps: 3892.00, reads: 54530.04, writes: 15570.01, response time: 6.57ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 16, tps: 3949.00, reads: 55236.95, writes: 15777.98, response time: 6.24ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 16, tps: 3813.01, reads: 53467.16, writes: 15258.05, response time: 7.02ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 16, tps: 3963.99, reads: 55428.88, writes: 15849.97, response time: 6.42ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 16, tps: 3873.00, reads: 54265.07, writes: 15491.02, response time: 6.64ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 16, tps: 3878.00, reads: 54257.94, writes: 15528.98, response time: 7.17ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 16, tps: 4006.99, reads: 56151.93, writes: 16025.98, response time: 6.50ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 16, tps: 3962.00, reads: 55422.05, writes: 15840.02, response time: 6.58ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 16, tps: 3925.02, reads: 54917.29, writes: 15691.08, response time: 6.73ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 4005.01, reads: 56150.19, writes: 16026.06, response time: 6.29ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 16, tps: 3924.95, reads: 54840.36, writes: 15696.82, response time: 6.74ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 16, tps: 3989.02, reads: 55876.27, writes: 15959.08, response time: 6.71ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 16, tps: 3776.99, reads: 52939.88, writes: 15101.96, response time: 7.00ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 16, tps: 4036.01, reads: 56519.10, writes: 16163.03, response time: 6.40ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 16, tps: 3922.02, reads: 54911.31, writes: 15700.09, response time: 6.48ms (95%), errors: 0.00, reconnects:  0.00
[  76s] threads: 16, tps: 4004.97, reads: 56051.54, writes: 15993.87, response time: 6.21ms (95%), errors: 0.00, reconnects:  0.00
[  77s] threads: 16, tps: 4065.03, reads: 56882.38, writes: 16260.11, response time: 6.22ms (95%), errors: 0.00, reconnects:  0.00
[  78s] threads: 16, tps: 3854.99, reads: 53920.83, writes: 15416.95, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 16, tps: 3994.00, reads: 55954.96, writes: 16002.99, response time: 6.63ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 4068.99, reads: 56973.82, writes: 16247.95, response time: 6.42ms (95%), errors: 0.00, reconnects:  0.00
[  81s] threads: 16, tps: 3885.01, reads: 54372.16, writes: 15542.05, response time: 6.85ms (95%), errors: 0.00, reconnects:  0.00
[  82s] threads: 16, tps: 4055.00, reads: 56813.99, writes: 16222.00, response time: 6.38ms (95%), errors: 0.00, reconnects:  0.00
[  83s] threads: 16, tps: 4020.01, reads: 56263.13, writes: 16081.04, response time: 6.60ms (95%), errors: 0.00, reconnects:  0.00
[  84s] threads: 16, tps: 4027.02, reads: 56419.21, writes: 16161.06, response time: 6.08ms (95%), errors: 0.00, reconnects:  0.00
[  85s] threads: 16, tps: 3975.96, reads: 55627.42, writes: 15858.83, response time: 6.23ms (95%), errors: 0.00, reconnects:  0.00
[  86s] threads: 16, tps: 4031.05, reads: 56365.71, writes: 16109.20, response time: 6.56ms (95%), errors: 0.00, reconnects:  0.00
[  87s] threads: 16, tps: 3875.97, reads: 54284.58, writes: 15512.88, response time: 6.41ms (95%), errors: 0.00, reconnects:  0.00
[  88s] threads: 16, tps: 4028.03, reads: 56453.36, writes: 16144.10, response time: 6.50ms (95%), errors: 0.00, reconnects:  0.00
[  89s] threads: 16, tps: 4057.98, reads: 56736.67, writes: 16190.91, response time: 6.50ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 3925.03, reads: 55044.38, writes: 15715.11, response time: 6.98ms (95%), errors: 0.00, reconnects:  0.00
[  91s] threads: 16, tps: 3969.99, reads: 55578.89, writes: 15871.97, response time: 6.41ms (95%), errors: 0.00, reconnects:  0.00
[  92s] threads: 16, tps: 4039.00, reads: 56491.02, writes: 16156.01, response time: 6.37ms (95%), errors: 0.00, reconnects:  0.00
[  93s] threads: 16, tps: 3998.96, reads: 55948.47, writes: 15991.85, response time: 6.83ms (95%), errors: 0.00, reconnects:  0.00
[  94s] threads: 16, tps: 4066.01, reads: 56851.10, writes: 16261.03, response time: 6.44ms (95%), errors: 0.00, reconnects:  0.00
[  95s] threads: 16, tps: 3921.01, reads: 54970.15, writes: 15692.04, response time: 7.00ms (95%), errors: 0.00, reconnects:  0.00
[  96s] threads: 16, tps: 4120.99, reads: 57719.86, writes: 16490.96, response time: 6.29ms (95%), errors: 0.00, reconnects:  0.00
[  97s] threads: 16, tps: 3950.01, reads: 55351.16, writes: 15790.04, response time: 6.67ms (95%), errors: 0.00, reconnects:  0.00
[  98s] threads: 16, tps: 4036.99, reads: 56416.83, writes: 16142.95, response time: 6.62ms (95%), errors: 0.00, reconnects:  0.00
