procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2 336320 119982656  23900 1175548    0    0    60   399    0    0 12  8 79  1  0
 9  5 336320 119413376  27744 1180076    0    0 434548 16572 109246 270014 17  7 69  7  0
21  1 336320 119086048  29760 1188816    0    0 308040 19968 141771 292163 21  8 65  6  0
17  3 336320 118768624  31756 1199204    0    0 299320 21104 146870 307466 22  8 64  6  0
15  8 336320 118482592  33756 1206692    0    0 278584 20212 141547 304214 22  8 65  5  0
 9  2 336320 118198112  35756 1213692    0    0 269364 20544 141293 304509 22  8 65  5  0
14  2 336320 117928592  37732 1221204    0    0 256740 20240 138002 302982 22  8 65  5  0
19  3 336320 117670992  39748 1228320    0    0 250384 20587 143575 316405 23  8 64  5  0
10  6 336320 117423200  41740 1235764    0    0 234068 20589 146002 329720 23  8 64  5  0
15  4 336320 117183528  43748 1242900    0    0 224644 20740 147394 325832 22  8 65  5  0
11  5 336320 116960056  45740 1250140    0    0 211460 20520 150397 334954 24  8 64  5  0
18  2 336320 116744400  47752 1257084    0    0 210484 20888 152064 341376 24  8 63  5  0
12  7 336320 116524512  49760 1264236    0    0 198908 21239 153683 338808 24  8 64  4  0
18  5 336320 116330664  51728 1270808    0    0 185896 20273 155903 345234 24  8 64  4  0
12  5 336320 116139528  53728 1277792    0    0 179904 21004 162355 349478 24  8 63  4  0
15  4 336320 115950376  55736 1284464    0    0 176744 20536 160273 355784 24  8 64  4  0
21  1 336320 115762960  57736 1291460    0    0 167676 20484 163251 364690 25  8 63  4  0
19  1 336320 115591808  59720 1298020    0    0 160304 20755 168269 376302 25  8 62  4  0
18  1 336320 115432080  61652 1304552    0    0 147016 20377 166983 373985 24  8 64  4  0
15  3 336320 115276992  63516 1310984    0    0 146188 20788 173628 381103 25  8 63  4  0
22  1 336320 115123592  65496 1320064    0    0 139524 20512 171288 370539 25  8 63  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  5 336320 114957368  68072 1332932    0    0 139272 73048 174288 383893 27  9 61  4  0
13  8 336320 114815920  70708 1340688    0    0 206904 59455 175942 394645 27  8 61  4  0
24  1 336320 114657824  72836 1349236    0    0 262432 114397 169364 384647 26  8 62  4  0
16  5 336320 114534168  75064 1354504    0    0 276828 132960 173906 392804 27  8 61  4  0
27  4 336320 114417920  79644 1360664    0    0 270976 132476 176898 384214 26  9 62  3  0
30  2 336320 114299800  81800 1367792    0    0 269232 132672 177305 403869 27  8 61  3  0
18  5 336320 114188592  83884 1372788    0    0 262368 131527 172059 387335 27  8 62  3  0
 6  3 336320 114063296  85972 1392900    0    0 261640 126549 174973 397253 27  8 61  4  0
20  0 336320 113971280  88060 1386496    0    0 245356 127552 179347 402142 27  9 61  3  0
26  2 336320 113860080  90196 1393104    0    0 230716 123980 178079 399708 27  8 62  3  0
26  1 336320 113765312  92288 1398816    0    0 248820 123044 176937 395853 27  9 61  3  0
20  0 336320 113669616  94480 1404644    0    0 245968 125247 183518 401136 26  9 62  3  0
 8  2 336320 113557264  96560 1439620    0    0 233788 122041 192773 406043 27  9 60  3  0
18  2 336320 113480672  98760 1423264    0    0 220496 119860 193762 415846 27  9 61  3  0
20  0 336320 113400952 100828 1423856    0    0 245980 129008 198039 411673 28  8 61  2  0
23  2 336320 113321968 102976 1427552    0    0 225160 120876 181983 413416 28  8 61  3  0
18  3 336320 113233160 104976 1435196    0    0 264800 120403 185757 409867 27  9 62  3  0
18  4 336320 113137352 107100 1455284    0    0 200732 88925 186293 415702 28  8 61  3  0
16  1 336320 113058504 109288 1458284    0    0 229192 132340 193800 422184 28  9 60  2  0
20  1 336320 112980352 111404 1463952    0    0 204152 117644 191664 417236 28  8 61  2  0
22  1 336320 112901944 113552 1469892    0    0 224600 132980 184759 423905 28  9 62  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  1 336320 112827344 115600 1475996    0    0 221824 133363 188731 420124 28  9 61  2  0
14  3 336320 112730280 116248 1513388    0    0 209060 126829 185382 414767 28  8 61  3  0
13  3 336320 112685456 116780 1501008    0    0 208784 123196 187950 420214 28  9 60  2  0
18  4 336320 112628920 117832 1494812    0    0 208308 129348 192844 418955 28  8 62  2  0
19  2 336320 112556048 118896 1506060    0    0 204504 124188 189230 409903 29  8 61  2  0
21  1 336320 112494688 119948 1506292    0    0 215112 126523 192365 425257 29  8 61  2  0
20  5 336320 112402528 121012 1545012    0    0 213500 127941 197253 434833 29  9 60  2  0
20  1 336320 112367192 122036 1521012    0    0 162192 95100 193604 429743 28  9 61  3  0
22  1 336320 112306104 123132 1525676    0    0 209824 132396 197779 427689 28  9 61  2  0
