sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2235.56, reads: 31444.81, writes: 8946.24, response time: 11.37ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2787.00, reads: 39033.95, writes: 11151.99, response time: 8.81ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2822.00, reads: 39507.07, writes: 11301.02, response time: 9.14ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2838.99, reads: 39747.90, writes: 11355.97, response time: 9.22ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2992.90, reads: 41895.60, writes: 11961.60, response time: 8.43ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2995.11, reads: 41913.48, writes: 11975.42, response time: 8.50ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3032.00, reads: 42456.94, writes: 12126.98, response time: 8.09ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3072.00, reads: 43038.01, writes: 12291.00, response time: 8.17ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3117.00, reads: 43625.06, writes: 12471.02, response time: 8.06ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3111.00, reads: 43552.94, writes: 12432.98, response time: 8.17ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3086.00, reads: 43216.95, writes: 12350.99, response time: 8.70ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3180.00, reads: 44526.05, writes: 12724.01, response time: 7.90ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3220.01, reads: 45054.15, writes: 12879.04, response time: 7.95ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3241.99, reads: 45436.90, writes: 12968.97, response time: 7.94ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3297.00, reads: 46103.98, writes: 13190.00, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3322.00, reads: 46511.03, writes: 13291.01, response time: 7.66ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3342.00, reads: 46770.00, writes: 13360.00, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3401.00, reads: 47572.03, writes: 13605.01, response time: 7.72ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3424.99, reads: 48009.90, writes: 13700.97, response time: 7.10ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3435.00, reads: 48094.00, writes: 13747.00, response time: 7.57ms (95%), errors: 0.00, reconnects:  0.00
