procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 336320 119984472  24892 1175320    0    0    66   405    0    0 12  8 79  1  0
17  2 336320 119412688  31148 1178684    0    0 440952 16916 111595 276780 17  7 68  8  0
15  7 336320 119084744  33584 1188496    0    0 306820 19864 139125 290885 21  8 65  6  0
25  4 336320 118771840  35584 1196084    0    0 297364 20836 141311 309933 22  8 64  6  0
 9 12 336320 118480416  37592 1203952    0    0 280356 20672 140602 310153 22  8 64  6  0
15  5 336320 118199472  39592 1211244    0    0 271376 20648 144498 316996 22  8 64  6  0
14  6 336320 117925680  41592 1218924    0    0 255928 20584 140705 317918 22  8 64  5  0
18  2 336320 117668816  43588 1226412    0    0 250056 20460 145729 319609 22  8 64  5  0
12  6 336320 117419032  45580 1233592    0    0 235776 20532 146919 321430 23  8 64  5  0
 6  2 336320 117184192  47588 1240748    0    0 225000 20464 148378 329614 23  8 64  5  0
 4  3 336320 116952608  49588 1247604    0    0 215096 20664 150590 335696 23  8 64  5  0
21  2 336320 116741168  51608 1254532    0    0 206884 20784 153529 340701 24  8 63  5  0
18  3 336320 116535264  53552 1261616    0    0 192196 20276 154826 334278 23  9 64  5  0
18  1 336320 116335520  55532 1268216    0    0 189884 20476 155825 347565 24  8 64  4  0
25  3 336320 116131144  57532 1274932    0    0 182248 20502 162176 358308 24  8 63  4  0
 5  2 336320 115947504  59540 1281776    0    0 174032 21058 162685 358816 24  8 63  4  0
17  4 336320 115774256  61540 1289368    0    0 165716 20928 160839 352125 24  8 63  4  0
12  3 336320 115599648  63540 1295892    0    0 161068 20792 169484 360096 24  8 64  4  0
23  2 336320 115435752  65524 1302348    0    0 151916 20668 165450 369091 25  9 63  4  0
14  6 336320 115275648  67492 1308684    0    0 147924 20784 174795 378572 25  8 63  4  0
16  3 336320 115122944  69500 1315908    0    0 141776 20808 173451 377099 25  8 63  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  1 336320 114951400  71616 1332352    0    0 140640 73288 176096 394368 27  9 61  3  0
12  4 336320 114750072  74276 1369404    0    0 292720 101712 163398 378825 27  8 61  4  0
22  4 336320 114570848  76392 1416912    0    0 300892 148732 167453 371142 26  9 60  6  0
 2  8 336320 114450016  78668 1421320    0    0 293624 145388 175809 380558 26  8 60  5  0
23  0 336320 114333024  80984 1425068    0    0 260368 126160 173354 374304 26  9 60  5  0
13  5 336320 114213776  83260 1431744    0    0 246132 118168 175500 383275 27  9 60  5  0
18  4 336320 114096672  85564 1438324    0    0 255292 126468 176312 391442 27  9 59  5  0
 8  4 336320 113988144  87752 1448280    0    0 218640 90548 174671 373062 26  8 59  7  0
 4  4 336320 113887368  90004 1452684    0    0 246700 130256 177041 393222 27  8 60  5  0
17  3 336320 113775312  92168 1455304    0    0 153768 66292 180616 402590 27  9 60  4  0
19  3 336320 113676880  94708 1464208    0    0 337212 194612 175248 385064 28  9 59  4  0
19  2 336320 113580032  97076 1469700    0    0 267788 139268 182054 392369 27  9 60  4  0
22  8 336320 113491024  99288 1471768    0    0 199184 93152 179741 401522 27  8 60  5  0
13  6 336320 113396576 101668 1481828    0    0 242236 143136 174818 398636 27  9 60  4  0
20  4 336320 113307456 103984 1486644    0    0 237672 126068 181620 395177 28  8 60  4  0
19  2 336320 113221312 106316 1494812    0    0 234144 136128 183592 399631 28  8 60  4  0
16  4 336320 113152928 108524 1486192    0    0 180268 95032 191749 407856 27  9 61  4  0
20  2 336320 113057760 110840 1511188    0    0 229564 142104 189269 408799 28  8 58  5  0
 3  4 336320 112982272 113136 1509832    0    0 227108 122360 191194 403484 28  9 60  4  0
18  1 336320 112907872 115412 1518668    0    0 225944 131652 179809 398485 27  9 61  3  0
20  3 336320 112835632 117252 1524512    0    0 223364 134428 183992 404331 28  9 60  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  2 336320 112769024 117812 1528080    0    0 181808 98856 186708 407576 27  8 61  3  0
17  3 336320 112691920 118476 1540708    0    0 250828 143700 184430 405463 27  9 60  4  0
 4  2 336320 112620304 119604 1545712    0    0 197996 122164 189840 414410 28  9 60  3  0
25  3 336320 112613080 120176 1489964    0    0 137744 72232 191467 417252 27  9 61  3  0
19  2 336320 112496320 120792 1553812    0    0 345996 207388 180643 388509 28  9 60  3  0
20  1 336320 112430608 121948 1560960    0    0 182596 120736 196926 418658 29  9 60  3  0
20  2 336320 112364176 123076 1564472    0    0 213648 120456 192795 408265 29  8 59  4  0
19  1 336320 112309520 123612 1571664    0    0 167712 114868 186978 401989 28  8 60  3  0
14  3 336320 112251968 124220 1577152    0    0 210176 132612 191988 421037 28  9 59  3  0
12  4 336320 112196760 125400 1582436    0    0 218984 133784 196009 411362 28  9 60  3  0
12  3 336320 112131152 125972 1592324    0    0 207976 135660 196603 414625 28  9 60  3  0
19  4 336320 112094600 126556 1580768    0    0 177496 105992 206459 427577 28  9 59  4  0
11  6 336320 112029224 127712 1598296    0    0 213932 200736 190363 409489 28  9 60  3  0
16  1 336320 111969232 128904 1607556    0    0 203648 131736 193527 418455 29  9 60  3  0
19  3 336320 111922512 130076 1609468    0    0 233212 141760 196954 414111 29  9 60  3  0
 4  2 336320 111873040 131240 1616768    0    0 212844 135424 191903 420102 29  9 60  3  0
17  4 336320 111850096 131972 1587664    0    0 150580 85908 201790 425044 28  9 59  4  0
27  2 336320 111746016 132516 1647188    0    0 221300 145052 191716 412422 28  9 59  4  0
18  1 336320 111721192 133112 1638032    0    0 180176 111164 198819 427192 29  9 60  2  0
20  2 336320 111665528 133692 1643792    0    0 118976 79572 203539 422110 29  8 60  3  0
24  3 336320 111615520 133728 1651516    0    0 280976 181244 198806 416825 29  9 59  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
31  5 336320 111610992 134252 1619168    0    0 156728 91488 202220 419815 28  8 60  3  0
18  1 336320 111533024 134888 1656960    0    0 206736 149588 206261 436354 30  9 58  3  0
19  1 336320 111485976 135496 1664592    0    0 227184 150164 198553 423027 29  9 60  2  0
 8  5 336320 111438560 136656 1671732    0    0 207000 130684 205509 427617 29  9 60  3  0
 9  4 336320 111394832 137828 1676360    0    0 223888 139356 198907 419500 29  9 60  2  0
19  2 336320 111387184 138464 1647264    0    0 146332 98240 213678 430143 28  9 60  3  0
26  1 336320 111314512 138616 1681160    0    0 234512 155924 197696 413359 29  9 59  3  0
22  3 336320 111264088 139832 1695048    0    0 224636 149544 204395 421976 29  9 60  2  0
19  1 336320 111219072 140756 1703840    0    0 233372 150288 207079 421722 30  9 59  2  0
33  1 336320 111174776 141076 1711692    0    0 233440 148272 200231 424574 28  9 60  2  0
