procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 336320 119989912  24568 1175280    0    0    65   403    0    0 12  8 79  1  0
12  8 336320 119410064  28288 1179016    0    0 440012 16980 113521 280811 17  7 68  8  0
 8 11 336320 119078208  30288 1188756    0    0 311764 20608 145087 307814 22  8 64  6  0
21  2 336320 118771080  32288 1199368    0    0 292896 20740 141638 309820 21  8 65  6  0
 9  0 336320 118477712  34288 1206976    0    0 283860 20404 138338 311278 22  8 65  6  0
27  5 336320 118195920  36288 1213820    0    0 270076 20160 140045 316622 22  8 64  6  0
18  1 336320 117923608  38424 1221052    0    0 255908 20372 142722 316926 22  8 65  5  0
17  4 336320 117663456  40424 1228244    0    0 246376 20700 145178 322938 23  8 64  5  0
20  4 336320 117415472  42420 1235732    0    0 238548 20652 144394 327353 23  8 64  5  0
18  2 336320 117180000  44428 1243664    0    0 227860 20532 143749 326611 23  8 64  5  0
16  6 336320 116950536  46436 1251240    0    0 214456 20848 146407 334675 24  8 63  5  0
17  8 336320 116742992  48400 1257960    0    0 204304 19968 146918 329831 23  9 64  5  0
19  3 336320 116533616  50400 1264524    0    0 193304 20136 147879 334073 24  8 64  4  0
16  3 336320 116337824  52360 1271092    0    0 188188 20240 158240 340154 23  8 65  4  0
15  3 336320 116135136  54360 1277644    0    0 187084 20666 163714 359841 24  9 63  4  0
15  4 336320 115951376  56368 1284360    0    0 173884 20930 165147 365966 25  8 63  4  0
 7  3 336320 115768008  58360 1291252    0    0 165644 20840 165501 367518 25  8 63  4  0
14  6 336320 115598344  60280 1297760    0    0 160244 20864 172976 377018 25  9 63  4  0
18  2 336320 115437744  62256 1304628    0    0 152508 20920 167568 372634 25  8 63  4  0
15  4 336320 115277264  64220 1310780    0    0 144332 20336 165770 378802 25  8 63  4  0
24  1 336320 115124160  66076 1318336    0    0 139688 20472 172059 374133 25  8 63  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  3 336320 114954560  68440 1339196    0    0 138896 97272 171288 386670 26  9 61  4  0
15  2 336320 114808328  70856 1357168    0    0 126704 58460 173259 381518 26  9 61  4  0
16  3 336320 114679728  73328 1358200    0    0 116808 60696 169296 359454 25  9 62  4  0
22  5 336320 114465288  75520 1440396    0    0 214808 122252 161529 353486 25  9 62  5  0
18  4 336320 114274176  80032 1516824    0    0 168412 83828 167800 352527 25  8 61  6  0
18  5 336320 114034432  82168 1609412    0    0 284988 190752 172969 376314 25  8 60  7  0
16  9 336320 113904832  84192 1627076    0    0 175308 95132 178265 393848 26  9 58  8  0
21  6 336320 113861672  86196 1576956    0    0 218344 142604 172292 387385 25  9 59  7  0
33  5 336320 113789120  88284 1546576    0    0 157356 106368 185259 398861 26  8 60  5  0
19  5 336320 113655248  90336 1575804    0    0 141452 78592 185928 410661 27  8 57  8  0
21  8 336320 113537616  92412 1593568    0    0 217772 148072 190314 391235 25  9 57  8  0
14 10 336320 113416536  94468 1621568    0    0 104680 41060 204369 411423 26  9 56  9  0
14  6 336320 113330872  96484 1611280    0    0 153136 91544 180586 395603 26  8 58  8  0
15  7 336320 113268288  98524 1595516    0    0 108916 70148 188573 408345 26  8 58  7  0
21  6 336320 113149928 100588 1627664    0    0 234436 183336 175756 387478 24  9 60  7  0
17  8 336320 113102640 102628 1596860    0    0 123592 89616 182979 404127 26  8 60  6  0
15  3 336320 113034248 104664 1587116    0    0 182112 117996 189128 414345 26  9 56 10  0
19  6 336320 112907624 106804 1641268    0    0 180580 145476 190467 407030 27  8 57  8  0
18  7 336320 112836432 108856 1638132    0    0 185832 147812 192059 409754 26  9 59  6  0
12  7 336320 112790168 110888 1614252    0    0 113972 77436 194131 428248 27  9 59  6  0
17  8 336320 112642960 113008 1690060    0    0 172852 172304 189347 411808 27  8 58  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  8 336320 112687344 114920 1579356    0    0 101288 32728 197918 417886 27  8 58  7  0
19  7 336320 112466992 116276 1734784    0    0 250364 229620 184199 398356 26  9 58  7  0
18  5 336320 112404016 116788 1729264    0    0 88292 57564 202343 435870 28  9 57  7  0
26  9 336320 112459624 117816 1617508    0    0 96600 62076 202400 427312 27  9 59  5  0
11  6 336320 112323792 118336 1695020    0    0 174732 154392 198533 418267 27  9 57  7  0
33  8 336320 112264680 118360 1702088    0    0 120540 122952 198887 419088 28  8 57  7  0
17  7 336320 112227472 118376 1678684    0    0 152788 102472 198889 424036 27  9 54 10  0
16  7 336320 112161832 118936 1692204    0    0 127276 110940 194092 413224 26  9 59  6  0
 5  6 336320 112137744 119936 1662860    0    0 118016 100004 203950 427488 27  9 59  5  0
11  7 336320 112044816 121020 1700508    0    0 148212 160252 197999 421947 27  9 58  6  0
19  6 336320 111944576 122044 1745084    0    0 147156 107560 197422 421743 27  9 58  6  0
20  7 336320 111900752 122932 1737628    0    0 44060 105776 203449 419873 27  8 61  4  0
17 10 336320 111844240 123960 1750504    0    0 183580 160196 197656 416777 27  9 57  7  0
 7  6 336320 111818656 124972 1727292    0    0 120496 101360 201664 423103 27  9 58  6  0
 6  6 336320 111706872 126020 1794952    0    0 162024 152540 208876 428515 28  9 57  6  0
27  6 336320 111686712 127048 1765240    0    0 90968 96216 198039 425387 27  9 57  7  0
18  6 336320 111680272 127584 1727572    0    0 139940 112424 201749 416432 27  8 59  6  0
16  7 336320 111628784 128096 1732720    0    0 40112 47232 208262 450825 28  9 56  7  0
17  6 336320 111539640 129080 1783176    0    0 188616 159560 199074 415630 26  9 58  7  0
19  5 336320 111537088 129588 1744152    0    0 108756 94544 209090 435188 27  9 58  6  0
28  7 336320 111404264 130112 1835432    0    0 208964 213112 205470 423987 27  9 58  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  6 336320 111361752 131112 1833848    0    0 45152 31728 210473 436825 28  8 59  5  0
17  8 336320 111250248 132180 1899612    0    0 277464 289800 193212 400437 27  9 60  5  0
20  6 336320 111209192 133188 1906716    0    0 33268 22780 207482 436016 28  8 59  5  0
21  7 336320 111340752 134048 1737176    0    0 74564 52712 209685 435124 28  9 58  6  0
22  5 336320 111145936 135068 1886044    0    0 226664 229676 200729 419292 26  9 58  6  0
 5  6 336320 111169856 136060 1829792    0    0 93048 82372 214248 440110 28  9 56  7  0
22  1 336320 111125856 136612 1835436    0    0 144900 140144 207556 441554 28  9 57  6  0
21  7 336320 111091696 136644 1828836    0    0 123984 125752 209501 443919 27  9 55  9  0
 4  6 336320 111020752 137136 1866272    0    0 141644 132868 213805 438294 28  9 57  6  0
19  5 336320 111016472 138044 1833968    0    0 70404 69836 216359 444467 28  9 57  6  0
23  6 336320 110904320 139100 1911304    0    0 191184 199192 208674 435755 27 10 57  6  0
 6 11 336320 110943088 140100 1837460    0    0 80624 71013 212999 447905 28  9 57  6  0
25  6 336320 110885264 141152 1864672    0    0 129248 146443 228162 435063 28  9 59  4  0
18  5 336320 110842248 142184 1868708    0    0 90064 88680 214918 439288 28  9 55  8  0
21  5 336320 110837488 143164 1843456    0    0 108624 109008 215240 448996 29  9 57  6  0
20  5 336320 110759680 144164 1890660    0    0 150476 152464 209385 434648 28  9 56  7  0
 8  7 336320 110710960 144732 1904736    0    0 128420 121233 211779 435133 27  9 58  5  0
18  8 336320 110729696 145244 1860008    0    0 67268 71743 218980 452910 28  9 57  6  0
18  8 336320 110638856 145836 1914248    0    0 127296 132532 212098 431129 27  9 55  9  0
19  5 336320 110607856 146328 1920280    0    0 25744 39980 222717 471467 29  9 54  8  0
18  5 336320 110583280 146908 1909408    0    0 188188 178980 209375 436534 28  9 57  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  8 336320 110534168 147060 1924804    0    0 128124 132265 218203 456130 29  9 56  6  0
14  7 336320 110548544 147176 1880784    0    0 45204 62523 212499 440119 28  9 58  6  0
21  5 336320 110458688 147220 1946372    0    0 145632 146644 207584 417356 27  9 55  9  0
19  5 336320 110484160 147244 1896984    0    0 94796 93308 210559 443902 28  9 58  6  0
21  5 336320 110385768 147684 1965260    0    0 155804 164488 215542 433658 28  9 59  5  0
16  4 336320 110455832 148232 1867264    0    0 65112 70265 219006 455639 29  9 56  6  0
19  2 336320 110316896 148724 1975800    0    0 175376 206051 209384 429109 28  9 57  6  0
14  7 336320 110365232 149256 1901020    0    0 75304 64128 220470 456306 29  9 53 10  0
22  5 336320 110334744 149272 1912252    0    0 52656 65636 218339 448703 28  9 56  7  0
15  6 336320 110252072 149292 1963144    0    0 154308 165716 215369 437771 28  9 59  5  0
20  6 336320 110261472 149332 1929112    0    0 63144 65881 224197 456593 28  9 56  6  0
18  7 336320 110167656 149508 2002044    0    0 194660 210995 208345 436241 28  9 57  6  0
17  8 336320 110126904 149540 2013728    0    0 31456 39884 217457 454185 29  9 53 10  0
22  5 336320 110158000 149564 1961992    0    0 114092 125980 215533 448645 28  9 55  8  0
21  6 336320 110104920 149584 1989344    0    0 143116 149180 209892 435695 28  9 58  6  0
21  5 336320 110063360 149604 2007504    0    0 102028 117633 221807 443280 29  9 57  6  0
24  5 336320 110062704 150044 1986136    0    0 91816 114539 215514 442766 28  9 57  6  0
20  7 336320 110070896 150596 1952932    0    0 81044 83504 226906 450885 29  9 54  8  0
19  5 336320 109978944 150608 2022972    0    0 122568 134900 224779 448637 28  9 56  7  0
19  7 336320 109937584 151028 2032676    0    0 101184 125956 214621 435478 28  9 58  5  0
15  6 336320 109843728 151400 2106200    0    0 202396 217809 209893 423495 27  9 59  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  6 336320 109783696 151404 2142972    0    0 70968 99807 222628 452208 29  9 57  5  0
23  5 336320 109813984 151416 2097508    0    0 60256 52528 224786 458918 29  9 57  5  0
23  2 336320 109828512 151448 2056292    0    0 152244 175864 219713 442723 28 10 56  7  0
 4  6 336320 109728432 151544 2130240    0    0 91352 108860 225184 455379 28  9 56  6  0
 2  6 336320 109808104 151584 2035632    0    0 131840 124957 224447 449327 27  9 58  6  0
18  6 336320 109756656 151612 2067540    0    0 39492 72571 229457 466343 29  9 55  7  0
21  5 336320 109711776 152080 2089484    0    0 139984 210030 205432 431205 27  9 57  7  0
17  7 336320 109678544 153080 2101616    0    0 100476 116304 216367 448573 28  9 56  6  0
21  6 336320 109719224 153456 2040308    0    0 60012 73700 225558 456302 29  9 53  9  0
20  5 336320 109630984 153580 2110380    0    0 130504 174901 211765 436438 28  9 56  7  0
22  5 336320 109684056 153608 2033044    0    0 58208 54935 237072 466011 29  9 59  3  0
 8  6 336320 109582200 153636 2114624    0    0 170224 186824 221583 431512 28  9 55  8  0
18  6 336320 109553128 153656 2119956    0    0 38864 60364 229490 463860 29  9 56  6  0
19  5 336320 109539040 153692 2115848    0    0 150940 163092 233371 456473 29 10 55  7  0
24  5 336320 109449872 153732 2183932    0    0 160776 193089 218895 449186 28 10 56  6  0
22  6 336320 109389424 153796 2227060    0    0 150128 175531 222098 443680 29  9 56  6  0
20  5 336320 109432704 154156 2161148    0    0 59104 60176 218755 449660 28  9 57  5  0
25  6 336320 109395664 154172 2180076    0    0 140232 173932 218643 449369 28  9 55  7  0
24  4 336320 109470368 154972 2092604    0    0 67764 72868 217108 440831 28  9 52 11  0
19  5 336320 109306240 155156 2230960    0    0 169548 214097 214268 438011 28  9 56  7  0
18  6 336320 109298224 155184 2215500    0    0 67748 75715 217121 443414 29  9 57  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  5 336320 109325200 156004 2174816    0    0 78044 112384 216534 448608 29  9 57  5  0
27  5 336320 109266464 156148 2209876    0    0 169636 183600 212444 429472 28  9 58  5  0
19  6 336320 109268024 156152 2189828    0    0 47552 71116 228673 470507 29  9 54  8  0
19  5 336320 109240304 156164 2196692    0    0 88000 109033 219407 456953 28  9 55  7  0
12  6 336320 109228160 156164 2196656    0    0 128200 142443 219445 463451 29  9 57  5  0
24  6 336320 109190584 157132 2207552    0    0 18024 61808 225905 460164 29  9 57  5  0
25  6 336320 109006824 157180 2370456    0    0 322044 350632 210492 426198 27 10 58  5  0
19  6 336320 108991984 157184 2370540    0    0 16192 43128 234242 459591 29  9 55  7  0
21  5 336320 108968000 157196 2376720    0    0 15888 46141 229074 463306 29  9 53  8  0
22  6 336320 109125392 157200 2204336    0    0 77372 79979 219045 441798 28 10 57  6  0
22  6 336320 109059824 157208 2255232    0    0 122652 161600 220289 444432 28  9 56  6  0
25  4 336320 109030080 157216 2268492    0    0 96176 130912 223883 454067 28  9 57  5  0
18  6 336320 108955512 157224 2320808    0    0 56944 67832 235072 469177 30  9 56  5  0
24  6 336320 108916944 157244 2345796    0    0 148652 166145 214412 446442 28  9 56  6  0
 2  7 336320 108998552 157252 2244884    0    0 56980 68391 226042 467780 29  9 57  5  0
20  6 336320 108802840 157260 2420964    0    0 199120 237728 208976 428478 28  9 57  6  0
 7  6 336320 108836480 157288 2372644    0    0 76756 95044 225149 456490 29  9 57  5  0
19  5 336320 108819912 157300 2365432    0    0 86940 131332 231686 463134 29  9 56  6  0
24  6 336320 108811200 157316 2361728    0    0 127828 132737 222575 445772 28  9 57  6  0
20  5 336320 108768336 157320 2389928    0    0 55452 87335 222165 460727 29  9 54  8  0
19  6 336320 108772680 157324 2371828    0    0 116408 134004 220490 443286 28  9 57  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  6 336320 108704176 157328 2423920    0    0 126748 157096 224334 456422 30  9 57  4  0
25  4 336320 108682368 157332 2428048    0    0 24344 71536 224116 458757 28  9 57  5  0
17  7 336320 108699152 157432 2392068    0    0 107224 117325 223506 452859 28 10 54  7  0
14  5 336320 108683392 157568 2395696    0    0 133628 166887 217943 437224 28  9 54  9  0
25  6 336320 108582472 157572 2478856    0    0 119868 140668 227362 457370 28 10 55  7  0
32  6 336320 108618040 157620 2425568    0    0 65560 92732 230307 473657 30  9 56  5  0
18  6 336320 108529632 157652 2499516    0    0 218708 252604 219298 444822 29  9 56  6  0
25  3 336320 108519464 157660 2496404    0    0 25108 62357 237346 482526 30  9 57  4  0
31  1 336320 108621456 157672 2380252    0    0 59492 116931 227052 462180 29  9 56  6  0
20  5 336320 108513184 157676 2468584    0    0 132764 135636 215799 431775 27  9 58  6  0
17  6 336320 108465424 157688 2500392    0    0 187244 219024 215720 430999 28  9 57  6  0
20  4 336320 108504224 157700 2448136    0    0 56016 80256 227933 455032 29  9 57  6  0
 9  7 336320 108520272 157712 2419108    0    0 44424 93485 241039 458972 29  9 56  6  0
19  6 336320 108430800 157720 2486100    0    0 157304 181075 230629 443863 28  9 59  3  0
19  3 336320 108498552 157724 2406220    0    0 75360 105000 235530 456213 29  9 59  3  0
22  8 336320 108399040 157776 2497024    0    0 64696 98600 228753 460501 29  9 58  4  0
19  5 336320 108343696 157780 2532024    0    0 187316 222244 228663 459047 28  9 58  5  0
19  6 336320 108353872 157792 2505708    0    0 75844 104021 227399 463578 29  9 56  6  0
23  7 336320 108338528 157796 2507204    0    0 95424 131487 229955 467120 29  9 56  5  0
 7  7 336320 108238112 158200 2587744    0    0 186024 233808 215175 437347 28 10 58  5  0
23  5 336320 108220032 158236 2590428    0    0 54740 75608 230185 456980 29  9 57  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  6 336320 108278240 159032 2518636    0    0 84648 120496 221109 444667 29  9 58  4  0
11  6 336320 108288672 159092 2497976    0    0 95096 128377 231356 459240 29 10 56  5  0
19  5 336320 108220864 159096 2556916    0    0 64984 105847 232927 470765 29  9 56  6  0
20  7 336320 108189696 159108 2564188    0    0 166388 205612 225826 443224 29  9 56  6  0
 7  7 336320 108192160 159172 2547560    0    0 95260 117452 222911 450563 28  9 57  6  0
18  5 336320 108149872 159180 2581204    0    0 146268 197200 224932 450675 29  9 57  5  0
 9  6 336320 108099712 159196 2606976    0    0 64200 89805 227729 453028 28  9 55  8  0
 5  6 336320 108155216 159200 2544100    0    0 74584 106435 234078 460584 29  9 56  6  0
22  7 336320 108162272 159208 2525912    0    0 33888 82636 226429 454425 29  9 56  6  0
21  4 336320 108042456 159248 2622968    0    0 207696 236248 218924 448776 28 10 55  7  0
22  6 336320 108017352 159252 2633112    0    0 53660 93508 229107 452353 28  9 58  4  0
22  5 336320 108030432 159260 2608820    0    0 104172 137337 229249 461386 29  9 56  5  0
22  5 336320 108015392 159264 2612104    0    0 135804 165887 231808 461007 29  9 56  5  0
16  1 336320 108018912 159268 2596068    0    0 64212 118180 232459 469821 30  9 56  5  0
 5  5 336320 107972904 159280 2629016    0    0 187192 213292 225356 454985 28 10 54  8  0
11  6 336320 107893360 159284 2690320    0    0 146368 194848 221396 460164 29 10 56  6  0
21  5 336320 107913968 159292 2658232    0    0 53316 79593 230612 458576 29  9 55  7  0
23  5 336320 107903088 159300 2650400    0    0 135736 181983 227427 446096 29  9 56  7  0
19  4 336320 107915200 159316 2625932    0    0 74156 104888 233537 466211 29  9 56  6  0
 9  7 336320 107933840 159344 2599580    0    0 83884 140080 232050 470621 29  9 55  7  0
19  6 336320 107841936 159356 2671620    0    0 115632 143896 239288 479329 29  9 55  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  5 336320 107780480 159368 2715296    0    0 176024 232909 228536 463057 28 10 56  6  0
 6  6 336320 107819456 159368 2665520    0    0 54144 81007 237034 470272 30  9 55  6  0
27  6 336320 107768240 159372 2700212    0    0 124948 170780 227744 461020 29  9 55  6  0
 8  8 336320 107762000 159376 2693036    0    0 53872 108776 228184 465346 29  9 55  7  0
20  5 336320 107773600 159424 2672516    0    0 114376 149756 224495 461642 29  9 52  9  0
 4  6 336320 107691112 159448 2740388    0    0 113832 161121 220995 448908 29  9 56  7  0
20  5 336320 107705048 159448 2710608    0    0 63592 97711 221692 447565 29  9 56  7  0
21  5 336320 107725776 159452 2677176    0    0 104216 148584 225077 443879 28  9 57  6  0
29  6 336320 107641280 159460 2752468    0    0 185904 300780 214406 424268 27  9 57  6  0
 9  2 336320 107624888 159460 2758480    0    0 11780 57312 232520 474147 30  9 58  3  0
26  3 336320 107669136 159480 2699400    0    0 114272 148909 235760 456410 29  9 54  8  0
20  6 336320 107612256 159492 2737964    0    0 125004 170323 225042 458414 29  9 56  6  0
11  7 336320 107642864 159492 2698940    0    0 52148 88900 238673 466431 30  9 56  5  0
19  5 336320 107518768 159500 2806364    0    0 226664 280612 222237 431709 28 10 57  5  0
24  5 336320 107540848 159600 2774032    0    0 53368 96232 238274 460516 29 10 57  4  0
15  7 336320 107598904 159616 2703124    0    0 53496 95841 246400 476422 29  9 54  7  0
19  8 336320 107515032 159660 2774440    0    0 154992 202775 228159 462931 29  9 55  7  0
19  6 336320 107520712 159992 2756328    0    0 83236 134820 227636 464068 29  9 57  5  0
19  5 336320 107510080 160196 2753152    0    0 114216 157196 227649 455949 29 10 56  6  0
22  5 336320 107487584 160204 2761808    0    0 93736 150212 231875 456129 29  9 54  7  0
15  6 336320 107495520 160272 2744332    0    0 93420 145033 234623 462413 29 10 55  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
25  5 336320 107406656 160276 2821376    0    0 124276 183699 234366 465968 30  9 54  7  0
20  5 336320 107421280 160276 2791412    0    0 73032 113768 229432 463618 29  9 58  4  0
18  6 336320 107412024 160708 2784796    0    0 83760 140468 229427 461171 29  9 57  5  0
 2  7 336320 107307792 160712 2881248    0    0 205720 270628 230106 459270 29 10 55  6  0
 9  6 336320 107282928 160724 2892248    0    0 62996 122485 228438 452740 29  9 57  5  0
29  1 336320 107265656 160724 2898400    0    0 11444 75803 233532 466353 30  9 59  2  0
19  6 336320 107345184 160736 2806732    0    0 134308 168352 229191 449815 28 10 54  8  0
27  4 336320 107211904 160740 2925260    0    0 216024 270668 232040 452766 29  9 57  5  0
22  6 336320 107176224 160744 2941148    0    0 93904 141192 228131 452743 29  9 57  5  0
21  6 336320 107226136 160752 2881740    0    0 63008 109469 233454 465708 30  9 56  5  0
21  5 336320 107261344 160756 2835404    0    0 113732 170147 230940 460902 29  9 56  6  0
19  7 336320 107228192 160760 2865608    0    0 41952 86588 234301 460893 29 10 53  9  0
19  6 336320 107257152 160768 2820724    0    0 83696 148264 240095 481716 29 10 54  8  0
18  5 336320 107206312 160772 2857696    0    0 93176 150324 232154 460929 29  9 56  5  0
26  3 336320 107054840 160788 2994712    0    0 265676 329813 209116 428046 28  9 59  5  0
19  6 336320 107041952 160788 2995652    0    0 72512 118907 246200 480951 30  9 57  4  0
20  6 336320 107036608 160792 2991640    0    0 11076 78260 228916 466327 29  9 56  6  0
17  8 336320 107151344 160796 2867820    0    0 42136 91044 232200 467721 29  9 55  7  0
 8  6 336320 106991424 160808 3011488    0    0 236004 299004 220336 439101 28  9 58  5  0
20  4 336320 107024384 160816 2974456    0    0 52016 103249 226897 460010 29  9 57  5  0
25  5 336320 107037680 160820 2941488    0    0 82920 141471 241349 476957 29  9 56  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  6 336320 107035488 160828 2935992    0    0 42152 110636 231805 462706 29  9 55  7  0
24  6 336320 107046544 160832 2914484    0    0 113708 171992 230905 453024 29  9 53  9  0
18  5 336320 107000152 160836 2950956    0    0 51416 114384 235527 476106 29  9 55  7  0
19  5 336320 106953624 160848 2980572    0    0 194700 240873 222879 448530 29  9 56  6  0
19  6 336320 106930144 160852 2993788    0    0 113740 174015 237497 464626 29 10 56  6  0
23  2 336320 106937136 160852 2982996    0    0 30972 97152 232843 466881 29  9 58  4  0
18  6 336320 107005264 160860 2905500    0    0 72624 123688 239984 469658 30  9 57  4  0
17  6 336320 106919296 160868 2971140    0    0 143980 203832 227565 448901 28  9 57  6  0
19  5 336320 106941904 160876 2942120    0    0 72912 131345 233062 464874 30  9 57  4  0
20  5 336320 106940616 160880 2931468    0    0 82372 159755 225743 446762 28  9 58  5  0
24  5 336320 106889296 160884 2973900    0    0 120852 190132 232460 461854 30 10 56  5  0
20  6 336320 106829344 160980 3014392    0    0 144256 184008 225642 449221 28  9 56  6  0
19  4 336320 106818240 160980 3017008    0    0 124004 188836 228940 456572 29  9 56  5  0
12  3 336320 106899248 160992 2927332    0    0 36940 110997 239049 464003 29  9 57  4  0
18  4 336320 106829120 161004 2984932    0    0 113200 199367 238669 461454 29 10 55  5  0
20  1 336320 106793472 161012 3019444    0    0 52292 140630 235620 462444 29  9 57  4  0
23  2 336320 106788160 161016 3011612    0    0 11296 86908 247738 468018 30 10 58  3  0
21  1 336320 106766928 161028 3022928    0    0 11204 105220 239414 465678 30  9 59  2  0
34  2 336320 106748504 161052 3033060    0    0 11060 114001 235518 469004 29  9 59  3  0
19  2 336320 106718480 161060 3048300    0    0 11680 110567 261154 524051 30 10 58  2  0
26  2 336320 106694448 161076 3058928    0    0 11656 104680 249787 519117 30 10 58  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  2 336320 106690272 161080 3046848    0    0 11596 92440 254756 517938 30  9 58  2  0
25  3 336320 106660240 161104 3069124    0    0 11620 114768 256559 526636 31 10 57  3  0
27  2 336320 106644560 161124 3072912    0    0 11900 111601 257084 523351 30 10 58  2  0
21  2 336320 106643360 161136 3064284    0    0 11100 99871 252529 506634 30 10 57  2  0
20  1 336320 106607840 161240 3089576    0    0 11004 97512 246767 492889 30 10 58  2  0
19  1 336320 106601656 161364 3085536    0    0 10984 87544 248105 501848 31  9 58  2  0
19  1 336320 106586848 161532 3090112    0    0 11520 84784 238108 478171 29  9 59  2  0
25  2 336320 106568368 161764 3096816    0    0 12132 86457 242499 484844 30  9 59  2  0
18  1 336320 106549664 161964 3103596    0    0 10992 84899 244274 480498 30  9 59  2  0
18  3 336320 106526104 162152 3109964    0    0 10568 86212 245219 483904 30 10 58  2  0
30  0 336320 106554528 162240 3113424    0    0 11020 65616 241946 488243 30  9 59  1  0
