procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 121020504  27256 190540    0    0    94   100    0    1  0  0 99  0  0
14  6      0 120434528  30996 195124    0    0 444116 17075 113875 279376 15  7 70  8  0
 9  8      0 120091144  32996 202352    0    0 323160 20540 148247 309956 20  7 66  6  0
18  3      0 119783024  35004 212712    0    0 300420 20904 147690 319597 20  8 66  6  0
20  2      0 119479744  36972 220440    0    0 288212 20868 143818 316641 20  8 66  6  0
13  4      0 119190544  38976 228180    0    0 279648 21269 149379 325882 21  8 66  6  0
18  0      0 118918360  40956 235664    0    0 260620 20895 147223 328623 21  8 66  5  0
21  3      0 118656656  42948 242856    0    0 249100 21100 145225 327440 21  8 66  5  0
26  4      0 118404640  44944 250416    0    0 241592 20940 151640 338934 21  8 66  5  0
20  4      0 118162992  46936 257648    0    0 228624 20812 156119 340052 22  8 65  5  0
24  2      0 117932560  48936 264832    0    0 217876 20831 157744 343934 21  8 66  5  0
20  3      0 117715792  50940 271460    0    0 208268 20823 161876 349320 22  8 66  5  0
17  6      0 117498656  52904 278496    0    0 200496 21321 167251 359305 22  8 65  5  0
13  4      0 117296720  54904 285684    0    0 192880 20767 154664 357280 22  8 66  4  0
17  3      0 117091616  56904 292512    0    0 186440 20984 164835 369980 23  8 65  4  0
25  1      0 116908368  58904 298948    0    0 173664 20700 163325 360760 23  7 66  4  0
27  2      0 116732120  60884 305816    0    0 165976 20960 165438 372444 23  8 65  4  0
13  6      0 116555832  62860 312864    0    0 158168 21093 173891 375669 23  8 65  4  0
17  3      0 116396768  64796 319776    0    0 152444 20983 170148 382667 23  7 66  4  0
 2  1      0 116236160  66696 326320    0    0 146088 21272 177712 389057 23  8 65  4  0
 7  2      0 116088464  68592 335776    0    0 139396 20784 178838 391719 23  8 65  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  4      0 115905584  70996 365172    0    0 139780 109081 178768 399541 25  9 62  4  0
 7  2      0 115770384  73520 366804    0    0 131556 67092 185035 409082 25  9 63  4  0
17 13      0 115403248  75944 497204    0    0 243372 114643 182720 395435 24  9 62  5  0
19 14      0 115195728  77832 591344    0    0 301188 203280 168736 369971 22  9 54 16  0
18 12      0 114839792  79776 845656    0    0 571168 520200 153733 338999 20  9 57 13  0
 3 11      0 114749160  81788 826140    0    0 257560 174941 180059 391391 23  8 57 11  0
15 12      0 114711544  83804 762108    0    0 163116 78302 185673 405238 25  8 57 11  0
20 13      0 114596112  85948 778308    0    0 337280 272763 176529 387430 23  8 56 13  0
13  5      0 114510240  87956 766876    0    0 125600 98988 186723 407978 25  8 57 11  0
 8 12      0 114528320  89968 650268    0    0 201704 84448 189131 405058 24  8 53 15  0
15 14      0 114304928  92052 773156    0    0 321532 273971 184154 405183 24  8 55 13  0
24 10      0 114205536  94084 779432    0    0 217336 158200 181235 403041 24  8 57 11  0
13 12      0 114132888  96112 764948    0    0 202036 157447 186747 419542 25  8 57 10  0
28  9      0 114043024  98256 772748    0    0 279936 220836 184108 399131 24  9 56 11  0
17 11      0 113940920 100344 796580    0    0 115660 86574 191541 417957 25  8 56 11  0
16 13      0 114012152 102316 641036    0    0 153612 73483 194715 419601 25  8 51 16  0
11 13      0 113810448 104376 770148    0    0 331448 304529 190662 398721 23  9 56 12  0
15 12      0 113719072 106460 778888    0    0 110076 93492 201246 433356 25  8 56 10  0
 5  8      0 113732864 108452 698736    0    0 286736 223400 190212 409188 25  8 56 11  0
23  5      0 113642816 110472 721732    0    0 184912 161120 198083 423992 25  8 55 12  0
13 10      0 113578352 112512 715784    0    0 230296 188913 188481 407332 24  8 55 14  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
15  8      0 113526784 114516 699332    0    0 243524 206679 199658 420693 25  8 56 11  0
 3 10      0 113411832 116344 745680    0    0 200044 163196 197112 421484 25  8 57  9  0
18  9      0 113213216 117420 870732    0    0 329660 346072 191607 402523 24  9 57 11  0
21 11      0 113119008 118476 911472    0    0 268228 220484 194680 413824 24  9 57 10  0
15 13      0 113062864 119500 908688    0    0 83396 64492 200738 438365 26  8 55 11  0
 4  9      0 113275680 120124 642944    0    0 132276 78260 200906 419050 25  8 51 17  0
29  9      0 113041224 120532 817984    0    0 262756 269136 199515 418792 26  8 56 10  0
 3 10      0 112998736 121172 808372    0    0 170500 126696 199014 434677 26  9 57  8  0
19 10      0 112992752 121576 759668    0    0 149208 167712 209845 437674 26  8 57  9  0
21 11      0 112951832 122236 745076    0    0 138832 112011 207046 446355 25  9 56 10  0
19  9      0 112872064 122652 777840    0    0 225424 262293 194503 407261 24  8 55 13  0
 9 10      0 112718736 123740 873832    0    0 277748 266914 205692 411337 24  9 55 11  0
18  9      0 112668720 124716 876096    0    0 163552 139692 220793 434141 26  8 57  9  0
27 11      0 112678048 125336 825700    0    0 183624 158444 222129 437310 26  9 55 10  0
 9  3      0 111690688 125688 1753572    0    0 1154464 96912 140137 305326 19 11 62  8  0
19  9      0 111550336 126820 1850416    0    0 142924 361700 210526 441162 26  9 51 14  0
15 11      0 111548528 127864 1796092    0    0 71704 282316 207675 445088 27  8 50 15  0
17 10      0 111501936 128492 1802040    0    0 39116 22700 213384 446519 26  8 55 11  0
20 10      0 111678400 128532 1585592    0    0 108492 517316 212739 448822 26  9 54 11  0
18 10      0 111635512 128556 1590592    0    0 35384 28756 217922 453078 26  8 54 12  0
18 10      0 111622096 128572 1564336    0    0 55700 59732 221496 455543 26  9 57  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
