procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 121018336  24340 190540    0    0    84    89    1    2  0  0 99  0  0
10 10      0 120458000  28088 194472    0    0 432800 16456 114182 270510 15  7 71  8  0
16  5      0 120114400  30076 203304    0    0 314500 20934 151176 300061 19  8 66  7  0
13  7      0 119806280  32076 214152    0    0 296452 20576 143634 311586 20  7 67  6  0
 9  7      0 119509640  34084 221592    0    0 286912 20653 139686 314133 21  7 66  6  0
21  3      0 119224672  36080 228972    0    0 270708 20243 136550 318812 21  8 66  6  0
 8  4      0 118952232  38072 236164    0    0 260508 20728 139624 321465 20  8 66  6  0
16  5      0 118684880  40072 243152    0    0 250624 20492 139093 325232 20  8 67  6  0
 9  4      0 118433616  44620 250544    0    0 240376 20824 146511 330429 21  8 66  5  0
14  6      0 118196736  46628 257668    0    0 228228 20740 152781 333550 21  8 66  5  0
15  3      0 117971776  48612 264480    0    0 216340 20298 149375 329740 21  7 67  5  0
14  7      0 117756128  50624 271468    0    0 205312 20332 148795 339223 22  8 66  5  0
22  0      0 117543824  52624 278628    0    0 199560 21215 157946 352668 21  8 66  5  0
 7  6      0 117343464  54592 285580    0    0 187736 20659 148355 346638 21  8 66  5  0
14  3      0 117151024  56592 292680    0    0 181268 20759 157456 355424 22  8 66  4  0
13  1      0 116963296  58532 299080    0    0 172608 20951 157190 354075 22  8 66  4  0
18  3      0 116777248  60504 306180    0    0 168732 20812 162704 363849 23  8 65  4  0
14  4      0 116606408  62512 312684    0    0 160240 20763 169443 371562 22  8 66  4  0
16  6      0 116445680  64500 319696    0    0 151588 20887 166798 384519 23  8 65  4  0
18  3      0 116284768  66376 326556    0    0 146596 21080 168809 377127 22  8 66  4  0
 6  2      0 116127888  68324 334872    0    0 142688 20861 177072 387831 23  8 65  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  2      0 115961368  70668 354252    0    0 143128 104583 176604 392125 24  9 63  4  0
17  3      0 115815448  73212 362860    0    0 127060 76618 177516 392360 24  9 63  4  0
17  6      0 115611800  75584 407768    0    0 166248 82366 187107 405369 24  9 62  5  0
16  9      0 115169688  77540 677564    0    0 425460 293143 171555 369238 22  9 56 13  0
17  9      0 114954960  79492 786156    0    0 525792 447832 153255 339929 21  9 58 12  0
17 12      0 114799408  81500 830348    0    0 175888 106859 179741 398950 24  8 55 14  0
17 12      0 114809792  83476 710312    0    0 147136 53964 187207 408584 24  8 54 14  0
19 10      0 114603952  85476 809028    0    0 489684 436382 162264 358433 22  9 56 13  0
16 14      0 114483376  87472 820616    0    0 147684 66640 186178 413033 25  8 57 11  0
16 12      0 114366664  89508 829316    0    0 104748 48417 195301 422604 25  8 57 10  0
 5 12      0 114403080  91576 702988    0    0 329672 264367 180649 382006 23  9 53 15  0
20  8      0 114347720  93616 673768    0    0 256260 202168 179822 404943 24  8 53 14  0
19 10      0 114230312  95620 693324    0    0 174512 95440 189258 419193 24  8 56 11  0
 6 15      0 114068288  97708 781252    0    0 398996 357445 177538 378831 23  8 56 12  0
32  9      0 113931808  99712 826696    0    0 238868 193252 186802 403728 24  9 55 13  0
22  7      0 113858248 101740 827184    0    0 85900 60355 197577 428261 25  9 56 10  0
26 11      0 113945440 103752 663652    0    0 113604 43112 201313 425747 26  8 58  9  0
24 11      0 113763008 105788 767832    0    0 371548 329808 187215 397912 24  9 56 12  0
19  9      0 113692456 107820 760532    0    0 228752 201484 189450 405471 24  8 57 11  0
27 11      0 113573184 109928 806056    0    0 307308 263297 191145 403436 24  8 60  8  0
12 12      0 113504408 111916 805564    0    0 184208 150743 193321 421816 25  8 55 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 11      0 113554928 113880 687572    0    0 145472 113504 204195 433659 25  7 58 10  0
21 10      0 113461552 115840 718732    0    0 209216 162020 194805 419586 25  9 51 15  0
17 10      0 113331440 116040 787872    0    0 208804 187241 211190 421814 25  8 54 12  0
23 10      0 113336400 116060 718928    0    0 196880 155700 216867 426893 25  8 57  9  0
18  9      0 113216016 116076 781108    0    0 214084 220463 193786 413623 24  8 57 11  0
19 10      0 113167984 116480 772244    0    0 143572 115548 202509 438675 26  9 56  9  0
23 10      0 113159408 117484 729892    0    0 191972 152600 200696 426755 25  9 55 11  0
17 12      0 113030288 118460 802616    0    0 272336 242520 197545 420003 25  8 56 11  0
18 10      0 112950520 119480 827340    0    0 209844 204105 200938 428076 25  9 55 11  0
11 11      0 112888144 120520 832268    0    0 277904 250675 197519 420954 24  8 58 10  0
 4 10      0 112846072 121520 829260    0    0 167088 165456 204112 436948 25  8 57 10  0
19 10      0 112881944 122632 742248    0    0 186264 225864 203425 426722 25  8 57 10  0
17 11      0 112762016 123644 816280    0    0 155892 155188 200526 433431 26  8 54 12  0
 6  8      0 112769744 125032 764620    0    0 264396 226341 198620 426860 25  9 54 12  0
16 12      0 112621936 125872 860892    0    0 163172 165755 197954 432297 25  8 56 11  0
28 11      0 112578976 126236 858632    0    0 192416 167872 201813 428707 25  9 56 10  0
26 11      0 112592400 126840 799128    0    0 181464 181132 200499 438250 26  9 56 10  0
32 11      0 112512200 127228 837900    0    0 191084 186712 201649 426832 25  9 52 14  0
21 10      0 112459312 128224 841564    0    0 140728 125713 209948 442094 26  8 56 10  0
18 10      0 112344176 129224 913680    0    0 311308 306579 191565 417860 25  9 57 10  0
 7 11      0 112309424 130144 901440    0    0 198524 172836 204892 435319 25  9 55 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  1      0 112340344 130900 832856    0    0 147780 168912 213056 451623 26  8 57  9  0
30 12      0 112286032 131904 842816    0    0 46896 36460 216421 460778 26  8 50 16  0
 8 10      0 112233024 132920 861944    0    0 306956 276425 197573 415690 25  9 57  9  0
19  9      0 112216576 133960 842088    0    0 146920 142175 200383 433614 25  9 56 10  0
 5  9      0 112147248 134944 863716    0    0 172988 161076 208697 433059 25  8 57 10  0
35 10      0 112097968 135572 876508    0    0 166412 171786 201981 428517 26  8 56 10  0
17 12      0 112107744 135960 831476    0    0 133368 125450 213202 447968 26  8 54 12  0
13 12      0 112043696 136968 861944    0    0 213824 232473 212331 450617 25 10 56  9  0
20  9      0 111962160 137964 907272    0    0 132292 129627 210422 443376 26  9 55 10  0
32  8      0 111939424 138820 888820    0    0 243436 236276 209876 434145 25  9 56 10  0
18 10      0 111864688 139860 929012    0    0 214940 211852 210772 452778 26  8 56 10  0
23 12      0 111838856 140524 916644    0    0 121580 135241 210536 446838 26  9 53 13  0
16 10      0 111784896 140768 936280    0    0 242116 242544 206645 427142 25  9 54 13  0
20 10      0 111706136 140808 978272    0    0 211012 197115 208794 442153 26  8 55 11  0
27  9      0 111713152 141024 940368    0    0 170448 175944 214398 453825 26  9 55 10  0
20  7      0 111666592 141404 956496    0    0 240464 259676 211963 441896 26  9 54 11  0
21  9      0 111659072 142440 937672    0    0 149340 138440 217246 449205 27  8 55 10  0
26 10      0 111660224 142900 909104    0    0 148468 147189 215927 452483 26  9 53 12  0
17  9      0 111509152 143288 1024808    0    0 261132 274711 205658 434090 26  9 55 10  0
20 11      0 111496584 144284 1004120    0    0 209420 200584 216293 450829 26  8 56 10  0
