procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 336320 119981568  26032 1176504    0    0    60   398    0    0 12  8 79  1  0
12  5 336320 119400656  29880 1180008    0    0 437856 17256 110683 278495 17  7 69  8  0
17  6 336320 119067184  31880 1189612    0    0 316992 21012 147371 303604 22  8 64  6  0
 6  2 336320 118755480  33888 1200196    0    0 298628 21056 148877 310951 21  8 64  6  0
29  5 336320 118454112  35888 1207932    0    0 283348 20756 147339 307559 22  8 65  6  0
17  6 336320 118175344  37896 1215720    0    0 273308 20796 152493 318201 22  8 64  6  0
14 10 336320 117906504  39896 1222784    0    0 256580 20352 146532 319564 22  8 65  5  0
18  1 336320 117648592  41896 1229860    0    0 248176 20608 148166 325140 23  8 64  5  0
19  1 336320 117395760  43904 1236844    0    0 238600 20457 153662 333084 23  8 64  5  0
19  4 336320 117158640  45904 1243780    0    0 222564 20331 149290 327889 23  8 64  5  0
23  5 336320 116933928  47904 1250932    0    0 214436 20584 150134 331972 24  8 64  5  0
19  1 336320 116719328  49904 1258264    0    0 203436 20360 153296 335931 23  8 64  4  0
11  1 336320 116511408  51904 1264856    0    0 195368 20592 159695 348887 24  8 64  4  0
14  6 336320 116313504  53856 1271436    0    0 185492 20041 158463 339189 23  8 64  5  0
19  5 336320 116116720  55856 1278060    0    0 181988 20755 167226 361122 24  9 63  4  0
17  6 336320 115929928  57856 1285088    0    0 174920 20744 167282 363881 24  8 64  4  0
20  5 336320 115744320  61476 1291828    0    0 172664 21148 171192 365574 25  8 63  4  0
18  2 336320 115578928  63476 1298960    0    0 160760 20872 181073 380158 25  8 63  4  0
18  6 336320 115409576  65492 1305508    0    0 151964 20641 176695 371590 25  8 63  4  0
21  1 336320 115252576  67500 1312472    0    0 145496 21159 174504 381730 25  8 63  4  0
17  5 336320 115100472  69604 1320368    0    0 139684 21012 173495 384485 25  9 63  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  4 336320 114933248  71936 1342252    0    0 139224 98008 175878 379215 26  9 61  4  0
20  2 336320 114788072  74420 1345744    0    0 128880 60948 181050 388313 26  9 61  4  0
26  2 336320 114643656  76996 1358236    0    0 120224 67817 179102 385897 26  9 62  3  0
 4  2 336320 114468112  79040 1416348    0    0 192760 106179 176890 375778 25  9 63  3  0
20  1 336320 114342040  81076 1424324    0    0 109576 29056 181187 385657 26  8 61  5  0
17  3 336320 114110656  83104 1528372    0    0 287088 195672 182506 386453 25  9 62  4  0
20  3 336320 113900448  85248 1634112    0    0 333352 272788 176827 371099 25  9 63  4  0
18  3 336320 113786592  87264 1639620    0    0 99844 21113 189585 404031 26  8 62  4  0
17  4 336320 113769952  89404 1558884    0    0 235244 169247 185544 389492 25  9 62  4  0
18  3 336320 113586984  91432 1643348    0    0 242308 174480 180380 389183 25  8 63  4  0
20  2 336320 113527632  93448 1607224    0    0 98704 35476 190282 404392 26  8 61  4  0
23  1 336320 113391104  95648 1652468    0    0 296960 248924 181734 382426 26  9 60  5  0
 8  4 336320 113233936  97692 1717608    0    0 181700 129193 186244 395953 26  9 61  4  0
15  3 336320 113308856  99700 1566064    0    0 86196 26839 192975 417302 27  9 60  4  0
20  2 336320 113173680 102024 1609404    0    0 206712 176964 188608 403397 26  9 60  4  0
23  3 336320 113119088 104040 1595972    0    0 142168 92612 191566 405242 27  8 61  3  0
19  3 336320 113105520 106124 1530128    0    0 90004 54304 196347 414315 26  9 60  5  0
23  3 336320 112851712 108304 1701040    0    0 318816 281785 185180 382348 25  9 63  3  0
19  2 336320 112893216 110320 1596420    0    0 75532 26499 198929 419762 27  9 60  4  0
27  4 336320 112800216 112548 1620192    0    0 163876 148836 197308 419322 27  9 60  4  0
24  2 336320 112817496 114572 1527536    0    0 70200 24772 202267 425307 27  9 60  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  4 336320 112557104 116636 1713116    0    0 302820 272692 189890 398942 27  9 62  3  0
24  3 336320 112494768 118044 1717844    0    0 58320 28077 202693 428095 27  8 60  4  0
18  3 336320 112579568 118544 1574928    0    0 96092 67163 202485 420308 28  9 58  5  0
17  4 336320 112509776 118552 1586772    0    0 117400 92328 204565 440905 27  9 60  4  0
16  3 336320 112275400 119076 1754284    0    0 314920 298416 189525 388432 27  9 62  2  0
18  3 336320 112213248 119964 1759676    0    0 52104 23252 199762 423751 27  8 61  4  0
20  1 336320 112216432 120592 1704752    0    0 180668 166429 201240 414425 27  9 60  4  0
18  4 336320 112180080 121100 1689292    0    0 107736 78199 197867 409146 27  8 61  4  0
20  1 336320 112204960 122164 1609412    0    0 56708 54604 205968 436518 27  9 60  4  0
20  1 336320 112058912 122712 1700516    0    0 178904 148280 203250 420745 27  9 61  3  0
 3  2 336320 111953200 123260 1752740    0    0 186048 178024 205796 422728 27  9 61  3  0
23  2 336320 111834160 123892 1820792    0    0 184016 227425 192828 392109 26  8 63  3  0
