sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2158.53, reads: 30367.45, writes: 8637.14, response time: 11.95ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2737.01, reads: 38319.13, writes: 10953.04, response time: 8.88ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2817.00, reads: 39454.00, writes: 11270.00, response time: 9.05ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2905.01, reads: 40710.17, writes: 11631.05, response time: 8.66ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2911.99, reads: 40728.88, writes: 11635.97, response time: 8.80ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2937.00, reads: 41143.02, writes: 11757.01, response time: 8.98ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 2979.00, reads: 41676.97, writes: 11898.99, response time: 8.77ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3040.00, reads: 42559.03, writes: 12165.01, response time: 8.36ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3066.01, reads: 42937.10, writes: 12265.03, response time: 8.62ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3081.99, reads: 43105.92, writes: 12325.98, response time: 8.43ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3097.00, reads: 43332.99, writes: 12389.00, response time: 8.44ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3119.97, reads: 43748.54, writes: 12483.87, response time: 8.10ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3175.04, reads: 44478.51, writes: 12702.15, response time: 8.00ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3259.00, reads: 45576.97, writes: 13029.99, response time: 7.74ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3272.00, reads: 45832.03, writes: 13093.01, response time: 7.71ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3384.00, reads: 47272.98, writes: 13530.99, response time: 7.54ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3331.00, reads: 46708.05, writes: 13327.01, response time: 7.95ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3343.00, reads: 46842.96, writes: 13374.99, response time: 7.91ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3365.01, reads: 47109.12, writes: 13452.03, response time: 7.62ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3422.00, reads: 47847.99, writes: 13697.00, response time: 7.61ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3497.99, reads: 49029.91, writes: 13990.97, response time: 7.25ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3435.99, reads: 48079.79, writes: 13741.94, response time: 7.80ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3446.00, reads: 48242.02, writes: 13795.01, response time: 7.20ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3318.02, reads: 46442.23, writes: 13260.07, response time: 7.98ms (95%), errors: 0.00, reconnects:  0.00
