procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 336320 119993872  24736 1175020    0    0    62   401    0    0 12  8 79  1  0
13  4 336320 119416384  28460 1179776    0    0 435480 16720 111831 273348 17  7 68  7  0
18  1 336320 119089080  30460 1187604    0    0 310916 19984 141545 294504 22  8 65  6  0
10  8 336320 118779344  32444 1196600    0    0 293520 20560 140624 302717 22  8 64  6  0
14  5 336320 118489216  34444 1203968    0    0 279784 20156 145011 313152 22  8 65  6  0
21  1 336320 118208720  36444 1211244    0    0 271492 20720 143707 315975 22  8 64  5  0
 8  7 336320 117937392  38444 1218320    0    0 256840 20356 145620 320138 22  8 64  5  0
29  4 336320 117673960  40444 1225548    0    0 248580 20996 152626 331912 23  8 63  5  0
 8  2 336320 117429568  42452 1233124    0    0 237600 20733 145376 327717 22  9 64  5  0
11  6 336320 117187648  44416 1240480    0    0 227828 20555 152281 338036 23  8 64  5  0
18  2 336320 116960272  46424 1247320    0    0 215752 21048 161292 335452 23  8 64  5  0
15  3 336320 116740640  48432 1254052    0    0 204904 20272 155799 342095 23  8 64  5  0
20  2 336320 116535232  50432 1261188    0    0 201184 20700 157000 350218 24  8 63  5  0
23  0 336320 116326528  52448 1267756    0    0 190212 20405 160428 354128 24  8 63  4  0
 7  2 336320 116131920  54448 1274584    0    0 183728 20775 164894 361086 24  8 63  4  0
11  7 336320 115948416  56408 1281364    0    0 169760 20900 166269 366905 25  8 63  4  0
19  1 336320 115776272  58408 1287740    0    0 164944 20552 165227 363837 25  8 63  4  0
 8  1 336320 115603504  60372 1294504    0    0 158048 20728 165527 366713 24  9 63  4  0
19  3 336320 115438112  62392 1301216    0    0 152328 20969 170983 371111 25  9 63  4  0
 6  2 336320 115280496  64368 1307952    0    0 144692 20607 167094 375071 24  8 64  4  0
18  1 336320 115127776  66412 1316696    0    0 139972 21152 169953 381528 26  8 63  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  3 336320 114967448  68444 1332848    0    0 136656 90168 174309 387885 26  9 62  4  0
15  4 336320 114822464  70668 1343540    0    0 127464 60668 175949 386971 25  9 62  4  0
17  2 336320 114683984  73172 1356164    0    0 123492 63633 178756 397165 26  9 61  4  0
17  3 336320 114509360  75456 1390076    0    0 157220 74075 174743 381960 25  8 62  4  0
22  2 336320 114400896  77520 1394084    0    0 147228 72880 173972 402638 26  9 61  5  0
 5  3 336320 114110128  79592 1562984    0    0 315192 227284 166279 373656 25  9 62  4  0
16  2 336320 114023248  81700 1539400    0    0 182504 116196 170046 380412 24  9 62  5  0
20  3 336320 113822504  83740 1630328    0    0 289924 215069 173195 371548 25  9 63  4  0
23  1 336320 113733664  88360 1617800    0    0 188292 118327 183864 394178 27  9 61  4  0
17  7 336320 113671696  90576 1582244    0    0 162308 103036 191121 406427 26  9 61  4  0
16  6 336320 113569840  92612 1585944    0    0 88960 23060 192585 409922 27  9 59  5  0
21  1 336320 113567008  94760 1499764    0    0 155920 104580 188988 403539 27  9 59  6  0
20  4 336320 113290040  96784 1689656    0    0 302248 253133 169815 376805 25  9 62  3  0
20  2 336320 113195408  98796 1695864    0    0 79144 21887 190161 417786 27  8 60  5  0
 6  4 336320 113306464 100848 1498580    0    0 119684 61452 187884 411424 26  9 60  5  0
19  4 336320 113194480 103056 1527740    0    0 152908 120564 187431 403256 27  9 60  5  0
12  5 336320 113043032 105208 1603720    0    0 210404 170844 190746 402408 27  9 58  6  0
20  2 336320 112923872 107252 1647252    0    0 210292 163953 189181 407751 26  9 62  3  0
19  5 336320 112909216 109228 1591604    0    0 83860 43047 193706 416192 27  8 62  3  0
 4  3 336320 112854712 111420 1575972    0    0 155008 127472 189753 409978 26  9 61  4  0
24  3 336320 112634064 113516 1726740    0    0 272484 240004 186009 401490 26 10 61  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  5 336320 112558936 115460 1732768    0    0 60928 29964 196424 424860 27  8 59  5  0
23  4 336320 112681312 116328 1551456    0    0 87316 45301 193439 426937 27  9 58  6  0
18  3 336320 112577992 116348 1588668    0    0 176128 164139 196149 415089 26  9 61  3  0
18  3 336320 112563536 116856 1555808    0    0 104100 76884 190294 420113 27  8 61  4  0
32  1 336320 112305952 117920 1743504    0    0 336868 322856 181829 394117 26  9 62  3  0
20  4 336320 112265512 118932 1718132    0    0 62456 23768 190416 425742 27  8 60  5  0
16  5 336320 112202032 119944 1734340    0    0 49300 22857 191857 423193 28  8 58  5  0
17  3 336320 112258208 121068 1618608    0    0 181680 174803 191759 410120 27  9 62  3  0
19  2 336320 112217232 122076 1606096    0    0 128600 101604 195656 420655 27  9 61  3  0
21  2 336320 112186544 123088 1589188    0    0 117736 114740 198345 420908 28  8 61  3  0
