procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 121019360  26812 190920    0    0    64    66    2    4  0  0 100  0  0
20  5      0 120446864  30572 193388    0    0 440916 16724 110979 271637 15  7 71  7  0
18  9      0 120111576  32572 202940    0    0 314756 20810 147827 303162 20  8 66  6  0
14  6      0 119800040  34572 212932    0    0 300088 20884 144740 305751 20  7 67  6  0
10  9      0 119502224  36560 220792    0    0 285600 21425 142306 311976 20  8 66  6  0
16  5      0 119209056  38560 228672    0    0 276196 20635 144127 316573 21  8 66  6  0
22  4      0 118936064  40544 235916    0    0 263760 21046 145434 317582 21  8 66  5  0
18  5      0 118678080  42552 243484    0    0 247152 20480 137942 315138 21  8 67  5  0
14  3      0 118424888  44552 250576    0    0 237180 20784 143717 320155 20  8 67  5  0
15  5      0 118187200  46548 257940    0    0 226208 20932 149210 330620 21  8 66  5  0
17  2      0 117951632  48548 265068    0    0 222436 20984 151310 340190 21  8 66  5  0
15  3      0 117725432  50536 272284    0    0 214220 21020 156005 352046 22  8 65  5  0
13 10      0 117507648  52544 279560    0    0 201992 21485 163012 361327 22  8 65  5  0
16  4      0 117307144  54512 286360    0    0 191560 20851 159149 356121 23  8 65  5  0
17  2      0 117111488  56512 293628    0    0 180004 21083 162939 359176 22  8 65  4  0
14  5      0 116926784  58520 300396    0    0 176208 21531 163922 370829 24  8 65  4  0
19  1      0 116747248  60528 307444    0    0 165100 21065 165487 362413 23  7 65  4  0
16  4      0 116575104  62524 313976    0    0 161796 21650 168875 384561 23  8 65  4  0
15  3      0 116408216  64500 320912    0    0 150308 21035 166407 376541 23  7 65  4  0
13  3      0 116257600  66504 327608    0    0 143156 20754 169968 378359 23  8 65  4  0
19  1      0 116098672  68600 336092    0    0 141528 21004 175035 380210 24  8 65  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  1      0 115937968  70948 355728    0    0 137220 107261 181012 390530 24  9 63  4  0
16  3      0 115792848  73640 371360    0    0 126504 73411 179295 393751 24  9 63  4  0
12  9      0 115589152  75824 402608    0    0 151488 53548 179463 380899 24  9 63  4  0
21 11      0 115142616  77692 678768    0    0 411528 288819 162734 353264 22  9 59 11  0
20  9      0 115056272  79732 666048    0    0 385476 316877 173141 369017 23  9 57 12  0
29  8      0 114863016  81740 746512    0    0 286524 221977 184870 377630 23  8 60 10  0
22 10      0 114805808  83744 695292    0    0 133656 45354 197650 414625 25  8 53 15  0
19 11      0 114766224  85716 633544    0    0 295876 218815 175828 369020 23  8 53 16  0
14 13      0 114513632  87744 780612    0    0 364492 325276 173725 370799 23  9 56 12  0
13 14      0 114475976  89740 721708    0    0 182024 99652 181085 391853 24  9 56 12  0
15 12      0 114391440  91768 708516    0    0 110848 50505 189547 409239 26  7 60  7  0
12 14      0 114396176  93832 610864    0    0 178152 106970 195748 414271 24  8 54 14  0
21 13      0 114169168  95900 746572    0    0 396496 361883 188592 409200 23  9 55 13  0
19 10      0 114049656  97884 773652    0    0 183476 115196 194673 428304 24  8 58 10  0
19  9      0 114118968  99908 625564    0    0 198864 152236 204019 439111 25  8 57 10  0
15 11      0 113923872 101956 732060    0    0 236980 197421 194930 419542 24  8 56 12  0
20 10      0 113838048 103972 744040    0    0 161240 140607 186245 409778 24  9 56 11  0
10 11      0 113905216 105944 604504    0    0 188332 104056 187115 396130 25  8 51 16  0
18 10      0 113650056 108004 788756    0    0 337888 328080 179159 381124 24  9 59  8  0
21 10      0 113536480 110016 826108    0    0 174860 131476 191627 409330 25  9 55 11  0
12 10      0 113555472 112028 740660    0    0 233340 194463 183967 410059 25  8 57 11  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18 10      0 113478608 114040 744244    0    0 153972 135586 214115 459022 26  8 57  9  0
21  9      0 113464296 115940 697448    0    0 191320 164819 201744 446421 25  9 54 13  0
11 15      0 113336704 116588 760096    0    0 290768 261888 206795 434136 24  8 56 12  0
 7 12      0 113248032 116600 785968    0    0 88504 46216 218564 468475 27  8 56  9  0
17 11      0 113255024 116996 711956    0    0 287296 281597 193558 430764 24  9 55 11  0
18  2      0 113222208 117996 692920    0    0 262540 210375 192756 405877 25  9 57  9  0
21 10      0 113100272 118996 761248    0    0 48664 33456 205956 427189 26  8 51 15  0
 7 10      0 112934848 119752 871472    0    0 452416 447732 180903 376024 24  9 56 11  0
20  9      0 112899240 120116 854252    0    0 147848 122508 205481 426184 26  9 54 11  0
21 10      0 112890720 121124 815172    0    0 207360 195064 209811 424914 26  9 56 10  0
19  9      0 112907056 121760 750636    0    0 175588 235473 186093 405526 24  9 57 11  0
 9  7      0 112849384 121780 762484    0    0 245500 208851 196948 404343 25  8 54 13  0
27 10      0 112793672 122192 765780    0    0 153604 137680 191583 414245 25  8 54 13  0
21  7      0 112756336 123196 753476    0    0 190656 181044 195113 411199 25  8 55 12  0
13 10      0 112657088 123892 809612    0    0 248376 236507 198951 410777 25  9 58  9  0
18 10      0 112525056 123920 895364    0    0 251716 255605 202275 429989 25  8 57 10  0
 4 11      0 112521792 123940 853588    0    0 100752 99888 214668 445009 27  8 58  8  0
 2 16      0 112603880 124300 736552    0    0 138432 105060 202988 419279 25  8 53 13  0
22  9      0 112288424 125340 1000372    0    0 453644 455028 180515 383084 24  9 57 10  0
18 10      0 112298432 126360 946724    0    0 97516 79336 206750 428113 26  8 55 11  0
23  8      0 112363880 127004 841572    0    0 118572 106180 209954 428809 26  8 54 12  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  7      0 112346672 127088 819672    0    0 146664 135552 203640 418722 25  8 55 12  0
17 10      0 112273360 127136 854136    0    0 177012 164400 199878 416614 26  8 54 12  0
16 12      0 112226608 127456 861636    0    0 54484 91352 210851 433120 26  8 59  7  0
15 10      0 112171328 128320 879636    0    0 297144 278632 200552 414665 25  9 57  9  0
32  8      0 112182952 129332 836100    0    0 256632 229036 214594 451083 26  8 55 11  0
17 10      0 111999824 130392 972104    0    0 317960 327576 211992 454259 26  9 57  8  0
18 11      0 112014784 131396 917612    0    0 95328 92160 233946 482848 26  8 57  8  0
20  9      0 112003984 132388 886500    0    0 125364 119440 251025 488338 27  9 54 11  0
10 10      0 111912720 133444 948224    0    0 304068 300404 218270 441445 25  8 58  9  0
17 10      0 111835640 134124 988440    0    0 91804 127948 220220 475923 26  9 57  9  0
19  8      0 111894416 134576 895520    0    0 211660 193360 209568 444406 26  9 58  8  0
18 12      0 111828416 134936 928120    0    0 222040 208260 206784 421716 26  9 54 12  0
23 10      0 111791296 135984 929952    0    0 109632 111432 215646 446867 26  9 52 13  0
12  9      0 111772448 136972 913084    0    0 129628 135280 207460 434865 26  9 56  9  0
15 10      0 111700912 137996 955260    0    0 230916 252812 208389 436199 26  8 58  8  0
18  9      0 111655624 138672 971536    0    0 210092 203460 205904 424643 26  8 54 11  0
21 11      0 111712640 139524 878576    0    0 117800 116214 211357 436092 26  9 57  9  0
24  9      0 111582488 140512 975852    0    0 209392 210476 200924 425328 25  8 56 11  0
17  9      0 111554264 141520 973840    0    0 189784 187252 210676 428064 26  8 55 11  0
21  9      0 111546736 142220 952264    0    0 146748 167940 211386 423801 26  8 56 11  0
21 10      0 111522288 143068 947420    0    0 168336 183188 210004 441384 26  9 55 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  2      0 111451824 143612 994484    0    0 219120 234676 206480 429002 26  8 58  8  0
25  9      0 111436600 144576 978592    0    0 197192 167184 204194 426686 25  9 57  9  0
21  9      0 111412736 145120 971488    0    0 136848 141648 212397 436797 26  8 56 10  0
25 10      0 111351712 145152 1010624    0    0 249052 255284 208416 442551 26  8 55 11  0
17 10      0 111293152 145188 1035960    0    0 126696 143912 230765 479531 27  9 55 10  0
22  5      0 111397904 145192 903144    0    0 187520 176984 223706 464227 26  8 57  9  0
15 10      0 111263520 145224 1010264    0    0 166332 191124 219832 469615 27  9 52 13  0
 6  9      0 111259056 145236 984516    0    0 135456 133392 233762 484048 27  9 54 11  0
10  9      0 111185952 145700 1033344    0    0 248720 270856 218181 460369 25  9 57  8  0
23  9      0 111075696 145708 1117452    0    0 256848 257760 207654 424346 26  9 57  9  0
20 10      0 111102688 145728 1063748    0    0 113864 126684 213024 429314 26  9 57  8  0
22 10      0 111146704 146296 996852    0    0 144576 176016 209789 433243 26  8 56 10  0
16 10      0 111062264 146328 1051076    0    0 123892 102664 219461 442079 27  8 54 11  0
26  9      0 111008912 146336 1088556    0    0 165776 196716 210405 446460 26  8 57  8  0
19 10      0 110987520 146340 1079900    0    0 205464 196556 206113 431171 26  9 53 12  0
26  9      0 111014800 146800 1029876    0    0 173792 177988 215198 438409 26  8 56  9  0
18 10      0 111000320 146848 1022500    0    0 122276 147876 221715 444804 26  8 55 10  0
16 10      0 110909248 146884 1086640    0    0 213844 225080 213623 427000 26  8 54 12  0
 4 11      0 110946024 146888 1032504    0    0 194216 207868 220354 434841 26  9 58  7  0
 6 10      0 110831376 146928 1119928    0    0 112396 142270 214956 448684 27  9 56  8  0
20  9      0 110798640 146948 1128636    0    0 265040 274460 202341 429874 26  9 57  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19 10      0 110885072 147300 1016732    0    0 101828 97200 209414 429014 26  8 58  7  0
21  8      0 110759944 147436 1124268    0    0 202328 237940 212509 445013 26  9 56 10  0
 7  9      0 110766320 147744 1094616    0    0 202000 193852 213587 443713 26  8 55 10  0
17  9      0 110683616 147856 1153688    0    0 215724 233700 213728 431126 26  8 57  9  0
15 10      0 110610400 147872 1208200    0    0 119304 225912 204516 418458 25  9 56 11  0
21  9      0 110624016 147888 1173884    0    0 242764 226864 210799 424128 26  8 56  9  0
14  8      0 110653472 147908 1128288    0    0 156668 179068 219753 446588 26  9 52 13  0
19  9      0 110588568 147940 1165856    0    0 207324 223036 219607 458822 26  9 56 10  0
20  9      0 110594912 147972 1141676    0    0 111416 163064 238268 491753 27  9 56  8  0
25 10      0 110523872 147992 1189168    0    0 274648 269000 226805 459735 26  9 55 10  0
27  9      0 110499088 148576 1185316    0    0 152548 171304 245284 497879 28  9 54 10  0
14 11      0 110533904 149500 1133488    0    0 192144 188740 231514 479349 27  8 53 12  0
 6  9      0 110465920 149604 1178956    0    0 89368 129980 238235 474238 28  8 51 13  0
21  8      0 110467680 149620 1162428    0    0 190824 198980 218169 443382 26  9 56 10  0
22 10      0 110414672 149656 1191376    0    0 201604 201444 217679 449481 27  9 54 10  0
19  9      0 110388472 149696 1199876    0    0 130084 152124 224356 449506 27  9 54 11  0
21 11      0 110401560 150208 1168924    0    0 98636 133104 222618 449418 27  9 57  8  0
 8  9      0 110372208 150244 1182324    0    0 210184 210452 215809 446219 26  8 54 12  0
10 10      0 110347072 150288 1183704    0    0 162384 188296 222452 457365 26  9 55  9  0
16 10      0 110319328 150312 1195492    0    0 150272 192476 226032 448565 26  9 56  9  0
23  9      0 110218144 150324 1268500    0    0 272324 305376 219906 439357 26  9 56  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19 10      0 110202216 150820 1269512    0    0 149252 151544 216167 430959 26  8 55 10  0
19  9      0 110235872 150860 1215580    0    0 160164 172212 227913 468558 26  8 54 11  0
 2 10      0 110113168 150868 1314556    0    0 231820 268572 228856 474302 26  9 57  8  0
18 10      0 110129616 151540 1275484    0    0 99404 106740 245034 505723 28  9 57  7  0
18  8      0 110111752 151872 1274416    0    0 210988 229484 232381 477197 26  9 57  8  0
21  9      0 110033088 151916 1333668    0    0 200116 231112 237128 484930 27 10 54  9  0
17  4      0 110065056 151940 1286696    0    0 77524 118160 228019 466986 26  9 61  5  0
