sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2297.84, reads: 32336.71, writes: 9196.35, response time: 11.22ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2795.01, reads: 39129.13, writes: 11193.04, response time: 9.33ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2861.01, reads: 40109.08, writes: 11446.02, response time: 8.81ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2990.99, reads: 41815.90, writes: 11951.97, response time: 8.60ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3037.01, reads: 42506.12, writes: 12149.03, response time: 8.22ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3066.00, reads: 42908.98, writes: 12256.99, response time: 8.36ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3097.99, reads: 43343.92, writes: 12389.98, response time: 8.36ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3187.00, reads: 44666.02, writes: 12754.00, response time: 7.80ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3211.88, reads: 44943.31, writes: 12844.52, response time: 7.84ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3222.04, reads: 45156.51, writes: 12886.15, response time: 7.90ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3217.08, reads: 45078.14, writes: 12884.32, response time: 7.91ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3230.98, reads: 45196.72, writes: 12938.92, response time: 8.25ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3351.02, reads: 46899.31, writes: 13384.09, response time: 7.78ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3369.94, reads: 47210.13, writes: 13502.75, response time: 7.77ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3467.04, reads: 48484.52, writes: 13837.15, response time: 7.16ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3414.01, reads: 47841.15, writes: 13659.04, response time: 7.47ms (95%), errors: 0.00, reconnects:  0.00
