sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2246.56, reads: 31594.86, writes: 8993.25, response time: 11.24ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2804.01, reads: 39278.08, writes: 11214.02, response time: 8.95ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2879.00, reads: 40346.98, writes: 11515.99, response time: 8.85ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2869.01, reads: 40120.07, writes: 11479.02, response time: 8.98ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2981.99, reads: 41667.91, writes: 11928.97, response time: 8.33ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3026.00, reads: 42427.06, writes: 12095.02, response time: 8.32ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3041.99, reads: 42619.82, writes: 12174.95, response time: 8.43ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3092.01, reads: 43263.14, writes: 12365.04, response time: 8.05ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3060.00, reads: 42814.03, writes: 12239.01, response time: 8.44ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3130.99, reads: 43923.85, writes: 12542.96, response time: 7.89ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3226.01, reads: 45107.10, writes: 12889.03, response time: 7.86ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3222.00, reads: 45101.00, writes: 12886.00, response time: 7.91ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3264.99, reads: 45692.91, writes: 13058.97, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3377.01, reads: 47267.09, writes: 13509.02, response time: 7.26ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3366.00, reads: 47161.00, writes: 13474.00, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3377.00, reads: 47279.99, writes: 13497.00, response time: 7.48ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3396.99, reads: 47563.92, writes: 13586.98, response time: 7.55ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3449.01, reads: 48260.10, writes: 13804.03, response time: 7.06ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3413.99, reads: 47849.91, writes: 13660.98, response time: 7.47ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3488.01, reads: 48813.10, writes: 13941.03, response time: 7.29ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3443.00, reads: 48195.03, writes: 13772.01, response time: 7.18ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3498.00, reads: 48953.03, writes: 13987.01, response time: 7.24ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3556.98, reads: 49803.69, writes: 14230.91, response time: 7.10ms (95%), errors: 0.00, reconnects:  0.00
