sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2283.42, reads: 32153.87, writes: 9145.69, response time: 11.04ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2834.01, reads: 39650.08, writes: 11330.02, response time: 8.70ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2877.00, reads: 40275.02, writes: 11506.01, response time: 8.85ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2880.00, reads: 40337.02, writes: 11544.01, response time: 9.03ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2953.00, reads: 41338.99, writes: 11800.00, response time: 8.79ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 2991.00, reads: 41865.00, writes: 11958.00, response time: 8.56ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3041.00, reads: 42551.03, writes: 12159.01, response time: 8.35ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3096.00, reads: 43381.97, writes: 12384.99, response time: 8.00ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3069.99, reads: 42988.88, writes: 12283.97, response time: 8.33ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3159.01, reads: 44209.13, writes: 12630.04, response time: 7.98ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3107.00, reads: 43495.99, writes: 12424.00, response time: 7.94ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3200.98, reads: 44838.79, writes: 12824.94, response time: 7.83ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3213.02, reads: 44940.23, writes: 12838.06, response time: 7.71ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3333.00, reads: 46670.95, writes: 13337.99, response time: 7.43ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3366.01, reads: 47078.11, writes: 13455.03, response time: 7.46ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3373.00, reads: 47293.02, writes: 13504.00, response time: 7.41ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3463.97, reads: 48478.63, writes: 13862.90, response time: 7.20ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3452.02, reads: 48315.27, writes: 13792.08, response time: 7.25ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3447.01, reads: 48280.08, writes: 13790.02, response time: 7.40ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3453.99, reads: 48359.90, writes: 13806.97, response time: 7.38ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3499.99, reads: 48993.91, writes: 14006.98, response time: 7.37ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3494.00, reads: 48930.02, writes: 13982.01, response time: 7.43ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3433.01, reads: 48032.09, writes: 13734.03, response time: 7.39ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3414.00, reads: 47810.99, writes: 13648.00, response time: 7.57ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3420.92, reads: 47842.85, writes: 13683.67, response time: 7.28ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3437.08, reads: 48186.18, writes: 13747.34, response time: 7.73ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3583.00, reads: 50161.04, writes: 14336.01, response time: 7.20ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3529.99, reads: 49376.91, writes: 14113.97, response time: 7.36ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3581.00, reads: 50146.99, writes: 14321.00, response time: 7.27ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3716.00, reads: 52057.01, writes: 14868.00, response time: 6.70ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3566.00, reads: 49847.05, writes: 14263.02, response time: 7.32ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3712.00, reads: 52068.99, writes: 14858.00, response time: 6.73ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3627.00, reads: 50721.98, writes: 14506.00, response time: 7.41ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3722.00, reads: 52072.01, writes: 14878.00, response time: 6.80ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3479.00, reads: 48733.00, writes: 13924.00, response time: 7.73ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 3662.00, reads: 51283.02, writes: 14642.00, response time: 7.23ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 3637.00, reads: 50939.01, writes: 14553.00, response time: 7.14ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 3720.00, reads: 52061.99, writes: 14885.00, response time: 6.91ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 3705.00, reads: 51890.97, writes: 14814.99, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 3837.00, reads: 53733.02, writes: 15350.01, response time: 6.63ms (95%), errors: 0.00, reconnects:  0.00
