sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2335.81, reads: 32865.39, writes: 9347.26, response time: 10.89ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2897.02, reads: 40549.29, writes: 11586.08, response time: 8.86ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2968.00, reads: 41527.03, writes: 11882.01, response time: 8.78ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2945.00, reads: 41298.06, writes: 11783.02, response time: 8.67ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3109.00, reads: 43455.94, writes: 12424.98, response time: 8.15ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3082.00, reads: 43176.00, writes: 12333.00, response time: 8.48ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3117.00, reads: 43609.99, writes: 12463.00, response time: 8.35ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3171.00, reads: 44407.96, writes: 12690.99, response time: 7.91ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3214.99, reads: 45052.79, writes: 12868.94, response time: 7.97ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3230.02, reads: 45217.33, writes: 12911.10, response time: 8.08ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3295.00, reads: 46101.04, writes: 13181.01, response time: 7.90ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3335.97, reads: 46686.57, writes: 13335.88, response time: 7.48ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3338.00, reads: 46675.96, writes: 13351.99, response time: 7.80ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3427.00, reads: 48075.03, writes: 13715.01, response time: 7.46ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3386.02, reads: 47451.31, writes: 13547.09, response time: 7.52ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3432.98, reads: 47954.65, writes: 13724.90, response time: 7.48ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3507.01, reads: 49150.08, writes: 14045.02, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3511.00, reads: 49118.94, writes: 14027.98, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3571.01, reads: 50036.08, writes: 14322.02, response time: 7.16ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3594.02, reads: 50323.29, writes: 14330.08, response time: 7.26ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3658.98, reads: 51183.75, writes: 14644.93, response time: 6.85ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3679.01, reads: 51537.18, writes: 14713.05, response time: 6.83ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3584.01, reads: 50189.08, writes: 14341.02, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3368.98, reads: 47148.76, writes: 13481.93, response time: 7.22ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3058.02, reads: 42796.24, writes: 12217.07, response time: 9.75ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3594.00, reads: 50385.96, writes: 14380.99, response time: 7.44ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3688.98, reads: 51596.69, writes: 14748.91, response time: 7.23ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3517.02, reads: 49200.32, writes: 14077.09, response time: 7.48ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3721.00, reads: 52120.94, writes: 14876.98, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3659.01, reads: 51284.07, writes: 14648.02, response time: 7.17ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3631.99, reads: 50838.88, writes: 14521.97, response time: 7.46ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3671.01, reads: 51326.11, writes: 14676.03, response time: 7.47ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3762.00, reads: 52625.99, writes: 15051.00, response time: 6.75ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 3614.00, reads: 50683.98, writes: 14492.00, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3813.00, reads: 53365.00, writes: 15229.00, response time: 7.22ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 3777.01, reads: 52826.13, writes: 15098.04, response time: 6.40ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 3606.98, reads: 50419.66, writes: 14425.90, response time: 7.69ms (95%), errors: 0.00, reconnects:  0.00
