procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 121020488  24660 191960    0    0   104   112    8    0  0  0 99  0  0
14  5      0 120441200  28428 195040    0    0 442720 17112 114455 280424 15  7 70  8  0
16  6      0 120103840  30408 201456    0    0 317536 20708 145214 309054 20  8 66  6  0
16  6      0 119788704  32400 211760    0    0 302724 21028 143704 315198 20  8 66  6  0
26  3      0 119482944  34408 219708    0    0 294332 20984 148569 324130 21  8 66  6  0
12  1      0 119191552  36408 227220    0    0 276068 21128 145597 321061 21  8 66  6  0
13  5      0 118912976  38416 235280    0    0 263280 21324 143557 325322 21  8 66  6  0
16  6      0 118655928  40424 242808    0    0 251552 20760 149651 333446 20  8 66  5  0
15  8      0 118401616  42424 249916    0    0 238976 21068 147961 335537 21  8 66  5  0
24  6      0 118161568  44424 257328    0    0 229504 21072 154291 341245 21  8 66  5  0
14  4      0 117929288  46392 264152    0    0 215616 20620 154343 340492 21  8 66  5  0
17  1      0 117713392  48380 271608    0    0 207128 21214 155530 350827 21  7 66  5  0
 7  5      0 117498296  50376 278804    0    0 200376 21335 165601 353442 23  8 65  5  0
23  0      0 117298160  52376 285564    0    0 188600 20983 160534 358440 23  8 65  4  0
19  3      0 117098768  54384 292292    0    0 186248 20932 163779 364321 23  8 65  4  0
19  6      0 116913904  56380 299608    0    0 178832 21240 171344 379408 23  8 65  4  0
11  8      0 116730896  58384 306556    0    0 167032 21058 168116 376671 23  8 65  4  0
 6  1      0 116556264  60392 313132    0    0 161484 20873 171406 378799 23  8 65  4  0
 2  2      0 116387472  62364 320352    0    0 153708 21419 176833 385859 23  8 65  4  0
13  5      0 116230464  64256 326640    0    0 145428 20752 174025 380603 23  8 66  4  0
17  2      0 116074800  66188 337060    0    0 143620 21212 181733 394660 24  7 65  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  1      0 115914992  68620 350324    0    0 138412 74878 190271 402900 25  9 63  4  0
20  3      0 115629232  71348 394660    0    0 326740 146939 171583 387442 25  8 62  5  0
31  4      0 115422624  73396 486880    0    0 561948 276527 153799 356123 25  9 59  7  0
23  4      0 115321592  75516 483760    0    0 366344 203896 184022 376254 26  9 58  7  0
19  3      0 115088544  77692 597152    0    0 491036 266520 162500 365965 26  8 60  6  0
18  5      0 115103384  79772 476924    0    0 276364 145850 176459 386693 25  8 61  6  0
18  5      0 114960560  81884 518392    0    0 303600 158185 181935 394068 26  8 59  6  0
24  2      0 114923424  84048 448480    0    0 381780 202571 175028 392858 26  9 59  6  0
17  2      0 114729280  86200 556300    0    0 414656 225128 175909 386202 26  8 60  6  0
34  1      0 114506264  88400 687892    0    0 431688 283684 171621 386439 27  9 60  4  0
26  1      0 114455048  90556 637852    0    0 320336 176654 178063 398549 25  9 62  4  0
33  1      0 114412264  92680 596724    0    0 284960 148768 178732 400087 26  8 62  4  0
19  1      0 114326672  97344 600008    0    0 358296 209454 177210 398976 26  8 62  4  0
15  4      0 114357088  99396 474632    0    0 160208 62408 193515 418739 25  8 62  5  0
15  5      0 114115672 101636 642120    0    0 488968 296744 177440 390480 26  9 60  5  0
21  2      0 114032144 103824 641220    0    0 344708 198144 182629 402691 26  8 62  3  0
19  1      0 113991792 105916 609024    0    0 192036 94464 187495 405860 26  8 63  3  0
42  1      0 113989072 108044 546568    0    0 329364 201104 182164 406226 27  8 61  3  0
17  4      0 113927552 110136 525004    0    0 168064 102028 188312 423048 26  9 62  3  0
 6  2      0 113709936 112320 675028    0    0 448088 280544 183663 396786 28  9 59  4  0
17  3      0 113664408 114364 655168    0    0 245364 159300 201937 424373 27  8 61  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0      0 113642896 116356 604184    0    0 395068 242180 184790 403335 27  8 61  3  0
23  2      0 113502992 116800 683744    0    0 462452 287540 176480 391536 28  9 61  3  0
19  2      0 113498864 117856 630868    0    0 281332 156236 189058 416521 27  9 61  3  0
37  0      0 113535384 118484 532404    0    0 148008 87068 199053 432425 26  9 61  5  0
