procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 336320 119981224  25196 1184872    0    0    71   410    0    0 12  8 79  1  0
18  2 336320 119403952  28792 1187708    0    0 438784 16580 118283 276064 17  7 68  8  0
13  7 336320 119074776  30792 1197012    0    0 306628 20184 144903 300253 21  8 65  6  0
18  1 336320 118774400  32800 1206960    0    0 290548 20389 139717 305308 21  8 64  6  0
13  8 336320 118481856  34800 1214788    0    0 282084 21019 139778 310453 22  8 64  6  0
 9  1 336320 118195920  36764 1222088    0    0 268308 20268 141281 311505 22  8 64  6  0
25  8 336320 117928208  38760 1229364    0    0 259580 20712 141857 320733 22  8 64  5  0
22  6 336320 117665328  40768 1236888    0    0 250704 20856 141258 324912 23  8 64  5  0
12  5 336320 117420568  42752 1244176    0    0 233164 20289 141434 323552 22  8 65  5  0
29  2 336320 117186096  44732 1251116    0    0 222240 20251 139646 320088 22  8 65  5  0
16  4 336320 116957152  46732 1258104    0    0 214592 20704 144519 330151 23  8 64  5  0
19  6 336320 116740128  48740 1265096    0    0 204400 20572 143967 331266 23  8 64  5  0
18  1 336320 116534720  50740 1272236    0    0 197544 20564 155169 341166 24  8 64  4  0
 8  6 336320 116326512  52748 1278992    0    0 191600 20597 155597 353828 23  8 64  5  0
13  4 336320 116129792  54748 1285616    0    0 181152 20511 166514 360309 25  8 63  4  0
17  2 336320 115949768  59260 1291932    0    0 174056 20616 158737 353698 24  8 63  4  0
16  1 336320 115768432  61248 1299152    0    0 166492 20772 156482 361353 24  8 63  4  0
17  2 336320 115596832  63208 1305508    0    0 155512 20356 156885 346382 24  8 64  4  0
28  3 336320 115441952  65040 1312052    0    0 148928 20505 163707 370551 25  8 64  4  0
18  2 336320 115282712  66908 1318616    0    0 144984 20651 162029 369041 25  8 64  4  0
18  4 336320 115135008  68984 1326488    0    0 136860 20144 163174 361631 24  8 64  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0 336320 114968720  71412 1341276    0    0 139340 73204 173356 389805 27  9 61  3  0
19  5 336320 114752880  73960 1404864    0    0 344416 143016 163331 377434 26  9 61  4  0
16  5 336320 114597456  76028 1387204    0    0 199264 68969 165292 375797 26  9 59  6  0
 6  5 336320 114412640  78308 1428948    0    0 354944 169691 165963 371467 27  9 59  5  0
16  7 336320 114300224  80496 1434628    0    0 290952 141484 169839 380350 27  8 61  4  0
20  4 336320 114179792  82628 1442436    0    0 276712 139404 167659 371640 26  8 62  4  0
21  2 336320 114072672  84760 1443500    0    0 255512 121300 176797 382863 26  9 62  4  0
16  5 336320 113961232  86888 1453460    0    0 267272 130713 170269 383682 27  8 60  5  0
15  5 336320 113851680  88940 1463232    0    0 128068 47503 183347 395062 26  8 60  5  0
15  3 336320 113756648  91072 1468308    0    0 302292 159016 171179 384100 26  9 61  4  0
18  4 336320 113650040  93240 1477068    0    0 249224 138844 174791 381381 27  8 61  4  0
 6  3 336320 113559824  95420 1478540    0    0 276400 139956 172882 389650 28  8 60  4  0
19  3 336320 113469248  97552 1483184    0    0 230572 123513 174603 388552 27  9 60  5  0
19  1 336320 113369376  99620 1492656    0    0 149624 67995 188184 402879 27  9 60  5  0
13  1 336320 113277744 101760 1498456    0    0 257064 143320 182879 404422 27  8 61  4  0
14  5 336320 113198928 103952 1505200    0    0 254820 145804 180092 403973 28  8 60  3  0
20  1 336320 113121120 106128 1507504    0    0 230764 125656 182906 398368 28  9 60  4  0
10  7 336320 113035728 108276 1518272    0    0 200472 118845 183347 404679 28  8 59  5  0
21  1 336320 112957280 110372 1519448    0    0 136844 74815 187274 412541 28  8 60  4  0
17  2 336320 112880608 112468 1529424    0    0 184340 93992 182258 398853 27  9 61  3  0
 9  3 336320 112788608 114584 1547944    0    0 233980 144908 184441 405618 28  8 60  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  2 336320 112732240 116604 1538856    0    0 181072 97116 181133 404573 27  8 61  3  0
36  1 336320 112666272 117280 1538612    0    0 241868 134977 188733 406681 28  9 59  5  0
12  6 336320 112594624 118356 1554384    0    0 167632 108215 201181 411691 28  9 59  4  0
19  2 336320 112526696 119428 1553492    0    0 229176 128932 183964 395469 27  9 61  3  0
14  1 336320 112466240 120500 1560528    0    0 246584 138404 188698 407936 28  9 60  3  0
13  2 336320 112395368 121572 1572672    0    0 222816 132640 184105 410023 28  9 60  3  0
23  3 336320 112325312 122660 1577160    0    0 202540 129521 195499 417180 29  9 59  4  0
24  2 336320 112259584 123704 1590216    0    0 151744 89211 195401 419210 28  9 60  4  0
21  1 336320 112215808 124240 1583092    0    0 209748 121028 185895 413967 28  8 61  3  0
18  1 336320 112152864 124272 1593568    0    0 177700 122336 188976 411673 28  9 61  3  0
10  5 336320 112092000 124816 1599420    0    0 218416 135196 190120 411238 28  9 60  3  0
17  4 336320 112035632 125892 1601324    0    0 167496 116989 200054 428345 29  9 58  4  0
19  1 336320 111980040 126412 1613356    0    0 116804 72083 200929 430155 29  8 59  4  0
21  2 336320 111912760 127384 1630300    0    0 212020 203524 188085 406711 26  9 61  3  0
20  1 336320 111857792 128400 1631564    0    0 73448 36432 192723 424059 28  9 61  2  0
14  3 336320 111805312 128956 1639152    0    0 214104 147284 196695 418154 29  9 60  3  0
37  5 336320 111767536 129476 1633200    0    0 233096 147725 187352 426962 28  8 60  3  0
11  4 336320 111712736 130296 1645520    0    0 121396 80359 206331 429824 28  9 59  4  0
12  2 336320 111654672 130832 1654932    0    0 158504 99704 193052 419559 28  9 60  3  0
34  0 336320 111658256 131072 1611840    0    0 169388 110864 197268 427756 29  9 59  3  0
24  1 336320 111569280 131608 1659308    0    0 260820 164196 192554 416756 29  9 60  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  2 336320 111521360 132656 1661088    0    0 87088 59005 202564 433173 28  9 60  3  0
