sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2321.83, reads: 32648.59, writes: 9287.31, response time: 10.84ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2984.01, reads: 41850.17, writes: 11945.05, response time: 8.57ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 3054.00, reads: 42684.94, writes: 12214.98, response time: 8.74ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 3124.00, reads: 43722.02, writes: 12489.01, response time: 8.40ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3161.00, reads: 44257.02, writes: 12647.00, response time: 8.31ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3189.99, reads: 44702.88, writes: 12763.97, response time: 8.34ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3220.00, reads: 45096.94, writes: 12874.98, response time: 8.10ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3275.01, reads: 45794.18, writes: 13102.05, response time: 8.21ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3379.00, reads: 47323.95, writes: 13517.99, response time: 7.81ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3351.00, reads: 46927.00, writes: 13403.00, response time: 7.69ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3439.74, reads: 48128.37, writes: 13755.96, response time: 7.65ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3450.26, reads: 48335.60, writes: 13806.03, response time: 7.65ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3524.01, reads: 49338.14, writes: 14096.04, response time: 7.42ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3554.00, reads: 49747.96, writes: 14214.99, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3381.01, reads: 47337.08, writes: 13522.02, response time: 7.64ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3375.00, reads: 47194.98, writes: 13495.00, response time: 7.64ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3424.00, reads: 47991.96, writes: 13698.99, response time: 7.63ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3464.00, reads: 48456.05, writes: 13858.02, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3484.98, reads: 48860.74, writes: 13939.93, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3552.02, reads: 49698.26, writes: 14206.07, response time: 7.11ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3511.99, reads: 49059.79, writes: 14049.94, response time: 7.21ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3552.01, reads: 49828.21, writes: 14211.06, response time: 6.88ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3587.99, reads: 50255.92, writes: 14349.98, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3540.00, reads: 49565.04, writes: 14171.01, response time: 7.11ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3643.99, reads: 50984.88, writes: 14560.96, response time: 7.03ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3452.01, reads: 48352.15, writes: 13844.04, response time: 7.43ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3588.00, reads: 50158.97, writes: 14313.99, response time: 7.40ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3515.00, reads: 49288.97, writes: 14082.99, response time: 7.35ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3574.00, reads: 50006.00, writes: 14281.00, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3629.00, reads: 50797.97, writes: 14513.99, response time: 7.04ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 3756.00, reads: 52545.00, writes: 15018.00, response time: 6.58ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 3584.01, reads: 50209.10, writes: 14340.03, response time: 7.34ms (95%), errors: 0.00, reconnects:  0.00
