sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 2259.84, reads: 31823.75, writes: 9054.36, response time: 11.02ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 2777.01, reads: 38870.16, writes: 11107.05, response time: 9.14ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 2840.00, reads: 39731.96, writes: 11349.99, response time: 9.07ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 2922.99, reads: 40907.82, writes: 11699.95, response time: 8.71ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 2915.01, reads: 40846.21, writes: 11669.06, response time: 8.47ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 3001.01, reads: 42062.10, writes: 12007.03, response time: 8.38ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 3061.99, reads: 42815.88, writes: 12234.97, response time: 8.09ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 3014.00, reads: 42181.01, writes: 12052.00, response time: 8.31ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 3046.00, reads: 42677.95, writes: 12196.99, response time: 8.54ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 3144.01, reads: 43992.13, writes: 12570.04, response time: 8.09ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 3145.99, reads: 44048.90, writes: 12576.97, response time: 8.01ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3233.00, reads: 45284.98, writes: 12932.99, response time: 7.76ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 3278.00, reads: 45846.06, writes: 13111.02, response time: 7.71ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 3353.00, reads: 46969.97, writes: 13416.99, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 3326.00, reads: 46552.07, writes: 13298.02, response time: 7.59ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 3344.99, reads: 46796.92, writes: 13374.98, response time: 7.55ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 3306.00, reads: 46302.04, writes: 13231.01, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 3402.00, reads: 47655.93, writes: 13609.98, response time: 7.72ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 3420.00, reads: 47881.06, writes: 13683.02, response time: 7.61ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 3367.01, reads: 47172.14, writes: 13459.04, response time: 7.76ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3525.99, reads: 49332.88, writes: 14104.96, response time: 7.18ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3299.99, reads: 46209.92, writes: 13202.98, response time: 8.60ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3377.00, reads: 47264.04, writes: 13504.01, response time: 7.90ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 3334.00, reads: 46725.04, writes: 13367.01, response time: 8.02ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3424.00, reads: 47907.03, writes: 13693.01, response time: 7.68ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3379.00, reads: 47262.98, writes: 13488.99, response time: 7.90ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 3452.99, reads: 48357.80, writes: 13815.94, response time: 7.70ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3408.01, reads: 47720.15, writes: 13638.04, response time: 8.13ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3537.99, reads: 49570.91, writes: 14182.98, response time: 7.33ms (95%), errors: 0.00, reconnects:  0.00
