sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 451.71, reads: 6338.77, writes: 1808.22, response time: 44.86ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 405.20, reads: 5675.90, writes: 1621.10, response time: 76.04ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 388.70, reads: 5437.90, writes: 1554.90, response time: 80.30ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 411.20, reads: 5759.90, writes: 1644.60, response time: 66.64ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 376.20, reads: 5266.00, writes: 1504.50, response time: 54.46ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 458.90, reads: 6421.90, writes: 1835.80, response time: 41.80ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 454.40, reads: 6361.20, writes: 1816.30, response time: 42.13ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 422.20, reads: 5912.30, writes: 1690.20, response time: 62.69ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 444.30, reads: 6220.90, writes: 1777.40, response time: 47.86ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 469.80, reads: 6574.10, writes: 1877.80, response time: 41.25ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 475.90, reads: 6665.10, writes: 1905.00, response time: 39.21ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 464.60, reads: 6506.60, writes: 1858.50, response time: 41.29ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 463.20, reads: 6479.50, writes: 1851.90, response time: 41.98ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 431.10, reads: 6034.80, writes: 1723.70, response time: 60.92ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 440.30, reads: 6170.87, writes: 1761.49, response time: 46.45ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 463.20, reads: 6482.63, writes: 1854.01, response time: 41.25ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 469.50, reads: 6573.50, writes: 1878.10, response time: 39.40ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 466.30, reads: 6526.40, writes: 1864.60, response time: 39.95ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 467.50, reads: 6546.80, writes: 1870.40, response time: 40.46ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 427.70, reads: 5989.70, writes: 1712.10, response time: 62.64ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 441.30, reads: 6174.20, writes: 1763.80, response time: 46.66ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 474.60, reads: 6647.60, writes: 1899.20, response time: 38.92ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 481.30, reads: 6733.90, writes: 1923.20, response time: 38.43ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 482.20, reads: 6753.30, writes: 1930.30, response time: 37.99ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 457.20, reads: 6398.80, writes: 1827.40, response time: 44.61ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 427.00, reads: 5978.10, writes: 1709.20, response time: 58.98ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 450.10, reads: 6302.70, writes: 1800.20, response time: 44.97ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 468.60, reads: 6563.30, writes: 1874.60, response time: 39.92ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 474.00, reads: 6631.80, writes: 1895.20, response time: 40.04ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 484.60, reads: 6787.90, writes: 1939.30, response time: 37.97ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 469.30, reads: 6564.80, writes: 1876.00, response time: 40.46ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 423.60, reads: 5934.20, writes: 1694.80, response time: 63.01ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 451.20, reads: 6312.10, writes: 1805.10, response time: 45.87ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 462.50, reads: 6479.19, writes: 1850.80, response time: 41.28ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 480.20, reads: 6724.40, writes: 1921.00, response time: 38.52ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 488.80, reads: 6840.90, writes: 1954.10, response time: 37.52ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 470.30, reads: 6583.10, writes: 1881.30, response time: 40.39ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 442.80, reads: 6200.40, writes: 1771.00, response time: 55.40ms (95%), errors: 0.10, reconnects:  0.00
[ 390s] threads: 16, tps: 458.20, reads: 6417.10, writes: 1834.00, response time: 44.67ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 464.30, reads: 6500.90, writes: 1856.30, response time: 42.31ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 485.40, reads: 6793.30, writes: 1941.30, response time: 37.82ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 16, tps: 479.00, reads: 6705.90, writes: 1915.60, response time: 38.72ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 16, tps: 470.70, reads: 6592.40, writes: 1883.90, response time: 40.12ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 16, tps: 440.60, reads: 6165.80, writes: 1761.50, response time: 51.58ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 16, tps: 444.60, reads: 6226.50, writes: 1778.70, response time: 45.52ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 16, tps: 445.40, reads: 6237.20, writes: 1783.20, response time: 45.63ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 16, tps: 472.80, reads: 6615.70, writes: 1888.80, response time: 39.04ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 16, tps: 464.60, reads: 6507.50, writes: 1859.70, response time: 41.18ms (95%), errors: 0.10, reconnects:  0.00
[ 490s] threads: 16, tps: 459.60, reads: 6431.70, writes: 1837.40, response time: 42.87ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 16, tps: 420.20, reads: 5884.30, writes: 1681.90, response time: 65.95ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 16, tps: 443.10, reads: 6202.60, writes: 1772.00, response time: 46.81ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 16, tps: 442.80, reads: 6198.50, writes: 1770.70, response time: 45.50ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 16, tps: 481.10, reads: 6740.70, writes: 1926.50, response time: 38.11ms (95%), errors: 0.00, reconnects:  0.00
[ 540s] threads: 16, tps: 482.90, reads: 6758.50, writes: 1931.30, response time: 38.30ms (95%), errors: 0.00, reconnects:  0.00
[ 550s] threads: 16, tps: 464.20, reads: 6496.10, writes: 1854.70, response time: 43.42ms (95%), errors: 0.00, reconnects:  0.00
[ 560s] threads: 16, tps: 416.10, reads: 5830.80, writes: 1667.20, response time: 64.81ms (95%), errors: 0.00, reconnects:  0.00
[ 570s] threads: 16, tps: 436.40, reads: 6103.00, writes: 1743.60, response time: 56.61ms (95%), errors: 0.00, reconnects:  0.00
[ 580s] threads: 16, tps: 454.80, reads: 6367.50, writes: 1818.90, response time: 45.21ms (95%), errors: 0.00, reconnects:  0.00
[ 590s] threads: 16, tps: 433.40, reads: 6071.10, writes: 1734.00, response time: 42.78ms (95%), errors: 0.00, reconnects:  0.00
[ 600s] threads: 16, tps: 481.40, reads: 6737.60, writes: 1925.60, response time: 38.51ms (95%), errors: 0.00, reconnects:  0.00
[ 610s] threads: 16, tps: 472.20, reads: 6613.50, writes: 1889.80, response time: 39.78ms (95%), errors: 0.00, reconnects:  0.00
[ 620s] threads: 16, tps: 420.30, reads: 5888.80, writes: 1683.10, response time: 69.16ms (95%), errors: 0.00, reconnects:  0.00
[ 630s] threads: 16, tps: 436.20, reads: 6101.40, writes: 1742.60, response time: 47.62ms (95%), errors: 0.00, reconnects:  0.00
[ 640s] threads: 16, tps: 397.00, reads: 5555.60, writes: 1587.00, response time: 50.93ms (95%), errors: 0.00, reconnects:  0.00
[ 650s] threads: 16, tps: 478.80, reads: 6704.59, writes: 1915.40, response time: 38.35ms (95%), errors: 0.00, reconnects:  0.00
[ 660s] threads: 16, tps: 484.10, reads: 6775.28, writes: 1936.59, response time: 38.30ms (95%), errors: 0.00, reconnects:  0.00
[ 670s] threads: 16, tps: 472.30, reads: 6616.72, writes: 1890.11, response time: 40.96ms (95%), errors: 0.00, reconnects:  0.00
[ 680s] threads: 16, tps: 412.60, reads: 5774.90, writes: 1650.30, response time: 71.07ms (95%), errors: 0.00, reconnects:  0.00
[ 690s] threads: 16, tps: 445.20, reads: 6237.00, writes: 1780.80, response time: 48.61ms (95%), errors: 0.00, reconnects:  0.00
[ 700s] threads: 16, tps: 451.20, reads: 6312.00, writes: 1803.40, response time: 45.42ms (95%), errors: 0.00, reconnects:  0.00
[ 710s] threads: 16, tps: 438.10, reads: 6131.60, writes: 1752.90, response time: 46.92ms (95%), errors: 0.00, reconnects:  0.00
[ 720s] threads: 16, tps: 473.50, reads: 6630.10, writes: 1894.60, response time: 38.99ms (95%), errors: 0.00, reconnects:  0.00
[ 730s] threads: 16, tps: 459.40, reads: 6433.30, writes: 1838.10, response time: 41.14ms (95%), errors: 0.00, reconnects:  0.00
[ 740s] threads: 16, tps: 421.10, reads: 5893.19, writes: 1682.70, response time: 67.32ms (95%), errors: 0.00, reconnects:  0.00
[ 750s] threads: 16, tps: 439.50, reads: 6154.52, writes: 1758.51, response time: 48.54ms (95%), errors: 0.00, reconnects:  0.00
[ 760s] threads: 16, tps: 444.20, reads: 6217.30, writes: 1778.00, response time: 46.22ms (95%), errors: 0.00, reconnects:  0.00
[ 770s] threads: 16, tps: 448.20, reads: 6276.90, writes: 1791.80, response time: 46.60ms (95%), errors: 0.00, reconnects:  0.00
[ 780s] threads: 16, tps: 460.90, reads: 6450.60, writes: 1843.80, response time: 41.39ms (95%), errors: 0.00, reconnects:  0.00
[ 790s] threads: 16, tps: 468.50, reads: 6559.80, writes: 1873.00, response time: 40.24ms (95%), errors: 0.00, reconnects:  0.00
[ 800s] threads: 16, tps: 421.70, reads: 5907.80, writes: 1689.00, response time: 66.12ms (95%), errors: 0.00, reconnects:  0.00
[ 810s] threads: 16, tps: 424.20, reads: 5936.10, writes: 1696.40, response time: 56.44ms (95%), errors: 0.00, reconnects:  0.00
[ 820s] threads: 16, tps: 442.60, reads: 6192.30, writes: 1768.50, response time: 46.27ms (95%), errors: 0.00, reconnects:  0.00
[ 830s] threads: 16, tps: 442.00, reads: 6191.20, writes: 1769.30, response time: 46.84ms (95%), errors: 0.00, reconnects:  0.00
[ 840s] threads: 16, tps: 475.40, reads: 6655.30, writes: 1901.50, response time: 38.80ms (95%), errors: 0.00, reconnects:  0.00
