10,6526.58,2.39,mysql55.long,1
20,6529.71,2.40,mysql55.long,1
30,6414.69,2.43,mysql55.long,1
40,6566.41,2.38,mysql55.long,1
50,6634.99,2.37,mysql55.long,1
60,6510.61,2.34,mysql55.long,1
70,6534.80,2.40,mysql55.long,1
80,6534.90,2.38,mysql55.long,1
90,6574.69,2.34,mysql55.long,1
100,6510.00,2.41,mysql55.long,1
110,6500.60,2.39,mysql55.long,1
120,6652.41,2.35,mysql55.long,1
130,6404.48,2.41,mysql55.long,1
140,6426.23,2.42,mysql55.long,1
150,6511.27,2.42,mysql55.long,1
160,6549.00,2.36,mysql55.long,1
170,6488.90,2.40,mysql55.long,1
180,6395.01,2.42,mysql55.long,1
190,6572.09,2.38,mysql55.long,1
200,6266.11,2.46,mysql55.long,1
210,6404.71,2.44,mysql55.long,1
220,6430.68,2.42,mysql55.long,1
230,6451.22,2.39,mysql55.long,1
240,6538.09,2.38,mysql55.long,1
250,6490.20,2.37,mysql55.long,1
260,6556.41,2.37,mysql55.long,1
270,6583.89,2.33,mysql55.long,1
280,6447.61,2.40,mysql55.long,1
290,6296.28,2.49,mysql55.long,1
300,6316.91,2.47,mysql55.long,1
10,5702.23,2.67,mysql56.itc64.long,1
20,5665.83,2.67,mysql56.itc64.long,1
30,5727.28,2.69,mysql56.itc64.long,1
40,5652.01,2.74,mysql56.itc64.long,1
50,5489.39,2.80,mysql56.itc64.long,1
60,5640.59,2.72,mysql56.itc64.long,1
70,5780.31,2.67,mysql56.itc64.long,1
80,5841.02,2.63,mysql56.itc64.long,1
90,5648.96,2.71,mysql56.itc64.long,1
100,5798.13,2.68,mysql56.itc64.long,1
110,5778.47,2.67,mysql56.itc64.long,1
120,5609.63,2.75,mysql56.itc64.long,1
130,5859.17,2.66,mysql56.itc64.long,1
140,5752.63,2.67,mysql56.itc64.long,1
150,5664.38,2.69,mysql56.itc64.long,1
160,5946.22,2.59,mysql56.itc64.long,1
170,5710.69,2.67,mysql56.itc64.long,1
180,5636.92,2.70,mysql56.itc64.long,1
190,5962.07,2.59,mysql56.itc64.long,1
200,5787.13,2.64,mysql56.itc64.long,1
210,5834.27,2.64,mysql56.itc64.long,1
220,5987.34,2.58,mysql56.itc64.long,1
230,5853.28,2.62,mysql56.itc64.long,1
240,5826.11,2.64,mysql56.itc64.long,1
250,5802.89,2.64,mysql56.itc64.long,1
260,5717.82,2.67,mysql56.itc64.long,1
270,5776.38,2.64,mysql56.itc64.long,1
280,5729.22,2.69,mysql56.itc64.long,1
290,5780.87,2.65,mysql56.itc64.long,1
300,5762.93,2.65,mysql56.itc64.long,1
10,6011.93,2.57,mysql56.long,1
20,5752.24,2.70,mysql56.long,1
30,5744.57,2.69,mysql56.long,1
40,5667.03,2.72,mysql56.long,1
50,5669.77,2.71,mysql56.long,1
60,5677.19,2.70,mysql56.long,1
70,5647.21,2.72,mysql56.long,1
80,5845.73,2.67,mysql56.long,1
90,5913.07,2.62,mysql56.long,1
100,5704.82,2.68,mysql56.long,1
110,5673.76,2.70,mysql56.long,1
120,5609.24,2.75,mysql56.long,1
130,5489.37,2.80,mysql56.long,1
140,5895.33,2.65,mysql56.long,1
150,5710.07,2.69,mysql56.long,1
160,5517.92,2.81,mysql56.long,1
170,5641.87,2.75,mysql56.long,1
180,5517.32,2.79,mysql56.long,1
190,5561.88,2.80,mysql56.long,1
200,5684.60,2.71,mysql56.long,1
210,5606.99,2.76,mysql56.long,1
220,5825.23,2.64,mysql56.long,1
230,5611.08,2.76,mysql56.long,1
240,5535.83,2.77,mysql56.long,1
250,5803.15,2.68,mysql56.long,1
260,5804.73,2.66,mysql56.long,1
270,5674.89,2.72,mysql56.long,1
280,5708.53,2.71,mysql56.long,1
290,5573.88,2.74,mysql56.long,1
300,5563.02,2.74,mysql56.long,1
10,5952.43,2.58,mysql57.long,1
20,5916.83,2.58,mysql57.long,1
30,5822.38,2.62,mysql57.long,1
40,5795.91,2.63,mysql57.long,1
50,5933.18,2.57,mysql57.long,1
60,5863.61,2.60,mysql57.long,1
70,5809.79,2.63,mysql57.long,1
80,5868.61,2.59,mysql57.long,1
90,5910.99,2.59,mysql57.long,1
100,5904.62,2.60,mysql57.long,1
110,5965.38,2.57,mysql57.long,1
120,6080.91,2.54,mysql57.long,1
130,6131.00,2.51,mysql57.long,1
140,5909.81,2.59,mysql57.long,1
150,5887.28,2.60,mysql57.long,1
160,6013.41,2.57,mysql57.long,1
170,5951.89,2.58,mysql57.long,1
180,5901.82,2.60,mysql57.long,1
190,5971.89,2.55,mysql57.long,1
200,5928.41,2.59,mysql57.long,1
210,5976.28,2.58,mysql57.long,1
220,6001.82,2.57,mysql57.long,1
230,5936.09,2.56,mysql57.long,1
240,5932.21,2.63,mysql57.long,1
250,5874.19,2.61,mysql57.long,1
260,5984.41,2.57,mysql57.long,1
270,5988.50,2.63,mysql57.long,1
280,5889.21,2.60,mysql57.long,1
290,5927.48,2.58,mysql57.long,1
300,6065.32,2.55,mysql57.long,1
10,11671.88,2.51,mysql55.long,2
20,12492.97,2.42,mysql55.long,2
30,12571.33,2.40,mysql55.long,2
40,12479.91,2.42,mysql55.long,2
50,12461.18,2.42,mysql55.long,2
60,12483.39,2.43,mysql55.long,2
70,12460.22,2.43,mysql55.long,2
80,12486.31,2.41,mysql55.long,2
90,12485.02,2.42,mysql55.long,2
100,12484.54,2.42,mysql55.long,2
110,12579.83,2.40,mysql55.long,2
120,12496.78,2.42,mysql55.long,2
130,12492.01,2.42,mysql55.long,2
140,12602.41,2.40,mysql55.long,2
150,12500.86,2.42,mysql55.long,2
160,12537.24,2.42,mysql55.long,2
170,12563.99,2.41,mysql55.long,2
180,12529.70,2.42,mysql55.long,2
190,12506.19,2.42,mysql55.long,2
200,12645.98,2.36,mysql55.long,2
210,12663.92,2.36,mysql55.long,2
220,12668.75,2.36,mysql55.long,2
230,12691.56,2.35,mysql55.long,2
240,12671.89,2.36,mysql55.long,2
250,12701.91,2.35,mysql55.long,2
260,12685.18,2.35,mysql55.long,2
270,12649.20,2.36,mysql55.long,2
280,12714.22,2.34,mysql55.long,2
290,12755.49,2.37,mysql55.long,2
300,12749.41,2.38,mysql55.long,2
10,10849.22,2.69,mysql56.itc64.long,2
20,11348.95,2.69,mysql56.itc64.long,2
30,11381.00,2.64,mysql56.itc64.long,2
40,11362.28,2.67,mysql56.itc64.long,2
50,11420.07,2.67,mysql56.itc64.long,2
60,11378.55,2.65,mysql56.itc64.long,2
70,11372.25,2.68,mysql56.itc64.long,2
80,11587.65,2.63,mysql56.itc64.long,2
90,11625.06,2.61,mysql56.itc64.long,2
100,11768.94,2.57,mysql56.itc64.long,2
110,11634.46,2.62,mysql56.itc64.long,2
120,11616.42,2.61,mysql56.itc64.long,2
130,11713.19,2.58,mysql56.itc64.long,2
140,11679.94,2.60,mysql56.itc64.long,2
150,11665.76,2.61,mysql56.itc64.long,2
160,11676.43,2.61,mysql56.itc64.long,2
170,11682.02,2.60,mysql56.itc64.long,2
180,11709.99,2.59,mysql56.itc64.long,2
190,11706.34,2.59,mysql56.itc64.long,2
200,11690.84,2.60,mysql56.itc64.long,2
210,11725.12,2.60,mysql56.itc64.long,2
220,11823.00,2.57,mysql56.itc64.long,2
230,11815.50,2.57,mysql56.itc64.long,2
240,11799.38,2.58,mysql56.itc64.long,2
250,11800.72,2.58,mysql56.itc64.long,2
260,11724.00,2.61,mysql56.itc64.long,2
270,11768.20,2.58,mysql56.itc64.long,2
280,11697.90,2.62,mysql56.itc64.long,2
290,11688.34,2.62,mysql56.itc64.long,2
300,11814.26,2.58,mysql56.itc64.long,2
10,11033.64,2.59,mysql56.long,2
20,11482.60,2.69,mysql56.long,2
30,11175.55,2.72,mysql56.long,2
40,11200.47,2.72,mysql56.long,2
50,11197.56,2.72,mysql56.long,2
60,11228.94,2.70,mysql56.long,2
70,11326.86,2.70,mysql56.long,2
80,11281.55,2.73,mysql56.long,2
90,11253.94,2.71,mysql56.long,2
100,11187.05,2.72,mysql56.long,2
110,11495.75,2.68,mysql56.long,2
120,11657.16,2.64,mysql56.long,2
130,11603.84,2.65,mysql56.long,2
140,11498.07,2.67,mysql56.long,2
150,11590.85,2.66,mysql56.long,2
160,11305.24,2.71,mysql56.long,2
170,11485.86,2.69,mysql56.long,2
180,11627.34,2.65,mysql56.long,2
190,11505.46,2.67,mysql56.long,2
200,11877.35,2.58,mysql56.long,2
210,11942.54,2.56,mysql56.long,2
220,11999.86,2.55,mysql56.long,2
230,12059.86,2.53,mysql56.long,2
240,12003.64,2.54,mysql56.long,2
250,12026.35,2.54,mysql56.long,2
260,12000.75,2.54,mysql56.long,2
270,11984.55,2.54,mysql56.long,2
280,11983.85,2.55,mysql56.long,2
290,12046.30,2.54,mysql56.long,2
300,11983.60,2.55,mysql56.long,2
10,11334.34,2.48,mysql57.long,2
20,11850.30,2.49,mysql57.long,2
30,11898.22,2.49,mysql57.long,2
40,12020.38,2.46,mysql57.long,2
50,11810.43,2.56,mysql57.long,2
60,11677.27,2.60,mysql57.long,2
70,11685.72,2.59,mysql57.long,2
80,11677.87,2.60,mysql57.long,2
90,11695.63,2.59,mysql57.long,2
100,11689.08,2.59,mysql57.long,2
110,11696.31,2.60,mysql57.long,2
120,11722.20,2.59,mysql57.long,2
130,11711.62,2.59,mysql57.long,2
140,11703.38,2.60,mysql57.long,2
150,11880.82,2.55,mysql57.long,2
160,11851.56,2.57,mysql57.long,2
170,11881.54,2.57,mysql57.long,2
180,11892.17,2.56,mysql57.long,2
190,11978.43,2.54,mysql57.long,2
200,11914.78,2.55,mysql57.long,2
210,11890.01,2.56,mysql57.long,2
220,11914.98,2.55,mysql57.long,2
230,11954.63,2.54,mysql57.long,2
240,11990.39,2.55,mysql57.long,2
250,12044.72,2.52,mysql57.long,2
260,12059.47,2.52,mysql57.long,2
270,12047.23,2.53,mysql57.long,2
280,11991.88,2.55,mysql57.long,2
290,11987.02,2.55,mysql57.long,2
300,11981.18,2.55,mysql57.long,2
10,18140.41,2.31,mysql55.long,3
20,19463.55,2.32,mysql55.long,3
30,19151.47,2.37,mysql55.long,3
40,19141.84,2.36,mysql55.long,3
50,19150.07,2.36,mysql55.long,3
60,19169.22,2.36,mysql55.long,3
70,19171.88,2.36,mysql55.long,3
80,19465.96,2.33,mysql55.long,3
90,19425.73,2.35,mysql55.long,3
100,19410.14,2.34,mysql55.long,3
110,19356.84,2.26,mysql55.long,3
120,19349.96,2.25,mysql55.long,3
130,19366.44,2.25,mysql55.long,3
140,19408.25,2.24,mysql55.long,3
150,19352.27,2.25,mysql55.long,3
160,19346.24,2.25,mysql55.long,3
170,19456.73,2.26,mysql55.long,3
180,19477.37,2.33,mysql55.long,3
190,19428.97,2.35,mysql55.long,3
200,19367.03,2.28,mysql55.long,3
210,19346.97,2.26,mysql55.long,3
220,19423.96,2.24,mysql55.long,3
230,19100.64,2.30,mysql55.long,3
240,19098.23,2.31,mysql55.long,3
250,19430.67,2.34,mysql55.long,3
260,19437.43,2.34,mysql55.long,3
270,19211.17,2.36,mysql55.long,3
280,19169.14,2.36,mysql55.long,3
290,19305.56,2.35,mysql55.long,3
300,19430.73,2.35,mysql55.long,3
10,16183.68,2.55,mysql56.itc64.long,3
20,17331.53,2.59,mysql56.itc64.long,3
30,17724.35,2.59,mysql56.itc64.long,3
40,17566.75,2.58,mysql56.itc64.long,3
50,17547.86,2.58,mysql56.itc64.long,3
60,17586.68,2.58,mysql56.itc64.long,3
70,17574.46,2.58,mysql56.itc64.long,3
