sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 48
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 48, tps: 6516.52, reads: 26761.48, writes: 19549.77, response time: 7.87ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 48, tps: 5685.12, reads: 23431.80, writes: 17056.07, response time: 8.10ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 48, tps: 6342.90, reads: 26062.91, writes: 19036.50, response time: 8.83ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 48, tps: 5360.60, reads: 21989.50, writes: 16080.90, response time: 8.67ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 48, tps: 7332.60, reads: 30078.79, writes: 21990.89, response time: 8.13ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 48, tps: 6549.40, reads: 26860.51, writes: 19648.71, response time: 8.39ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 48, tps: 7065.80, reads: 29008.90, writes: 21196.90, response time: 8.39ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 48, tps: 7408.00, reads: 30421.59, writes: 22223.70, response time: 8.12ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 48, tps: 6007.80, reads: 24656.71, writes: 18022.90, response time: 9.84ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 48, tps: 5830.00, reads: 23939.20, writes: 17498.50, response time: 9.91ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 48, tps: 7748.90, reads: 31839.59, writes: 23238.89, response time: 8.35ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 48, tps: 7227.00, reads: 29680.60, writes: 21681.10, response time: 8.53ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 48, tps: 6367.00, reads: 26134.00, writes: 19100.70, response time: 8.49ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 48, tps: 6449.90, reads: 26443.80, writes: 19349.70, response time: 8.45ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 48, tps: 7195.10, reads: 29553.30, writes: 21585.70, response time: 8.87ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 48, tps: 6117.20, reads: 25072.90, writes: 18351.40, response time: 9.82ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 48, tps: 7265.30, reads: 29828.80, writes: 21796.20, response time: 9.58ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 48, tps: 7162.39, reads: 29399.34, writes: 21486.96, response time: 8.54ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 48, tps: 6276.61, reads: 25717.15, writes: 18829.74, response time: 8.74ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 48, tps: 5381.50, reads: 22119.20, writes: 16152.30, response time: 10.16ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 48, tps: 7207.69, reads: 29598.07, writes: 21615.18, response time: 9.12ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 48, tps: 6927.80, reads: 28497.12, writes: 20791.61, response time: 8.66ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 48, tps: 6098.90, reads: 25037.70, writes: 18296.40, response time: 9.13ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 48, tps: 6210.00, reads: 25500.20, writes: 18622.70, response time: 9.28ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 48, tps: 7762.60, reads: 31896.90, writes: 23287.00, response time: 8.37ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 48, tps: 6064.09, reads: 24903.55, writes: 18192.16, response time: 8.25ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 48, tps: 6247.91, reads: 25664.15, writes: 18744.04, response time: 8.81ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 48, tps: 5682.00, reads: 23345.49, writes: 17045.59, response time: 8.70ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 48, tps: 7651.30, reads: 31457.52, writes: 22961.81, response time: 8.21ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 48, tps: 6516.50, reads: 26744.40, writes: 19542.00, response time: 9.43ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 48, tps: 5617.40, reads: 23058.20, writes: 16852.10, response time: 9.95ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 48, tps: 5484.70, reads: 22549.30, writes: 16461.80, response time: 10.11ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 48, tps: 7282.80, reads: 29897.00, writes: 21840.50, response time: 8.28ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 48, tps: 6351.10, reads: 26060.80, writes: 19054.30, response time: 8.44ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 48, tps: 7077.00, reads: 29057.80, writes: 21229.80, response time: 8.39ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 48, tps: 7031.70, reads: 28880.90, writes: 21095.90, response time: 8.66ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 48, tps: 5747.50, reads: 23598.30, writes: 17242.40, response time: 9.69ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 48, tps: 5578.10, reads: 22908.60, writes: 16734.00, response time: 10.45ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 48, tps: 6207.90, reads: 25470.40, writes: 18623.70, response time: 9.77ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 48, tps: 5220.00, reads: 21408.19, writes: 15667.10, response time: 10.76ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 48, tps: 6054.70, reads: 24835.91, writes: 18157.60, response time: 9.37ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 48, tps: 5778.09, reads: 23721.06, writes: 17334.07, response time: 8.88ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 48, tps: 6075.61, reads: 24948.92, writes: 18226.32, response time: 9.07ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 48, tps: 7396.50, reads: 30351.82, writes: 22189.81, response time: 8.39ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 48, tps: 5263.50, reads: 21581.10, writes: 15790.70, response time: 9.74ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 48, tps: 5432.40, reads: 22313.29, writes: 16296.90, response time: 10.02ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 48, tps: 7057.40, reads: 29027.30, writes: 21172.30, response time: 8.86ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 48, tps: 6922.90, reads: 28413.50, writes: 20768.60, response time: 8.28ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 48, tps: 6736.20, reads: 27691.08, writes: 20209.39, response time: 8.62ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 48, tps: 5890.30, reads: 24160.02, writes: 17669.81, response time: 8.70ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 48, tps: 5195.50, reads: 21316.10, writes: 15586.70, response time: 9.80ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 48, tps: 6606.10, reads: 27121.00, writes: 19818.40, response time: 9.12ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 48, tps: 5752.00, reads: 23637.00, writes: 17256.30, response time: 9.77ms (95%), errors: 0.00, reconnects:  0.00
