sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 128
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 128, tps: 6761.54, reads: 27773.67, writes: 20286.63, response time: 32.85ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 128, tps: 7986.80, reads: 32780.71, writes: 23960.51, response time: 30.93ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 128, tps: 7577.80, reads: 31145.90, writes: 22732.40, response time: 32.64ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 128, tps: 7895.79, reads: 32509.84, writes: 23688.96, response time: 31.30ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 128, tps: 7897.11, reads: 32475.54, writes: 23690.43, response time: 31.02ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 128, tps: 7985.40, reads: 32790.11, writes: 23955.71, response time: 30.71ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 128, tps: 7263.20, reads: 29789.20, writes: 21790.50, response time: 33.08ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 128, tps: 7524.50, reads: 30875.79, writes: 22574.89, response time: 31.85ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 128, tps: 7950.20, reads: 32634.40, writes: 23849.70, response time: 30.67ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 128, tps: 7905.90, reads: 32492.70, writes: 23717.20, response time: 31.13ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 128, tps: 7955.40, reads: 32668.50, writes: 23865.70, response time: 30.61ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 128, tps: 7976.50, reads: 32763.10, writes: 23929.20, response time: 30.60ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 128, tps: 7217.90, reads: 29614.19, writes: 21654.49, response time: 33.77ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 128, tps: 6971.50, reads: 28604.41, writes: 20914.01, response time: 34.05ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 128, tps: 7213.10, reads: 29657.11, writes: 21659.10, response time: 33.86ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 128, tps: 7359.00, reads: 30203.29, writes: 22057.89, response time: 31.47ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 128, tps: 6880.90, reads: 28283.00, writes: 20642.50, response time: 32.11ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 128, tps: 6711.69, reads: 27542.67, writes: 20135.28, response time: 39.02ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 128, tps: 7142.57, reads: 29330.67, writes: 21431.21, response time: 33.26ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 128, tps: 6989.44, reads: 28636.37, writes: 20964.12, response time: 33.10ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 128, tps: 6097.50, reads: 25040.89, writes: 18292.49, response time: 33.50ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 128, tps: 7719.20, reads: 31698.41, writes: 23158.31, response time: 31.90ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 128, tps: 7863.50, reads: 32291.30, writes: 23590.40, response time: 31.16ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 128, tps: 7871.10, reads: 32355.70, writes: 23612.90, response time: 30.92ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 128, tps: 7562.30, reads: 31081.11, writes: 22688.01, response time: 32.63ms (95%), errors: 0.00, reconnects:  0.00
