elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	35.07	35.07	0.00	0.00
20	39.56	44.06	0.00	0.00
30	43.43	51.16	0.00	0.00
40	47.21	58.55	0.00	0.00
50	47.36	47.95	0.00	0.00
60	49.67	61.24	0.00	0.00
70	53.27	74.83	0.00	0.00
80	55.43	70.54	0.00	0.00
90	56.87	68.44	0.00	0.00
100	58.70	75.13	0.00	0.00
110	60.74	81.12	0.00	0.00
120	62.65	83.96	0.00	0.00
130	63.47	73.32	0.00	0.00
140	64.56	78.71	0.00	0.00
150	65.35	76.30	0.00	0.00
160	64.68	54.62	0.00	0.00
170	65.62	80.71	0.00	0.00
180	66.74	85.81	0.00	0.00
190	67.05	72.53	0.00	0.00
200	67.08	67.71	0.00	0.00
210	67.92	84.73	0.00	0.00
220	68.17	73.43	0.00	0.00
230	68.12	67.04	0.00	0.00
240	68.74	82.89	0.00	0.00
250	69.42	85.73	0.00	0.00
260	69.38	68.43	0.00	0.00
270	69.98	85.62	0.00	0.00
280	70.35	80.30	0.00	0.00
290	70.39	71.34	0.00	0.00
300	70.23	65.83	0.00	0.00
310	70.79	87.59	0.00	0.00
320	71.32	87.82	0.00	0.00
330	71.01	61.14	0.00	0.00
340	71.32	81.53	0.00	0.00
350	71.69	84.29	0.00	0.00
360	71.90	79.03	0.00	0.00
370	71.74	66.14	0.00	0.00
380	72.02	82.23	0.00	0.00
390	72.43	88.12	0.00	0.00
400	72.39	70.83	0.00	0.00
410	72.36	71.11	0.00	0.00
420	72.69	86.21	0.00	0.00
430	73.02	87.01	0.00	0.00
440	72.91	67.84	0.00	0.00
450	72.86	70.74	0.00	0.00
460	73.18	87.59	0.00	0.00
470	73.38	82.71	0.00	0.00
480	73.18	63.64	0.00	0.00
490	73.38	83.01	0.00	0.00
500	73.57	82.93	0.00	0.00
510	73.57	73.47	0.00	0.00
520	73.49	69.32	0.00	0.00
530	73.71	85.22	0.00	0.00
540	73.92	84.92	0.00	0.00
550	73.88	72.23	0.00	0.00
560	73.84	71.32	0.00	0.00
570	74.04	85.32	0.00	0.00
580	74.17	81.33	0.00	0.00
590	74.07	68.44	0.00	0.00
600	73.98	68.92	0.00	0.00
610	74.18	85.85	0.00	0.00
620	74.30	81.83	0.00	0.00
630	74.14	64.04	0.00	0.00
640	74.28	83.23	0.00	0.00
650	74.43	84.02	0.00	0.00
660	74.42	73.64	0.00	0.00
670	74.26	63.84	0.00	0.00
680	74.32	78.38	0.00	0.00
690	74.50	87.02	0.00	0.00
700	74.50	74.43	0.00	0.00
710	74.52	75.59	0.00	0.00
720	74.67	85.21	0.00	0.00
730	74.74	80.13	0.00	0.00
740	74.58	62.94	0.00	0.00
750	74.54	71.42	0.00	0.00
760	74.73	88.75	0.00	0.00
770	74.88	86.60	0.00	0.00
780	74.66	57.55	0.00	0.00
790	74.77	83.72	0.00	0.00
800	74.88	83.45	0.00	0.00
810	74.81	69.34	0.00	0.00
820	74.73	68.13	0.00	0.00
830	74.85	84.68	0.00	0.00
840	74.93	81.73	0.00	0.00
850	74.88	70.54	0.00	0.00
860	74.98	83.11	0.00	0.00
870	75.07	83.02	0.00	0.00
880	75.06	73.83	0.00	0.00
890	74.88	59.04	0.00	0.00
900	74.98	84.44	0.00	0.00
910	75.13	88.78	0.00	0.00
920	74.95	58.44	0.00	0.00
930	75.05	84.02	0.00	0.00
940	75.12	82.03	0.00	0.00
950	75.16	78.23	0.00	0.00
960	75.05	64.74	0.00	0.00
970	75.08	77.91	0.00	0.00
980	75.21	88.51	0.00	0.00
990	75.26	79.93	0.00	0.00
