sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 210.80, reads: 2966.54, writes: 844.28, response time: 119.54ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 232.90, reads: 3258.60, writes: 931.70, response time: 101.70ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 234.50, reads: 3290.40, writes: 940.80, response time: 98.05ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 249.70, reads: 3489.90, writes: 997.60, response time: 93.83ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 217.40, reads: 3049.20, writes: 871.80, response time: 120.54ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 256.30, reads: 3583.70, writes: 1023.00, response time: 86.85ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 275.10, reads: 3852.20, writes: 1100.80, response time: 83.21ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 284.40, reads: 3984.80, writes: 1137.20, response time: 81.88ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 279.90, reads: 3916.50, writes: 1120.00, response time: 83.19ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 266.00, reads: 3721.80, writes: 1063.40, response time: 94.25ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 299.30, reads: 4193.60, writes: 1199.00, response time: 76.57ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 306.20, reads: 4276.20, writes: 1220.60, response time: 73.56ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 308.60, reads: 4331.09, writes: 1238.20, response time: 73.36ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 307.10, reads: 4293.11, writes: 1226.30, response time: 73.65ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 302.00, reads: 4234.80, writes: 1209.60, response time: 76.39ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 280.70, reads: 3932.09, writes: 1123.70, response time: 94.65ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 315.10, reads: 4407.81, writes: 1258.00, response time: 70.69ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 320.40, reads: 4487.70, writes: 1284.40, response time: 70.90ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 322.30, reads: 4506.20, writes: 1284.50, response time: 68.83ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 327.40, reads: 4583.50, writes: 1310.00, response time: 68.58ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 317.70, reads: 4450.20, writes: 1272.00, response time: 71.95ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 303.80, reads: 4257.40, writes: 1218.30, response time: 84.98ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 336.30, reads: 4705.70, writes: 1343.70, response time: 66.16ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 334.50, reads: 4685.80, writes: 1339.10, response time: 67.65ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 330.10, reads: 4616.00, writes: 1318.40, response time: 66.46ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 330.00, reads: 4624.50, writes: 1320.60, response time: 65.99ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 311.60, reads: 4359.60, writes: 1246.20, response time: 75.59ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 286.20, reads: 4007.90, writes: 1144.90, response time: 94.02ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 330.80, reads: 4630.10, writes: 1321.80, response time: 66.42ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 339.70, reads: 4757.11, writes: 1360.20, response time: 64.25ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 332.60, reads: 4658.20, writes: 1332.70, response time: 66.78ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 321.10, reads: 4494.19, writes: 1281.60, response time: 70.88ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 314.20, reads: 4400.00, writes: 1256.50, response time: 75.84ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 288.50, reads: 4038.70, writes: 1156.10, response time: 93.52ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 332.80, reads: 4660.20, writes: 1331.80, response time: 67.69ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 335.00, reads: 4689.40, writes: 1340.10, response time: 65.95ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 333.90, reads: 4668.90, writes: 1333.90, response time: 66.72ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 326.70, reads: 4577.70, writes: 1305.80, response time: 67.83ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 16, tps: 307.90, reads: 4309.40, writes: 1230.50, response time: 78.19ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 284.90, reads: 3985.90, writes: 1139.70, response time: 101.42ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 327.40, reads: 4582.00, writes: 1309.80, response time: 68.62ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 16, tps: 327.00, reads: 4579.10, writes: 1309.00, response time: 66.74ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 16, tps: 322.90, reads: 4524.40, writes: 1292.20, response time: 69.24ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 16, tps: 319.40, reads: 4472.70, writes: 1277.30, response time: 72.03ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 16, tps: 305.50, reads: 4277.60, writes: 1222.50, response time: 80.23ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 16, tps: 282.50, reads: 3953.40, writes: 1130.90, response time: 92.79ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 16, tps: 320.50, reads: 4490.30, writes: 1282.20, response time: 70.58ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 16, tps: 321.90, reads: 4506.60, writes: 1288.70, response time: 68.30ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 16, tps: 321.00, reads: 4488.00, writes: 1280.20, response time: 69.49ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 16, tps: 320.00, reads: 4483.21, writes: 1280.90, response time: 68.91ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 16, tps: 305.40, reads: 4273.20, writes: 1221.20, response time: 76.20ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 16, tps: 287.00, reads: 4020.50, writes: 1149.10, response time: 87.56ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 16, tps: 310.50, reads: 4349.29, writes: 1244.00, response time: 76.73ms (95%), errors: 0.00, reconnects:  0.00
[ 540s] threads: 16, tps: 322.40, reads: 4511.11, writes: 1288.00, response time: 68.32ms (95%), errors: 0.00, reconnects:  0.00
[ 550s] threads: 16, tps: 324.80, reads: 4540.80, writes: 1297.70, response time: 68.13ms (95%), errors: 0.00, reconnects:  0.00
[ 560s] threads: 16, tps: 315.10, reads: 4416.40, writes: 1259.40, response time: 72.01ms (95%), errors: 0.00, reconnects:  0.00
[ 570s] threads: 16, tps: 300.10, reads: 4203.60, writes: 1202.60, response time: 79.80ms (95%), errors: 0.00, reconnects:  0.00
[ 580s] threads: 16, tps: 312.50, reads: 4372.40, writes: 1248.30, response time: 69.31ms (95%), errors: 0.00, reconnects:  0.00
[ 590s] threads: 16, tps: 268.70, reads: 3761.10, writes: 1075.10, response time: 116.53ms (95%), errors: 0.00, reconnects:  0.00
[ 600s] threads: 16, tps: 319.20, reads: 4472.40, writes: 1279.70, response time: 68.75ms (95%), errors: 0.00, reconnects:  0.00
[ 610s] threads: 16, tps: 319.00, reads: 4465.70, writes: 1274.50, response time: 69.74ms (95%), errors: 0.00, reconnects:  0.00
[ 620s] threads: 16, tps: 314.60, reads: 4398.80, writes: 1256.30, response time: 71.35ms (95%), errors: 0.00, reconnects:  0.00
[ 630s] threads: 16, tps: 302.10, reads: 4235.90, writes: 1211.80, response time: 77.49ms (95%), errors: 0.00, reconnects:  0.00
[ 640s] threads: 16, tps: 310.20, reads: 4335.50, writes: 1237.20, response time: 70.35ms (95%), errors: 0.00, reconnects:  0.00
[ 650s] threads: 16, tps: 279.60, reads: 3915.40, writes: 1118.60, response time: 107.42ms (95%), errors: 0.00, reconnects:  0.00
[ 660s] threads: 16, tps: 323.20, reads: 4530.50, writes: 1293.90, response time: 68.83ms (95%), errors: 0.00, reconnects:  0.00
[ 670s] threads: 16, tps: 325.40, reads: 4547.30, writes: 1299.30, response time: 68.54ms (95%), errors: 0.00, reconnects:  0.00
[ 680s] threads: 16, tps: 320.50, reads: 4491.60, writes: 1284.70, response time: 69.06ms (95%), errors: 0.00, reconnects:  0.00
[ 690s] threads: 16, tps: 301.50, reads: 4223.80, writes: 1206.30, response time: 79.92ms (95%), errors: 0.00, reconnects:  0.00
[ 700s] threads: 16, tps: 310.90, reads: 4353.70, writes: 1243.40, response time: 70.88ms (95%), errors: 0.00, reconnects:  0.00
[ 710s] threads: 16, tps: 277.60, reads: 3880.20, writes: 1110.00, response time: 105.51ms (95%), errors: 0.00, reconnects:  0.00
[ 720s] threads: 16, tps: 305.10, reads: 4279.20, writes: 1223.00, response time: 77.59ms (95%), errors: 0.00, reconnects:  0.00
[ 730s] threads: 16, tps: 321.10, reads: 4490.90, writes: 1280.20, response time: 69.16ms (95%), errors: 0.00, reconnects:  0.00
[ 740s] threads: 16, tps: 315.60, reads: 4419.70, writes: 1265.40, response time: 70.18ms (95%), errors: 0.00, reconnects:  0.00
[ 750s] threads: 16, tps: 303.60, reads: 4250.30, writes: 1213.90, response time: 81.49ms (95%), errors: 0.00, reconnects:  0.00
[ 760s] threads: 16, tps: 311.70, reads: 4363.90, writes: 1245.70, response time: 69.33ms (95%), errors: 0.00, reconnects:  0.00
[ 770s] threads: 16, tps: 306.20, reads: 4286.80, writes: 1225.00, response time: 72.25ms (95%), errors: 0.00, reconnects:  0.00
[ 780s] threads: 16, tps: 261.80, reads: 3667.80, writes: 1049.20, response time: 145.60ms (95%), errors: 0.00, reconnects:  0.00
[ 790s] threads: 16, tps: 316.30, reads: 4428.00, writes: 1264.70, response time: 69.64ms (95%), errors: 0.00, reconnects:  0.00
[ 800s] threads: 16, tps: 318.00, reads: 4445.00, writes: 1270.40, response time: 70.12ms (95%), errors: 0.00, reconnects:  0.00
[ 810s] threads: 16, tps: 304.20, reads: 4264.10, writes: 1217.30, response time: 81.08ms (95%), errors: 0.00, reconnects:  0.00
[ 820s] threads: 16, tps: 311.90, reads: 4356.20, writes: 1246.40, response time: 71.65ms (95%), errors: 0.00, reconnects:  0.00
[ 830s] threads: 16, tps: 305.50, reads: 4283.90, writes: 1221.60, response time: 73.52ms (95%), errors: 0.00, reconnects:  0.00
[ 840s] threads: 16, tps: 257.30, reads: 3602.90, writes: 1031.90, response time: 114.15ms (95%), errors: 0.00, reconnects:  0.00
[ 850s] threads: 16, tps: 320.30, reads: 4486.10, writes: 1280.50, response time: 68.75ms (95%), errors: 0.00, reconnects:  0.00
[ 860s] threads: 16, tps: 321.80, reads: 4503.40, writes: 1285.10, response time: 68.77ms (95%), errors: 0.00, reconnects:  0.00
[ 870s] threads: 16, tps: 292.80, reads: 4103.49, writes: 1173.20, response time: 85.46ms (95%), errors: 0.00, reconnects:  0.00
[ 880s] threads: 16, tps: 303.20, reads: 4241.01, writes: 1213.80, response time: 71.05ms (95%), errors: 0.00, reconnects:  0.00
[ 890s] threads: 16, tps: 305.70, reads: 4278.30, writes: 1219.40, response time: 72.99ms (95%), errors: 0.00, reconnects:  0.00
[ 900s] threads: 16, tps: 263.80, reads: 3692.90, writes: 1055.30, response time: 123.50ms (95%), errors: 0.00, reconnects:  0.00
[ 910s] threads: 16, tps: 320.90, reads: 4497.30, writes: 1287.10, response time: 68.69ms (95%), errors: 0.00, reconnects:  0.00
[ 920s] threads: 16, tps: 324.50, reads: 4542.70, writes: 1296.90, response time: 68.13ms (95%), errors: 0.00, reconnects:  0.00
[ 930s] threads: 16, tps: 295.80, reads: 4139.60, writes: 1182.60, response time: 86.52ms (95%), errors: 0.00, reconnects:  0.00
[ 940s] threads: 16, tps: 310.90, reads: 4343.50, writes: 1241.70, response time: 70.25ms (95%), errors: 0.00, reconnects:  0.00
[ 950s] threads: 16, tps: 305.10, reads: 4281.50, writes: 1223.30, response time: 73.34ms (95%), errors: 0.00, reconnects:  0.00
[ 960s] threads: 16, tps: 246.70, reads: 3457.09, writes: 989.60, response time: 86.28ms (95%), errors: 0.00, reconnects:  0.00
[ 970s] threads: 16, tps: 296.00, reads: 4140.01, writes: 1180.80, response time: 82.99ms (95%), errors: 0.00, reconnects:  0.00
[ 980s] threads: 16, tps: 312.40, reads: 4372.70, writes: 1247.90, response time: 71.80ms (95%), errors: 0.00, reconnects:  0.00
[ 990s] threads: 16, tps: 283.40, reads: 3969.20, writes: 1134.60, response time: 91.96ms (95%), errors: 0.00, reconnects:  0.00
[1000s] threads: 16, tps: 286.80, reads: 4016.80, writes: 1149.50, response time: 75.27ms (95%), errors: 0.00, reconnects:  0.00
[1010s] threads: 16, tps: 305.90, reads: 4276.10, writes: 1221.40, response time: 72.40ms (95%), errors: 0.00, reconnects:  0.00
