sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 115.20, reads: 1629.71, writes: 464.00, response time: 251.89ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 131.20, reads: 1837.10, writes: 523.30, response time: 164.86ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 135.10, reads: 1885.40, writes: 539.90, response time: 156.12ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 137.80, reads: 1937.40, writes: 554.30, response time: 151.97ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 155.30, reads: 2173.12, writes: 620.11, response time: 144.04ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 156.80, reads: 2192.20, writes: 626.00, response time: 140.05ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 145.20, reads: 2032.88, writes: 579.49, response time: 164.96ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 170.10, reads: 2384.80, writes: 681.90, response time: 129.37ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 173.30, reads: 2420.20, writes: 691.10, response time: 126.12ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 180.70, reads: 2534.50, writes: 725.10, response time: 122.21ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 178.50, reads: 2498.70, writes: 713.70, response time: 122.69ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 167.70, reads: 2350.90, writes: 672.10, response time: 146.21ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 185.40, reads: 2591.00, writes: 741.40, response time: 118.65ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 190.40, reads: 2665.80, writes: 761.10, response time: 114.63ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 195.80, reads: 2745.59, writes: 785.30, response time: 111.05ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 195.80, reads: 2737.53, writes: 781.21, response time: 111.88ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 197.30, reads: 2762.97, writes: 788.69, response time: 114.32ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 183.60, reads: 2569.60, writes: 734.50, response time: 136.32ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 204.40, reads: 2864.13, writes: 819.61, response time: 107.04ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 206.60, reads: 2892.77, writes: 825.39, response time: 105.26ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 206.60, reads: 2885.70, writes: 824.20, response time: 105.70ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 205.90, reads: 2888.80, writes: 824.80, response time: 106.62ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 202.40, reads: 2832.60, writes: 809.40, response time: 110.52ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 190.50, reads: 2667.30, writes: 763.40, response time: 134.38ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 208.20, reads: 2913.20, writes: 831.20, response time: 105.07ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 208.60, reads: 2920.60, writes: 834.20, response time: 105.95ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 209.10, reads: 2930.73, writes: 838.41, response time: 103.04ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 210.80, reads: 2946.97, writes: 840.19, response time: 102.64ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 206.70, reads: 2897.20, writes: 828.10, response time: 107.26ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 194.20, reads: 2713.70, writes: 777.20, response time: 134.14ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 213.50, reads: 2996.80, writes: 856.80, response time: 101.76ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 211.80, reads: 2961.50, writes: 844.80, response time: 103.01ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 207.60, reads: 2907.73, writes: 831.01, response time: 106.75ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 209.10, reads: 2927.77, writes: 837.29, response time: 105.64ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 204.50, reads: 2859.61, writes: 814.60, response time: 104.97ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 188.50, reads: 2635.90, writes: 755.80, response time: 140.51ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 206.40, reads: 2893.79, writes: 825.00, response time: 105.41ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 206.00, reads: 2884.11, writes: 825.40, response time: 106.02ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 16, tps: 209.10, reads: 2924.10, writes: 835.30, response time: 102.31ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 210.00, reads: 2938.60, writes: 838.60, response time: 104.13ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 204.30, reads: 2868.50, writes: 819.50, response time: 107.87ms (95%), errors: 0.00, reconnects:  0.00
