workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,250000,100,10,2731.65,9621.21,241.98,678.79,100
oltp,250000,100,20,1735.02,6084.58,269.27,435.91,100
oltp,250000,100,30,1121.50,3917.90,2368.07,279.70,100
oltp,250000,100,40,2587.29,9068.36,262.27,648.90,100
oltp,250000,100,50,863.00,3034.89,306.91,215.00,100
oltp,250000,100,60,2396.80,8387.41,284.95,598.70,100
oltp,250000,100,70,1658.99,5795.38,292.20,412.50,100
oltp,250000,100,80,1331.80,4703.50,486.64,335.90,100
oltp,250000,100,90,2430.39,8470.67,259.15,606.40,100
oltp,250000,100,100,1499.21,5265.53,599.00,375.80,100
oltp,250000,100,110,1782.81,6206.04,271.30,441.50,100
oltp,250000,100,120,1882.39,6605.17,265.59,473.60,100
oltp,250000,100,130,1433.50,5026.99,206.36,359.80,100
oltp,250000,100,140,2094.80,7338.00,250.31,523.90,100
oltp,250000,100,150,1886.09,6591.57,300.72,470.00,100
oltp,250000,100,160,2113.41,7403.92,739.08,529.40,100
oltp,250000,100,170,1235.49,4339.87,717.49,308.70,100
oltp,250000,100,180,2354.61,8214.35,270.49,587.80,100
oltp,250000,100,190,959.01,3339.23,3386.45,234.90,100
oltp,250000,100,200,2531.89,8897.65,248.89,638.80,100
oltp,250000,100,210,1673.40,5847.79,267.43,416.50,100
oltp,250000,100,220,1291.20,4537.90,608.22,324.30,100
oltp,250000,100,230,2250.89,7865.87,268.79,562.20,100
oltp,250000,100,240,364.30,1308.70,2277.00,91.10,100
oltp,250000,100,250,961.79,3319.48,612.60,238.40,100
oltp,250000,100,260,1106.60,3909.52,244.60,278.80,100
oltp,250000,100,270,576.40,1989.91,13769.92,142.20,100
oltp,250000,100,280,1783.49,6260.87,253.63,448.00,100
oltp,250000,100,290,1945.57,6788.20,286.83,485.49,100
oltp,250000,100,300,1723.62,6048.98,798.89,432.11,100
oltp,250000,100,310,1452.70,5069.09,2304.43,360.70,100
oltp,250000,100,320,2550.40,8966.70,252.72,640.00,100
oltp,250000,100,330,1286.10,4459.00,2243.85,319.80,100
oltp,250000,100,340,2264.80,7969.50,289.94,568.00,100
oltp,250000,100,350,1391.40,4826.79,3142.28,345.20,100
oltp,250000,100,360,2068.81,7261.94,231.57,519.30,100
oltp,250000,100,370,1406.10,4903.80,309.49,348.40,100
oltp,250000,100,380,1872.99,6551.76,409.81,467.60,100
oltp,250000,100,390,2529.90,8882.60,286.06,634.70,100
oltp,250000,100,400,1513.00,5273.10,304.71,376.30,100
oltp,250000,100,410,1515.40,5360.21,280.46,382.10,100
oltp,250000,100,420,2570.59,8965.98,271.46,640.00,100
oltp,250000,100,430,1509.21,5303.02,489.27,380.10,100
oltp,250000,100,440,2156.19,7489.87,258.38,532.00,100
oltp,250000,100,450,1665.90,5879.10,686.20,423.20,100
oltp,250000,100,460,1632.50,5731.01,304.98,408.20,100
oltp,250000,100,470,2348.30,8199.29,272.11,586.40,100
oltp,250000,100,480,1109.20,3879.00,2989.06,275.30,100
oltp,250000,100,490,2674.80,9374.50,245.41,671.50,100
oltp,250000,100,500,1657.00,5778.80,264.24,410.30,100
oltp,250000,100,510,966.70,3399.30,2878.42,244.00,100
oltp,250000,100,520,2562.40,8920.90,250.31,633.80,100
oltp,250000,100,530,1365.80,4867.20,437.58,349.10,100
oltp,250000,100,540,2309.20,8091.00,267.91,577.30,100
oltp,250000,100,550,1831.50,6369.50,267.75,456.30,100
oltp,250000,100,560,1281.60,4495.60,299.91,322.20,100
oltp,250000,100,570,2313.90,8101.00,284.44,576.90,100
oltp,250000,100,580,1508.50,5261.70,1872.16,376.60,100
oltp,250000,100,590,1933.20,6786.79,460.84,485.20,100
oltp,250000,100,600,2202.70,7709.31,261.49,549.60,100
oltp,250000,100,610,1446.30,5061.70,1907.23,362.00,100
oltp,250000,100,620,2493.20,8714.40,309.77,621.40,100
oltp,250000,100,630,1269.60,4409.80,3081.73,312.40,100
oltp,250000,100,640,2024.31,7147.62,241.98,513.50,100
oltp,250000,100,650,1754.20,6142.91,241.26,438.70,100
oltp,250000,100,660,1653.59,5759.18,363.46,410.10,100
oltp,250000,100,670,1452.30,5096.51,319.28,366.00,100
oltp,250000,100,680,2356.70,8237.69,254.46,586.90,100
oltp,250000,100,690,1838.30,6442.20,260.01,460.50,100
oltp,250000,100,700,2302.80,8089.31,266.55,576.60,100
oltp,250000,100,710,1494.10,5212.79,226.70,374.60,100
oltp,250000,100,720,1708.80,5976.90,298.48,426.40,100
oltp,250000,100,730,2354.40,8244.70,249.63,589.10,100
oltp,250000,100,740,1519.80,5305.80,314.81,377.40,100
oltp,250000,100,750,1954.41,6878.62,268.39,491.00,100
oltp,250000,100,760,1763.50,6125.08,333.24,436.50,100
oltp,250000,100,770,2176.80,7655.10,480.70,546.80,100
oltp,250000,100,780,1413.20,4939.70,279.62,352.00,100
oltp,250000,100,790,2148.60,7553.70,595.25,537.80,100
oltp,250000,100,800,1782.20,6202.10,591.16,445.20,100
oltp,250000,100,810,2491.00,8744.70,308.66,624.90,100
oltp,250000,100,820,1184.70,4130.80,2328.70,294.80,100
oltp,250000,100,830,2356.30,8220.89,249.34,584.20,100
oltp,250000,100,840,1741.60,6134.81,377.43,441.60,100
oltp,250000,100,850,1832.60,6395.50,249.63,455.10,100
oltp,250000,100,860,2136.70,7505.10,578.04,537.30,100
oltp,250000,100,870,1635.50,5702.50,266.95,407.30,100
oltp,250000,100,880,1502.70,5247.90,266.47,371.80,100
oltp,250000,100,890,1776.21,6284.42,253.17,449.10,100
oltp,250000,100,900,2322.49,8112.48,294.57,580.40,100
oltp,250000,100,910,1150.10,4006.10,130.69,287.90,100
oltp,250000,100,920,1842.80,6452.81,237.04,460.70,100
oltp,250000,100,930,2371.80,8294.49,263.06,590.50,100
oltp,250000,100,940,1457.40,5104.50,1975.80,364.50,100
oltp,250000,100,950,2582.50,9058.99,273.17,647.50,100
oltp,250000,100,960,1079.00,3769.20,4648.22,267.30,100
oltp,250000,100,970,2717.40,9474.00,245.85,675.30,100
oltp,250000,100,980,1845.20,6506.30,259.00,467.50,100
oltp,250000,100,990,1104.50,3862.80,2508.15,274.60,100
oltp,250000,100,1000,2526.30,8854.70,253.02,632.70,100
oltp,250000,100,1010,1506.10,5265.10,2099.58,374.10,100
oltp,250000,100,1020,1747.00,6109.10,257.68,438.00,100
oltp,250000,100,1030,2549.30,8946.50,286.49,638.40,100
oltp,250000,100,1040,1110.80,3935.60,383.92,277.30,100
oltp,250000,100,1050,2372.30,8243.20,279.62,589.60,100
oltp,250000,100,1060,1874.30,6573.80,264.48,470.50,100
oltp,250000,100,1070,1389.60,4879.71,335.84,349.30,100
oltp,250000,100,1080,2498.50,8735.88,274.40,622.30,100
oltp,250000,100,1090,1455.10,5058.90,1048.41,364.10,100
oltp,250000,100,1100,2627.90,9240.50,244.17,659.20,100
oltp,250000,100,1110,1193.20,4152.90,2323.13,294.40,100
oltp,250000,100,1120,1865.50,6572.10,260.24,469.90,100
oltp,250000,100,1130,1713.30,5964.10,395.24,426.00,100
oltp,250000,100,1140,2171.21,7614.33,237.46,544.80,100
oltp,250000,100,1150,2162.19,7598.27,357.63,540.00,100
oltp,250000,100,1160,1800.80,6239.69,301.80,449.10,100
oltp,250000,100,1170,1580.90,5605.41,397.13,396.60,100
oltp,250000,100,1180,2170.40,7554.18,266.79,540.70,100
oltp,250000,100,1190,1959.00,6861.20,276.46,489.80,100
oltp,250000,100,1200,1384.30,4831.70,1559.24,343.60,100
oltp,250000,100,1210,2054.90,7225.31,245.34,518.40,100
oltp,250000,100,1220,1838.60,6410.89,301.71,457.50,100
oltp,250000,100,1230,1757.81,6173.53,693.63,440.50,100
oltp,250000,100,1240,2265.50,7935.20,305.26,567.10,100
oltp,250000,100,1250,2273.69,7941.16,257.14,567.40,100
oltp,250000,100,1260,1849.30,6465.30,305.26,461.40,100
oltp,250000,100,1270,2785.80,9750.49,235.34,697.10,100
oltp,250000,100,1280,2379.20,8347.91,315.48,594.30,100
oltp,250000,100,1290,2163.20,7542.00,277.04,542.70,100
oltp,250000,100,1300,2600.20,9130.30,281.47,649.30,100
oltp,250000,100,1310,2111.80,7387.50,292.03,526.30,100
oltp,250000,100,1320,2085.50,7294.40,458.63,520.80,100
oltp,250000,100,1330,2364.40,8299.70,291.16,593.30,100
oltp,250000,100,1340,2321.20,8104.40,263.14,578.20,100
oltp,250000,100,1350,2043.80,7133.50,300.09,510.10,100
oltp,250000,100,1360,2378.30,8353.00,256.53,596.90,100
oltp,250000,100,1370,2054.60,7186.90,265.19,513.00,100
oltp,250000,100,1380,2677.50,9373.00,247.85,668.80,100
oltp,250000,100,1390,1881.20,6608.11,445.11,472.50,100
oltp,250000,100,1400,2407.89,8403.38,256.14,597.90,100
oltp,250000,100,1410,1274.40,4464.50,1783.00,320.40,100
oltp,250000,100,1420,1739.70,6133.40,250.83,436.80,100
oltp,250000,100,1430,2056.20,7210.50,313.87,513.30,100
oltp,250000,100,1440,988.20,3400.90,292.29,246.30,100
oltp,250000,100,1450,1928.50,6756.80,264.88,481.30,100
oltp,250000,100,1460,857.50,2988.70,271.13,212.10,100
oltp,250000,100,1470,2188.50,7670.70,256.07,548.60,100
oltp,250000,100,1480,765.10,2684.90,7383.61,192.20,100
oltp,250000,100,1490,1368.50,4793.70,454.13,341.20,100
oltp,250000,100,1500,1547.31,5442.44,229.84,389.50,100
oltp,250000,100,1510,2388.08,8308.84,261.49,594.40,100
oltp,250000,100,1520,609.80,2181.80,5034.97,155.20,100
oltp,250000,100,1530,2587.90,9027.30,269.27,643.20,100
oltp,250000,100,1540,641.20,2269.61,5592.78,164.10,100
oltp,250000,100,1550,2355.19,8257.57,306.81,588.60,100
oltp,250000,100,1560,1351.50,4661.80,1369.69,330.10,100
oltp,250000,100,1570,1491.20,5237.30,278.70,376.10,100
oltp,250000,100,1580,1827.40,6402.90,262.82,455.80,100
oltp,250000,100,1590,1571.10,5526.60,265.35,397.00,100
oltp,250000,100,1600,1487.60,5211.10,268.95,371.60,100
oltp,250000,100,1610,2039.70,7090.30,244.97,503.60,100
oltp,250000,100,1620,1761.10,6172.69,259.31,443.10,100
oltp,250000,100,1630,1250.50,4414.30,270.89,316.60,100
oltp,250000,100,1640,1809.80,6342.10,249.86,451.90,100
oltp,250000,100,1650,1978.50,6929.80,257.14,494.10,100
oltp,250000,100,1660,1269.40,4460.50,231.91,319.60,100
oltp,250000,100,1670,1782.20,6202.30,319.47,441.90,100
oltp,250000,100,1680,1777.51,6256.83,237.04,447.50,100
oltp,250000,100,1690,1289.09,4503.88,362.16,322.30,100
oltp,250000,100,1700,1877.60,6569.30,297.14,466.80,100
oltp,250000,100,1710,1181.70,4152.60,241.69,297.90,100
oltp,250000,100,1720,1757.91,6169.42,270.81,439.60,100
oltp,250000,100,1730,2305.29,8034.88,261.49,573.10,100
oltp,250000,100,1740,1076.80,3749.90,290.29,269.00,100
oltp,250000,100,1750,1316.41,4681.74,249.63,332.10,100
oltp,250000,100,1760,2213.78,7697.33,287.86,552.59,100
oltp,250000,100,1770,1097.90,3864.10,457.54,275.70,100
oltp,250000,100,1780,1927.90,6690.69,264.72,474.70,100
oltp,250000,100,1790,1441.50,5078.40,259.31,365.20,100
oltp,250000,100,1800,1836.11,6457.63,486.64,461.30,100
oltp,250000,100,1810,1172.00,4042.49,4080.71,286.80,100
oltp,250000,100,1820,1860.70,6592.90,242.71,471.80,100
oltp,250000,100,1830,1500.40,5205.20,3580.35,372.60,100
oltp,250000,100,1840,2084.61,7314.53,237.46,523.30,100
oltp,250000,100,1850,1336.30,4639.39,3571.79,328.20,100
oltp,250000,100,1860,1812.90,6397.90,372.05,458.40,100
oltp,250000,100,1870,1871.70,6509.50,279.29,465.80,100
oltp,250000,100,1880,1570.30,5530.80,363.35,394.70,100
oltp,250000,100,1890,1908.60,6671.80,260.71,476.20,100
oltp,250000,100,1900,1466.60,5152.00,261.41,368.20,100
oltp,250000,100,1910,1965.40,6863.30,276.79,489.50,100
oltp,250000,100,1920,1073.90,3767.60,421.89,270.20,100
oltp,250000,100,1930,2474.30,8648.50,254.16,616.20,100
oltp,250000,100,1940,1156.30,4072.10,269.92,290.20,100
oltp,250000,100,1950,1688.90,5852.20,320.04,416.90,100
oltp,250000,100,1960,1830.30,6443.00,325.74,462.50,100
oltp,250000,100,1970,1737.30,6117.10,260.16,435.20,100
oltp,250000,100,1980,1586.50,5509.30,943.28,395.70,100
oltp,250000,100,1990,1461.41,5143.25,248.29,366.90,100
oltp,250000,100,2000,1877.18,6521.64,310.70,463.60,100
oltp,250000,100,2010,1223.60,4312.60,273.66,308.40,100
oltp,250000,100,2020,1964.91,6896.32,255.23,494.10,100
oltp,250000,100,2030,1432.30,4990.28,2508.90,353.70,100
oltp,250000,100,2040,1595.61,5607.23,251.74,403.10,100
oltp,250000,100,2050,1949.19,6760.36,279.46,479.20,100
oltp,250000,100,2060,1560.50,5538.89,522.42,398.20,100
oltp,250000,100,2070,1882.10,6540.31,263.77,464.80,100
oltp,250000,100,2080,1349.00,4755.40,273.09,341.30,100
oltp,250000,100,2090,1856.11,6496.04,261.41,465.60,100
oltp,250000,100,2100,1470.09,5133.77,2911.35,364.20,100
oltp,250000,100,2110,1463.40,5131.30,579.25,369.50,100
oltp,250000,100,2120,2396.30,8387.59,258.61,597.10,100
oltp,250000,100,2130,1514.10,5316.60,339.18,380.30,100
oltp,250000,100,2140,1318.70,4616.81,274.40,329.30,100
oltp,250000,100,2150,1669.40,5846.79,252.87,417.50,100
oltp,250000,100,2160,2113.10,7376.50,310.23,525.60,100
oltp,250000,100,2170,1163.10,4086.00,1462.92,292.30,100
oltp,250000,100,2180,2592.80,9093.00,275.31,646.40,100
oltp,250000,100,2190,1080.20,3781.80,721.59,272.70,100
oltp,250000,100,2200,1070.60,3759.01,270.40,267.30,100
oltp,250000,100,2210,2514.99,8787.17,260.47,629.10,100
oltp,250000,100,2220,811.30,2827.30,3802.38,199.50,100
oltp,250000,100,2230,2596.10,9099.60,261.72,652.50,100
oltp,250000,100,2240,558.20,1940.10,5117.02,137.90,100
oltp,250000,100,2250,2530.00,8881.50,241.55,633.90,100
oltp,250000,100,2260,1401.30,4875.00,293.43,348.30,100
oltp,250000,100,2270,1348.30,4781.90,294.57,338.30,100
oltp,250000,100,2280,1534.40,5339.20,248.29,382.50,100
oltp,250000,100,2290,1220.30,4296.42,256.99,306.60,100
oltp,250000,100,2300,2433.69,8511.07,265.04,608.70,100
oltp,250000,100,2310,1305.20,4566.00,608.22,325.90,100
oltp,250000,100,2320,1374.70,4786.80,1536.53,341.50,100
oltp,250000,100,2330,2319.70,8145.40,304.71,581.80,100
oltp,250000,100,2340,1522.10,5322.60,1007.79,380.90,100
oltp,250000,100,2350,1444.30,5064.90,525.87,360.50,100
oltp,250000,100,2360,1710.20,5931.60,308.75,423.30,100
oltp,250000,100,2370,1330.50,4736.50,265.35,336.90,100
oltp,250000,100,2380,1885.60,6568.00,294.40,470.70,100
oltp,250000,100,2390,1521.60,5338.80,246.96,380.80,100
oltp,250000,100,2400,1952.90,6804.90,262.90,483.00,100
oltp,250000,100,2410,1611.00,5683.60,403.85,408.90,100
oltp,250000,100,2420,1721.50,6009.60,249.56,428.50,100
oltp,250000,100,2430,1820.40,6368.10,286.74,454.20,100
oltp,250000,100,2440,1737.50,6079.60,263.14,435.20,100
oltp,250000,100,2450,1923.20,6737.20,259.85,478.90,100
oltp,250000,100,2460,1127.20,3968.80,276.05,285.40,100
oltp,250000,100,2470,2282.50,7954.29,253.63,567.60,100
oltp,250000,100,2480,1524.40,5326.79,265.04,381.50,100
oltp,250000,100,2490,1315.80,4645.31,297.59,331.00,100
oltp,250000,100,2500,2196.30,7668.50,261.33,546.60,100
oltp,250000,100,2510,1071.20,3802.70,837.33,269.70,100
oltp,250000,100,2520,2221.10,7723.69,255.76,553.70,100
oltp,250000,100,2530,1320.10,4604.90,282.06,328.50,100
oltp,250000,100,2540,2027.50,7118.50,248.96,510.60,100
oltp,250000,100,2550,1359.11,4766.74,264.48,339.60,100
oltp,250000,100,2560,1793.18,6270.25,296.79,446.60,100
oltp,250000,100,2570,1993.60,6985.10,717.28,499.80,100
oltp,250000,100,2580,963.51,3387.83,797.22,241.30,100
oltp,250000,100,2590,2531.18,8836.83,263.14,632.49,100
oltp,250000,100,2600,1503.20,5282.90,801.77,374.90,100
oltp,250000,100,2610,2461.30,8592.50,253.78,613.00,100
oltp,250000,100,2620,1021.20,3591.30,829.10,258.80,100
oltp,250000,100,2630,2137.80,7461.10,255.30,531.60,100
oltp,250000,100,2640,1181.20,4148.80,272.11,296.20,100
oltp,250000,100,2650,1702.00,5978.32,292.03,427.30,100
oltp,250000,100,2660,1628.70,5682.48,1174.36,404.40,100
oltp,250000,100,2670,1810.30,6382.01,248.89,454.60,100
oltp,250000,100,2680,1610.00,5592.59,1335.28,401.30,100
oltp,250000,100,2690,2220.20,7784.41,274.56,556.80,100
oltp,250000,100,2700,676.30,2403.81,5097.15,169.30,100
oltp,250000,100,2710,2435.99,8509.46,254.16,608.30,100
oltp,250000,100,2720,1333.00,4635.80,287.09,331.30,100
oltp,250000,100,2730,1513.10,5304.50,524.30,379.00,100
oltp,250000,100,2740,1768.20,6190.10,271.87,440.90,100
oltp,250000,100,2750,1318.20,4638.21,269.76,332.20,100
oltp,250000,100,2760,2211.00,7689.09,261.72,549.40,100
oltp,250000,100,2770,1186.80,4206.00,271.46,300.30,100
oltp,250000,100,2780,1995.40,6965.89,265.67,496.50,100
oltp,250000,100,2790,1302.10,4565.60,260.40,327.40,100
oltp,250000,100,2800,1762.10,6152.10,269.35,439.20,100
oltp,250000,100,2810,2178.81,7629.03,247.33,544.50,100
oltp,250000,100,2820,1390.30,4875.58,319.08,348.60,100
oltp,250000,100,2830,2201.30,7696.10,262.90,548.40,100
oltp,250000,100,2840,1890.30,6610.90,253.47,472.90,100
oltp,250000,100,2850,1277.10,4428.60,579.77,313.70,100
oltp,250000,100,2860,1899.50,6708.90,530.29,482.70,100
oltp,250000,100,2870,1616.20,5638.50,582.21,401.80,100
oltp,250000,100,2880,1237.60,4338.10,503.83,309.40,100
oltp,250000,100,2890,2254.60,7905.00,253.32,565.70,100
oltp,250000,100,2900,1300.10,4536.50,2386.57,323.30,100
oltp,250000,100,2910,2100.10,7397.01,254.62,526.60,100
oltp,250000,100,2920,1349.10,4674.59,3441.64,334.50,100
oltp,250000,100,2930,1857.51,6517.94,241.26,467.30,100
oltp,250000,100,2940,1982.59,6975.46,285.12,495.40,100
oltp,250000,100,2950,846.60,2907.00,4362.41,207.90,100
oltp,250000,100,2960,2170.20,7648.00,403.24,545.50,100
oltp,250000,100,2970,1498.80,5207.50,1154.15,374.70,100
oltp,250000,100,2980,1347.90,4716.68,330.16,336.30,100
oltp,250000,100,2990,1929.10,6742.50,397.13,480.40,100
oltp,250000,100,3000,1505.42,5305.06,247.62,379.40,100
oltp,250000,100,3010,1785.58,6202.95,368.72,442.70,100
oltp,250000,100,3020,1440.50,5061.20,263.30,360.50,100
oltp,250000,100,3030,1990.50,6968.20,296.88,498.40,100
oltp,250000,100,3040,1145.10,4028.60,315.00,288.60,100
oltp,250000,100,3050,2183.20,7642.00,262.35,544.60,100
oltp,250000,100,3060,1224.90,4259.40,284.86,303.50,100
oltp,250000,100,3070,1625.20,5710.00,344.08,408.30,100
oltp,250000,100,3080,2078.30,7265.90,277.04,519.60,100
oltp,250000,100,3090,1094.50,3847.40,395.83,275.10,100
oltp,250000,100,3100,2098.80,7304.30,266.47,522.70,100
oltp,250000,100,3110,1903.40,6726.91,697.80,477.70,100
oltp,250000,100,3120,975.30,3385.40,1237.89,244.40,100
oltp,250000,100,3130,2217.00,7765.20,265.35,552.70,100
oltp,250000,100,3140,1410.30,4956.70,434.32,353.60,100
oltp,250000,100,3150,1689.11,5889.92,273.01,420.40,100
oltp,250000,100,3160,1464.90,5121.58,268.71,364.40,100
oltp,250000,100,3170,1489.70,5220.30,280.21,374.40,100
