workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,32000,250,10,5796.41,20639.89,260.16,1444.98
oltp,32000,250,20,2448.59,8544.18,284.61,604.30
oltp,32000,250,30,4337.11,15337.94,260.86,1087.50
oltp,32000,250,40,5209.99,18243.07,267.03,1297.30
oltp,32000,250,50,3218.40,11333.62,365.86,799.90
oltp,32000,250,60,4190.40,14864.28,555.48,1051.60
oltp,32000,250,70,1413.60,4964.41,1903.24,353.10
oltp,32000,250,80,4108.60,14265.39,263.85,1002.40
oltp,32000,250,90,3475.80,12537.50,540.39,887.30
oltp,32000,250,100,6489.80,22792.90,235.27,1619.10
oltp,32000,250,110,3638.70,12814.91,904.02,911.00
oltp,32000,250,120,3390.50,11960.70,1670.37,845.30
oltp,32000,250,130,4889.40,17162.40,220.74,1213.90
oltp,32000,250,140,3106.20,11009.89,453.99,779.80
oltp,32000,250,150,4513.50,15737.81,255.84,1115.50
oltp,32000,250,160,4049.50,14306.30,265.83,1021.10
oltp,32000,250,170,5899.81,20734.13,141.10,1474.20
oltp,32000,250,180,2635.10,9372.10,1154.84,658.30
oltp,32000,250,190,5690.30,20069.80,535.40,1419.00
oltp,32000,250,200,5391.99,18793.28,258.07,1330.30
oltp,32000,250,210,3396.50,12042.60,223.33,862.50
oltp,32000,250,220,6355.40,22367.30,241.62,1584.40
oltp,32000,250,230,2231.10,7914.50,2532.29,559.30
oltp,32000,250,240,6074.50,21339.91,234.42,1515.60
oltp,32000,250,250,1243.80,4490.50,2605.34,309.00
oltp,32000,250,260,600.00,1922.20,12670.42,137.20
oltp,32000,250,270,5654.50,19983.22,230.80,1422.70
oltp,32000,250,280,588.10,2098.40,3440.61,149.80
oltp,32000,250,290,1770.70,6168.60,11217.10,434.80
oltp,32000,250,300,4554.60,16067.18,228.67,1144.60
oltp,32000,250,310,259.60,970.00,13399.89,61.80
oltp,32000,250,320,6031.90,21061.90,239.60,1497.00
oltp,32000,250,330,4267.50,15230.58,909.72,1070.40
oltp,32000,250,340,2453.90,8736.71,462.63,609.20
oltp,32000,250,350,4587.20,16205.09,267.43,1143.70
oltp,32000,250,360,3715.60,13112.50,336.04,927.30
oltp,32000,250,370,6468.99,22757.38,277.79,1612.50
oltp,32000,250,380,3167.90,11287.91,725.49,787.40
oltp,32000,250,390,3105.90,10980.10,464.71,777.80
oltp,32000,250,400,5140.30,17907.20,260.86,1261.40
oltp,32000,250,410,4692.52,16643.06,449.66,1180.50
oltp,32000,250,420,5347.48,18986.83,504.59,1338.60
oltp,32000,250,430,3363.50,11983.30,560.15,841.00
oltp,32000,250,440,3909.00,13616.90,267.03,965.70
oltp,32000,250,450,4231.20,15070.61,689.70,1061.10
oltp,32000,250,460,5902.79,20688.07,276.30,1459.60
oltp,32000,250,470,4242.50,15099.21,281.22,1068.80
oltp,32000,250,480,6508.10,23010.09,263.69,1626.90
oltp,32000,250,490,2725.40,9591.71,577.35,681.80
oltp,32000,250,500,5849.00,20627.50,267.59,1458.70
oltp,32000,250,510,3161.50,11190.79,3240.67,780.70
oltp,32000,250,520,6398.60,22521.70,279.79,1598.50
oltp,32000,250,530,2524.10,8944.91,1472.59,632.70
oltp,32000,250,540,3910.50,13733.18,219.02,976.50
oltp,32000,250,550,5797.30,20362.01,272.93,1437.00
oltp,32000,250,560,1908.00,6747.70,3924.97,476.10
oltp,32000,250,570,5977.91,21117.12,284.27,1497.10
oltp,32000,250,580,2996.60,10627.90,864.33,743.10
oltp,32000,250,590,4762.40,16642.49,263.85,1183.90
oltp,32000,250,600,3121.50,11156.01,772.32,784.00
oltp,32000,250,610,5713.39,20074.87,271.87,1426.20
oltp,32000,250,620,3787.30,13355.80,398.68,933.00
oltp,32000,250,630,4305.10,15132.90,246.00,1075.40
oltp,32000,250,640,4114.20,14602.11,255.38,1038.50
oltp,32000,250,650,4570.50,16000.68,272.27,1128.70
oltp,32000,250,660,4819.31,17138.02,240.61,1213.60
oltp,32000,250,670,3558.30,12447.98,3706.86,877.50
oltp,32000,250,680,6048.20,21339.22,323.51,1506.20
oltp,32000,250,690,3780.90,13474.40,386.46,949.50
oltp,32000,250,700,2340.20,8101.60,869.00,565.30
oltp,32000,250,710,5927.50,21068.01,322.06,1495.40
oltp,32000,250,720,1935.10,6833.90,1977.57,485.20
oltp,32000,250,730,6690.90,23673.20,261.02,1662.00
oltp,32000,250,740,1572.90,5548.80,6713.18,397.70
oltp,32000,250,750,5919.81,20733.73,239.17,1462.20
oltp,32000,250,760,3186.29,11285.88,523.83,802.40
oltp,32000,250,770,4904.60,17456.41,306.45,1226.90
oltp,32000,250,780,3084.70,10721.50,3463.34,755.30
oltp,32000,250,790,4809.30,16997.58,286.66,1210.50
oltp,32000,250,800,3410.40,12152.41,319.47,846.60
oltp,32000,250,810,6454.80,22820.41,280.04,1609.50
oltp,32000,250,820,3400.40,12038.00,925.38,845.00
oltp,32000,250,830,2559.90,9041.80,354.22,639.80
oltp,32000,250,840,5174.10,18197.61,258.69,1297.00
oltp,32000,250,850,3530.40,12351.89,4106.45,863.70
oltp,32000,250,860,5666.20,20059.89,233.37,1430.20
oltp,32000,250,870,3818.70,13571.52,454.53,948.60
oltp,32000,250,880,3762.40,13127.49,267.75,932.50
oltp,32000,250,890,2650.90,9448.11,418.12,667.10
oltp,32000,250,900,4873.10,17026.29,257.37,1207.80
oltp,32000,250,910,3263.70,11629.11,498.13,819.10
oltp,32000,250,920,5021.99,17518.18,287.17,1242.20
oltp,32000,250,930,3902.30,13968.91,481.13,986.40
oltp,32000,250,940,1444.90,5152.59,2665.29,356.80
oltp,32000,250,950,6446.10,22640.51,274.73,1610.70
oltp,32000,250,960,4427.90,15548.50,268.79,1105.00
oltp,32000,250,970,3907.10,13957.59,431.59,969.40
oltp,32000,250,980,3991.30,14117.31,413.63,994.90
oltp,32000,250,990,3882.80,13673.10,262.67,971.10
oltp,32000,250,1000,5184.90,18218.89,294.49,1287.20
oltp,32000,250,1010,3839.80,13665.30,935.97,960.30
oltp,32000,250,1020,2122.90,7632.01,869.78,529.80
oltp,32000,250,1030,4939.50,17350.29,295.28,1221.20
oltp,32000,250,1040,2925.00,10383.40,1101.16,739.40
oltp,32000,250,1050,2657.30,9310.00,2207.21,649.50
oltp,32000,250,1060,5153.00,18265.22,249.34,1300.10
oltp,32000,250,1070,3398.89,11835.48,2580.50,834.50
oltp,32000,250,1080,4498.51,15914.93,222.73,1137.80
oltp,32000,250,1090,4328.00,15338.38,434.32,1073.20
oltp,32000,250,1100,3136.10,10982.50,537.16,773.00
oltp,32000,250,1110,5008.20,17747.41,245.12,1260.30
oltp,32000,250,1120,3855.50,13521.00,2321.05,950.60
oltp,32000,250,1130,4384.60,15549.41,249.56,1102.60
oltp,32000,250,1140,3148.40,11177.71,920.41,781.50
oltp,32000,250,1150,4156.29,14413.48,270.81,1021.80
oltp,32000,250,1160,2130.20,7693.80,597.93,548.40
oltp,32000,250,1170,4929.91,17327.23,288.90,1227.50
oltp,32000,250,1180,2750.19,9574.58,412.40,674.60
oltp,32000,250,1190,5366.70,18958.00,260.63,1349.40
oltp,32000,250,1200,3279.60,11739.61,350.85,820.00
oltp,32000,250,1210,2744.80,9710.00,553.82,685.70
oltp,32000,250,1220,5938.99,20737.48,233.44,1475.00
oltp,32000,250,1230,954.60,3412.61,6739.35,242.60
oltp,32000,250,1240,6203.19,21911.47,252.11,1550.10
oltp,32000,250,1250,2795.50,9662.69,2647.00,680.30
oltp,32000,250,1260,5719.10,20290.20,237.89,1445.10
oltp,32000,250,1270,1869.30,6569.20,8699.80,455.60
oltp,32000,250,1280,3759.90,13515.20,584.65,943.00
oltp,32000,250,1290,2089.70,7201.80,419.49,516.10
oltp,32000,250,1300,5410.10,19127.09,437.84,1350.80
oltp,32000,250,1310,4930.50,17348.21,314.06,1222.50
oltp,32000,250,1320,4072.90,14427.41,349.80,1022.70
oltp,32000,250,1330,4625.20,16288.99,286.49,1151.50
oltp,32000,250,1340,4039.80,14269.30,305.17,1014.60
oltp,32000,250,1350,2713.10,9645.11,1982.32,676.20
oltp,32000,250,1360,4389.80,15261.18,252.04,1080.50
oltp,32000,250,1370,2597.20,9271.10,313.50,659.50
oltp,32000,250,1380,5243.20,18328.31,254.46,1293.60
oltp,32000,250,1390,3868.00,13680.71,537.81,970.90
oltp,32000,250,1400,4038.20,14347.80,298.30,1015.10
oltp,32000,250,1410,4904.40,17253.41,273.74,1221.50
oltp,32000,250,1420,4273.60,15159.69,273.91,1068.10
oltp,32000,250,1430,3464.20,12040.70,3581.42,856.70
oltp,32000,250,1440,4974.60,17514.50,273.50,1240.40
oltp,32000,250,1450,3857.40,13690.91,233.17,974.10
oltp,32000,250,1460,3461.70,12075.69,4758.03,851.90
oltp,32000,250,1470,5429.40,19090.10,250.16,1354.20
oltp,32000,250,1480,3338.10,11760.50,2325.22,835.40
oltp,32000,250,1490,6680.20,23623.50,269.11,1664.50
oltp,32000,250,1500,1329.20,4662.30,4424.22,326.40
oltp,32000,250,1510,6519.91,23108.32,241.04,1639.80
oltp,32000,250,1520,3187.80,11180.51,441.53,787.90
oltp,32000,250,1530,2559.80,9216.49,593.11,640.50
oltp,32000,250,1540,5405.39,18938.68,342.34,1337.60
oltp,32000,250,1550,2203.90,7874.70,3022.35,559.30
oltp,32000,250,1560,6802.30,24020.71,258.92,1701.80
oltp,32000,250,1570,1968.30,6863.20,6994.21,482.90
oltp,32000,250,1580,3262.60,11697.70,380.83,817.90
oltp,32000,250,1590,5361.20,18725.50,261.33,1327.50
oltp,32000,250,1600,2287.10,8176.48,304.07,581.50
oltp,32000,250,1610,6246.91,21849.75,241.69,1556.40
oltp,32000,250,1620,3331.50,11720.00,350.22,831.40
oltp,32000,250,1630,3017.30,10866.11,543.31,754.80
oltp,32000,250,1640,5132.79,17893.97,254.54,1276.30
oltp,32000,250,1650,2893.70,10281.51,622.96,721.70
oltp,32000,250,1660,4587.60,16034.20,278.45,1136.70
oltp,32000,250,1670,3909.10,13798.20,237.75,984.80
oltp,32000,250,1680,5090.50,17773.60,242.85,1254.50
oltp,32000,250,1690,2795.40,9905.69,273.33,708.90
oltp,32000,250,1700,4858.21,17396.54,433.02,1216.90
oltp,32000,250,1710,2255.60,7770.79,386.92,556.50
oltp,32000,250,1720,4239.31,14990.72,256.68,1067.20
oltp,32000,250,1730,6132.69,21505.57,266.07,1516.10
oltp,32000,250,1740,2691.00,9660.50,530.45,683.90
oltp,32000,250,1750,5709.80,19998.90,250.08,1415.00
oltp,32000,250,1760,1940.30,6881.90,408.10,485.70
oltp,32000,250,1770,4715.91,16884.42,414.87,1180.60
oltp,32000,250,1780,2631.60,9038.79,308.56,642.70
oltp,32000,250,1790,5176.71,18425.03,295.10,1307.20
oltp,32000,250,1800,3704.70,13085.39,214.87,924.60
oltp,32000,250,1810,3797.60,13423.50,1286.62,944.00
oltp,32000,250,1820,4464.70,15685.59,268.55,1115.40
oltp,32000,250,1830,4630.40,16300.21,254.46,1154.70
oltp,32000,250,1840,3191.29,11279.87,271.70,794.20
oltp,32000,250,1850,6612.62,23199.67,244.31,1654.00
oltp,32000,250,1860,2690.10,9505.40,1108.10,669.40
oltp,32000,250,1870,3839.20,13547.89,269.52,957.20
oltp,32000,250,1880,5713.90,19990.80,290.46,1415.50
oltp,32000,250,1890,3320.10,11676.49,251.21,825.60
oltp,32000,250,1900,4623.70,16376.81,298.39,1164.60
oltp,32000,250,1910,3229.30,11364.51,241.19,807.80
oltp,32000,250,1920,4629.69,16214.98,313.97,1140.10
oltp,32000,250,1930,4981.20,17662.11,241.04,1257.70
oltp,32000,250,1940,3432.60,12059.40,2898.31,853.70
oltp,32000,250,1950,3749.10,13294.21,239.60,936.40
oltp,32000,250,1960,2991.80,10543.20,1345.31,739.60
oltp,32000,250,1970,3539.00,12628.00,785.14,885.00
oltp,32000,250,1980,713.40,2603.40,2452.47,172.90
oltp,32000,250,1990,3423.10,11896.90,285.03,847.60
oltp,32000,250,2000,3180.79,11352.57,332.74,802.00
oltp,32000,250,2010,6516.61,22837.73,249.56,1621.90
oltp,32000,250,2020,2001.30,6913.70,3952.08,484.90
oltp,32000,250,2030,6718.60,23809.81,259.31,1692.90
oltp,32000,250,2040,2910.70,10276.50,333.54,728.80
oltp,32000,250,2050,4960.30,17618.70,407.73,1232.90
oltp,32000,250,2060,2894.00,10060.50,445.51,713.30
oltp,32000,250,2070,4855.30,17164.80,255.15,1215.10
oltp,32000,250,2080,5033.40,17740.31,254.69,1263.30
oltp,32000,250,2090,3628.90,12634.30,3165.88,885.30
oltp,32000,250,2100,4962.50,17629.21,220.27,1258.60
oltp,32000,250,2110,3756.19,13159.08,2606.90,928.80
oltp,32000,250,2120,4651.30,16532.62,244.02,1164.70
oltp,32000,250,2130,3507.10,12299.80,495.01,866.20
oltp,32000,250,2140,2607.70,9339.20,1120.11,659.20
oltp,32000,250,2150,991.90,3529.60,2255.97,240.20
oltp,32000,250,2160,4059.59,14268.38,272.19,1017.20
oltp,32000,250,2170,3734.00,13087.61,308.56,928.70
oltp,32000,250,2180,4711.30,16607.50,306.54,1171.50
oltp,32000,250,2190,2973.31,10551.03,379.01,748.90
oltp,32000,250,2200,3148.29,11314.77,651.57,778.40
oltp,32000,250,2210,2595.30,9219.10,1353.79,647.00
oltp,32000,250,2220,1362.90,4761.40,1686.95,340.40
oltp,32000,250,2230,3344.30,11755.00,270.24,829.60
oltp,32000,250,2240,3958.70,13996.70,335.54,992.60
oltp,32000,250,2250,4323.30,15271.50,376.75,1073.20
oltp,32000,250,2260,4902.30,17145.70,255.38,1219.80
oltp,32000,250,2270,3365.50,11994.00,269.68,846.20
oltp,32000,250,2280,6383.80,22335.29,230.25,1592.90
oltp,32000,250,2290,2518.60,8858.00,2312.03,624.50
oltp,32000,250,2300,3638.60,12907.70,824.90,914.20
oltp,32000,250,2310,1043.90,3757.40,2295.48,255.10
oltp,32000,250,2320,505.80,1808.10,2525.48,127.00
oltp,32000,250,2330,5453.90,19123.58,252.57,1357.00
oltp,32000,250,2340,2461.40,8685.59,2176.37,610.60
oltp,32000,250,2350,6381.61,22439.53,223.40,1602.10
oltp,32000,250,2360,2918.30,10287.00,199.67,728.70
oltp,32000,250,2370,4014.40,14159.71,256.07,1001.50
oltp,32000,250,2380,6615.79,23216.87,239.75,1646.80
oltp,32000,250,2390,2653.80,9312.10,2190.10,656.50
oltp,32000,250,2400,4388.81,15542.02,229.77,1101.70
oltp,32000,250,2410,1442.30,5138.60,11210.38,359.40
oltp,32000,250,2420,4191.40,14831.99,556.64,1031.80
oltp,32000,250,2430,694.30,2536.80,790.33,179.30
oltp,32000,250,2440,6876.29,24191.57,247.18,1721.30
oltp,32000,250,2450,3148.40,11200.71,316.99,777.80
oltp,32000,250,2460,5844.00,20630.50,289.07,1452.20
oltp,32000,250,2470,3652.30,12941.02,267.75,920.20
oltp,32000,250,2480,5434.29,18960.48,250.91,1341.70
oltp,32000,250,2490,803.90,2989.30,212.37,211.80
oltp,32000,250,2500,4865.19,17253.68,437.06,1207.40
oltp,32000,250,2510,1891.70,6818.41,1619.17,474.70
oltp,32000,250,2520,4881.29,17046.08,304.53,1211.60
oltp,32000,250,2530,3912.90,13762.80,310.32,976.30
oltp,32000,250,2540,4452.50,15730.01,281.64,1114.20
oltp,32000,250,2550,3962.80,13910.20,220.67,995.50
oltp,32000,250,2560,4727.60,16665.39,314.53,1171.80
oltp,32000,250,2570,2444.20,8668.71,251.51,616.50
oltp,32000,250,2580,5080.40,18043.69,433.67,1264.10
oltp,32000,250,2590,1434.90,5053.71,1885.66,354.40
oltp,32000,250,2600,1044.70,3722.80,2376.59,260.00
oltp,32000,250,2610,3151.09,10954.08,927.60,780.00
oltp,32000,250,2620,3842.70,13643.81,283.67,960.40
oltp,32000,250,2630,5493.00,19347.10,225.75,1377.70
oltp,32000,250,2640,3480.30,12232.40,3005.21,863.60
oltp,32000,250,2650,4177.30,14711.50,292.73,1034.00
oltp,32000,250,2660,6092.50,21581.32,224.27,1532.20
oltp,32000,250,2670,2817.30,9743.00,2973.89,692.60
oltp,32000,250,2680,5454.11,19330.62,238.10,1368.10
oltp,32000,250,2690,2681.80,9242.28,3852.79,659.80
oltp,32000,250,2700,5585.90,19806.31,227.65,1409.60
oltp,32000,250,2710,3417.90,12061.69,1532.86,853.20
oltp,32000,250,2720,6218.11,21839.23,239.03,1552.90
oltp,32000,250,2730,2119.10,7461.10,3338.15,522.60
oltp,32000,250,2740,5319.40,18659.69,245.04,1328.90
oltp,32000,250,2750,6094.81,21553.12,237.11,1522.90
oltp,32000,250,2760,3526.80,12426.30,257.91,879.70
oltp,32000,250,2770,3443.79,12181.67,293.69,857.00
oltp,32000,250,2780,5606.01,19732.82,246.81,1399.40
oltp,32000,250,2790,4951.10,17403.21,229.77,1237.20
oltp,32000,250,2800,3230.50,11369.20,266.71,805.70
oltp,32000,250,2810,5638.90,19759.10,253.02,1393.80
oltp,32000,250,2820,2494.30,8929.70,368.17,633.00
oltp,32000,250,2830,6405.79,22307.98,260.24,1579.20
oltp,32000,250,2840,1638.00,5989.20,7658.24,427.90
oltp,32000,250,2850,4279.30,15231.80,407.00,1065.50
oltp,32000,250,2860,1007.10,3591.20,1952.28,246.20
oltp,32000,250,2870,1107.30,3932.01,2163.38,278.70
oltp,32000,250,2880,791.20,2726.50,2060.98,199.00
oltp,32000,250,2890,5830.69,20532.38,278.62,1448.30
oltp,32000,250,2900,4291.70,15249.29,626.32,1070.20
oltp,32000,250,2910,4766.30,16834.51,225.14,1187.80
oltp,32000,250,2920,3891.70,13690.40,283.84,970.20
oltp,32000,250,2930,2822.80,9985.71,269.03,709.00
oltp,32000,250,2940,6562.79,22995.58,273.09,1634.80
oltp,32000,250,2950,2124.10,7444.11,2972.11,525.80
oltp,32000,250,2960,5211.90,18418.59,234.92,1308.90
oltp,32000,250,2970,3421.80,11967.40,2332.89,836.80
oltp,32000,250,2980,5125.11,18296.42,329.96,1288.20
oltp,32000,250,2990,4996.19,17445.07,260.94,1244.20
oltp,32000,250,3000,3188.50,11280.61,874.22,792.30
oltp,32000,250,3010,5788.81,20436.12,241.19,1453.90
oltp,32000,250,3020,1854.10,6396.60,5687.32,444.40
oltp,32000,250,3030,5789.80,20500.01,229.43,1462.80
oltp,32000,250,3040,1559.10,5611.10,8053.21,386.90
oltp,32000,250,3050,3966.60,13887.20,794.13,989.90
oltp,32000,250,3060,941.00,3371.50,3003.41,233.10
oltp,32000,250,3070,859.00,3035.50,6942.06,210.30
oltp,32000,250,3080,6888.00,24259.49,249.19,1722.40
oltp,32000,250,3090,2668.00,9299.80,2856.96,659.00
oltp,32000,250,3100,5360.92,18877.66,221.86,1346.50
oltp,32000,250,3110,2375.49,8441.67,172.12,590.00
oltp,32000,250,3120,3915.90,13936.00,794.84,969.80
oltp,32000,250,3130,1755.70,6250.60,1403.30,435.90
oltp,32000,250,3140,2083.20,7436.30,1267.89,519.80
oltp,32000,250,3150,1764.00,6206.10,1325.32,443.60
oltp,32000,250,3160,1553.30,5547.30,1524.62,384.70
oltp,32000,250,3170,1569.90,5560.10,1433.45,392.60
oltp,32000,250,3180,1587.50,5589.61,2070.25,395.80
oltp,32000,250,3190,4550.40,15920.98,296.70,1120.50
oltp,32000,250,3200,6006.00,21226.39,281.39,1505.00
oltp,32000,250,3210,3462.70,12359.81,387.16,867.90
oltp,32000,250,3220,5098.70,17853.79,295.10,1258.60
oltp,32000,250,3230,3480.20,12331.00,532.36,880.80
oltp,32000,250,3240,4228.70,15111.80,601.52,1048.60
oltp,32000,250,3250,1455.20,5138.00,1926.74,360.70
oltp,32000,250,3260,1628.40,5760.80,2049.90,412.20
oltp,32000,250,3270,1253.00,4401.80,6049.06,304.00
oltp,32000,250,3280,5521.90,19435.21,229.84,1387.50
oltp,32000,250,3290,4321.70,15080.49,288.03,1069.80
oltp,32000,250,3300,2772.20,9879.09,244.82,697.30
oltp,32000,250,3310,5094.51,18050.82,460.42,1267.20
oltp,32000,250,3320,1692.30,5972.70,1479.66,425.30
oltp,32000,250,3330,1830.40,6537.00,1476.56,451.20
oltp,32000,250,3340,1814.70,6448.90,1486.32,453.70
oltp,32000,250,3350,1632.60,5785.40,1296.67,405.60
oltp,32000,250,3360,1589.60,5652.90,1753.89,392.80
oltp,32000,250,3370,1029.00,3648.00,1749.70,261.40
oltp,32000,250,3380,5127.09,17950.08,265.59,1271.80
oltp,32000,250,3390,3904.20,13897.31,397.49,980.40
oltp,32000,250,3400,5025.60,17572.70,247.33,1242.60
oltp,32000,250,3410,3359.50,11896.30,289.68,838.60
oltp,32000,250,3420,5622.90,19746.11,241.26,1403.40
oltp,32000,250,3430,2858.20,10169.10,260.63,721.40
oltp,32000,250,3440,4894.00,17398.28,445.11,1215.10
oltp,32000,250,3450,947.80,3357.71,2200.61,238.20
oltp,32000,250,3460,6654.08,23412.34,248.89,1660.80
oltp,32000,250,3470,3244.00,11381.30,2069.63,803.00
oltp,32000,250,3480,6390.30,22602.90,295.99,1599.60
oltp,32000,250,3490,3919.70,13741.51,630.65,964.80
oltp,32000,250,3500,5436.50,19299.51,232.47,1367.70
oltp,32000,250,3510,4380.20,15433.38,475.69,1090.00
oltp,32000,250,3520,4065.90,14300.30,284.86,1018.90
oltp,32000,250,3530,3861.30,13503.79,420.12,946.40
oltp,32000,250,3540,4100.60,14656.01,975.73,1032.90
oltp,32000,250,3550,3142.20,10835.20,922.06,766.80
oltp,32000,250,3560,5647.40,20043.90,243.07,1431.00
oltp,32000,250,3570,4866.10,17097.80,250.23,1214.40
oltp,32000,250,3580,4911.50,17192.71,238.82,1220.00
oltp,32000,250,3590,3037.90,10754.59,691.76,759.60
oltp,32000,250,3600,4000.12,14215.59,413.02,994.51
