sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 30
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 30, tps: 1984.37, reads: 27853.34, writes: 7945.10, response time: 33.47ms (95%), errors: 3.00, reconnects:  0.00
[  20s] threads: 30, tps: 2020.57, reads: 28334.66, writes: 8084.67, response time: 33.99ms (95%), errors: 3.60, reconnects:  0.00
[  30s] threads: 30, tps: 2063.55, reads: 28929.76, writes: 8253.59, response time: 34.78ms (95%), errors: 2.10, reconnects:  0.00
[  40s] threads: 30, tps: 2051.98, reads: 28739.13, writes: 8208.72, response time: 34.14ms (95%), errors: 1.60, reconnects:  0.00
[  50s] threads: 30, tps: 2018.82, reads: 28315.43, writes: 8089.46, response time: 35.04ms (95%), errors: 2.60, reconnects:  0.00
[  60s] threads: 30, tps: 2004.10, reads: 28099.77, writes: 8019.92, response time: 34.13ms (95%), errors: 3.00, reconnects:  0.00
[  70s] threads: 30, tps: 2073.79, reads: 29080.80, writes: 8293.47, response time: 34.22ms (95%), errors: 3.70, reconnects:  0.00
[  80s] threads: 30, tps: 2066.99, reads: 28975.86, writes: 8266.46, response time: 33.41ms (95%), errors: 3.40, reconnects:  0.00
[  90s] threads: 30, tps: 2059.41, reads: 28896.05, writes: 8242.14, response time: 34.37ms (95%), errors: 4.00, reconnects:  0.00
[ 100s] threads: 30, tps: 2085.79, reads: 29241.32, writes: 8354.35, response time: 32.88ms (95%), errors: 2.50, reconnects:  0.00
[ 110s] threads: 30, tps: 2116.10, reads: 29660.55, writes: 8467.81, response time: 32.90ms (95%), errors: 2.50, reconnects:  0.00
[ 120s] threads: 30, tps: 2069.29, reads: 29024.83, writes: 8275.48, response time: 34.04ms (95%), errors: 4.00, reconnects:  0.00
[ 130s] threads: 30, tps: 1988.51, reads: 27888.47, writes: 7961.15, response time: 34.05ms (95%), errors: 3.50, reconnects:  0.00
[ 140s] threads: 30, tps: 2095.31, reads: 29387.10, writes: 8387.13, response time: 33.75ms (95%), errors: 3.70, reconnects:  0.00
[ 150s] threads: 30, tps: 2119.38, reads: 29720.32, writes: 8481.02, response time: 32.63ms (95%), errors: 3.50, reconnects:  0.00
[ 160s] threads: 30, tps: 2032.40, reads: 28481.89, writes: 8121.60, response time: 34.69ms (95%), errors: 2.90, reconnects:  0.00
[ 170s] threads: 30, tps: 2131.21, reads: 29870.07, writes: 8533.95, response time: 33.17ms (95%), errors: 1.80, reconnects:  0.00
[ 180s] threads: 30, tps: 1991.09, reads: 27910.06, writes: 7963.76, response time: 35.11ms (95%), errors: 3.20, reconnects:  0.00
[ 190s] threads: 30, tps: 2092.10, reads: 29341.67, writes: 8379.92, response time: 33.14ms (95%), errors: 2.70, reconnects:  0.00
[ 200s] threads: 30, tps: 2060.99, reads: 28883.91, writes: 8236.27, response time: 34.62ms (95%), errors: 2.70, reconnects:  0.00
[ 210s] threads: 30, tps: 2008.22, reads: 28171.87, writes: 8046.78, response time: 34.34ms (95%), errors: 3.50, reconnects:  0.00
[ 220s] threads: 30, tps: 2003.98, reads: 28089.75, writes: 8009.93, response time: 33.92ms (95%), errors: 3.90, reconnects:  0.00
[ 230s] threads: 30, tps: 2012.41, reads: 28223.60, writes: 8058.63, response time: 34.77ms (95%), errors: 3.30, reconnects:  0.00
[ 240s] threads: 30, tps: 2022.39, reads: 28369.37, writes: 8094.56, response time: 33.62ms (95%), errors: 2.80, reconnects:  0.00
[ 250s] threads: 30, tps: 2089.51, reads: 29295.29, writes: 8363.93, response time: 33.04ms (95%), errors: 3.00, reconnects:  0.00
[ 260s] threads: 30, tps: 2033.60, reads: 28497.64, writes: 8128.78, response time: 34.43ms (95%), errors: 3.00, reconnects:  0.00
[ 270s] threads: 30, tps: 2010.60, reads: 28201.01, writes: 8053.20, response time: 33.84ms (95%), errors: 2.80, reconnects:  0.00
[ 280s] threads: 30, tps: 2093.20, reads: 29335.19, writes: 8366.60, response time: 32.80ms (95%), errors: 3.10, reconnects:  0.00
[ 290s] threads: 30, tps: 1985.50, reads: 27848.71, writes: 7950.50, response time: 35.56ms (95%), errors: 2.70, reconnects:  0.00
[ 300s] threads: 30, tps: 2035.00, reads: 28529.77, writes: 8141.99, response time: 34.08ms (95%), errors: 3.40, reconnects:  0.00
[ 310s] threads: 30, tps: 2071.11, reads: 29045.29, writes: 8286.02, response time: 34.06ms (95%), errors: 3.00, reconnects:  0.00
[ 320s] threads: 30, tps: 2048.50, reads: 28715.92, writes: 8195.61, response time: 32.64ms (95%), errors: 2.80, reconnects:  0.00
[ 330s] threads: 30, tps: 2026.19, reads: 28393.90, writes: 8104.37, response time: 34.63ms (95%), errors: 3.70, reconnects:  0.00
[ 340s] threads: 30, tps: 2057.11, reads: 28863.02, writes: 8242.64, response time: 33.88ms (95%), errors: 2.60, reconnects:  0.00
[ 350s] threads: 30, tps: 2041.79, reads: 28621.73, writes: 8159.05, response time: 33.20ms (95%), errors: 3.70, reconnects:  0.00
[ 360s] threads: 30, tps: 2019.40, reads: 28304.55, writes: 8081.01, response time: 33.82ms (95%), errors: 4.00, reconnects:  0.00
[ 370s] threads: 30, tps: 1978.70, reads: 27779.40, writes: 7928.80, response time: 35.93ms (95%), errors: 2.80, reconnects:  0.00
[ 380s] threads: 30, tps: 2034.00, reads: 28520.80, writes: 8139.70, response time: 33.01ms (95%), errors: 3.20, reconnects:  0.00
[ 390s] threads: 30, tps: 2062.10, reads: 28924.02, writes: 8252.70, response time: 32.48ms (95%), errors: 3.90, reconnects:  0.00
[ 400s] threads: 30, tps: 1952.30, reads: 27371.69, writes: 7804.90, response time: 35.66ms (95%), errors: 4.00, reconnects:  0.00
