workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,4000,16,10,5149.21,18051.98,34.89,1286.43,16
oltp,4000,16,20,4986.18,17462.54,36.27,1246.40,16
oltp,4000,16,30,5265.18,18431.95,34.00,1314.40,16
oltp,4000,16,40,4972.81,17418.42,34.47,1242.80,16
oltp,4000,16,50,5274.24,18470.72,35.42,1318.01,16
oltp,4000,16,60,5222.61,18298.05,36.65,1305.30,16
oltp,4000,16,70,5251.29,18395.86,34.38,1312.50,16
oltp,4000,16,80,5290.47,18536.20,33.10,1323.29,16
oltp,4000,16,90,5270.72,18459.36,34.33,1316.00,16
oltp,4000,16,100,5105.01,17878.92,33.58,1275.30,16
oltp,4000,16,110,5095.58,17847.13,35.86,1273.50,16
oltp,4000,16,120,5326.19,18658.16,34.74,1331.90,16
oltp,4000,16,130,4971.62,17415.98,35.64,1242.21,16
oltp,4000,16,140,5116.58,17929.32,34.10,1279.19,16
oltp,4000,16,150,5163.44,18076.73,35.19,1289.91,16
oltp,4000,16,160,5063.97,17738.20,35.04,1264.89,16
oltp,4000,16,170,5004.22,17535.05,35.31,1251.00,16
oltp,4000,16,180,5087.59,17822.55,35.42,1271.70,16
oltp,4000,16,190,5012.90,17556.40,35.57,1252.30,16
oltp,4000,16,200,5171.89,18116.98,33.07,1293.80,16
oltp,4000,16,210,5051.30,17703.41,35.75,1262.40,16
oltp,4000,16,220,5073.69,17761.17,36.12,1268.20,16
oltp,4000,16,230,5049.44,17684.53,37.01,1260.41,16
oltp,4000,16,240,5258.17,18423.91,33.94,1313.99,16
oltp,4000,16,250,5144.66,18031.77,35.80,1286.49,16
oltp,4000,16,260,5060.83,17719.12,36.23,1264.21,16
oltp,4000,16,270,5073.23,17782.42,35.79,1268.91,16
oltp,4000,16,280,5207.76,18232.06,34.48,1299.99,16
oltp,4000,16,290,5077.51,17791.23,37.11,1268.70,16
oltp,4000,16,300,4995.19,17497.17,36.00,1248.30,16
oltp,4000,16,310,5115.64,17936.13,34.11,1279.41,16
oltp,4000,16,320,5147.99,18020.16,35.88,1285.60,16
oltp,4000,16,330,5252.70,18401.60,34.13,1312.50,16
oltp,4000,16,340,5238.99,18355.35,33.33,1309.10,16
oltp,4000,16,350,5022.30,17602.89,35.37,1256.20,16
oltp,4000,16,360,5111.59,17893.08,35.29,1276.60,16
oltp,4000,16,370,5098.02,17865.47,34.67,1274.80,16
oltp,4000,16,380,5092.28,17842.82,35.97,1272.29,16
oltp,4000,16,390,5072.54,17789.64,33.90,1268.71,16
oltp,4000,16,400,5966.87,20892.38,26.03,1490.09,16
oltp,4000,16,410,5800.12,20312.39,28.65,1449.11,16
oltp,4000,16,420,5812.87,20366.11,27.90,1452.99,16
oltp,4000,16,430,5590.70,19586.81,29.05,1397.40,16
oltp,4000,16,440,5576.59,19524.67,29.79,1394.00,16
oltp,4000,16,450,5316.61,18635.52,31.15,1329.60,16
oltp,4000,16,460,5537.89,19398.05,30.21,1384.20,16
oltp,4000,16,470,5421.64,18988.36,29.73,1354.91,16
oltp,4000,16,480,5538.66,19393.96,30.84,1382.59,16
oltp,4000,16,490,5652.53,19800.51,29.49,1412.31,16
oltp,4000,16,500,5161.88,18088.32,32.04,1290.29,16
oltp,4000,16,510,5316.00,18632.71,31.82,1329.90,16
oltp,4000,16,520,5599.89,19599.46,29.32,1398.00,16
oltp,4000,16,530,5185.21,18167.43,31.70,1296.20,16
oltp,4000,16,540,5332.99,18673.57,30.50,1332.30,16
oltp,4000,16,550,5325.04,18659.33,30.62,1330.31,16
oltp,4000,16,560,5430.07,19019.39,31.57,1357.39,16
oltp,4000,16,570,5315.22,18620.38,30.44,1328.31,16
oltp,4000,16,580,5545.28,19425.52,29.35,1386.29,16
oltp,4000,16,590,5363.90,18801.91,30.74,1341.60,16
oltp,4000,16,600,5424.29,18997.17,30.01,1355.20,16
oltp,4000,16,610,5423.51,18996.73,30.28,1355.10,16
oltp,4000,16,620,5383.31,18865.85,30.90,1346.00,16
oltp,4000,16,630,5685.21,19924.05,28.94,1420.80,16
oltp,4000,16,640,5280.09,18499.16,31.32,1319.50,16
