workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,32000,30,10,3861.05,13540.11,73.76,964.89,30
oltp,32000,30,20,3739.40,13071.79,76.09,933.00,30
oltp,32000,30,30,3769.50,13194.32,78.68,942.20,30
oltp,32000,30,40,3923.40,13743.70,75.46,982.20,30
oltp,32000,30,50,3672.07,12864.89,77.63,918.69,30
oltp,32000,30,60,3628.93,12702.80,79.01,907.11,30
oltp,32000,30,70,3130.30,10937.30,80.25,780.30,30
oltp,32000,30,80,3808.90,13346.91,77.33,953.70,30
oltp,32000,30,90,3705.90,12968.49,75.93,926.30,30
oltp,32000,30,100,3818.80,13369.79,76.52,955.60,30
oltp,32000,30,110,3869.01,13535.24,74.98,965.80,30
oltp,32000,30,120,3225.39,11278.68,69.56,805.00,30
oltp,32000,30,130,3864.90,13538.58,76.64,967.20,30
oltp,32000,30,140,3862.70,13522.51,75.43,965.50,30
oltp,32000,30,150,3846.90,13466.80,75.59,962.80,30
oltp,32000,30,160,3330.02,11665.96,72.95,832.30,30
oltp,32000,30,170,3731.68,13063.93,77.21,933.29,30
oltp,32000,30,180,3460.50,12109.20,73.96,864.30,30
oltp,32000,30,190,3744.20,13113.30,76.64,936.70,30
oltp,32000,30,200,3696.30,12936.21,77.35,923.70,30
oltp,32000,30,210,3858.50,13511.90,76.34,965.30,30
oltp,32000,30,220,3839.20,13423.70,74.78,958.00,30
oltp,32000,30,230,3874.10,13561.90,74.89,968.70,30
oltp,32000,30,240,3024.00,10602.50,123.83,757.50,30
oltp,32000,30,250,807.50,2825.91,222.99,202.20,30
oltp,32000,30,260,659.00,2293.09,82.62,163.90,30
oltp,32000,30,270,3500.00,12261.90,80.06,875.30,30
oltp,32000,30,280,2557.50,8951.40,75.55,638.80,30
oltp,32000,30,290,3945.80,13805.30,76.04,985.60,30
oltp,32000,30,300,3785.50,13265.90,74.40,948.00,30
oltp,32000,30,310,3736.11,13076.05,76.00,933.80,30
oltp,32000,30,320,3865.28,13528.85,75.73,965.80,30
oltp,32000,30,330,3796.40,13276.11,77.17,947.60,30
oltp,32000,30,340,3892.10,13642.40,76.39,974.90,30
oltp,32000,30,350,3802.30,13307.80,77.79,950.90,30
oltp,32000,30,360,3855.90,13484.71,77.63,962.00,30
oltp,32000,30,370,3918.00,13722.20,73.96,979.80,30
oltp,32000,30,380,4011.50,14041.90,75.36,1002.80,30
oltp,32000,30,390,3761.30,13165.39,75.82,940.60,30
oltp,32000,30,400,3838.60,13447.30,73.52,960.50,30
oltp,32000,30,410,3838.80,13430.51,75.64,960.00,30
oltp,32000,30,420,3912.40,13684.40,75.75,976.10,30
oltp,32000,30,430,3792.10,13285.20,73.58,949.00,30
oltp,32000,30,440,3980.20,13921.00,74.36,994.00,30
oltp,32000,30,450,3809.30,13330.80,74.71,951.50,30
oltp,32000,30,460,4023.80,14085.09,72.66,1005.90,30
oltp,32000,30,470,3747.10,13137.40,78.80,938.80,30
oltp,32000,30,480,3833.20,13418.20,75.73,958.60,30
oltp,32000,30,490,3890.40,13618.60,73.25,971.90,30
oltp,32000,30,500,3883.10,13583.50,72.79,970.70,30
oltp,32000,30,510,3898.00,13653.60,76.41,975.10,30
oltp,32000,30,520,3870.70,13534.20,76.80,965.60,30
oltp,32000,30,530,3907.90,13694.39,72.77,979.10,30
oltp,32000,30,540,3865.30,13534.40,76.64,966.10,30
oltp,32000,30,550,3864.60,13521.50,75.09,966.20,30
oltp,32000,30,560,3914.30,13710.30,75.41,978.80,30
oltp,32000,30,570,4012.40,14027.41,73.85,1000.20,30
oltp,32000,30,580,3758.20,13166.60,74.33,940.80,30
oltp,32000,30,590,3849.70,13480.00,75.46,962.90,30
oltp,32000,30,600,3979.20,13921.20,74.89,993.00,30
oltp,32000,30,610,3877.70,13597.20,75.36,972.00,30
oltp,32000,30,620,3881.80,13584.80,75.27,970.10,30
oltp,32000,30,630,3980.00,13915.90,74.20,993.10,30
oltp,32000,30,640,3914.00,13715.10,73.85,980.30,30
oltp,32000,30,650,3767.40,13177.61,79.85,940.90,30
oltp,32000,30,660,3996.60,13998.19,71.50,999.90,30
oltp,32000,30,670,3891.70,13628.60,75.12,973.00,30
oltp,32000,30,680,3815.41,13361.93,73.58,953.80,30
oltp,32000,30,690,3976.69,13901.27,73.30,992.00,30
oltp,32000,30,700,3894.80,13649.18,73.12,975.70,30
oltp,32000,30,710,3882.20,13580.91,76.39,969.50,30
oltp,32000,30,720,4015.00,14065.48,74.78,1004.60,30
oltp,32000,30,730,3863.70,13520.01,76.18,965.90,30
oltp,32000,30,740,3860.70,13507.20,74.36,963.50,30
oltp,32000,30,750,4021.29,14093.08,74.38,1006.80,30
oltp,32000,30,760,3937.20,13784.41,74.65,984.70,30
oltp,32000,30,770,3917.30,13709.70,71.63,978.60,30
oltp,32000,30,780,3944.50,13809.30,76.25,986.50,30
oltp,32000,30,790,3957.50,13844.41,72.47,988.20,30
oltp,32000,30,800,3887.90,13611.00,73.16,971.80,30
oltp,32000,30,810,3857.70,13487.90,73.93,962.90,30
oltp,32000,30,820,3938.90,13794.80,72.71,985.10,30
oltp,32000,30,830,3898.30,13668.20,75.30,976.40,30
oltp,32000,30,840,3936.20,13778.59,71.90,984.00,30
oltp,32000,30,850,3914.52,13704.36,72.49,978.20,30
oltp,32000,30,860,3976.88,13919.64,74.58,994.70,30
oltp,32000,30,870,3928.30,13744.30,76.04,981.50,30
oltp,32000,30,880,4040.50,14134.51,75.18,1008.60,30
oltp,32000,30,890,3959.40,13876.29,74.96,991.80,30
oltp,32000,30,900,4025.90,14089.71,75.64,1006.20,30
oltp,32000,30,910,3897.40,13630.59,74.42,973.40,30
oltp,32000,30,920,4018.40,14076.11,74.45,1005.90,30
oltp,32000,30,930,3777.40,13225.10,75.91,944.20,30
oltp,32000,30,940,3988.50,13961.00,72.29,996.30,30
oltp,32000,30,950,3954.10,13850.00,72.66,988.90,30
oltp,32000,30,960,3989.20,13965.60,74.78,997.20,30
oltp,32000,30,970,3930.90,13742.81,71.26,980.60,30
oltp,32000,30,980,3996.10,13996.80,74.91,999.70,30
oltp,32000,30,990,3974.60,13926.49,75.59,995.30,30
oltp,32000,30,1000,3921.40,13721.11,72.66,979.70,30
oltp,32000,30,1010,3948.50,13826.09,76.07,987.30,30
oltp,32000,30,1020,3769.90,13194.81,76.96,941.90,30
oltp,32000,30,1030,3898.30,13645.29,74.29,975.00,30
oltp,32000,30,1040,3887.30,13600.61,74.98,970.60,30
oltp,32000,30,1050,3987.50,13962.81,73.74,997.00,30
oltp,32000,30,1060,3974.10,13928.59,71.73,994.70,30
oltp,32000,30,1070,4050.30,14170.51,73.80,1012.40,30
oltp,32000,30,1080,3931.40,13751.10,74.00,980.90,30
oltp,32000,30,1090,4023.00,14093.41,73.05,1007.10,30
oltp,32000,30,1100,3969.79,13895.18,72.32,992.60,30
oltp,32000,30,1110,4040.00,14146.10,73.12,1010.20,30
oltp,32000,30,1120,3919.20,13705.90,73.38,977.80,30
oltp,32000,30,1130,4059.80,14207.09,74.13,1016.90,30
oltp,32000,30,1140,3949.00,13831.11,75.46,985.40,30
oltp,32000,30,1150,4035.80,14132.11,70.69,1009.60,30
oltp,32000,30,1160,3883.10,13591.69,70.86,971.70,30
oltp,32000,30,1170,4065.40,14232.10,71.60,1015.80,30
oltp,32000,30,1180,4036.40,14133.10,71.80,1009.70,30
oltp,32000,30,1190,4030.30,14098.80,75.59,1005.90,30
oltp,32000,30,1200,4045.70,14176.50,72.16,1013.00,30
oltp,32000,30,1210,3945.00,13808.11,70.56,986.50,30
oltp,32000,30,1220,4099.40,14344.60,72.03,1024.30,30
oltp,32000,30,1230,3923.40,13714.70,73.03,978.70,30
oltp,32000,30,1240,4066.20,14249.99,75.12,1018.00,30
oltp,32000,30,1250,3920.40,13725.91,75.05,980.00,30
oltp,32000,30,1260,3990.80,13975.60,73.47,998.20,30
oltp,32000,30,1270,4071.49,14250.38,72.75,1018.10,30
oltp,32000,30,1280,4107.60,14370.41,69.12,1025.80,30
oltp,32000,30,1290,4109.80,14382.81,74.65,1026.40,30
oltp,32000,30,1300,4016.30,14075.09,74.78,1005.90,30
oltp,32000,30,1310,4020.90,14075.50,73.01,1005.00,30
oltp,32000,30,1320,4046.80,14164.71,70.82,1012.00,30
oltp,32000,30,1330,4208.30,14733.81,69.56,1051.60,30
