sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 796.71, reads: 11174.49, writes: 3189.85, response time: 51.13ms (95%), errors: 0.10, reconnects:  0.00
[  20s] threads: 16, tps: 781.50, reads: 10940.12, writes: 3124.40, response time: 55.99ms (95%), errors: 0.10, reconnects:  0.00
[  30s] threads: 16, tps: 809.40, reads: 11328.40, writes: 3236.60, response time: 51.67ms (95%), errors: 0.20, reconnects:  0.00
[  40s] threads: 16, tps: 557.70, reads: 7813.63, writes: 2231.38, response time: 51.04ms (95%), errors: 0.20, reconnects:  0.00
[  50s] threads: 16, tps: 793.61, reads: 11118.08, writes: 3178.22, response time: 53.08ms (95%), errors: 0.10, reconnects:  0.00
[  60s] threads: 16, tps: 554.50, reads: 7758.42, writes: 2213.90, response time: 92.74ms (95%), errors: 0.30, reconnects:  0.00
[  70s] threads: 16, tps: 403.20, reads: 5658.50, writes: 1618.70, response time: 98.93ms (95%), errors: 0.20, reconnects:  0.00
[  80s] threads: 16, tps: 800.40, reads: 11196.68, writes: 3196.10, response time: 52.40ms (95%), errors: 0.10, reconnects:  0.00
[  90s] threads: 16, tps: 777.80, reads: 10896.11, writes: 3113.70, response time: 53.67ms (95%), errors: 0.20, reconnects:  0.00
[ 100s] threads: 16, tps: 796.70, reads: 11160.80, writes: 3188.40, response time: 54.35ms (95%), errors: 0.20, reconnects:  0.00
[ 110s] threads: 16, tps: 797.60, reads: 11164.80, writes: 3188.50, response time: 52.00ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 777.70, reads: 10886.40, writes: 3110.20, response time: 54.71ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 792.30, reads: 11089.79, writes: 3169.50, response time: 53.16ms (95%), errors: 0.10, reconnects:  0.00
[ 140s] threads: 16, tps: 766.20, reads: 10736.31, writes: 3069.40, response time: 54.25ms (95%), errors: 0.10, reconnects:  0.00
[ 150s] threads: 16, tps: 785.30, reads: 10987.20, writes: 3135.90, response time: 52.86ms (95%), errors: 0.10, reconnects:  0.00
[ 160s] threads: 16, tps: 770.10, reads: 10791.50, writes: 3085.70, response time: 52.28ms (95%), errors: 0.10, reconnects:  0.00
[ 170s] threads: 16, tps: 802.60, reads: 11226.31, writes: 3207.70, response time: 52.28ms (95%), errors: 0.10, reconnects:  0.00
[ 180s] threads: 16, tps: 805.90, reads: 11295.90, writes: 3225.20, response time: 51.12ms (95%), errors: 0.10, reconnects:  0.00
[ 190s] threads: 16, tps: 791.50, reads: 11071.99, writes: 3162.40, response time: 53.02ms (95%), errors: 0.30, reconnects:  0.00
[ 200s] threads: 16, tps: 768.90, reads: 10775.10, writes: 3077.60, response time: 53.93ms (95%), errors: 0.10, reconnects:  0.00
[ 210s] threads: 16, tps: 818.70, reads: 11462.07, writes: 3275.69, response time: 50.67ms (95%), errors: 0.10, reconnects:  0.00
[ 220s] threads: 16, tps: 788.70, reads: 11043.63, writes: 3154.21, response time: 51.15ms (95%), errors: 0.10, reconnects:  0.00
[ 230s] threads: 16, tps: 804.90, reads: 11262.09, writes: 3218.50, response time: 51.84ms (95%), errors: 0.40, reconnects:  0.00
[ 240s] threads: 16, tps: 778.80, reads: 10912.41, writes: 3115.30, response time: 51.24ms (95%), errors: 0.10, reconnects:  0.00
[ 250s] threads: 16, tps: 787.50, reads: 11033.57, writes: 3152.29, response time: 51.72ms (95%), errors: 0.50, reconnects:  0.00
[ 260s] threads: 16, tps: 809.50, reads: 11339.53, writes: 3241.21, response time: 51.70ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 826.30, reads: 11571.79, writes: 3304.20, response time: 52.20ms (95%), errors: 0.30, reconnects:  0.00
[ 280s] threads: 16, tps: 772.30, reads: 10810.10, writes: 3088.60, response time: 55.29ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 825.40, reads: 11558.69, writes: 3303.00, response time: 51.05ms (95%), errors: 0.10, reconnects:  0.00
[ 300s] threads: 16, tps: 816.30, reads: 11431.01, writes: 3266.20, response time: 51.13ms (95%), errors: 0.10, reconnects:  0.00
[ 310s] threads: 16, tps: 704.60, reads: 9858.81, writes: 2813.10, response time: 52.46ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 256.70, reads: 3592.59, writes: 1026.50, response time: 35.26ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 706.60, reads: 9889.79, writes: 2826.80, response time: 52.12ms (95%), errors: 0.10, reconnects:  0.00
[ 340s] threads: 16, tps: 797.30, reads: 11165.94, writes: 3189.01, response time: 52.61ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 724.90, reads: 10146.89, writes: 2899.80, response time: 49.91ms (95%), errors: 0.30, reconnects:  0.00
[ 360s] threads: 16, tps: 777.00, reads: 10892.51, writes: 3113.10, response time: 48.81ms (95%), errors: 0.10, reconnects:  0.00
[ 370s] threads: 16, tps: 821.40, reads: 11496.98, writes: 3284.49, response time: 51.35ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 814.00, reads: 11399.72, writes: 3257.51, response time: 51.44ms (95%), errors: 0.10, reconnects:  0.00
[ 390s] threads: 16, tps: 800.70, reads: 11205.89, writes: 3197.60, response time: 51.38ms (95%), errors: 0.20, reconnects:  0.00
[ 400s] threads: 16, tps: 813.00, reads: 11392.50, writes: 3258.40, response time: 50.18ms (95%), errors: 0.20, reconnects:  0.00
[ 410s] threads: 16, tps: 843.60, reads: 11806.08, writes: 3368.30, response time: 49.43ms (95%), errors: 0.30, reconnects:  0.00
[ 420s] threads: 16, tps: 787.20, reads: 11028.02, writes: 3152.01, response time: 51.62ms (95%), errors: 0.20, reconnects:  0.00
[ 430s] threads: 16, tps: 783.00, reads: 10959.60, writes: 3131.40, response time: 50.81ms (95%), errors: 0.40, reconnects:  0.00
[ 440s] threads: 16, tps: 810.40, reads: 11353.00, writes: 3240.00, response time: 51.69ms (95%), errors: 0.20, reconnects:  0.00
[ 450s] threads: 16, tps: 813.50, reads: 11386.47, writes: 3254.09, response time: 51.25ms (95%), errors: 0.10, reconnects:  0.00
[ 460s] threads: 16, tps: 811.70, reads: 11372.93, writes: 3248.01, response time: 51.53ms (95%), errors: 0.10, reconnects:  0.00
[ 470s] threads: 16, tps: 841.90, reads: 11788.49, writes: 3371.00, response time: 48.89ms (95%), errors: 0.10, reconnects:  0.00
[ 480s] threads: 16, tps: 836.50, reads: 11707.60, writes: 3341.50, response time: 52.15ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 16, tps: 805.30, reads: 11283.10, writes: 3225.90, response time: 50.90ms (95%), errors: 0.20, reconnects:  0.00
[ 500s] threads: 16, tps: 767.70, reads: 10748.91, writes: 3070.20, response time: 51.79ms (95%), errors: 0.20, reconnects:  0.00
[ 510s] threads: 16, tps: 755.80, reads: 10581.80, writes: 3020.00, response time: 53.13ms (95%), errors: 0.10, reconnects:  0.00
[ 520s] threads: 16, tps: 800.80, reads: 11214.00, writes: 3203.10, response time: 52.03ms (95%), errors: 0.20, reconnects:  0.00
[ 530s] threads: 16, tps: 809.80, reads: 11336.88, writes: 3240.29, response time: 51.16ms (95%), errors: 0.30, reconnects:  0.00
[ 540s] threads: 16, tps: 860.70, reads: 12055.82, writes: 3444.01, response time: 50.75ms (95%), errors: 0.20, reconnects:  0.00
[ 550s] threads: 16, tps: 822.50, reads: 11522.90, writes: 3290.70, response time: 51.98ms (95%), errors: 0.70, reconnects:  0.00
[ 560s] threads: 16, tps: 781.80, reads: 10951.23, writes: 3129.11, response time: 50.27ms (95%), errors: 0.00, reconnects:  0.00
[ 570s] threads: 16, tps: 776.00, reads: 10868.36, writes: 3102.89, response time: 53.26ms (95%), errors: 0.40, reconnects:  0.00
[ 580s] threads: 16, tps: 785.00, reads: 10978.80, writes: 3136.40, response time: 50.30ms (95%), errors: 0.10, reconnects:  0.00
[ 590s] threads: 16, tps: 833.00, reads: 11682.60, writes: 3336.00, response time: 49.18ms (95%), errors: 0.70, reconnects:  0.00
[ 600s] threads: 16, tps: 804.50, reads: 11264.97, writes: 3216.99, response time: 50.30ms (95%), errors: 0.10, reconnects:  0.00
[ 610s] threads: 16, tps: 824.20, reads: 11542.60, writes: 3298.30, response time: 51.73ms (95%), errors: 0.30, reconnects:  0.00
[ 620s] threads: 16, tps: 810.20, reads: 11344.02, writes: 3240.70, response time: 51.92ms (95%), errors: 0.10, reconnects:  0.00
[ 630s] threads: 16, tps: 796.30, reads: 11150.50, writes: 3187.00, response time: 49.70ms (95%), errors: 0.00, reconnects:  0.00
[ 640s] threads: 16, tps: 791.70, reads: 11084.79, writes: 3166.40, response time: 51.44ms (95%), errors: 0.10, reconnects:  0.00
[ 650s] threads: 16, tps: 798.90, reads: 11179.51, writes: 3193.00, response time: 50.81ms (95%), errors: 0.10, reconnects:  0.00
[ 660s] threads: 16, tps: 816.60, reads: 11436.70, writes: 3266.60, response time: 50.60ms (95%), errors: 0.20, reconnects:  0.00
