240,13,5042.89,70599.76,0.00,2.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
250,13,5064.81,70903.00,0.00,2.71,OLTP-RO-proxy#smblade01-net#mysql57.long2
260,13,5059.89,70840.34,0.00,2.70,OLTP-RO-proxy#smblade01-net#mysql57.long2
270,13,5053.91,70754.48,0.00,2.71,OLTP-RO-proxy#smblade01-net#mysql57.long2
280,13,5061.19,70854.51,0.00,2.75,OLTP-RO-proxy#smblade01-net#mysql57.long2
290,13,5095.91,71343.45,0.00,2.70,OLTP-RO-proxy#smblade01-net#mysql57.long2
10,145,17318.09,242562.72,0.00,9.89,OLTP-RO-proxy#smblade01-net#mysql57.long2
20,145,19319.31,270479.00,0.00,9.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
30,145,19320.89,270481.91,0.00,9.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
40,145,19331.28,270646.44,0.00,9.76,OLTP-RO-proxy#smblade01-net#mysql57.long2
50,145,19323.52,270523.23,0.00,9.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
60,145,19326.51,270568.34,0.00,9.81,OLTP-RO-proxy#smblade01-net#mysql57.long2
70,145,19330.60,270632.77,0.00,9.73,OLTP-RO-proxy#smblade01-net#mysql57.long2
80,145,19329.60,270615.34,0.00,9.75,OLTP-RO-proxy#smblade01-net#mysql57.long2
90,145,19327.28,270584.90,0.00,9.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
100,145,19330.40,270622.44,0.00,9.73,OLTP-RO-proxy#smblade01-net#mysql57.long2
110,145,19327.02,270568.68,0.00,9.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
120,145,19323.89,270542.60,0.00,9.75,OLTP-RO-proxy#smblade01-net#mysql57.long2
130,145,19328.81,270597.68,0.00,9.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
140,145,19332.90,270658.07,0.00,9.74,OLTP-RO-proxy#smblade01-net#mysql57.long2
150,145,19330.11,270628.64,0.00,9.74,OLTP-RO-proxy#smblade01-net#mysql57.long2
160,145,19319.18,270466.16,0.00,9.79,OLTP-RO-proxy#smblade01-net#mysql57.long2
170,145,19324.21,270539.45,0.00,9.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
180,145,19332.19,270642.92,0.00,9.71,OLTP-RO-proxy#smblade01-net#mysql57.long2
190,145,19324.31,270559.21,0.00,9.81,OLTP-RO-proxy#smblade01-net#mysql57.long2
200,145,19326.40,270555.57,0.00,9.76,OLTP-RO-proxy#smblade01-net#mysql57.long2
210,145,19330.50,270629.54,0.00,9.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
220,145,19335.21,270689.17,0.00,9.73,OLTP-RO-proxy#smblade01-net#mysql57.long2
230,145,19323.78,270538.68,0.00,9.80,OLTP-RO-proxy#smblade01-net#mysql57.long2
240,145,19330.70,270625.58,0.00,9.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
250,145,19323.90,270546.55,0.00,9.79,OLTP-RO-proxy#smblade01-net#mysql57.long2
260,145,19327.50,270580.14,0.00,9.76,OLTP-RO-proxy#smblade01-net#mysql57.long2
270,145,19321.69,270511.80,0.00,9.76,OLTP-RO-proxy#smblade01-net#mysql57.long2
280,145,19323.51,270514.48,0.00,9.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
290,145,19330.70,270631.66,0.00,9.76,OLTP-RO-proxy#smblade01-net#mysql57.long2
10,16,5552.45,77746.10,0.00,2.75,OLTP-RO-proxy#smblade01-net#mysql57.long2
20,16,6096.01,85347.25,0.00,2.76,OLTP-RO-proxy#smblade01-net#mysql57.long2
30,16,6154.90,86167.91,0.00,2.75,OLTP-RO-proxy#smblade01-net#mysql57.long2
40,16,6221.43,87099.53,0.00,2.69,OLTP-RO-proxy#smblade01-net#mysql57.long2
50,16,6156.77,86192.03,0.00,2.87,OLTP-RO-proxy#smblade01-net#mysql57.long2
60,16,6189.03,86646.17,0.00,2.69,OLTP-RO-proxy#smblade01-net#mysql57.long2
70,16,6237.87,87333.30,0.00,2.68,OLTP-RO-proxy#smblade01-net#mysql57.long2
80,16,6240.10,87359.91,0.00,2.67,OLTP-RO-proxy#smblade01-net#mysql57.long2
90,16,6238.10,87332.50,0.00,2.68,OLTP-RO-proxy#smblade01-net#mysql57.long2
100,16,6242.22,87389.94,0.00,2.67,OLTP-RO-proxy#smblade01-net#mysql57.long2
110,16,6253.28,87548.55,0.00,2.67,OLTP-RO-proxy#smblade01-net#mysql57.long2
120,16,6227.70,87189.40,0.00,2.71,OLTP-RO-proxy#smblade01-net#mysql57.long2
130,16,6217.60,87044.59,0.00,2.73,OLTP-RO-proxy#smblade01-net#mysql57.long2
140,16,6215.30,87014.35,0.00,2.73,OLTP-RO-proxy#smblade01-net#mysql57.long2
150,16,6258.00,87609.15,0.00,2.65,OLTP-RO-proxy#smblade01-net#mysql57.long2
160,16,6254.83,87569.68,0.00,2.65,OLTP-RO-proxy#smblade01-net#mysql57.long2
170,16,6220.57,87084.91,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
180,16,6223.40,87130.03,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
190,16,6217.90,87047.20,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
200,16,6167.93,86356.02,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
210,16,6173.87,86432.48,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
220,16,6184.70,86585.29,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
230,16,6189.70,86659.71,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
240,16,6227.43,87181.95,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
250,16,6231.97,87249.94,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
260,16,6231.20,87237.22,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
270,16,6235.20,87290.69,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
280,16,6238.99,87346.40,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
290,16,6197.01,86756.10,0.00,2.83,OLTP-RO-proxy#smblade01-net#mysql57.long2
10,175,17353.49,243090.79,0.00,11.88,OLTP-RO-proxy#smblade01-net#mysql57.long2
20,175,19359.11,271018.27,0.00,11.84,OLTP-RO-proxy#smblade01-net#mysql57.long2
30,175,19352.12,270935.18,0.00,11.84,OLTP-RO-proxy#smblade01-net#mysql57.long2
40,175,19353.26,270946.10,0.00,11.79,OLTP-RO-proxy#smblade01-net#mysql57.long2
50,175,19357.92,271017.38,0.00,11.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
60,175,19358.60,271013.58,0.00,11.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
70,175,19359.60,271032.61,0.00,11.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
80,175,19356.20,270988.08,0.00,11.87,OLTP-RO-proxy#smblade01-net#mysql57.long2
90,175,19359.00,271026.34,0.00,11.81,OLTP-RO-proxy#smblade01-net#mysql57.long2
100,175,19361.79,271055.81,0.00,11.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
110,175,19358.40,271026.78,0.00,11.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
120,175,19353.92,270951.61,0.00,11.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
130,175,19360.90,271049.97,0.00,11.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
140,175,19359.19,271040.69,0.00,11.79,OLTP-RO-proxy#smblade01-net#mysql57.long2
150,175,19358.51,271017.04,0.00,11.84,OLTP-RO-proxy#smblade01-net#mysql57.long2
160,175,19358.00,271002.23,0.00,11.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
170,175,19358.28,271014.41,0.00,11.80,OLTP-RO-proxy#smblade01-net#mysql57.long2
180,175,19353.92,270969.90,0.00,11.80,OLTP-RO-proxy#smblade01-net#mysql57.long2
190,175,19360.19,271032.68,0.00,11.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
200,175,19349.31,270895.20,0.00,11.81,OLTP-RO-proxy#smblade01-net#mysql57.long2
210,175,19358.00,271010.38,0.00,11.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
220,175,19360.40,271055.51,0.00,11.76,OLTP-RO-proxy#smblade01-net#mysql57.long2
230,175,19360.89,271042.01,0.00,11.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
240,175,19359.21,271024.99,0.00,11.74,OLTP-RO-proxy#smblade01-net#mysql57.long2
250,175,19356.00,270987.61,0.00,11.80,OLTP-RO-proxy#smblade01-net#mysql57.long2
260,175,19358.10,271014.94,0.00,11.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
270,175,19359.00,271022.95,0.00,11.85,OLTP-RO-proxy#smblade01-net#mysql57.long2
280,175,19362.30,271064.99,0.00,11.87,OLTP-RO-proxy#smblade01-net#mysql57.long2
290,175,19358.08,271019.65,0.00,11.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
300,134,19356.62,270987.07,0.00,11.85,OLTP-RO-proxy#smblade01-net#mysql57.long2
10,1,416.31,5828.37,0.00,2.69,OLTP-RO-proxy#smblade01-net#mysql57.long2
20,1,422.50,5914.98,0.00,2.59,OLTP-RO-proxy#smblade01-net#mysql57.long2
30,1,417.60,5846.50,0.00,2.59,OLTP-RO-proxy#smblade01-net#mysql57.long2
40,1,416.60,5832.90,0.00,2.69,OLTP-RO-proxy#smblade01-net#mysql57.long2
50,1,427.60,5986.72,0.00,2.52,OLTP-RO-proxy#smblade01-net#mysql57.long2
60,1,419.40,5871.66,0.00,2.62,OLTP-RO-proxy#smblade01-net#mysql57.long2
70,1,414.80,5807.24,0.00,2.63,OLTP-RO-proxy#smblade01-net#mysql57.long2
80,1,422.80,5919.48,0.00,2.52,OLTP-RO-proxy#smblade01-net#mysql57.long2
90,1,418.10,5852.19,0.00,2.63,OLTP-RO-proxy#smblade01-net#mysql57.long2
100,1,418.00,5851.92,0.00,2.62,OLTP-RO-proxy#smblade01-net#mysql57.long2
110,1,414.90,5809.81,0.00,2.63,OLTP-RO-proxy#smblade01-net#mysql57.long2
120,1,424.20,5937.71,0.00,2.56,OLTP-RO-proxy#smblade01-net#mysql57.long2
130,1,420.00,5880.99,0.00,2.59,OLTP-RO-proxy#smblade01-net#mysql57.long2
140,1,417.90,5850.78,0.00,2.59,OLTP-RO-proxy#smblade01-net#mysql57.long2
150,1,423.20,5924.14,0.00,2.59,OLTP-RO-proxy#smblade01-net#mysql57.long2
160,1,421.60,5902.18,0.00,2.60,OLTP-RO-proxy#smblade01-net#mysql57.long2
170,1,420.50,5887.22,0.00,2.62,OLTP-RO-proxy#smblade01-net#mysql57.long2
180,1,406.30,5687.56,0.00,2.70,OLTP-RO-proxy#smblade01-net#mysql57.long2
190,1,399.00,5587.24,0.00,2.67,OLTP-RO-proxy#smblade01-net#mysql57.long2
200,1,384.90,5388.68,0.00,2.83,OLTP-RO-proxy#smblade01-net#mysql57.long2
210,1,386.00,5403.01,0.00,2.81,OLTP-RO-proxy#smblade01-net#mysql57.long2
220,1,395.00,5530.89,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
230,1,393.10,5503.19,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
240,1,383.10,5363.70,0.00,2.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
250,1,395.30,5533.93,0.00,2.74,OLTP-RO-proxy#smblade01-net#mysql57.long2
260,1,398.40,5577.10,0.00,2.70,OLTP-RO-proxy#smblade01-net#mysql57.long2
270,1,396.80,5554.70,0.00,2.74,OLTP-RO-proxy#smblade01-net#mysql57.long2
280,1,399.30,5590.59,0.00,2.74,OLTP-RO-proxy#smblade01-net#mysql57.long2
290,1,395.20,5533.11,0.00,2.74,OLTP-RO-proxy#smblade01-net#mysql57.long2
300,1,417.30,5841.78,0.00,2.65,OLTP-RO-proxy#smblade01-net#mysql57.long2
10,20,6818.39,95474.45,0.00,3.16,OLTP-RO-proxy#smblade01-net#mysql57.long2
20,20,7604.01,106454.38,0.00,2.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
30,20,7619.31,106670.43,0.00,2.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
40,20,7643.20,107003.66,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
50,20,7613.70,106589.33,0.00,2.82,OLTP-RO-proxy#smblade01-net#mysql57.long2
60,20,7610.20,106547.94,0.00,2.81,OLTP-RO-proxy#smblade01-net#mysql57.long2
70,20,7639.20,106946.71,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
80,20,7608.51,106518.58,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
90,20,7644.80,107026.04,0.00,2.75,OLTP-RO-proxy#smblade01-net#mysql57.long2
100,20,7644.30,107022.70,0.00,2.75,OLTP-RO-proxy#smblade01-net#mysql57.long2
110,20,7619.09,106665.80,0.00,2.75,OLTP-RO-proxy#smblade01-net#mysql57.long2
120,20,7568.01,105952.30,0.00,2.76,OLTP-RO-proxy#smblade01-net#mysql57.long2
130,20,7599.30,106390.97,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
140,20,7595.20,106330.66,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
150,20,7597.90,106373.50,0.00,2.77,OLTP-RO-proxy#smblade01-net#mysql57.long2
160,20,7576.49,106069.37,0.00,2.79,OLTP-RO-proxy#smblade01-net#mysql57.long2
170,20,7609.11,106530.19,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
180,20,7610.00,106540.04,0.00,2.78,OLTP-RO-proxy#smblade01-net#mysql57.long2
190,20,7598.70,106379.09,0.00,2.79,OLTP-RO-proxy#smblade01-net#mysql57.long2
200,20,7583.50,106170.71,0.00,2.79,OLTP-RO-proxy#smblade01-net#mysql57.long2
