sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 0.00, reads: 153.97, writes: 9.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 4.00, reads: 94.00, writes: 45.00, response time: 1832.79ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 14.00, reads: 173.00, writes: 18.00, response time: 2475.33ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 13.00, reads: 103.00, writes: 58.00, response time: 1776.08ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 3.00, reads: 147.00, writes: 32.00, response time: 2962.34ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 12.00, reads: 126.00, writes: 36.00, response time: 1995.41ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 8.00, reads: 122.00, writes: 31.00, response time: 2269.52ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 9.00, reads: 122.00, writes: 33.00, response time: 2217.14ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 9.00, reads: 134.00, writes: 36.00, response time: 2165.97ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 9.00, reads: 118.00, writes: 40.00, response time: 2268.16ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 9.00, reads: 111.00, writes: 23.00, response time: 2212.50ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 8.00, reads: 124.00, writes: 44.00, response time: 2353.23ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 11.00, reads: 140.00, writes: 35.00, response time: 2090.80ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 8.00, reads: 133.00, writes: 37.00, response time: 2216.48ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 7.00, reads: 118.00, writes: 46.00, response time: 2098.33ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 11.00, reads: 137.00, writes: 35.00, response time: 2267.48ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 7.00, reads: 134.00, writes: 38.00, response time: 1975.80ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 13.00, reads: 147.00, writes: 46.00, response time: 2026.72ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 9.00, reads: 136.00, writes: 41.00, response time: 2283.83ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 14.00, reads: 139.00, writes: 41.00, response time: 1925.59ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 3.00, reads: 143.00, writes: 55.00, response time: 1183.89ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 17.00, reads: 177.00, writes: 15.00, response time: 2483.50ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 9.00, reads: 115.00, writes: 44.00, response time: 1556.44ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 4.00, reads: 73.00, writes: 28.00, response time: 2208.53ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 6.00, reads: 66.00, writes: 9.00, response time: 2738.07ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 4.00, reads: 65.00, writes: 21.00, response time: 3173.47ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 4.00, reads: 58.00, writes: 11.00, response time: 3667.12ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 3.00, reads: 42.00, writes: 25.00, response time: 4205.97ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 6.00, reads: 52.00, writes: 9.00, response time: 4653.79ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 0.00, reads: 52.00, writes: 17.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 5.00, reads: 45.00, writes: 6.00, response time: 4874.80ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 2.00, reads: 47.00, writes: 24.00, response time: 5337.62ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3.00, reads: 42.00, writes: 12.00, response time: 4329.89ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 6.00, reads: 55.00, writes: 5.00, response time: 5245.75ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 3.00, reads: 54.00, writes: 14.00, response time: 4664.95ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 1.00, reads: 30.00, writes: 21.00, response time: 4599.78ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 6.00, reads: 52.00, writes: 16.00, response time: 5410.00ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 2.00, reads: 44.00, writes: 5.00, response time: 4259.18ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 2.00, reads: 96.00, writes: 59.00, response time: 5918.31ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 16.00, reads: 51.00, writes: 0.00, response time: 5466.98ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 0.00, reads: 96.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 1.00, reads: 56.00, writes: 26.00, response time: 2365.94ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 6.00, reads: 44.00, writes: 20.00, response time: 3355.18ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 2.00, reads: 44.00, writes: 10.00, response time: 3753.75ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 4.00, reads: 59.00, writes: 8.00, response time: 5263.05ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 3.00, reads: 89.00, writes: 35.00, response time: 5830.39ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 10.00, reads: 39.00, writes: 19.00, response time: 4243.91ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 16, tps: 3.00, reads: 83.00, writes: 8.00, response time: 5275.67ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 16, tps: 1.00, reads: 37.00, writes: 7.00, response time: 4738.13ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 2.00, reads: 45.00, writes: 35.00, response time: 4324.70ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 16, tps: 10.00, reads: 70.00, writes: 12.00, response time: 4045.44ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 16, tps: 3.00, reads: 54.00, writes: 0.00, response time: 5277.24ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 16, tps: 0.00, reads: 54.00, writes: 4.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 16, tps: 0.00, reads: 27.00, writes: 20.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 16, tps: 1.00, reads: 8.00, writes: 23.00, response time: 4866.05ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 16, tps: 9.00, reads: 9.00, writes: 17.00, response time: 7097.55ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 16, tps: 0.00, reads: 107.00, writes: 12.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 16, tps: 6.00, reads: 32.00, writes: 28.00, response time: 7492.71ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 16, tps: 10.00, reads: 55.00, writes: 0.00, response time: 3963.93ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 0.00, reads: 63.00, writes: 2.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 16, tps: 1.00, reads: 64.00, writes: 10.00, response time: 3184.89ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 16, tps: 2.00, reads: 44.00, writes: 29.00, response time: 3844.73ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 16, tps: 1.00, reads: 18.00, writes: 20.00, response time: 5266.20ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 16, tps: 10.00, reads: 51.00, writes: 5.00, response time: 5978.85ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 16, tps: 1.00, reads: 106.00, writes: 12.00, response time: 5147.75ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 16, tps: 1.00, reads: 23.00, writes: 19.00, response time: 6445.37ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 16, tps: 4.00, reads: 25.00, writes: 21.00, response time: 5344.01ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 16, tps: 4.00, reads: 36.00, writes: 6.00, response time: 3848.18ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 16, tps: 6.00, reads: 68.00, writes: 4.00, response time: 5644.92ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 1.00, reads: 51.00, writes: 15.00, response time: 5797.32ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 16, tps: 1.00, reads: 39.00, writes: 11.00, response time: 4032.14ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 16, tps: 6.00, reads: 24.00, writes: 19.00, response time: 5761.00ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 16, tps: 0.00, reads: 52.00, writes: 13.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 16, tps: 5.00, reads: 32.00, writes: 10.00, response time: 5861.89ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 16, tps: 3.00, reads: 30.00, writes: 2.00, response time: 5534.49ms (95%), errors: 0.00, reconnects:  0.00
[  76s] threads: 16, tps: 3.00, reads: 83.00, writes: 25.00, response time: 5897.09ms (95%), errors: 0.00, reconnects:  0.00
[  77s] threads: 16, tps: 3.00, reads: 23.00, writes: 9.00, response time: 5599.48ms (95%), errors: 0.00, reconnects:  0.00
[  78s] threads: 16, tps: 5.00, reads: 30.00, writes: 11.00, response time: 6659.14ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 16, tps: 1.00, reads: 51.00, writes: 13.00, response time: 5245.75ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 6.00, reads: 54.00, writes: 5.00, response time: 5745.50ms (95%), errors: 0.00, reconnects:  0.00
[  81s] threads: 16, tps: 1.00, reads: 43.00, writes: 7.00, response time: 4173.36ms (95%), errors: 0.00, reconnects:  0.00
[  82s] threads: 16, tps: 0.00, reads: 27.00, writes: 22.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  83s] threads: 16, tps: 2.00, reads: 41.00, writes: 23.00, response time: 6890.30ms (95%), errors: 0.00, reconnects:  0.00
[  84s] threads: 16, tps: 8.00, reads: 58.00, writes: 11.00, response time: 6319.29ms (95%), errors: 0.00, reconnects:  0.00
[  85s] threads: 16, tps: 3.00, reads: 49.00, writes: 5.00, response time: 6587.77ms (95%), errors: 0.00, reconnects:  0.00
[  86s] threads: 16, tps: 4.00, reads: 31.00, writes: 3.00, response time: 6105.45ms (95%), errors: 0.00, reconnects:  0.00
[  87s] threads: 16, tps: 0.00, reads: 47.00, writes: 19.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  88s] threads: 16, tps: 3.00, reads: 30.00, writes: 9.00, response time: 4905.54ms (95%), errors: 0.00, reconnects:  0.00
[  89s] threads: 16, tps: 5.00, reads: 48.00, writes: 8.00, response time: 5736.90ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 2.00, reads: 59.00, writes: 13.00, response time: 6304.17ms (95%), errors: 0.00, reconnects:  0.00
[  91s] threads: 16, tps: 1.00, reads: 40.00, writes: 24.00, response time: 6491.84ms (95%), errors: 0.00, reconnects:  0.00
[  92s] threads: 16, tps: 6.00, reads: 25.00, writes: 23.00, response time: 8668.61ms (95%), errors: 0.00, reconnects:  0.00
[  93s] threads: 16, tps: 7.00, reads: 57.00, writes: 8.00, response time: 7764.42ms (95%), errors: 0.00, reconnects:  0.00
[  94s] threads: 16, tps: 2.00, reads: 81.00, writes: 4.00, response time: 4642.66ms (95%), errors: 0.00, reconnects:  0.00
[  95s] threads: 16, tps: 2.00, reads: 59.00, writes: 14.00, response time: 5269.35ms (95%), errors: 0.00, reconnects:  0.00
[  96s] threads: 16, tps: 2.00, reads: 39.00, writes: 20.00, response time: 3616.98ms (95%), errors: 0.00, reconnects:  0.00
[  97s] threads: 16, tps: 5.00, reads: 28.00, writes: 19.00, response time: 4937.95ms (95%), errors: 0.00, reconnects:  0.00
[  98s] threads: 16, tps: 3.00, reads: 36.00, writes: 4.00, response time: 4472.15ms (95%), errors: 0.00, reconnects:  0.00
[  99s] threads: 16, tps: 4.00, reads: 80.00, writes: 18.00, response time: 6412.66ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 3.00, reads: 54.00, writes: 27.00, response time: 5452.27ms (95%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 16, tps: 9.00, reads: 103.00, writes: 18.00, response time: 4838.46ms (95%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 16, tps: 4.00, reads: 62.00, writes: 12.00, response time: 4255.36ms (95%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 16, tps: 4.00, reads: 49.00, writes: 25.00, response time: 3294.47ms (95%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 16, tps: 5.00, reads: 53.00, writes: 17.00, response time: 3845.88ms (95%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 16, tps: 4.00, reads: 53.00, writes: 10.00, response time: 4501.70ms (95%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 16, tps: 2.00, reads: 45.00, writes: 8.00, response time: 5677.11ms (95%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 16, tps: 3.00, reads: 49.00, writes: 24.00, response time: 4923.19ms (95%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 16, tps: 6.00, reads: 50.00, writes: 17.00, response time: 4721.14ms (95%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 16, tps: 2.00, reads: 57.00, writes: 3.00, response time: 4775.15ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 3.00, reads: 48.00, writes: 15.00, response time: 5724.90ms (95%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 16, tps: 4.00, reads: 49.00, writes: 19.00, response time: 5683.91ms (95%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 16, tps: 3.00, reads: 48.00, writes: 16.00, response time: 5106.31ms (95%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 16, tps: 5.00, reads: 80.00, writes: 16.00, response time: 5660.14ms (95%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 16, tps: 2.00, reads: 46.00, writes: 20.00, response time: 4712.67ms (95%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 16, tps: 5.00, reads: 34.00, writes: 18.00, response time: 7067.87ms (95%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 16, tps: 7.00, reads: 69.00, writes: 12.00, response time: 5440.86ms (95%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 16, tps: 3.00, reads: 85.00, writes: 15.00, response time: 4043.02ms (95%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 16, tps: 6.00, reads: 50.00, writes: 30.00, response time: 4102.76ms (95%), errors: 0.00, reconnects:  0.00
