procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 810976 120481984  15804 720236    0    0    60   309    0    0 12  9 78  1  0
 1 16 810976 120417616  17476 722868    0    0  9948    12 2770 7280  1  0 87 12  0
 1 10 810976 120378304  17536 723552    0    0  4388   148 1766 3439  2  0 80 17  0
 1  9 810976 120375040  17560 723984    0    0  5216    52 1808 3678  2  0 78 20  0
 1 16 810976 120348320  17600 723972    0    0  4320   100 1562 3100  2  1 77 20  0
 2 16 810976 120338880  17632 723972    0    0  4464    84 2005 3188  2  1 69 28  0
 1 17 810976 120328336  17680 723960    0    0  4332   300 1641 2871  2  1 81 15  0
 2 15 810976 120329128  17728 723996    0    0  3792   112 1824 3685  2  1 90  7  0
 1 16 810976 120325744  17760 724020    0    0  3932    84 1426 2508  2  1 91  5  0
 2 16 810976 120315984  17808 724040    0    0  3744   112 1652 3543  2  1 92  5  0
 1 15 810976 120314736  17856 724064    0    0  4208   120 1463 2900  2  1 93  3  0
 1 16 810976 120307584  17920 724088    0    0  4620   152 1771 4141  2  1 92  4  0
 2 14 810976 120305360  17968 724108    0    0  3408   136 1425 2545  2  2 92  4  0
 1 16 810976 120306112  18016 724164    0    0  3980   140 1632 3347  2  2 91  5  0
 2 16 810976 120302912  18060 724192    0    0  4268    92 1429 5601  2  1 92  5  0
 2  4 810976 120297936  18088 724224    0    0  4084   140 1824 3950  2  2 92  4  0
 2 15 810976 120287696  18128 724276    0    0  4712   248 1546 2984  2  2 91  5  0
 2 13 810976 120284240  18176 724332    0    0  3416   140 1537 3473  2  1 93  3  0
 2 14 810976 120273984  18232 724328    0    0  4368   144 1574 2981  2  1 89  7  0
 1 16 810976 120269952  18264 724440    0    0  4236   112 1794 3698  2  2 88  8  0
 2 13 810976 120268104  18412 726520    0    0  6432   132 1607 3278  2  1 92  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17 810976 120248440  18624 735792    0    0 12996   816 2145 4689  3  2 91  5  0
 1 14 810976 120223952  18660 744148    0    0 23716 10456 1340 2472  2  1 90  6  0
 2 14 810976 120210592  18688 754240    0    0 32612 30868 1555 3002  2  2 89  6  0
 2 17 810976 120223256  18696 750388    0    0 28416 36916 1287 1663  2  2 90  6  0
 2 17 810976 120192304  18724 770364    0    0 32656 20608 1389 2975  2  1 92  4  0
 2 13 810976 120181584  18752 780584    0    0 42148 45176 1386 1993  2  1 91  6  0
 2 14 810976 120186512  18768 771856    0    0 54096 47224 1864 3205  2  2 90  6  0
 1 17 810976 120181584  18784 774092    0    0 32496 30792 1184 2101  2  0 93  5  0
 2 17 810976 120193024  18792 763584    0    0 52528 51248 1466 2394  2  2 91  5  0
 1  9 810976 120188528  18812 762692    0    0 42436 41048 1256 1812  2  2 91  5  0
 1 13 810976 120189056  18828 762720    0    0 31312 30880 1328 2283  2  1 87 10  0
 1 16 810976 120175976  18844 774736    0    0 42656 41080 1071 1822  2  0 93  5  0
 1 15 810976 120185600  18856 762716    0    0 32308 30764 1430 2403  2  2 89  7  0
 2 16 810976 120184832  18872 763524    0    0 42112 41128 1220 1689  2  1 91  6  0
 2 17 810976 120180512  18880 763948    0    0 42272 41016 1326 2592  2  1 91  6  0
 2 16 810976 120179112  21424 762116    0    0 34648 30816 2112 3195  2  2 89  7  0
 1 16 810976 120177632  21444 762816    0    0 52404 51284 1476 2679  2  2 90  6  0
 1 15 810976 120177448  21460 762456    0    0 21728 20544 1007 1665  2  0 93  5  0
 1 13 810976 120175024  21480 762868    0    0 42432 41056 1233 2606  2  0 93  5  0
 2 18 810976 120175408  21500 762488    0    0 42132 41060 1183 4413  2  1 88  9  0
 2 15 810976 120164800  21520 771588    0    0 52912 51420 1655 3029  2  2 86 10  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 15 810976 120167120  21532 762884    0    0 42240 41040 1203 1680  2  2 88  8  0
 1 12 810976 120168896  21552 758628    0    0 32004 30816 1264 2650  2  0 92  6  0
 1 18 810976 120162720  21564 762640    0    0 32240 30816 1146 1800  2  1 92  5  0
 1 17 810976 120160112  21576 763144    0    0 42112 41016 1460 2492  2  1 90  6  0
 1 12 810976 120160912  21600 762628    0    0 52224 51316 1072 1798  2  0 92  5  0
 2 13 810976 120156936  21620 762392    0    0 22740 20584 1612 3360  2  1 91  6  0
 1 17 810976 120151376  21628 766076    0    0 41872 41032 1052 1481  2  1 89  7  0
 2 17 810976 120143312  21636 772808    0    0 41872 41036 1424 2291  2  2 88  8  0
 1 14 810976 120142976  21652 772796    0    0 31968 30812 1240 1716  2  2 90  6  0
 1  3 810976 120160208  21676 754556    0    0 12952 10328 1541 3567  2  0 92  5  0
 2 20 810976 120150144  21692 762936    0    0 42368 41076 1037 1851  2  1 89  8  0
 2 17 810976 120137448  21700 773420    0    0 43040 41076 1637 5461  2  2 90  6  0
 1  9 810976 120124728  21720 782856    0    0 32132 39024 1472 2062  2  2 91  5  0
 1 16 810976 120134584  21736 772612    0    0 41888 32884 1271 2813  2  0 91  7  0
 1 16 810976 120131984  21752 772608    0    0 42256 41104 1051 1745  2  0 92  6  0
 1 15 810976 120138352  21768 764976    0    0 42400 41036 1273 2530  2  0 92  5  0
 1 16 810976 120138288  21788 762400    0    0 32164 30812 1252 1725  2  1 88  8  0
 1 14 810976 120137408  21804 762692    0    0 62480 61552 1256 2712  2  0 90  7  0
 3 15 810976 120135088  21820 765120    0    0 31824 30800 1162 1614  2  1 91  6  0
 2 16 810976 120129472  21848 762948    0    0 32148 31178 1617 2543  2  2 89  7  0
 2 13 810976 120122176  21864 770944    0    0 32208 30868 1299 2019  2  2 91  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 16 810976 120126392  21872 763020    0    0 41888 41024 1364 2397  3  1 90  6  0
 2 14 810976 120124512  21888 763452    0    0 42240 41048 1339 1834  2  2 91  5  0
 2 16 810976 120112816  21908 773232    0    0 42276 41044 1391 2789  2  1 90  6  0
 2 15 810976 120121776  21932 763108    0    0 31760 30942 1467 4229  2  2 90  6  0
 2 14 810976 120118800  21940 763428    0    0 42144 41028 1636 2812  2  2 89  6  0
 1 10 810976 120110608  21956 773260    0    0 32692 39008 1373 2249  2  2 90  5  0
 1 17 810976 120119808  21968 763252    0    0 42608 32888 1277 2716  2  1 92  5  0
