sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 0.00, reads: 158.96, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 10.00, reads: 104.00, writes: 58.00, response time: 1890.18ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 6.00, reads: 152.00, writes: 35.00, response time: 2601.44ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 13.00, reads: 125.00, writes: 27.00, response time: 1979.35ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 7.00, reads: 117.00, writes: 36.00, response time: 2717.66ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 8.00, reads: 138.00, writes: 30.00, response time: 2188.13ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 5.00, reads: 97.00, writes: 39.00, response time: 3802.38ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 15.00, reads: 171.00, writes: 31.00, response time: 2327.31ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 6.00, reads: 77.00, writes: 49.00, response time: 1748.65ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 9.00, reads: 163.00, writes: 29.00, response time: 2114.72ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 12.00, reads: 134.00, writes: 33.00, response time: 2004.99ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 7.00, reads: 107.00, writes: 42.00, response time: 2455.41ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 10.00, reads: 154.00, writes: 45.00, response time: 2151.11ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 11.00, reads: 113.00, writes: 34.00, response time: 1860.43ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 10.00, reads: 137.00, writes: 40.00, response time: 2426.91ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 8.00, reads: 155.00, writes: 44.00, response time: 1940.63ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 12.00, reads: 141.00, writes: 38.00, response time: 1940.63ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 8.00, reads: 111.00, writes: 29.00, response time: 1874.40ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 11.00, reads: 177.00, writes: 40.00, response time: 2087.68ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 12.00, reads: 122.00, writes: 50.00, response time: 1633.77ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 17.00, reads: 141.00, writes: 59.00, response time: 2151.11ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 3.00, reads: 171.00, writes: 18.00, response time: 851.23ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 4.00, reads: 70.00, writes: 39.00, response time: 1836.63ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 8.00, reads: 47.00, writes: 11.00, response time: 2929.71ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 3.00, reads: 82.00, writes: 16.00, response time: 3360.20ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3.00, reads: 45.00, writes: 5.00, response time: 3894.54ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 1.00, reads: 44.00, writes: 21.00, response time: 3345.15ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 6.00, reads: 28.00, writes: 16.00, response time: 5126.22ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3.00, reads: 64.00, writes: 10.00, response time: 4800.95ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 3.00, reads: 55.00, writes: 10.00, response time: 6661.13ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 4.00, reads: 50.00, writes: 28.00, response time: 5155.46ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 5.00, reads: 73.00, writes: 22.00, response time: 5544.44ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 6.00, reads: 47.00, writes: 1.00, response time: 4516.55ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 2.00, reads: 54.00, writes: 15.00, response time: 3615.89ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 1.00, reads: 37.00, writes: 12.00, response time: 3460.23ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 4.00, reads: 57.00, writes: 24.00, response time: 6201.23ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 16, tps: 6.00, reads: 42.00, writes: 6.00, response time: 5780.00ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 16, tps: 2.00, reads: 49.00, writes: 4.00, response time: 5034.97ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 16, tps: 1.00, reads: 69.00, writes: 45.00, response time: 3105.81ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 2.00, reads: 18.00, writes: 21.00, response time: 5098.67ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 16, tps: 14.00, reads: 111.00, writes: 0.00, response time: 6311.72ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 16, tps: 0.00, reads: 54.00, writes: 9.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 16, tps: 1.00, reads: 35.00, writes: 16.00, response time: 2083.93ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 16, tps: 5.00, reads: 34.00, writes: 23.00, response time: 3468.53ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 16, tps: 7.00, reads: 58.00, writes: 8.00, response time: 4983.99ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 16, tps: 1.00, reads: 46.00, writes: 6.00, response time: 5586.08ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 16, tps: 1.00, reads: 54.00, writes: 14.00, response time: 6292.86ms (95%), errors: 0.00, reconnects:  0.00
