procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 810948 120480552  15548 729144    0    0    64   312    0    0 12  9 78  1  0
 1 16 810948 120396064  17380 732772    0    0  8744    44 2304 4484  1  0 81 17  0
 1  7 810948 120382336  17428 732764    0    0  4416   324 1639 2683  2  0 78 20  0
 1 16 810948 120347008  17452 733252    0    0  4992    60 1751 3846  2  1 81 16  0
 2 15 810948 120329368  17500 733244    0    0  3968   110 1483 2657  2  1 85 12  0
 2 17 810948 120321904  17556 733224    0    0  3888   231 1805 3430  2  2 88  8  0
 2 13 810948 120316464  17588 733240    0    0  3640    79 1369 2859  2  0 93  5  0
 2 13 810948 120308864  17632 733240    0    0  3968   124 1608 3596  2  1 91  6  0
 2 17 810948 120304760  17664 733344    0    0  4728    72 1446 2758  2  2 93  3  0
 2 13 810948 120296944  17712 733328    0    0  3572   128 1599 3637  2  1 93  4  0
 1 17 810948 120291168  17752 733348    0    0  3940   152 1406 2653  2  1 82 15  0
 3 19 810948 120289648  17800 733384    0    0  4168   136 1877 3696  2  1 88  9  0
 3 14 810948 120282736  17832 733448    0    0  4060    96 1418 2711  2  1 90  7  0
 1 15 810948 120280600  17888 733476    0    0  4068   144 1511 6398  2  0 92  5  0
 1 15 810948 120278944  17936 733504    0    0  3868   116 1668 3366  2  1 92  5  0
 2 14 810948 120277216  17968 733560    0    0  4024    88 1721 3626  2  2 92  4  0
 2 17 810948 120273696  18016 733572    0    0  3776   264 1541 2920  3  2 90  6  0
 3 16 810948 120265456  18048 733616    0    0  3732    68 1488 3221  2  1 93  4  0
 2 15 810948 120259912  18096 733624    0    0  3808   152 1455 2943  2  1 92  4  0
 2 17 810948 120254000  18128 733684    0    0  4012    92 1586 3622  2  1 92  5  0
 2 16 810948 120247552  18284 735764    0    0  6144   140 1557 2517  2  2 90  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 18 810948 120229152  18892 743208    0    0 11352   760 2277 4431  3  1 89  7  0
 1 18 810948 120212848  18932 745000    0    0 14864   156 1280 2781  2  0 92  6  0
 1 15 810948 120207360  20588 749504    0    0 34076 30864 1964 3969  2  1 90  6  0
 2 15 810948 120183976  21500 771004    0    0 32836 41036 1275 2233  2  0 92  6  0
 2 17 810948 120205712  21528 749260    0    0 18112  6248 1548 2919  2  1 89  7  0
 1 17 810948 120190208  21548 759384    0    0 42448 41092 1361 4482  2  1 91  6  0
 2 16 810948 120178640  21568 768880    0    0 31892 32832 1417 2646  2  1 92  5  0
 1 13 810948 120175216  21588 768816    0    0 42244 39020 1082 2066  2  0 91  7  0
 2 15 810948 120183824  21604 759868    0    0 31728 30796 1346 2418  2  1 90  7  0
 2 14 810948 120179896  21612 759300    0    0 42048 41048 1208 1593  2  2 91  5  0
 2 16 810948 120166064  21640 770524    0    0 42228 41140 1577 2823  2  2 90  6  0
 1 15 810948 120165968  21648 769904    0    0 21392 20520 1167 1532  2  1 91  5  0
 2 16 810948 120159176  21656 777352    0    0 52512 51248 1433 2311  2  2 87  8  0
 1 16 810948 120176480  21672 759668    0    0 21216 20556 1302 1470  2  2 89  7  0
 1 14 810948 120172512  21688 760152    0    0 42360 41044 1228 2545  2  0 92  6  0
 2 15 810948 120164064  21712 770220    0    0 31456 30820 1208 1786  2  1 91  6  0
 1 16 810948 120173696  21720 759696    0    0 21392 20516 1101 2205  2  0 91  7  0
 1 12 810948 120162416  21732 770916    0    0 42528 41028 1249 1959  2  1 91  5  0
 1 16 810948 120163216  21752 770064    0    0 42356 41060 1218 5103  2  0 90  8  0
 2 16 810948 120170600  21768 759840    0    0 31712 30820 1150 1625  2  1 90  7  0
 1 17 810948 120159312  21784 769264    0    0 42336 41180 1459 2822  2  1 90  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 14 810948 120155648  21800 772776    0    0 31904 30800 1177 1612  2  1 91  6  0
 1 15 810948 120151032  21812 771092    0    0 42292 41020 1228 2562  2  0 91  6  0
 2 13 810948 120139000  21828 780132    0    0 31600 41032  968 1573  2  0 93  5  0
 2 16 810948 120146456  21844 770100    0    0 52288 41040 1397 2507  2  1 91  6  0
 2 14 810948 120159600  21872 757008    0    0 21796 20588 1296 1939  2  1 89  8  0
 2 15 810948 120156792  21880 759876    0    0 31664 30772 1350 2239  2  2 88  7  0
 1 17 810948 120147896  21896 768104    0    0 42288 41068 1151 1715  2  1 91  6  0
 1 15 810948 120152288  21912 761696    0    0 31632 30792 1146 2424  2  0 92  5  0
 2 14 810948 120142352  21924 769648    0    0 32260 30768 1129 1857  2  0 92  5  0
 2 14 810948 120150480  21948 760000    0    0 31744 30832 1685 2728  2  2 89  7  0
 1 13 810948 120150096  21956 760020    0    0 41920 41056 1176 4256  2  1 91  6  0
 1 17 810948 120145088  21964 759700    0    0 31360 30768 1172 2301  2  0 92  6  0
 1 15 810948 120139808  21984 762488    0    0 32164 30796 1373 1960  2  2 89  7  0
 1 13 810948 120132272  22000 770400    0    0 42304 41044 1248 2556  2  0 92  6  0
 2 17 810948 120142128  22020 760264    0    0 31664 30900 1040 1888  2  0 90  7  0
 1 14 810948 120125056  22032 778612    0    0 42256 41012 1447 2436  2  1 91  6  0
 1 15 810948 120141824  22052 761896    0    0 31732 30824 1005 1690  2  0 93  5  0
 2 16 810948 120132800  22056 769836    0    0 31808 30764 1272 2279  2  1 91  6  0
 2 12 810948 120129888  22068 767628    0    0 41968 41036 1244 1571  2  2 89  7  0
 2 11 810948 120128560  22088 770660    0    0 31332 34888 1553 2450  3  2 88  7  0
 3 15 810948 120134264  22104 760160    0    0 42240 36996 1292 1838  2  2 89  7  0
