sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 0.00, reads: 167.98, writes: 8.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 9.00, reads: 105.00, writes: 33.00, response time: 1901.53ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 9.00, reads: 132.00, writes: 47.00, response time: 2756.16ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 9.00, reads: 108.00, writes: 29.00, response time: 2650.17ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 8.00, reads: 129.00, writes: 25.00, response time: 2387.28ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 9.00, reads: 111.00, writes: 48.00, response time: 2734.79ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 7.00, reads: 134.00, writes: 32.00, response time: 2151.11ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 9.00, reads: 109.00, writes: 27.00, response time: 2303.05ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 7.00, reads: 109.00, writes: 31.00, response time: 2283.83ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 12.00, reads: 136.00, writes: 43.00, response time: 2138.91ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 6.00, reads: 128.00, writes: 39.00, response time: 1842.69ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 11.00, reads: 128.00, writes: 36.00, response time: 2276.32ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 12.00, reads: 148.00, writes: 44.00, response time: 2272.92ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 8.00, reads: 150.00, writes: 27.00, response time: 1800.70ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 6.00, reads: 93.00, writes: 47.00, response time: 1940.63ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 12.00, reads: 153.00, writes: 24.00, response time: 2238.48ms (95%), errors: 0.00, reconnects:  0.00
