sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 0.00, reads: 120.98, writes: 2.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 1.00, reads: 107.00, writes: 30.00, response time: 1738.73ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 15.00, reads: 176.00, writes: 33.00, response time: 2529.26ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 9.00, reads: 90.00, writes: 51.00, response time: 1780.34ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 9.00, reads: 122.00, writes: 26.00, response time: 2335.68ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 4.00, reads: 103.00, writes: 34.00, response time: 2268.16ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 13.00, reads: 97.00, writes: 48.00, response time: 2504.40ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 7.00, reads: 172.00, writes: 16.00, response time: 2324.52ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 9.00, reads: 106.00, writes: 56.00, response time: 2102.73ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 9.00, reads: 144.00, writes: 19.00, response time: 1986.47ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 14.00, reads: 126.00, writes: 45.00, response time: 2136.35ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 3.00, reads: 121.00, writes: 29.00, response time: 1989.45ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 13.00, reads: 159.00, writes: 44.00, response time: 1962.83ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 12.00, reads: 148.00, writes: 47.00, response time: 2012.81ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 6.00, reads: 134.00, writes: 33.00, response time: 1950.53ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 15.00, reads: 125.99, writes: 47.00, response time: 2033.40ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 5.00, reads: 144.01, writes: 30.00, response time: 1608.06ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 12.00, reads: 136.00, writes: 46.00, response time: 2067.77ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 10.00, reads: 149.00, writes: 39.00, response time: 1962.83ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 9.00, reads: 132.00, writes: 33.00, response time: 2143.40ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 11.00, reads: 119.00, writes: 44.00, response time: 1972.25ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 7.00, reads: 134.00, writes: 34.00, response time: 1859.31ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 4.00, reads: 51.00, writes: 20.00, response time: 2959.68ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 5.00, reads: 41.00, writes: 9.00, response time: 3087.27ms (95%), errors: 0.00, reconnects:  0.00
