sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 0.00, reads: 145.99, writes: 4.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 8.00, reads: 109.00, writes: 36.00, response time: 1888.48ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 10.00, reads: 119.00, writes: 33.00, response time: 2968.55ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 7.00, reads: 100.00, writes: 35.00, response time: 2384.43ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 4.00, reads: 115.00, writes: 21.00, response time: 2247.88ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 10.00, reads: 102.00, writes: 43.00, response time: 2675.68ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 8.00, reads: 130.00, writes: 29.00, response time: 2437.83ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 9.00, reads: 108.00, writes: 35.00, response time: 2508.15ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 9.00, reads: 151.00, writes: 34.00, response time: 2241.16ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 9.00, reads: 126.00, writes: 48.00, response time: 1860.98ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 10.00, reads: 130.00, writes: 28.00, response time: 2328.00ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 13.00, reads: 132.00, writes: 51.00, response time: 2192.72ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 5.00, reads: 134.00, writes: 18.00, response time: 1864.89ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 11.00, reads: 118.00, writes: 47.00, response time: 2014.62ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 8.00, reads: 125.00, writes: 41.00, response time: 2115.99ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 9.00, reads: 143.00, writes: 33.00, response time: 1838.83ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 8.00, reads: 111.00, writes: 37.00, response time: 1979.35ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 12.00, reads: 150.00, writes: 32.00, response time: 2199.29ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 8.00, reads: 150.00, writes: 45.00, response time: 1822.94ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 13.00, reads: 186.00, writes: 36.00, response time: 2119.79ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 17.00, reads: 85.00, writes: 66.00, response time: 2006.80ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 6.00, reads: 207.00, writes: 35.00, response time: 1151.73ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 10.00, reads: 77.00, writes: 33.00, response time: 2138.27ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 2.00, reads: 98.00, writes: 9.00, response time: 2405.93ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 6.00, reads: 55.00, writes: 36.00, response time: 2941.13ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 4.00, reads: 67.00, writes: 18.00, response time: 3175.37ms (95%), errors: 0.00, reconnects:  0.00
