procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 810940 120481888  15536 729756    0    0    66   313    0    0 12  9 78  1  0
 1 16 810940 120411528  16964 732740    0    0  9984     0 2296 5059  1  0 78 21  0
 1 14 810940 120362736  17004 733356    0    0  4000   104 1538 2452  2  0 75 22  0
 1 16 810940 120348280  19592 733536    0    0  6860   128 2590 5478  2  0 80 18  0
 2 18 810940 120343016  19656 733528    0    0  4256   166 1650 3025  2  1 82 15  0
 2 11 810940 120335424  19688 733916    0    0  4536   206 1705 3414  2  1 81 16  0
 2 16 810940 120332104  19728 733928    0    0  4744    88 1885 3022  2  2 74 21  0
 2 18 810940 120324032  19776 733944    0    0  3840   112 1671 3514  2  0 79 18  0
 2 16 810940 120309928  19824 733996    0    0  4044   144 1495 2489  2  2 80 16  0
 1 16 810940 120308112  19864 734032    0    0  4092   124 1831 3383  2  2 77 19  0
 2 15 810940 120305440  19912 734032    0    0  3948   220 1588 2629  2  1 83 13  0
 1 16 810940 120303624  19960 734084    0    0  3036   144 1894 3715  2  1 78 19  0
 1 16 810940 120297264  20000 734144    0    0  3728   128 1666 2656  2  1 77 21  0
 1 16 810940 120298080  20056 734192    0    0  3828   112 2081 6351  3  1 76 20  0
 1 15 810940 120295296  20104 734204    0    0  3824   120 1709 3217  2  1 76 22  0
 2 16 810940 120285152  20168 734244    0    0  3936   256 1786 3989  2  0 81 17  0
 2 16 810940 120279776  20208 734264    0    0  3548    92 1439 2693  2  1 85 11  0
 1 14 810940 120276368  20256 734292    0    0  3228   120 1623 3401  2  2 86 10  0
 2 15 810940 120270328  20304 734308    0    0  4044   120 1392 2808  2  1 87 10  0
 1 14 810940 120265408  20360 734360    0    0  4276   164 1861 4103  2  2 89  7  0
 3 15 810940 120263048  20424 736552    0    0  6224   164 1543 2931  2  1 91  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 18 810940 120244928  21028 743856    0    0 11472   748 1893 4302  2  1 90  7  0
 2 12 810940 120221392  21076 753800    0    0 25128 10428 1479 2587  2  2 91  5  0
 2 19 810940 120220416  21092 754388    0    0 42592 41068 1494 2646  2  2 88  8  0
 1 17 810940 120219184  21100 753912    0    0 11264 10280 1042 1629  2  1 93  4  0
 1 12 810940 120215632  21144 759568    0    0 28592 26808 1315 2899  2  1 93  4  0
 2 13 810940 120210464  21160 760488    0    0 42608 41048 1294 4545  2  2 89  7  0
 2 15 810940 120193648  21172 769996    0    0 32436 30796 1546 3111  2  2 90  6  0
 2 16 810940 120197936  21188 760952    0    0 42400 41068 1276 1644  2  2 88  8  0
 1 13 810940 120192760  21204 760452    0    0 31696 30796 1154 2478  2  1 92  6  0
 2 17 810940 120180400  21228 770632    0    0 31792 30900 1188 1603  2  1 91  6  0
 2 17 810940 120179872  21248 770652    0    0 32452 30804 1609 2980  3  2 90  5  0
 1 13 810940 120185504  21256 760492    0    0 31856 30792 1033 1745  2  1 93  4  0
 1 14 810940 120175904  21272 769880    0    0 31712 30800 1028 2341  2  0 93  5  0
 1 19 810940 120175120  21280 770240    0    0 32000 30768  921 1527  2  0 92  6  0
 2 13 810940 120187088  21312 758804    0    0 21304 20568 1339 2655  2  1 92  5  0
 1 17 810940 120183904  21328 760836    0    0 42400 41064 1044 1764  2  1 90  7  0
 2 14 810940 120183648  21336 760224    0    0 31888 30800 1432 2382  2  2 86 10  0
 1 12 810940 120174048  21352 771108    0    0 42224 41036 1064 1791  2  1 88  9  0
 2  7 810940 120160464  21364 780996    0    0 11828 18480 1279 2796  2  0 88  9  0
 2  4 810940 120182656  21384 760300    0    0 42224 32988 1076 4358  2  1 92  5  0
 1 18 810940 120178656  21392 763012    0    0 42608 41056 1447 3015  2  0 93  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 14 810940 120179312  21408 762712    0    0 32528 30792 1154 1921  2  0 94  4  0
 1  7 810940 120181296  21420 760648    0    0 32036 30768 1184 2608  2  0 94  4  0
 1 15 810940 120155272  21432 780664    0    0 42240 41052  958 1676  2  0 89  9  0
 1 16 810940 120173024  21452 760784    0    0 41888 41024 1395 2473  2  1 92  4  0
 1 17 810940 120171168  21472 760548    0    0 42420 41048 1060 1835  2  0 92  6  0
 1 17 810940 120159648  21480 770988    0    0 42288 41040 1235 2501  2  0 90  7  0
 3  9 810940 120159408  21496 766012    0    0 42096 41080 1327 1485  2  2 89  7  0
 2 17 810940 120145872  21504 780064    0    0 41552 41048 1349 2227  2  2 90  5  0
 1 17 810940 120151024  21524 774468    0    0 42116 41044 1102 2018  2  1 92  5  0
 1 15 810940 120162464  21540 761332    0    0 31664 30796 1352 2679  2  0 92  5  0
 1 15 810940 120150408  21548 770552    0    0 31632 30764  924 1385  2  0 92  6  0
 1 15 810940 120141288  21560 777896    0    0 31412 32816 1220 4749  2  0 91  7  0
 1 16 810940 120144272  21580 770500    0    0 42576 39056 1326 2437  2  1 89  8  0
 1 16 810940 120152360  21600 760884    0    0 32064 30908 1331 2843  2  0 92  6  0
 2 16 810940 120149208  21616 761468    0    0 31744 30800 1125 1609  2  1 92  5  0
 2 17 810940 120125376  21628 786564    0    0 31844 30768 1261 2394  2  1 90  7  0
 1 14 810940 120148880  21644 760912    0    0 42000 41096 1135 1848  2  1 90  7  0
 1 14 810940 120147080  21652 760952    0    0 21520 20520 1111 2345  2  0 93  5  0
 2 15 810940 120139248  21668 769012    0    0 42112 41044 1324 1640  2  2 91  5  0
 2 17 810940 120136064  21688 772772    0    0 21572 28772 1470 2628  2  2 91  5  0
 1 13 810940 120135104  21704 771508    0    0 42016 32884 1201 1756  2  1 92  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 19 810940 120134968  21712 771436    0    0 42144 41016 1341 2600  2  1 92  5  0
 2 14 810940 120142048  21720 762712    0    0 31520 30772 1190 1664  2  2 89  7  0
 2 17 810940 120147840  21752 754724    0    0 32244 30840 1282 2989  2  0 91  6  0
 1 17 810940 120140768  21768 761268    0    0 42432 41052 1472 4721  2  1 91  6  0
 2 15 810940 120128288  21784 768360    0    0 31584 30804 1377 2863  2  1 92  5  0
 2 16 810940 120133312  21792 761644    0    0 32128 30784 1185 1691  2  2 89  6  0
 1 14 810940 120112816  21812 781056    0    0 22132 24664 1394 2724  2  2 90  7  0
 2 15 810940 120119568  21836 771056    0    0 41856 37084 1106 1956  2  0 93  5  0
 1 15 810940 120128832  21852 761672    0    0 31760 30804 1670 2772  2  2 89  7  0
 1 16 810940 120125224  21988 761260    0    0 52336 51260 1163 1591  2  0 91  6  0
 1 14 810940 120125192  22008 760928    0    0 21588 20564 1236 2547  2  0 92  5  0
 2 16 810940 120116328  22024 766620    0    0 52400 51284 1383 1613  2  2 88  8  0
 1 14 810940 120121200  22044 763020    0    0 31952 30868 1482 2785  2  1 90  7  0
 2 14 810940 120122112  22056 761672    0    0 42224 41314 1469 2118  2  1 90  6  0
 1 17 810940 120120560  22068 761128    0    0 21764 20544 1331 2509  2  1 92  4  0
 3 14 810940 120112848  22084 771480    0    0 52240 51316 1176 4309  2  1 90  6  0
 1 17 810940 120107600  22092 771076    0    0 32144 30820 1238 2668  2  1 91  6  0
 2 17 810940 120112928  22120 759892    0    0 32196 30912 1400 2186  2  2 89  7  0
 1 14 810940 120103712  22136 769464    0    0 32176 30850 1579 2795  2  2 88  7  0
 2 16 810940 120107792  22152 761296    0    0 31616 30852 1055 1831  2  0 93  4  0
 2 15 810940 120108000  22160 761360    0    0 31808 30780 1451 2376  2  2 90  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17 810940 120088928  22172 781292    0    0 32004 36944 1174 1646  2  2 89  7  0
 2 13 810940 120096552  22196 771416    0    0 42592 34968 1510 2823  2  2 90  6  0
 2 17 810940 120098400  22212 767696    0    0 31616 30848 1245 1757  2  2 86 10  0
 2 16 810940 120101952  22220 762004    0    0 31856 30772 1419 2431  2  2 90  6  0
 2 14 810940 120106264  22240 757624    0    0 42068 41052 1277 1847  2  2 90  6  0
 2 14 810940 120084960  22256 777952    0    0 42368 41056 1643 2575  2  2 90  5  0
 2 16 810940 120081680  22272 780004    0    0 42176 41048 1201 1767  2  1 90  7  0
 1 16 810940 120099984  22288 761940    0    0 31520 30828 1380 5170  2  0 92  6  0
 4 15 810940 120095136  22304 761436    0    0 32328 30812 1390 1994  2  2 90  6  0
 3 14 810940 120082208  22320 771732    0    0 42176 41068 1452 2791  2  1 90  7  0
 2 15 810940 120081744  22336 771236    0    0 41792 41068 1217 1572  2  2 90  6  0
 2 12 810940 120078480  22356 771852    0    0 31844 30880 1717 2572  2  2 91  5  0
 2 15 810940 120078296  22372 771372    0    0 32000 30832 1254 1825  2  1 90  7  0
 1 14 810940 120070896  22388 771860    0    0 22480 30884 1380 3017  2  1 92  5  0
 1 12 810940 120049072  22412 792192    0    0 32560 20624 1055 1933  2  0 91  6  0
 2 14 810940 120056688  22420 783116    0    0 42064 41028 1332 2421  2  1 89  7  0
 1 17 810940 120057824  22448 782304    0    0 22004 20644 1136 2234  2  1 93  4  0
 2 11 810940 120058272  22464 782072    0    0 31760 30808 1343 2771  2  1 92  5  0
 2 20 810940 120038320  22472 803064    0    0 62768 61488 1377 1761  2  2 87  8  0
 2 18 810940 120055840  22496 782164    0    0 21888 20668 1545 2746  2  2 89  6  0
 2 14 810940 120056720  22516 782788    0    0 42692 41068 1439 4457  2  2 90  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 16 810940 120038912  22532 792360    0    0 42208 41124 1567 2846  2  2 88  8  0
 2 18 810940 120049520  22548 782936    0    0 41952 41040 1317 2030  2  2 90  6  0
 2 16 810940 120048464  22568 784744    0    0 42532 41024 1519 2539  2  2 90  5  0
 2 14 810940 120040288  22580 792096    0    0 42128 41040 1214 1637  2  1 89  7  0
 1 13 810940 120047568  22592 782428    0    0 20992 20556 1203 2039  2  2 88  7  0
 1 15 810940 120046176  22612 782048    0    0 42260 41060 1277 2305  2  1 92  5  0
 2 17 810940 120045536  22628 782560    0    0 42352 41077 1578 2746  2  2 88  8  0
 2 17 810940 120046144  22648 782828    0    0 31856 30819 1388 1791  2  2 89  7  0
 1 10 810940 120044848  22656 782496    0    0 31392 30772 1213 2334  2  1 91  6  0
 2 14 810940 120033440  22676 792496    0    0 21108 26728  865 1612  2  0 91  7  0
 2 18 810940 120030432  22692 793368    0    0 42768 34924 1578 2989  2  2 89  7  0
 1 16 810940 120029952  22712 791168    0    0 31860 30847 1284 1768  2  2 92  4  0
 1  8 810940 120038000  22720 782844    0    0 41664 41011 1207 5095  2  0 94  4  0
 2 18 810940 120017168  22740 802648    0    0 21604 24680  997 1755  2  0 89  8  0
 1 19 810940 120031960  22756 783112    0    0 42032 36956 1505 2686  2  2 88  7  0
 1 17 810940 120027760  22772 786920    0    0 41888 41148 1013 1491  2  0 87 10  0
 2 12 810940 120028752  22780 782544    0    0 31840 30981 1557 2668  2  2 88  7  0
 1 14 810940 120027664  22800 780368    0    0 31796 30851 1084 1830  2  1 92  5  0
 2 14 810940 120016416  22816 789444    0    0 31808 41056 1233 2608  2  0 94  4  0
 2 14 810940 120022944  22824 782556    0    0 31792 20536 1173 1557  2  2 87  9  0
 2 14 810940 120013280  22840 791444    0    0 31696 30876 1187 2503  2  0 90  8  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17 810940 120020760  22868 783008    0    0 41892 41088 1228 1982  2  1 87  9  0
 1 18 810940 120010112  22876 792824    0    0 42288 41008 1408 2513  2  2 86 10  0
 1 16 810940 119998368  22888 803220    0    0 31600 30840 1038 1568  2  1 90  7  0
 1  9 810940 120008016  22908 792788    0    0 42176 41072 1411 3102  2  0 91  7  0
 2 15 810940 120008240  22928 792652    0    0 31908 30832 1198 1915  2  1 84 13  0
 1 17 810940 120005856  22940 794676    0    0 41760 41032 1405 5265  2  1 86 11  0
 1 16 810940 120006792  22952 791792    0    0 41792 41028 1145 1824  2  0 92  5  0
 1 12 810940 120004368  22968 792880    0    0 21684 26688 1242 2770  2  1 92  5  0
 2 11 810940 120006992  22992 783472    0    0 32288 34952 1155 2232  2  1 90  7  0
 1 16 810940 120007056  23008 782748    0    0 42080 30892 1664 2776  2  2 87  9  0
 2 17 810940 119995600  23016 796872    0    0 42208 41029 1337 1706  2  2 86  9  0
 2 14 810940 120006928  23044 782740    0    0 32004 30847 1299 2921  2  1 92  5  0
 2 18 810940 119996712  23060 793000    0    0 31840 30820 1217 1546  2  2 87  9  0
 1 17 810940 119999104  23068 786852    0    0 41680 41000 1225 2488  2  0 93  5  0
 1 11 810940 119992672  23092 792628    0    0 32112 30840 1210 2132  2  0 92  6  0
 2 12 810940 119982080  23104 801048    0    0 21588 22773 1311 2379  2  1 85 12  0
 2 16 810940 119989376  23120 792764    0    0 42096 39083 1427 2145  2  2 75 21  0
 2 16 810940 120002008  23128 783272    0    0 42112 40996 1634 4924  2  2 73 22  0
 2 13 810940 119989816  23144 782896    0    0 31520 30836 1252 1950  2  1 81 16  0
 2 15 810940 119987392  23172 782812    0    0 32308 30952 1568 2808  2  2 83 12  0
 1 17 810940 119979760  23188 791620    0    0 31936 30861 1106 1850  2  0 92  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 12 810940 119983104  23196 788028    0    0 42128 41011 1545 2857  2  1 91  6  0
 2 18 810940 119988592  23212 783296    0    0 31888 30824 1248 1695  2  2 89  7  0
 2 13 810940 119987312  23228 782920    0    0 32344 30776 1455 2593  2  2 86  9  0
 2 14 810940 119982904  23252 783712    0    0 42304 41104 1288 1834  2  1 87  9  0
 1 13 810940 119982472  23260 783408    0    0 31440 30792 1396 2464  2  2 89  7  0
 3 15 810940 119962904  23276 803804    0    0 32160 41072 1166 1716  2  1 91  6  0
 1  4 810940 119983680  23288 777752    0    0 22196 10308 1351 2805  2  1 91  6  0
 1 17 810940 119957872  23296 803832    0    0 52096 51280 1134 1784  2  1 88  9  0
 1 17 810940 119962736  23312 795408    0    0 42272 41048 1259 2619  2  0 94  4  0
 2 15 810940 119965136  23324 792864    0    0 31636 34868 1231 4193  2  2 87  9  0
 2  8 810940 119964440  23340 792884    0    0 41824 36984 1406 2438  2  2 89  6  0
 2 16 810940 119960848  23348 793812    0    0 42096 41024 1304 2095  2  2 84 12  0
 1 15 810940 119969216  23364 783572    0    0 42176 41108 1375 2720  2  1 92  5  0
 1 13 810940 119967216  23392 783620    0    0 31972 30924 1101 2304  2  0 93  5  0
 2 16 810940 119965712  23408 783696    0    0 32272 30819 1306 3094  2  0 92  6  0
 1 14 810940 119954640  23424 793880    0    0 41920 41069 1289 1972  2  1 90  6  0
 2 15 810940 119963776  23432 783436    0    0 42096 41008 1353 2588  2  1 92  5  0
 2 17 810940 119947968  23452 793880    0    0 32484 30844 1169 2073  2  1 88  8  0
 1 11 810940 119953840  23468 783796    0    0 42048 41048 1390 2727  2  1 91  6  0
 2 13 810940 119943216  23484 793048    0    0 42096 41052 1061 1986  2  1 90  7  0
 1  7 810940 119960552  23496 775580    0    0 22068 20552 1379 2898  2  1 90  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 17 810940 119943376  23512 793420    0    0 42176 41076 1056 1937  2  1 88  9  0
 1 16 810940 119944208  23528 793768    0    0 21984 20572 1523 5610  2  2 92  4  0
 2  9 810940 119928352  23548 805068    0    0 42272 41188 1360 2404  2  1 93  4  0
 2 18 810940 119940264  23568 792888    0    0 31828 30812 1517 3226  2  2 89  7  0
 1 15 810940 119935344  23588 794800    0    0 32272 30800 1200 2131  2  1 92  5  0
 1 12 810940 119934104  23604 794700    0    0 42144 41072 1316 2789  2  1 91  5  0
 2 17 810940 119925952  23612 803552    0    0 31424 30788 1033 1689  2  1 90  8  0
 1 15 810940 119926064  23632 804128    0    0 21108 20540 1415 2425  2  2 90  6  0
 1 13 810940 119925760  23648 794472    0    0 32672 30848 1056 2432  2  1 93  4  0
 2 19 810940 119923928  23656 794588    0    0 42320 41020 1162 2535  2  0 86 12  0
 1 12 810940 119923856  23672 794708    0    0 31696 30816 1226 2088  2  1 91  6  0
 5 12 810940 119931088  23692 786392    0    0 32212 30808 1258 2728  2  0 92  5  0
 1 12 810940 119914528  23708 804264    0    0 31632 30804 1012 1703  2  1 92  5  0
 1 15 810940 119921320  23716 794404    0    0 31408 30764 1197 2572  2  0 90  8  0
 1 18 810940 119921104  23736 794492    0    0 31408 30808 1052 4100  2  0 91  6  0
 2 15 810940 119892128  23740 820228    0    0 31780 36908 1473 2513  2  1 89  8  0
 1 12 810940 119904608  23756 805048    0    0 41792 34924 1312 1783  2  2 88  8  0
 1 12 810940 119914280  23784 794264    0    0 32208 30908 1435 2933  2  1 90  7  0
 1 16 810940 119902000  23800 804656    0    0 41856 41096 1175 2018  2  1 88  8  0
 2 16 810940 119902680  23812 804324    0    0 21956 24696 1304 2677  2  1 90  8  0
 2 15 810940 119909968  23828 795124    0    0 42560 36960 1150 1984  2  1 92  6  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 13 810940 119910584  23844 795016    0    0 21632 20592 1364 2578  2  2 85 10  0
