sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 0.00, reads: 131.97, writes: 1.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 13.00, reads: 113.00, writes: 58.00, response time: 1990.64ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 3.00, reads: 126.00, writes: 21.00, response time: 2267.48ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 9.00, reads: 133.00, writes: 24.00, response time: 3028.69ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 5.00, reads: 114.00, writes: 41.00, response time: 2817.05ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 13.00, reads: 141.00, writes: 33.00, response time: 3058.76ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 8.00, reads: 110.00, writes: 39.00, response time: 1993.03ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 8.00, reads: 139.00, writes: 34.00, response time: 2219.13ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 9.00, reads: 140.00, writes: 51.00, response time: 2072.73ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 12.00, reads: 132.00, writes: 30.00, response time: 1880.58ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 13.00, reads: 152.00, writes: 44.00, response time: 1743.42ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 7.00, reads: 141.00, writes: 44.00, response time: 1622.08ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 11.00, reads: 132.00, writes: 28.00, response time: 1981.13ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 7.00, reads: 110.00, writes: 36.00, response time: 2222.46ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 9.00, reads: 107.00, writes: 36.00, response time: 2383.00ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 9.00, reads: 146.00, writes: 36.00, response time: 2160.15ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 16, tps: 11.00, reads: 146.00, writes: 40.00, response time: 1894.14ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 16, tps: 9.00, reads: 133.00, writes: 36.00, response time: 1941.79ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 16, tps: 9.00, reads: 134.00, writes: 44.00, response time: 2033.40ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 13.00, reads: 181.00, writes: 41.00, response time: 2117.26ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 16, tps: 9.00, reads: 130.00, writes: 59.00, response time: 1765.48ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 16, tps: 16.00, reads: 156.00, writes: 38.00, response time: 2449.54ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 16, tps: 3.00, reads: 119.00, writes: 22.00, response time: 1204.98ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 16, tps: 8.00, reads: 87.00, writes: 40.00, response time: 2214.49ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 16, tps: 6.00, reads: 94.00, writes: 16.00, response time: 2552.08ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 16, tps: 3.00, reads: 49.00, writes: 13.00, response time: 2771.05ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 16, tps: 5.00, reads: 57.00, writes: 33.00, response time: 3263.06ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 16, tps: 6.00, reads: 75.00, writes: 10.00, response time: 3644.14ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 16, tps: 3.00, reads: 62.00, writes: 10.00, response time: 3791.02ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 2.00, reads: 48.00, writes: 20.00, response time: 3347.15ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 16, tps: 6.00, reads: 46.00, writes: 28.00, response time: 5027.44ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 16, tps: 7.00, reads: 68.00, writes: 9.00, response time: 4779.44ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 16, tps: 3.00, reads: 83.00, writes: 13.00, response time: 4404.40ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 16, tps: 1.00, reads: 51.00, writes: 27.00, response time: 4729.63ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 16, tps: 8.00, reads: 53.00, writes: 17.00, response time: 3997.29ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 16, tps: 5.00, reads: 72.00, writes: 16.00, response time: 3981.77ms (95%), errors: 0.00, reconnects:  0.00
