sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 16, tps: 0.00, reads: 172.95, writes: 7.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 16, tps: 7.00, reads: 90.00, writes: 28.00, response time: 1923.28ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 16, tps: 9.00, reads: 123.00, writes: 43.00, response time: 2845.87ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 16, tps: 12.00, reads: 139.00, writes: 38.00, response time: 1758.10ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 16, tps: 9.00, reads: 110.00, writes: 45.00, response time: 2129.33ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 16, tps: 8.00, reads: 154.00, writes: 30.00, response time: 2152.40ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 16, tps: 8.00, reads: 116.00, writes: 35.00, response time: 2463.51ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 16, tps: 7.00, reads: 108.00, writes: 34.00, response time: 2238.48ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 16, tps: 12.00, reads: 133.00, writes: 34.00, response time: 2458.35ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 16, tps: 8.00, reads: 129.00, writes: 32.00, response time: 2492.44ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 16, tps: 9.00, reads: 113.01, writes: 37.00, response time: 2628.05ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 16, tps: 7.00, reads: 126.00, writes: 33.00, response time: 2857.82ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 16, tps: 12.00, reads: 123.00, writes: 46.00, response time: 2107.14ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 16, tps: 7.00, reads: 150.00, writes: 36.00, response time: 1946.45ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 16, tps: 11.00, reads: 130.00, writes: 44.00, response time: 1766.54ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 16, tps: 8.00, reads: 122.00, writes: 26.00, response time: 2482.01ms (95%), errors: 0.00, reconnects:  0.00
