workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,64000,250,10,2076.77,7539.67,1968.13,515.99,250
oltp,64000,250,20,3534.20,12392.70,1631.33,881.90,250
oltp,64000,250,30,2984.20,10512.90,1727.32,744.70,250
oltp,64000,250,40,3378.30,11911.40,1438.61,843.60,250
oltp,64000,250,50,2655.00,9300.00,1803.40,662.80,250
oltp,64000,250,60,3375.20,11919.70,1431.73,841.40,250
oltp,64000,250,70,2983.90,10471.00,1554.11,745.40,250
oltp,64000,250,80,3349.50,11771.10,1499.73,834.40,250
oltp,64000,250,90,3187.30,11216.10,1365.18,795.80,250
oltp,64000,250,100,3623.50,12781.70,1514.61,904.80,250
oltp,64000,250,110,2832.80,10027.80,1591.78,705.00,250
oltp,64000,250,120,3662.42,12797.75,1627.43,913.90,250
oltp,64000,250,130,3264.08,11468.64,1634.26,817.90,250
oltp,64000,250,140,3698.00,12996.30,1440.33,922.70,250
oltp,64000,250,150,3029.60,10631.20,1630.84,755.90,250
oltp,64000,250,160,3557.80,12517.70,1582.28,887.10,250
oltp,64000,250,170,2960.50,10456.60,1733.02,739.90,250
oltp,64000,250,180,3120.92,10951.66,1703.70,778.60,250
oltp,64000,250,190,1700.19,5995.17,2314.80,423.90,250
oltp,64000,250,200,1286.40,4517.40,2525.48,320.70,250
oltp,64000,250,210,1733.10,6099.00,2286.57,432.50,250
oltp,64000,250,220,1601.70,5622.70,2643.83,400.10,250
oltp,64000,250,230,1439.20,5047.80,2756.99,358.70,250
oltp,64000,250,240,2019.40,7192.50,2413.87,503.30,250
oltp,64000,250,250,2201.50,7658.20,2208.53,550.70,250
oltp,64000,250,260,1843.50,6496.20,2453.21,460.30,250
oltp,64000,250,270,2023.80,7137.10,2396.59,505.20,250
oltp,64000,250,280,1776.80,6212.60,2318.27,443.80,250
oltp,64000,250,290,1955.20,6732.80,2215.15,482.20,250
oltp,64000,250,300,2047.40,7341.60,2104.62,517.00,250
oltp,64000,250,310,2328.30,8158.20,1933.67,580.00,250
oltp,64000,250,320,3284.70,11558.30,1651.97,820.40,250
oltp,64000,250,330,2971.30,10404.80,1794.79,741.50,250
oltp,64000,250,340,4054.70,14285.20,1361.51,1013.80,250
oltp,64000,250,350,3131.90,11085.10,1579.44,781.60,250
oltp,64000,250,360,3584.20,12543.10,1411.31,893.40,250
oltp,64000,250,370,3103.60,10929.30,1775.02,775.90,250
oltp,64000,250,380,3793.40,13315.90,1424.89,945.50,250
oltp,64000,250,390,3251.60,11468.80,1587.02,809.00,250
oltp,64000,250,400,3828.90,13445.40,1436.88,960.50,250
oltp,64000,250,410,3636.20,12784.20,1522.80,907.20,250
oltp,64000,250,420,3423.30,12041.10,1709.32,852.60,250
oltp,64000,250,430,4223.50,14848.20,1262.21,1055.20,250
oltp,64000,250,440,3439.90,12081.90,1672.87,855.90,250
oltp,64000,250,450,3960.27,13950.29,1392.01,991.69,250
oltp,64000,250,460,3515.63,12386.20,1450.28,877.41,250
oltp,64000,250,470,3380.50,11867.50,1631.82,843.20,250
oltp,64000,250,480,4023.50,14189.31,1487.65,1005.00,250
oltp,64000,250,490,3348.20,11791.59,1601.81,835.40,250
oltp,64000,250,500,3900.60,13740.21,1280.09,973.60,250
oltp,64000,250,510,3324.40,11677.40,1465.55,829.50,250
oltp,64000,250,520,3798.70,13360.00,1503.32,948.70,250
oltp,64000,250,530,3573.00,12571.29,1353.79,889.80,250
oltp,64000,250,540,3361.30,11876.10,1462.49,839.90,250
oltp,64000,250,550,3985.20,14077.89,1219.86,989.20,250
oltp,64000,250,560,3257.80,11480.51,1260.32,808.80,250
oltp,64000,250,570,3874.10,13660.91,718.57,973.50,250
oltp,64000,250,580,4091.60,14315.80,831.34,1021.90,250
oltp,64000,250,590,3368.40,11826.80,994.60,833.70,250
oltp,64000,250,600,3698.81,13191.64,1144.17,926.50,250
oltp,64000,250,610,3879.39,13632.65,789.62,970.60,250
oltp,64000,250,620,3375.50,11841.11,1161.42,842.50,250
oltp,64000,250,630,4127.70,14463.80,766.34,1021.30,250
oltp,64000,250,640,3540.40,12504.90,918.48,887.00,250
oltp,64000,250,650,3584.30,12677.41,1122.46,896.70,250
oltp,64000,250,660,4057.20,14304.90,757.44,1009.50,250
oltp,64000,250,670,3470.60,12144.60,1132.25,866.60,250
oltp,64000,250,680,4003.30,14131.80,867.70,1003.20,250
oltp,64000,250,690,3701.50,13014.99,1117.43,922.60,250
oltp,64000,250,700,3566.40,12560.10,867.18,889.20,250
oltp,64000,250,710,3795.80,13387.79,1039.35,948.40,250
oltp,64000,250,720,3671.40,12929.11,1197.07,911.00,250
oltp,64000,250,730,3401.70,11962.40,1250.92,850.20,250
oltp,64000,250,740,4069.90,14372.10,834.83,1019.10,250
oltp,64000,250,750,3636.20,12745.10,1206.43,900.80,250
oltp,64000,250,760,3534.40,12504.50,1168.75,888.30,250
oltp,64000,250,770,3811.20,13463.50,1011.42,947.40,250
oltp,64000,250,780,3473.80,12213.10,1275.12,869.50,250
oltp,64000,250,790,3476.70,12212.30,1262.21,867.60,250
oltp,64000,250,800,3559.90,12540.00,835.83,881.00,250
oltp,64000,250,810,3241.60,11534.10,1288.55,812.80,250
oltp,64000,250,820,4098.40,14358.90,816.30,1024.90,250
oltp,64000,250,830,3332.30,11764.00,1328.10,828.80,250
oltp,64000,250,840,3604.80,12741.00,1096.88,900.30,250
oltp,64000,250,850,3717.50,13090.70,1044.34,928.60,250
oltp,64000,250,860,3380.30,11855.10,1118.43,840.00,250
oltp,64000,250,870,3792.70,13392.80,1248.31,948.20,250
oltp,64000,250,880,3484.80,12270.99,1407.09,870.40,250
oltp,64000,250,890,3089.30,10962.51,1331.29,769.40,250
oltp,64000,250,900,3431.00,12027.60,1423.19,855.00,250
oltp,64000,250,910,2889.00,10180.10,1393.26,722.70,250
oltp,64000,250,920,3219.40,11340.50,1272.07,803.40,250
oltp,64000,250,930,2553.50,9025.90,1613.36,636.20,250
oltp,64000,250,940,3387.10,11899.40,1250.92,845.10,250
oltp,64000,250,950,2684.40,9454.40,1513.25,668.80,250
oltp,64000,250,960,2959.60,10442.90,1364.37,739.20,250
oltp,64000,250,970,2549.80,8961.00,1700.64,630.40,250
oltp,64000,250,980,3258.00,11590.60,1237.52,816.70,250
oltp,64000,250,990,2924.20,10288.10,1331.29,725.20,250
oltp,64000,250,1000,3327.00,11703.20,1168.05,834.50,250
oltp,64000,250,1010,3007.60,10649.21,1402.88,749.60,250
oltp,64000,250,1020,3253.10,11441.70,1214.76,810.60,250
oltp,64000,250,1030,3236.90,11353.60,1484.54,809.30,250
oltp,64000,250,1040,3097.50,10873.71,1493.45,773.40,250
oltp,64000,250,1050,3424.00,12061.09,1359.88,852.80,250
oltp,64000,250,1060,2680.60,9472.60,1798.01,669.00,250
oltp,64000,250,1070,3333.30,11728.90,1357.85,827.70,250
oltp,64000,250,1080,2832.71,9861.84,1393.67,699.10,250
oltp,64000,250,1090,3223.99,11480.86,1233.45,816.50,250
oltp,64000,250,1100,2890.30,10197.80,1780.34,716.20,250
oltp,64000,250,1110,3045.20,10710.80,1146.23,763.30,250
oltp,64000,250,1120,3377.30,12007.50,1161.08,842.00,250
oltp,64000,250,1130,3132.31,10971.94,1200.30,782.30,250
oltp,64000,250,1140,3423.79,12043.75,1414.27,853.80,250
oltp,64000,250,1150,2805.70,9917.00,1440.76,698.50,250
oltp,64000,250,1160,3264.50,11462.20,1153.45,817.00,250
oltp,64000,250,1170,3054.70,10775.90,1168.05,760.50,250
oltp,64000,250,1180,2692.40,9531.20,1666.87,666.50,250
oltp,64000,250,1190,3486.30,12260.19,1186.73,874.80,250
oltp,64000,250,1200,2785.30,9859.70,1756.52,691.00,250
oltp,64000,250,1210,3511.90,12329.40,1245.32,881.00,250
oltp,64000,250,1220,3266.40,11441.71,1171.90,802.80,250
oltp,64000,250,1230,3425.10,12188.99,1204.26,864.60,250
oltp,64000,250,1240,3090.00,10847.80,1518.70,766.70,250
oltp,64000,250,1250,2998.60,10616.30,1280.86,747.50,250
oltp,64000,250,1260,3347.80,11833.60,1031.91,837.90,250
oltp,64000,250,1270,2990.70,10461.89,1612.40,744.90,250
oltp,64000,250,1280,3480.30,12303.30,1297.84,870.50,250
oltp,64000,250,1290,2847.50,9935.49,1405.83,703.60,250
oltp,64000,250,1300,3559.20,12691.61,1258.44,893.60,250
oltp,64000,250,1310,3149.90,11045.20,1238.63,786.30,250
oltp,64000,250,1320,3016.40,10650.90,1562.51,747.20,250
oltp,64000,250,1330,3131.50,11038.20,1248.68,783.40,250
oltp,64000,250,1340,3096.70,10893.00,1286.62,776.50,250
oltp,64000,250,1350,3504.60,12391.10,1326.12,871.70,250
oltp,64000,250,1360,2864.70,10073.99,1342.09,716.50,250
oltp,64000,250,1370,3495.30,12309.10,1225.35,871.40,250
oltp,64000,250,1380,3241.70,11415.70,1399.95,808.10,250
oltp,64000,250,1390,2947.70,10450.10,1448.11,732.00,250
oltp,64000,250,1400,3493.30,12239.00,1275.12,867.10,250
oltp,64000,250,1410,2918.40,10287.30,1302.90,730.20,250
oltp,64000,250,1420,3283.00,11621.80,1246.81,825.40,250
oltp,64000,250,1430,3393.50,11988.19,1466.43,844.40,250
oltp,64000,250,1440,3478.30,12201.70,1295.90,859.20,250
oltp,64000,250,1450,3240.40,11492.40,1338.48,816.70,250
oltp,64000,250,1460,3225.00,11319.90,1219.86,806.00,250
oltp,64000,250,1470,3097.60,10922.00,1392.01,768.70,250
oltp,64000,250,1480,2765.10,9847.60,1331.29,686.80,250
oltp,64000,250,1490,3690.40,12955.70,1058.18,926.80,250
oltp,64000,250,1500,2838.60,9804.30,1589.87,685.30,250
oltp,64000,250,1510,3024.70,10858.30,1444.21,772.70,250
oltp,64000,250,1520,3049.30,10749.39,1192.42,763.90,250
oltp,64000,250,1530,3365.90,11669.81,1156.91,825.40,250
oltp,64000,250,1540,2885.70,10349.70,1421.48,732.80,250
oltp,64000,250,1550,3095.50,10898.80,1120.11,774.40,250
oltp,64000,250,1560,2897.20,10180.89,1462.05,715.90,250
oltp,64000,250,1570,3595.40,12593.40,1199.23,900.70,250
oltp,64000,250,1580,2897.10,10300.40,1444.65,726.30,250
oltp,64000,250,1590,3307.80,11650.09,1188.15,823.60,250
oltp,64000,250,1600,2999.20,10627.50,1614.33,747.60,250
oltp,64000,250,1610,3218.00,11364.11,1341.69,802.40,250
oltp,64000,250,1620,2743.70,9650.80,1404.56,683.00,250
oltp,64000,250,1630,3448.40,12139.89,1253.55,860.00,250
