workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,32000,30,10,1634.08,5739.92,277.04,408.39,30
oltp,32000,30,20,3029.60,10602.71,140.63,756.00,30
oltp,32000,30,30,2715.60,9509.92,157.67,679.80,30
oltp,32000,30,40,3379.59,11831.08,107.29,844.80,30
oltp,32000,30,50,2597.00,9086.00,157.62,648.80,30
oltp,32000,30,60,3105.70,10871.09,136.65,775.50,30
oltp,32000,30,70,3000.18,10510.43,128.83,751.60,30
oltp,32000,30,80,2831.62,9913.97,150.52,707.50,30
oltp,32000,30,90,3292.50,11523.50,124.73,823.10,30
oltp,32000,30,100,2935.90,10275.50,146.26,733.80,30
oltp,32000,30,110,3225.60,11282.70,127.94,805.00,30
oltp,32000,30,120,2766.00,9687.69,158.71,692.70,30
oltp,32000,30,130,3437.62,12040.86,119.61,859.20,30
oltp,32000,30,140,3032.59,10615.55,145.87,758.60,30
oltp,32000,30,150,3236.60,11333.11,122.54,808.20,30
oltp,32000,30,160,2829.31,9903.23,155.14,707.50,30
oltp,32000,30,170,3387.99,11862.17,118.65,846.90,30
oltp,32000,30,180,2756.30,9664.50,155.14,689.40,30
oltp,32000,30,190,3436.40,12021.59,123.10,859.00,30
oltp,32000,30,200,2802.00,9806.20,146.21,700.30,30
oltp,32000,30,210,3542.60,12399.89,119.21,885.80,30
oltp,32000,30,220,2898.20,10135.31,139.04,722.40,30
oltp,32000,30,230,3379.90,11849.59,121.16,847.00,30
oltp,32000,30,240,2838.80,9935.41,145.43,709.80,30
oltp,32000,30,250,2812.00,9841.30,156.45,702.60,30
oltp,32000,30,260,1988.70,6965.10,196.59,497.30,30
oltp,32000,30,270,1757.40,6147.70,248.44,439.30,30
oltp,32000,30,280,2054.90,7192.30,216.68,513.80,30
oltp,32000,30,290,2190.80,7676.50,196.18,547.60,30
oltp,32000,30,300,2309.80,8077.99,191.19,576.90,30
oltp,32000,30,310,2484.50,8703.11,172.23,621.40,30
oltp,32000,30,320,1987.20,6949.59,216.87,496.20,30
oltp,32000,30,330,2552.20,8929.91,174.67,637.10,30
oltp,32000,30,340,3213.70,11256.68,131.63,804.00,30
oltp,32000,30,350,3710.60,12997.62,99.26,927.50,30
oltp,32000,30,360,3344.20,11705.40,100.45,834.80,30
oltp,32000,30,370,3516.40,12313.60,89.25,879.40,30
oltp,32000,30,380,3186.00,11163.20,99.77,798.20,30
oltp,32000,30,390,3485.30,12182.00,90.14,868.90,30
oltp,32000,30,400,3341.10,11705.80,89.98,835.80,30
