sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 711.11, reads: 9973.54, writes: 2845.54, response time: 63.77ms (95%), errors: 0.20, reconnects:  0.00
[  20s] threads: 16, tps: 760.10, reads: 10649.82, writes: 3044.31, response time: 53.05ms (95%), errors: 0.20, reconnects:  0.00
[  30s] threads: 16, tps: 746.10, reads: 10435.98, writes: 2981.60, response time: 53.58ms (95%), errors: 0.10, reconnects:  0.00
[  40s] threads: 16, tps: 809.79, reads: 11349.45, writes: 3243.76, response time: 51.82ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 756.30, reads: 10586.92, writes: 3019.81, response time: 53.58ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 776.70, reads: 10879.16, writes: 3110.72, response time: 53.16ms (95%), errors: 0.40, reconnects:  0.00
[  70s] threads: 16, tps: 779.40, reads: 10911.22, writes: 3113.71, response time: 53.14ms (95%), errors: 0.20, reconnects:  0.00
[  80s] threads: 16, tps: 769.19, reads: 10777.73, writes: 3083.28, response time: 55.82ms (95%), errors: 0.30, reconnects:  0.00
[  90s] threads: 16, tps: 749.71, reads: 10496.12, writes: 2995.43, response time: 57.95ms (95%), errors: 0.40, reconnects:  0.00
[ 100s] threads: 16, tps: 768.90, reads: 10764.44, writes: 3073.28, response time: 54.69ms (95%), errors: 0.30, reconnects:  0.00
[ 110s] threads: 16, tps: 786.40, reads: 11020.33, writes: 3150.71, response time: 52.76ms (95%), errors: 0.20, reconnects:  0.00
[ 120s] threads: 16, tps: 732.30, reads: 10255.67, writes: 2927.19, response time: 57.39ms (95%), errors: 0.50, reconnects:  0.00
[ 130s] threads: 16, tps: 748.10, reads: 10482.80, writes: 2996.50, response time: 56.34ms (95%), errors: 0.30, reconnects:  0.00
[ 140s] threads: 16, tps: 772.80, reads: 10814.79, writes: 3086.00, response time: 54.64ms (95%), errors: 0.20, reconnects:  0.00
[ 150s] threads: 16, tps: 720.30, reads: 10090.72, writes: 2882.11, response time: 57.48ms (95%), errors: 0.30, reconnects:  0.00
[ 160s] threads: 16, tps: 767.19, reads: 10747.13, writes: 3073.58, response time: 55.67ms (95%), errors: 0.10, reconnects:  0.00
[ 170s] threads: 16, tps: 730.81, reads: 10231.11, writes: 2920.93, response time: 56.54ms (95%), errors: 0.10, reconnects:  0.00
[ 180s] threads: 16, tps: 811.30, reads: 11357.85, writes: 3241.78, response time: 50.19ms (95%), errors: 0.40, reconnects:  0.00
[ 190s] threads: 16, tps: 787.70, reads: 11035.22, writes: 3155.91, response time: 51.78ms (95%), errors: 0.10, reconnects:  0.00
[ 200s] threads: 16, tps: 754.40, reads: 10560.18, writes: 3014.19, response time: 54.11ms (95%), errors: 0.30, reconnects:  0.00
[ 210s] threads: 16, tps: 813.50, reads: 11393.30, writes: 3253.50, response time: 52.43ms (95%), errors: 0.50, reconnects:  0.00
[ 220s] threads: 16, tps: 765.30, reads: 10722.89, writes: 3065.40, response time: 52.53ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 753.10, reads: 10540.32, writes: 3011.01, response time: 53.16ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 796.09, reads: 11147.32, writes: 3183.78, response time: 52.59ms (95%), errors: 0.10, reconnects:  0.00
