workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,250000,16,10,577.31,2032.53,211.61,144.30,16
oltp,250000,16,20,857.50,3003.90,142.33,214.30,16
oltp,250000,16,30,923.20,3230.30,132.07,230.80,16
oltp,250000,16,40,929.50,3253.10,127.41,232.40,16
oltp,250000,16,50,828.50,2899.00,165.46,207.00,16
oltp,250000,16,60,851.70,2973.60,160.72,212.10,16
oltp,250000,16,70,913.00,3200.10,141.99,228.70,16
oltp,250000,16,80,1146.80,4018.00,120.22,287.00,16
oltp,250000,16,90,1210.20,4237.00,108.23,302.80,16
oltp,250000,16,100,1223.80,4278.70,112.59,305.70,16
oltp,250000,16,110,1067.30,3733.90,123.43,266.40,16
oltp,250000,16,120,1110.90,3896.01,120.76,278.20,16
oltp,250000,16,130,1149.60,4014.20,115.22,286.70,16
oltp,250000,16,140,1161.00,4067.80,111.52,290.90,16
oltp,250000,16,150,1198.20,4193.50,113.13,299.80,16
oltp,250000,16,160,1181.00,4129.90,114.05,294.90,16
oltp,250000,16,170,1181.70,4143.40,109.24,295.70,16
oltp,250000,16,180,1204.10,4207.90,116.92,300.60,16
oltp,250000,16,190,1250.30,4380.60,108.03,313.00,16
oltp,250000,16,200,1157.50,4050.30,114.42,289.30,16
oltp,250000,16,210,1234.80,4319.70,107.32,308.30,16
oltp,250000,16,220,1237.50,4333.10,107.36,309.60,16
oltp,250000,16,230,1277.10,4466.80,105.19,318.90,16
oltp,250000,16,240,1253.00,4389.40,107.68,313.80,16
oltp,250000,16,250,1298.50,4540.60,107.68,323.90,16
oltp,250000,16,260,1266.10,4437.70,106.94,317.20,16
oltp,250000,16,270,1326.80,4640.21,101.91,331.90,16
oltp,250000,16,280,1497.60,5243.39,91.33,374.40,16
oltp,250000,16,290,1604.40,5608.20,85.72,400.50,16
oltp,250000,16,300,1660.20,5820.10,83.99,415.50,16
oltp,250000,16,310,1710.00,5985.00,80.11,427.40,16
oltp,250000,16,320,1643.50,5751.20,82.25,411.00,16
oltp,250000,16,330,1596.50,5585.10,90.33,398.80,16
oltp,250000,16,340,1565.00,5479.90,88.11,391.50,16
oltp,250000,16,350,1550.30,5425.90,90.00,387.50,16
oltp,250000,16,360,1606.20,5619.10,86.67,401.60,16
oltp,250000,16,370,1628.70,5702.60,83.64,407.30,16
oltp,250000,16,380,1643.30,5751.40,83.56,410.70,16
oltp,250000,16,390,1715.80,5999.80,82.05,428.30,16
oltp,250000,16,400,1652.30,5790.40,82.00,413.60,16
oltp,250000,16,410,1615.40,5656.90,91.61,403.90,16
oltp,250000,16,420,1705.30,5968.50,83.79,426.40,16
oltp,250000,16,430,1755.70,6137.40,75.57,438.30,16
oltp,250000,16,440,1652.20,5788.60,86.41,413.50,16
oltp,250000,16,450,1696.20,5938.00,85.38,424.30,16
oltp,250000,16,460,1822.40,6376.90,75.79,455.60,16
oltp,250000,16,470,1948.00,6814.40,66.78,486.60,16
oltp,250000,16,480,1993.90,6981.50,68.44,498.70,16
oltp,250000,16,490,2018.30,7061.20,63.94,504.20,16
oltp,250000,16,500,1798.10,6293.20,81.86,449.60,16
oltp,250000,16,510,2129.40,7454.70,56.68,532.30,16
oltp,250000,16,520,2130.90,7462.40,58.86,533.00,16
oltp,250000,16,530,2204.30,7711.60,53.45,550.90,16
oltp,250000,16,540,2246.10,7861.70,51.95,561.30,16
oltp,250000,16,550,2204.40,7717.30,52.57,551.30,16
oltp,250000,16,560,2244.60,7853.79,52.78,560.60,16
oltp,250000,16,570,2223.40,7786.30,55.24,556.30,16
oltp,250000,16,580,2160.80,7561.80,54.68,540.00,16
oltp,250000,16,590,2173.50,7609.30,59.17,543.70,16
oltp,250000,16,600,2177.80,7620.20,56.56,544.00,16
oltp,250000,16,610,2146.70,7510.00,59.92,536.40,16
oltp,250000,16,620,2141.20,7500.70,59.07,536.30,16
oltp,250000,16,630,2197.80,7687.50,58.29,549.00,16
oltp,250000,16,640,2145.30,7512.00,62.13,536.10,16
oltp,250000,16,650,2104.10,7366.60,62.79,526.60,16
oltp,250000,16,660,2139.90,7491.40,60.59,535.00,16
oltp,250000,16,670,2125.90,7443.70,60.70,531.50,16
oltp,250000,16,680,2112.50,7389.10,62.23,527.60,16
oltp,250000,16,690,2032.10,7112.40,65.75,508.30,16
oltp,250000,16,700,2102.30,7354.90,64.83,525.40,16
oltp,250000,16,710,2094.90,7335.20,62.94,523.70,16
oltp,250000,16,720,2111.30,7388.50,64.33,527.70,16
oltp,250000,16,730,2125.10,7443.50,64.40,531.90,16
oltp,250000,16,740,2150.00,7520.70,60.25,537.50,16
oltp,250000,16,750,2212.80,7744.50,57.17,552.80,16
oltp,250000,16,760,2192.80,7675.00,61.54,548.00,16
oltp,250000,16,770,2143.00,7502.90,60.86,536.00,16
oltp,250000,16,780,2141.90,7499.20,64.14,535.60,16
oltp,250000,16,790,2156.40,7547.89,60.41,538.50,16
oltp,250000,16,800,2183.90,7644.21,61.12,546.10,16
oltp,250000,16,810,2211.00,7742.30,60.37,553.30,16
oltp,250000,16,820,2164.80,7574.90,61.48,541.00,16
oltp,250000,16,830,2219.20,7759.50,59.30,553.70,16
oltp,250000,16,840,2180.20,7639.90,61.26,546.10,16
oltp,250000,16,850,2206.30,7717.01,60.44,550.90,16
oltp,250000,16,860,2227.40,7800.30,58.66,557.50,16
oltp,250000,16,870,2195.80,7680.80,58.96,548.20,16
oltp,250000,16,880,2268.80,7949.40,58.84,568.10,16
oltp,250000,16,890,2234.30,7816.20,59.14,558.50,16
oltp,250000,16,900,2282.80,7985.89,56.93,570.80,16
oltp,250000,16,910,2235.40,7826.81,57.29,558.30,16
oltp,250000,16,920,2194.30,7684.00,60.50,548.90,16
oltp,250000,16,930,2250.70,7876.80,57.64,562.80,16
oltp,250000,16,940,2236.40,7818.31,60.32,558.10,16
oltp,250000,16,950,2245.60,7867.09,58.16,562.30,16
oltp,250000,16,960,2257.70,7896.10,58.56,563.70,16
oltp,250000,16,970,2247.00,7867.80,58.38,562.50,16
oltp,250000,16,980,2196.50,7689.20,62.69,548.90,16
oltp,250000,16,990,2138.40,7486.90,65.40,534.90,16
oltp,250000,16,1000,2190.50,7662.80,60.61,547.20,16
oltp,250000,16,1010,2276.60,7971.60,58.80,569.60,16
oltp,250000,16,1020,2244.60,7850.00,59.19,560.30,16
oltp,250000,16,1030,2218.30,7764.20,62.82,554.30,16
oltp,250000,16,1040,2221.90,7781.40,62.28,556.30,16
oltp,250000,16,1050,2208.10,7729.50,63.68,552.10,16
oltp,250000,16,1060,2152.40,7533.00,64.99,538.00,16
oltp,250000,16,1070,2148.40,7522.80,65.61,537.50,16
oltp,250000,16,1080,2131.60,7457.80,68.87,532.80,16
oltp,250000,16,1090,2207.20,7729.00,63.24,551.90,16
oltp,250000,16,1100,2165.70,7573.00,65.20,540.70,16
oltp,250000,16,1110,2119.30,7418.70,64.99,530.20,16
oltp,250000,16,1120,2143.50,7500.90,65.77,536.20,16
oltp,250000,16,1130,2205.20,7723.20,62.56,551.30,16
oltp,250000,16,1140,2181.90,7635.30,61.89,545.10,16
oltp,250000,16,1150,2246.80,7865.59,61.10,562.00,16
oltp,250000,16,1160,2166.80,7585.11,66.22,541.40,16
oltp,250000,16,1170,2185.40,7644.50,64.64,546.20,16
oltp,250000,16,1180,2326.40,8144.50,58.59,581.90,16
oltp,250000,16,1190,2213.30,7747.60,65.71,553.00,16
oltp,250000,16,1200,2270.60,7944.30,61.97,567.50,16
oltp,250000,16,1210,2245.80,7861.50,61.19,561.50,16
oltp,250000,16,1220,2251.70,7876.90,64.12,562.80,16
oltp,250000,16,1230,2333.80,8175.70,57.51,584.00,16
oltp,250000,16,1240,2275.19,7962.67,59.98,568.90,16
oltp,250000,16,1250,2338.81,8187.62,55.45,584.50,16
oltp,250000,16,1260,2383.20,8338.70,53.88,595.30,16
oltp,250000,16,1270,2371.10,8307.29,57.45,593.20,16
oltp,250000,16,1280,2338.30,8180.81,55.87,584.40,16
oltp,250000,16,1290,2331.80,8154.60,56.86,582.30,16
oltp,250000,16,1300,2340.50,8201.00,57.55,586.10,16
oltp,250000,16,1310,2326.00,8139.30,56.98,581.40,16
oltp,250000,16,1320,2404.20,8408.50,55.99,600.50,16
oltp,250000,16,1330,2324.80,8145.30,62.24,581.60,16
oltp,250000,16,1340,2399.50,8393.80,55.50,600.10,16
oltp,250000,16,1350,2334.00,8170.89,58.16,583.40,16
oltp,250000,16,1360,2433.90,8515.61,51.95,608.20,16
oltp,250000,16,1370,2436.70,8525.20,54.45,608.90,16
oltp,250000,16,1380,2468.90,8639.39,54.27,617.70,16
oltp,250000,16,1390,2447.20,8567.91,51.65,611.90,16
oltp,250000,16,1400,2457.90,8603.90,55.27,614.30,16
oltp,250000,16,1410,2433.10,8519.00,54.32,608.50,16
oltp,250000,16,1420,2475.70,8666.90,53.90,618.90,16
oltp,250000,16,1430,2443.80,8548.80,52.67,610.40,16
oltp,250000,16,1440,2445.20,8562.80,54.20,611.50,16
oltp,250000,16,1450,2460.70,8607.80,52.99,614.70,16
oltp,250000,16,1460,2437.00,8534.80,57.57,610.00,16
oltp,250000,16,1470,2457.30,8599.90,53.95,614.20,16
oltp,250000,16,1480,2470.00,8644.89,51.93,617.20,16
oltp,250000,16,1490,2446.90,8561.51,54.40,611.40,16
oltp,250000,16,1500,2510.60,8792.20,52.23,628.20,16
oltp,250000,16,1510,2511.00,8790.90,51.52,627.80,16
oltp,250000,16,1520,2510.90,8780.90,50.96,627.20,16
oltp,250000,16,1530,2520.70,8828.38,51.53,630.80,16
oltp,250000,16,1540,2539.00,8882.62,51.10,634.60,16
oltp,250000,16,1550,2530.10,8857.10,51.45,632.70,16
oltp,250000,16,1560,2555.90,8936.40,50.80,637.70,16
oltp,250000,16,1570,2468.10,8649.20,52.61,617.60,16
oltp,250000,16,1580,2576.40,9017.40,50.25,644.10,16
oltp,250000,16,1590,2604.10,9117.80,50.42,651.50,16
oltp,250000,16,1600,2574.20,9010.80,50.42,643.60,16
oltp,250000,16,1610,2643.40,9249.80,47.87,660.30,16
oltp,250000,16,1620,2602.90,9113.70,46.63,651.30,16
oltp,250000,16,1630,2602.60,9107.90,47.80,650.30,16
oltp,250000,16,1640,2667.60,9339.50,48.36,667.10,16
oltp,250000,16,1650,2605.20,9115.00,48.59,651.10,16
oltp,250000,16,1660,2732.90,9566.69,43.87,683.30,16
oltp,250000,16,1670,2684.80,9397.81,45.09,671.20,16
oltp,250000,16,1680,2566.40,8975.00,49.76,641.50,16
oltp,250000,16,1690,2656.20,9303.70,45.94,663.90,16
oltp,250000,16,1700,2535.90,8878.20,52.86,634.20,16
oltp,250000,16,1710,2502.40,8760.79,55.47,625.80,16
oltp,250000,16,1720,2220.20,7770.51,67.73,554.80,16
oltp,250000,16,1730,1528.80,5347.71,95.21,382.20,16
oltp,250000,16,1740,1459.40,5104.89,97.90,365.00,16
oltp,250000,16,1750,1491.10,5223.31,91.96,372.70,16
oltp,250000,16,1760,1413.50,4942.59,95.67,353.10,16
oltp,250000,16,1770,1432.59,5010.47,97.03,358.40,16
oltp,250000,16,1780,1386.01,4854.42,99.23,346.00,16
oltp,250000,16,1790,1270.20,4449.40,105.51,318.20,16
oltp,250000,16,1800,1413.80,4945.20,97.52,353.10,16
oltp,250000,16,1810,1393.59,4883.58,97.67,348.70,16
oltp,250000,16,1820,1436.41,5021.22,95.36,358.40,16
oltp,250000,16,1830,1416.00,4955.60,100.03,353.90,16
oltp,250000,16,1840,1421.80,4970.90,96.16,355.20,16
oltp,250000,16,1850,1409.30,4941.30,96.68,352.70,16
oltp,250000,16,1860,1411.30,4939.60,96.27,353.40,16
oltp,250000,16,1870,1430.50,5014.10,96.22,357.70,16
oltp,250000,16,1880,1423.80,4982.50,96.56,355.90,16
oltp,250000,16,1890,1408.40,4929.40,99.11,352.10,16
oltp,250000,16,1900,1459.60,5105.00,95.36,365.00,16
oltp,250000,16,1910,1403.90,4908.10,98.40,350.30,16
oltp,250000,16,1920,1411.60,4946.10,96.97,353.40,16
oltp,250000,16,1930,1420.80,4971.10,98.87,355.00,16
oltp,250000,16,1940,1442.60,5053.20,94.65,361.00,16
oltp,250000,16,1950,1450.30,5074.80,92.30,362.30,16
oltp,250000,16,1960,1453.90,5088.60,98.05,363.40,16
oltp,250000,16,1970,1472.40,5147.20,96.16,367.50,16
oltp,250000,16,1980,1443.60,5053.60,97.08,361.00,16
oltp,250000,16,1990,1441.80,5050.40,97.87,360.90,16
oltp,250000,16,2000,1463.80,5121.90,92.79,365.60,16
oltp,250000,16,2010,1448.60,5068.00,95.27,362.30,16
oltp,250000,16,2020,1424.20,4984.60,97.55,355.90,16
oltp,250000,16,2030,1433.70,5014.40,93.49,357.90,16
oltp,250000,16,2040,1475.20,5168.60,91.94,369.30,16
oltp,250000,16,2050,1426.30,4997.70,96.27,357.30,16
oltp,250000,16,2060,1428.40,4997.10,94.28,356.90,16
oltp,250000,16,2070,1426.30,4994.50,93.72,356.70,16
oltp,250000,16,2080,1474.20,5160.20,93.88,368.70,16
oltp,250000,16,2090,1429.80,4996.60,94.02,356.40,16
oltp,250000,16,2100,1427.80,5004.20,95.38,357.90,16
oltp,250000,16,2110,1479.70,5179.11,94.48,370.00,16
oltp,250000,16,2120,1417.30,4963.89,96.02,354.20,16
oltp,250000,16,2130,1453.20,5075.50,93.60,362.20,16
oltp,250000,16,2140,1446.60,5071.10,95.04,362.50,16
oltp,250000,16,2150,1449.60,5070.50,95.19,361.80,16
oltp,250000,16,2160,1394.70,4889.59,98.99,349.50,16
oltp,250000,16,2170,1427.00,4984.51,95.27,356.50,16
oltp,250000,16,2180,1465.70,5137.41,92.43,366.40,16
oltp,250000,16,2190,1425.70,4989.69,97.52,356.70,16
oltp,250000,16,2200,1452.31,5082.02,98.78,362.90,16
oltp,250000,16,2210,1432.99,5014.08,97.58,358.20,16
oltp,250000,16,2220,1429.40,5005.90,95.81,357.40,16
oltp,250000,16,2230,1425.70,4993.00,93.88,356.60,16
oltp,250000,16,2240,1420.30,4967.90,98.76,355.10,16
oltp,250000,16,2250,1439.30,5041.00,95.47,359.90,16
oltp,250000,16,2260,1413.30,4943.90,94.39,352.80,16
oltp,250000,16,2270,1431.10,5004.20,96.62,357.20,16
oltp,250000,16,2280,1464.10,5125.21,90.65,366.20,16
oltp,250000,16,2290,1469.79,5143.27,95.61,367.30,16
oltp,250000,16,2300,1451.31,5082.34,96.79,363.40,16
oltp,250000,16,2310,1435.99,5027.18,100.67,358.80,16
oltp,250000,16,2320,1462.30,5117.90,98.64,365.30,16
oltp,250000,16,2330,1407.10,4926.30,95.70,352.20,16
oltp,250000,16,2340,1440.30,5047.80,94.00,360.50,16
oltp,250000,16,2350,1452.30,5069.70,94.70,361.70,16
oltp,250000,16,2360,1452.70,5094.00,93.72,364.50,16
oltp,250000,16,2370,1435.60,5026.00,94.36,358.80,16
oltp,250000,16,2380,1442.20,5043.70,95.13,360.60,16
oltp,250000,16,2390,1435.50,5027.09,93.41,359.00,16
oltp,250000,16,2400,1400.70,4902.11,94.39,349.80,16
oltp,250000,16,2410,1441.20,5046.50,96.04,360.60,16
oltp,250000,16,2420,1429.50,5002.91,92.24,357.50,16
oltp,250000,16,2430,1441.70,5044.50,93.30,360.10,16
oltp,250000,16,2440,1455.40,5094.80,94.02,364.10,16
oltp,250000,16,2450,1424.60,4982.90,93.88,356.10,16
oltp,250000,16,2460,1449.30,5076.21,91.17,362.40,16
oltp,250000,16,2470,1422.80,4980.10,97.96,355.50,16
oltp,250000,16,2480,1404.50,4909.60,103.26,351.00,16
oltp,250000,16,2490,1456.00,5094.00,96.82,364.00,16
oltp,250000,16,2500,1440.60,5043.90,95.04,359.60,16
oltp,250000,16,2510,1453.90,5089.30,93.38,364.30,16
oltp,250000,16,2520,1433.80,5016.90,96.65,357.50,16
oltp,250000,16,2530,1470.70,5154.20,92.46,368.50,16
oltp,250000,16,2540,1454.80,5092.50,97.76,363.80,16
oltp,250000,16,2550,1426.90,4994.80,97.35,356.70,16
oltp,250000,16,2560,1454.50,5081.70,93.41,362.70,16
oltp,250000,16,2570,1450.00,5082.40,94.02,363.20,16
oltp,250000,16,2580,1473.20,5158.40,94.65,368.30,16
oltp,250000,16,2590,1474.60,5162.60,92.77,368.90,16
oltp,250000,16,2600,1420.40,4967.40,97.23,355.10,16
oltp,250000,16,2610,1444.60,5059.60,92.99,361.10,16
oltp,250000,16,2620,1447.20,5055.50,94.11,360.90,16
oltp,250000,16,2630,1431.70,5013.70,93.86,358.10,16
oltp,250000,16,2640,1472.70,5160.70,93.24,368.70,16
oltp,250000,16,2650,1402.90,4906.20,98.20,351.00,16
oltp,250000,16,2660,1440.60,5040.60,93.63,359.30,16
oltp,250000,16,2670,1468.10,5138.80,95.76,367.80,16
