sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 30
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 30, tps: 819.49, reads: 11513.17, writes: 3285.26, response time: 137.39ms (95%), errors: 0.20, reconnects:  0.00
[  20s] threads: 30, tps: 1283.40, reads: 17971.72, writes: 5129.11, response time: 62.52ms (95%), errors: 1.00, reconnects:  0.00
[  30s] threads: 30, tps: 913.60, reads: 12808.66, writes: 3659.79, response time: 116.50ms (95%), errors: 0.60, reconnects:  0.00
[  40s] threads: 30, tps: 1285.50, reads: 18010.41, writes: 5142.90, response time: 57.70ms (95%), errors: 0.90, reconnects:  0.00
[  50s] threads: 30, tps: 993.39, reads: 13907.43, writes: 3971.45, response time: 101.57ms (95%), errors: 0.30, reconnects:  0.00
[  60s] threads: 30, tps: 1379.93, reads: 19322.69, writes: 5519.61, response time: 60.35ms (95%), errors: 0.60, reconnects:  0.00
[  70s] threads: 30, tps: 1100.80, reads: 15415.21, writes: 4399.60, response time: 80.54ms (95%), errors: 0.30, reconnects:  0.00
[  80s] threads: 30, tps: 1331.39, reads: 18643.45, writes: 5327.56, response time: 66.42ms (95%), errors: 0.20, reconnects:  0.00
[  90s] threads: 30, tps: 1358.51, reads: 19036.25, writes: 5436.74, response time: 60.39ms (95%), errors: 1.00, reconnects:  0.00
[ 100s] threads: 30, tps: 1145.19, reads: 16038.61, writes: 4581.67, response time: 85.28ms (95%), errors: 0.70, reconnects:  0.00
[ 110s] threads: 30, tps: 1360.70, reads: 19067.34, writes: 5448.48, response time: 59.65ms (95%), errors: 0.80, reconnects:  0.00
[ 120s] threads: 30, tps: 1147.60, reads: 16072.21, writes: 4584.70, response time: 77.05ms (95%), errors: 0.90, reconnects:  0.00
[ 130s] threads: 30, tps: 1427.00, reads: 20003.97, writes: 5717.19, response time: 56.76ms (95%), errors: 1.00, reconnects:  0.00
[ 140s] threads: 30, tps: 1218.10, reads: 17051.03, writes: 4867.08, response time: 73.30ms (95%), errors: 0.30, reconnects:  0.00
[ 150s] threads: 30, tps: 1394.12, reads: 19525.87, writes: 5575.98, response time: 57.83ms (95%), errors: 0.60, reconnects:  0.00
[ 160s] threads: 30, tps: 1113.10, reads: 15582.73, writes: 4450.38, response time: 94.45ms (95%), errors: 0.30, reconnects:  0.00
[ 170s] threads: 30, tps: 1323.30, reads: 18525.14, writes: 5293.88, response time: 57.62ms (95%), errors: 0.80, reconnects:  0.00
[ 180s] threads: 30, tps: 1196.60, reads: 16784.54, writes: 4796.21, response time: 77.77ms (95%), errors: 0.60, reconnects:  0.00
[ 190s] threads: 30, tps: 1408.09, reads: 19724.12, writes: 5633.58, response time: 56.37ms (95%), errors: 0.80, reconnects:  0.00
[ 200s] threads: 30, tps: 1232.40, reads: 17247.45, writes: 4921.02, response time: 72.81ms (95%), errors: 0.30, reconnects:  0.00
