"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
17.070,5.014,76.626,0.274,0.0,1.016,353525.257,51286402.827,0.0,0.0,21859.631,123398.513,248698.504,383009.470
37.792,9.384,51.213,0.0,0.0,1.611,819.200,46579353.600,14188290.600,120841448.200,0.0,0.0,377265.200,521442.900
57.464,11.966,28.159,0.0,0.0,2.411,0.0,16128.0,22192733.600,189382368.200,0.0,0.0,595306.700,844277.900
57.202,11.973,28.298,0.0,0.0,2.527,0.0,8601.600,22372488.300,190913891.600,0.0,0.0,601222.400,853176.400
57.469,11.448,28.584,0.0,0.0,2.499,0.0,2867.200,22387966.0,190583418.200,0.0,0.0,603148.800,857552.0
57.225,11.632,28.729,0.002,0.0,2.412,0.0,4454.400,22381511.600,190811484.300,0.0,0.0,606774.100,864403.200
56.961,11.704,28.809,0.0,0.0,2.525,0.0,11878.400,22412843.600,190923454.900,0.0,0.0,609801.500,864135.800
57.085,11.705,28.759,0.0,0.0,2.452,0.0,3276.800,22412300.500,191114172.200,0.0,0.0,604214.400,859192.400
57.270,11.693,28.532,0.0,0.0,2.505,0.0,1945.600,22463260.100,191476132.400,0.0,0.0,607805.800,866124.0
57.351,11.535,28.651,0.0,0.0,2.464,0.0,20480.0,22438410.700,191285205.0,0.0,0.0,608380.200,866854.900
56.874,11.734,28.920,0.0,0.0,2.471,0.0,2867.200,22395248.700,191100717.600,0.0,0.0,609109.900,865751.100
56.728,11.534,29.306,0.0,0.0,2.432,0.0,3174.400,22346910.800,190773923.200,0.0,0.0,608264.600,868356.100
56.816,11.649,29.054,0.002,0.0,2.480,0.0,13107.200,22363309.0,190965047.900,0.0,0.0,608584.600,867977.400
56.533,11.818,29.177,0.0,0.0,2.472,0.0,14745.600,22335660.900,190294502.500,0.0,0.0,607697.700,867447.700
57.004,11.361,29.145,0.0,0.0,2.490,0.0,2099.200,22423262.300,191122158.900,0.0,0.0,610535.400,871589.900
56.774,11.570,29.145,0.0,0.0,2.511,0.0,8601.600,22396460.900,190842089.800,0.0,0.0,608056.500,868712.400
56.340,11.830,29.367,0.0,0.0,2.463,0.0,2867.200,22395328.100,190663316.200,0.0,0.0,609429.900,870809.700
56.479,11.689,29.424,0.0,0.0,2.408,0.0,6092.800,22376492.400,190841496.300,0.0,0.0,609759.0,871063.800
56.666,11.486,29.366,0.0,0.0,2.481,0.0,11878.400,22361007.900,190531706.600,0.0,0.0,610696.300,867707.600
