"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
16.579,4.877,77.287,0.270,0.0,0.987,347408.971,51954872.567,0.0,0.0,21617.641,120538.981,241908.997,374681.853
32.202,10.286,55.215,0.248,0.0,2.050,26793984.0,46579200.0,21291561.200,46421363.200,0.0,0.0,461085.100,584884.200
48.256,14.626,33.610,0.237,0.0,3.271,25952256.0,3686.400,32536641.400,70948166.200,0.0,0.0,692588.400,892692.900
47.665,14.282,34.446,0.187,0.0,3.420,20658176.0,28416.0,32541942.600,71531283.400,0.0,0.0,683780.500,882936.900
47.419,14.263,34.888,0.142,0.0,3.288,16277913.600,3686.400,32665871.300,71512954.900,0.0,0.0,683781.300,885331.100
47.258,14.108,35.210,0.117,0.0,3.306,13339852.800,3686.400,32680446.400,71260581.200,0.0,0.0,680906.0,879818.100
47.210,14.152,35.157,0.108,0.0,3.372,11124736.0,15872.0,32760868.100,71621908.900,0.0,0.0,684704.200,889331.300
38.471,12.109,36.948,9.730,0.0,2.742,8640921.600,4249600.0,26867630.200,58700753.900,0.0,5521817.600,623298.400,735137.700
1.355,1.284,41.538,55.812,0.0,0.011,149913.600,19272089.600,313594.700,688648.600,21299.200,19052953.600,206943.600,26578.0
1.546,1.241,47.010,50.180,0.0,0.023,219955.200,20021555.200,531704.900,1164649.300,39321.600,20939161.600,220010.800,26846.200
16.744,4.183,51.867,26.120,0.0,1.086,6254592.0,25084723.200,12388674.500,27276510.600,2267136.0,23084236.800,359694.500,255831.800
10.522,2.201,52.928,33.901,0.0,0.449,5149491.200,29871308.800,8349854.600,18388654.200,2594816.0,29867212.800,278402.200,119316.700
7.868,1.789,59.080,30.988,0.0,0.275,4652236.800,21289420.800,6448642.0,14162422.900,2652979.200,25114214.400,198238.800,89250.200
5.534,1.369,61.874,31.069,0.0,0.154,3912499.200,28544614.400,4539906.800,10152385.900,2473574.400,27318272.0,121602.900,60179.300
7.835,1.678,57.161,33.128,0.0,0.198,5892096.0,17243750.400,6800812.400,14973047.200,4068556.800,15787622.400,150575.900,88403.0
3.502,1.240,58.596,36.576,0.0,0.086,2588262.400,68761907.200,2480037.700,5443593.100,1951744.0,67182592.0,84255.600,34522.400
7.345,1.455,59.227,31.787,0.0,0.187,6766592.0,194150.400,6413722.800,13985470.300,5111808.0,15974.400,87338.300,85021.500
5.324,1.290,52.406,40.863,0.0,0.117,5424332.800,8483225.600,4469869.600,9928340.300,4383948.800,8421376.0,82221.400,61498.800
4.102,1.094,62.600,32.127,0.0,0.077,4576460.800,10524979.200,3350777.900,7447052.100,3677798.400,10393600.0,67949.900,48917.400
