"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
16.847,4.960,76.911,0.276,0.0,1.006,350434.022,51567058.956,0.0,0.0,22008.876,124240.999,245979.774,379483.842
32.888,11.761,53.507,0.002,0.0,1.842,0.0,31497369.600,17578899.800,149780963.100,0.0,0.0,424060.800,562461.200
51.185,14.263,31.689,0.0,0.0,2.863,0.0,1638.400,28239681.0,241396709.500,0.0,0.0,704051.300,953669.0
50.900,14.057,32.263,0.0,0.0,2.780,0.0,2867.200,28364369.200,241923957.900,0.0,0.0,711869.900,963811.900
50.312,14.284,32.566,0.0,0.0,2.837,0.0,16640.0,28341568.800,241744088.300,0.0,0.0,711537.300,967854.700
50.452,14.305,32.441,0.0,0.0,2.801,0.0,1638.400,28487147.0,243022996.100,0.0,0.0,716986.200,975728.900
50.434,14.114,32.572,0.0,0.0,2.881,0.0,4505.600,28487508.100,243372573.0,0.0,0.0,718238.100,979643.600
50.967,13.869,32.246,0.0,0.0,2.919,0.0,14592.0,28740996.300,244928931.300,0.0,0.0,723876.700,987721.300
50.583,13.910,32.618,0.0,0.0,2.889,0.0,1638.400,28707146.200,245006954.700,0.0,0.0,722433.200,985914.700
50.509,14.324,32.277,0.0,0.0,2.889,0.0,2867.200,28707055.300,244960982.700,0.0,0.0,722720.200,986352.0
49.974,14.496,32.665,0.0,0.0,2.864,0.0,8857.600,28672856.300,244737473.300,0.0,0.0,723475.100,989991.0
50.279,14.231,32.681,0.0,0.0,2.809,0.0,1638.400,28641913.600,244113038.900,0.0,0.0,723892.100,986377.800
50.482,14.090,32.472,0.0,0.0,2.955,0.0,19660.800,28744014.500,245076052.900,0.0,0.0,726971.500,990099.300
50.142,14.311,32.716,0.0,0.0,2.831,0.0,12236.800,28797489.200,245573988.0,0.0,0.0,724839.400,990950.700
50.406,14.337,32.343,0.0,0.0,2.914,0.0,2048.0,28793406.900,245231584.200,0.0,0.0,727443.600,996569.800
50.457,14.123,32.553,0.0,0.0,2.867,0.0,2867.200,28784037.600,245684552.0,0.0,0.0,729841.0,1002635.300
50.455,13.738,32.940,0.0,0.0,2.867,0.0,14233.600,28682287.400,244633860.300,0.0,0.0,730594.700,998990.400
49.953,13.911,33.322,0.002,0.0,2.812,0.0,1638.400,28652522.100,244310936.600,0.0,0.0,724129.0,992944.400
49.987,14.044,33.012,0.0,0.0,2.957,0.0,2867.200,28638398.100,244786974.400,0.0,0.0,728227.400,1001172.600
