"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
16.514,4.855,77.388,0.263,0.0,0.980,347190.514,52032075.039,0.0,0.0,21096.466,116022.774,240590.018,373358.100
27.302,10.132,60.349,0.0,0.0,2.217,0.0,31499059.200,22737458.200,49523016.600,0.0,0.0,431253.900,510891.800
41.420,13.732,41.450,0.0,0.0,3.398,0.0,11878.400,35568582.700,77585684.0,0.0,0.0,685501.900,818010.600
41.335,13.360,41.929,0.0,0.0,3.376,0.0,4915.200,36060927.300,79224584.300,0.0,0.0,695786.700,838740.700
41.097,13.314,42.094,0.002,0.0,3.494,0.0,12441.600,36304502.900,79566079.200,0.0,0.0,703043.400,849825.0
41.092,12.876,42.706,0.0,0.0,3.326,0.0,14745.600,36380179.900,79222715.400,0.0,0.0,706315.200,855871.400
40.907,12.955,42.703,0.0,0.0,3.435,0.0,4096.0,36488776.600,79829767.800,0.0,0.0,709458.100,862433.900
40.956,12.924,42.807,0.0,0.0,3.312,0.0,12646.400,36492670.400,80142334.800,0.0,0.0,713099.200,866323.800
40.891,12.686,42.994,0.002,0.0,3.428,0.0,15564.800,36404336.500,80018302.400,0.0,0.0,711621.800,868091.100
40.778,12.869,42.892,0.0,0.0,3.461,0.0,9420.800,36508913.500,79599486.500,0.0,0.0,713790.700,872561.700
40.733,12.840,43.097,0.0,0.0,3.330,0.0,8550.400,36539477.100,79718224.900,0.0,0.0,713270.500,871507.400
40.842,12.833,42.996,0.002,0.0,3.327,0.0,15564.800,36571555.600,79626404.400,0.0,0.0,712545.0,869622.0
40.763,12.903,42.960,0.0,0.0,3.374,0.0,4915.200,36704790.800,80110051.800,0.0,0.0,716195.100,875739.100
40.619,12.736,43.303,0.0,0.0,3.342,0.0,13875.200,36654909.500,80114164.900,0.0,0.0,714834.500,874466.200
40.620,12.802,43.224,0.0,0.0,3.354,0.0,29081.600,36638168.900,80201757.400,0.0,0.0,716733.300,879046.200
40.701,12.678,43.285,0.0,0.0,3.336,0.0,5324.800,36816534.200,80260693.700,0.0,0.0,722964.100,880632.400
40.494,12.666,43.408,0.0,0.0,3.432,0.0,11417.600,36778966.100,80111906.400,0.0,0.0,716560.300,877863.600
40.616,12.678,43.240,0.002,0.0,3.465,0.0,12697.600,37053098.700,81035784.800,0.0,0.0,720810.0,881533.500
40.419,12.809,43.227,0.0,0.0,3.544,0.0,5324.800,37084201.0,80856366.600,0.0,0.0,719514.700,879313.700
