"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
16.539,4.863,77.353,0.263,0.0,0.983,346813.494,51977430.650,0.0,0.0,21073.557,115896.783,241078.599,373869.341
26.653,10.060,61.166,0.0,0.0,2.122,0.0,31488716.800,22192470.600,48315392.900,0.0,0.0,424451.800,507144.600
40.629,13.659,42.414,0.0,0.0,3.298,0.0,18688.0,34996238.300,76301092.0,0.0,0.0,678687.500,820374.800
40.712,13.338,42.743,0.0,0.0,3.207,0.0,3686.400,35337211.500,77703848.0,0.0,0.0,690701.600,838495.200
40.369,13.006,43.341,0.0,0.0,3.284,0.0,13926.400,35524339.500,77879472.700,0.0,0.0,694132.400,845144.400
40.254,12.920,43.504,0.002,0.0,3.319,0.0,12288.0,35865307.500,78058996.400,0.0,0.0,699936.400,853400.0
40.200,13.018,43.500,0.0,0.0,3.282,0.0,2867.200,36087039.200,78915829.700,0.0,0.0,706705.300,863737.300
40.268,12.689,43.761,0.0,0.0,3.282,0.0,12288.0,36028303.400,79088812.900,0.0,0.0,711693.0,865316.900
40.185,13.004,43.502,0.0,0.0,3.308,0.0,13516.800,36154835.600,79393874.500,0.0,0.0,709738.100,870367.300
39.979,12.978,43.808,0.0,0.0,3.235,0.0,12697.600,36211786.0,79074326.300,0.0,0.0,709998.700,870584.800
39.911,12.814,43.963,0.002,0.0,3.311,0.0,15564.800,36187197.800,78975306.800,0.0,0.0,708466.500,868671.800
39.692,13.172,43.797,0.0,0.0,3.340,0.0,9420.800,36275634.500,79034791.700,0.0,0.0,713445.300,869692.500
39.915,13.105,43.736,0.0,0.0,3.245,0.0,5734.400,36312930.400,79291162.0,0.0,0.0,710946.400,872273.200
39.883,12.923,43.901,0.0,0.0,3.293,0.0,24166.400,36358789.700,79276289.0,0.0,0.0,712122.200,874789.100
39.762,13.130,43.696,0.0,0.0,3.411,0.0,10240.0,36332186.200,79724263.200,0.0,0.0,711371.500,874411.600
40.106,12.790,43.768,0.0,0.0,3.336,0.0,5324.800,36475750.800,79486738.500,0.0,0.0,714831.100,876577.200
40.149,12.853,43.711,0.0,0.0,3.287,0.0,15974.400,36444060.0,79494830.300,0.0,0.0,713350.600,874504.100
40.011,12.886,43.745,0.0,0.0,3.358,0.0,12697.600,36401437.0,79482767.100,0.0,0.0,713494.500,877037.400
40.052,12.882,43.723,0.002,0.0,3.342,0.0,4096.0,36375009.500,79461817.500,0.0,0.0,713042.100,877432.0
