tot_inserts	elap_secs	cum_ips	int_ips
380124000	6420	59208.64	56331.01
380698000	6430	59206.43	57775.54
381303000	6440	59208.02	60222.97
381922000	6450	59211.81	61647.25
382442000	6460	59201.01	52203.59
383053000	6470	59203.87	61051.16
383654000	6480	59204.89	59860.56
384192000	6490	59196.81	53951.06
384741000	6500	59190.08	54823.25
385272000	6510	59181.55	53587.65
385870000	6520	59182.16	59579.56
386467000	6530	59182.89	59658.24
387028000	6540	59178.10	56055.16
387660000	6550	59184.17	63149.48
388185000	6560	59174.37	52726.72
388769000	6570	59173.08	58324.18
389396000	6580	59178.36	62649.88
389982000	6590	59177.23	58436.38
390600000	6600	59181.12	61738.26
391199000	6610	59182.03	59780.44
391798000	6620	59183.82	60376.98
392397000	6630	59184.76	59810.28
392997000	6640	59185.64	59766.91
393602000	6650	59188.01	60767.38
394237000	6660	59194.30	63366.93
394800000	6670	59189.84	56221.29
395405000	6680	59191.59	60361.17
395968000	6690	59187.65	56543.14
396480000	6700	59175.67	51164.19
397069000	6710	59175.29	58923.57
397690000	6720	59179.51	62006.99
398266000	6730	59177.05	57525.22
398796000	6740	59167.82	52957.63
399377000	6750	59166.81	58480.12
399913000	6760	59158.27	53418.38
400536000	6770	59162.63	62101.28
401002000	6780	59144.78	46961.60
401596000	6790	59144.86	59198.72
402120000	6800	59134.61	52201.63
402731000	6810	59138.00	61456.45
403276000	6820	59131.13	54456.43
403830000	6830	59125.58	55344.66
404422000	6840	59125.43	59022.93
405002000	6850	59123.52	57820.76
405632000	6860	59129.97	63591.40
406101000	6870	59111.95	46783.04
406691000	6880	59111.46	58776.65
407268000	6890	59109.31	57630.84
407843000	6900	59107.64	57946.19
408417000	6910	59104.99	57279.71
408959000	6920	59097.71	54081.02
409547000	6930	59096.93	58559.90
410135000	6940	59096.85	59042.07
410732000	6950	59097.40	59474.00
411325000	6960	59098.33	59748.11
411900000	6970	59095.92	57425.35
412506000	6980	59098.02	60557.61
413110000	6990	59099.75	60303.51
413686000	7000	59097.36	57433.44
414279000	7010	59097.56	59240.76
414818000	7020	59090.79	54307.30
415416000	7030	59091.74	59758.17
415970000	7040	59086.15	55173.79
416600000	7050	59092.18	63361.16
417193000	7060	59092.37	59223.01
417821000	7070	59097.52	62731.00
418386000	7080	59093.78	56454.84
418985000	7090	59094.84	59840.16
419574000	7100	59094.34	58741.40
420121000	7110	59088.43	54881.11
420711000	7120	59088.12	58864.61
421263000	7130	59082.75	55255.26
421885000	7140	59086.72	61909.03
422368000	7150	59072.41	48753.41
422960000	7160	59072.35	59028.82
423541000	7170	59070.54	57782.20
424089000	7180	59064.53	54761.67
424672000	7190	59063.85	58569.42
425221000	7200	59057.87	54774.02
425823000	7210	59059.29	60073.84
426383000	7220	59055.61	56389.08
426968000	7230	59054.68	58383.23
427400000	7240	59032.65	43130.99
427974000	7250	59030.84	57711.64
428548000	7260	59028.46	57308.31
429120000	7270	59025.78	57080.13
429684000	7280	59021.83	56164.11
430255000	7290	59019.21	57111.42
430850000	7300	59019.78	59434.62
431446000	7310	59020.83	59791.33
432029000	7320	59019.78	58253.40
432590000	7330	59016.31	56455.67
433065000	7340	59000.47	47414.65
433662000	7350	59001.34	59640.36
434232000	7360	58998.42	56852.18
434830000	7370	58999.44	59752.20
435453000	7380	59003.86	62256.42
436079000	7390	59008.59	62500.00
436669000	7400	59009.28	59517.80
437302000	7410	59014.88	63148.44
437859000	7420	59010.35	55661.04
438502000	7430	59017.34	64190.88
438993000	7440	59004.15	49188.54
439621000	7450	59009.15	62724.73
440134000	7460	58998.69	51218.05
440663000	7470	58990.41	52820.77
441188000	7480	58981.67	52463.28
441799000	7490	58985.15	61605.16
442384000	7500	58984.31	58359.94
442994000	7510	58986.88	60908.64
443595000	7520	58988.27	60027.97
444197000	7530	58989.74	60097.83
444778000	7540	58988.48	58036.16
445353000	7550	58986.45	57459.78
445944000	7560	58987.24	59588.63
446487000	7570	58980.98	54251.17
447073000	7580	58980.04	58273.67
447661000	7590	58979.69	58717.80
448275000	7600	58982.80	61338.66
448837000	7610	58979.83	56704.67
449459000	7620	58983.95	62113.04
449992000	7630	58976.33	53183.00
450561000	7640	58973.22	56611.28
451143000	7650	58972.86	58693.02
451718000	7660	58970.69	57316.59
452329000	7670	58973.41	61057.26
452858000	7680	58965.39	52826.04
453287000	7690	58944.88	43111.25
453876000	7700	58944.74	58835.28
454413000	7710	58937.80	53608.86
455033000	7720	58941.71	61950.44
455538000	7730	58930.74	50464.67
456101000	7740	58927.11	56131.61
456610000	7750	58917.02	51083.90
457187000	7760	58915.21	57510.22
457737000	7770	58910.70	55393.29
458333000	7780	58911.54	59558.31
458782000	7790	58893.37	44792.50
459407000	7800	58897.87	62400.16
459992000	7810	58897.17	58348.29
460576000	7820	58896.48	58359.15
461174000	7830	58897.81	59943.87
461800000	7840	58902.47	62543.71
462354000	7850	58897.93	55344.66
462989000	7860	58904.30	63941.19
463541000	7870	58899.54	55155.88
464166000	7880	58904.01	62418.86
464720000	7890	58899.22	55140.84
465290000	7900	58897.16	57263.41
465898000	7910	58899.16	60473.44
466465000	7920	58897.07	57232.26
467100000	7930	58902.82	63449.24
467599000	7940	58891.25	49745.79
468205000	7950	58893.34	60551.56
468748000	7960	58887.44	54202.44
469300000	7970	58882.75	55155.88
469863000	7980	58880.06	56719.73
470477000	7990	58883.07	61277.45
471029000	8000	58878.34	55106.32
471655000	8010	58882.89	62518.73
472216000	8020	58879.36	56055.16
472815000	8030	58880.56	59840.16
473336000	8040	58872.60	52440.87
473924000	8050	58872.33	58659.22
474450000	8060	58864.25	52385.22
475066000	8070	58867.53	61507.74
475637000	8080	58865.85	57496.73
476244000	8090	58867.85	60476.24
476781000	8100	58861.34	53608.86
477376000	8110	58862.02	59410.88
477935000	8120	58858.98	56373.54
478516000	8130	58857.88	57966.68
479036000	8140	58849.35	51922.12
479602000	8150	58846.53	56554.76
480175000	8160	58844.41	57117.22
480771000	8170	58845.28	59558.31
481337000	8180	58842.45	56532.16
481920000	8190	58842.36	58770.16
482357000	8200	58823.81	43647.62
482942000	8210	58823.36	58459.08
483578000	8220	58829.12	63549.16
484145000	8230	58826.35	56552.96
484790000	8240	58833.14	64416.26
485390000	8250	58834.50	59958.03
485961000	8260	58832.99	57572.09
