sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 222.90, reads: 3143.02, writes: 898.01, response time: 80.16ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 228.30, reads: 3192.10, writes: 907.30, response time: 77.21ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 227.60, reads: 3189.30, writes: 911.50, response time: 77.52ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 225.60, reads: 3159.00, writes: 903.90, response time: 79.04ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 224.50, reads: 3142.60, writes: 896.50, response time: 78.61ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 225.90, reads: 3163.60, writes: 905.70, response time: 80.69ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 225.60, reads: 3150.90, writes: 898.70, response time: 80.40ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 224.60, reads: 3150.00, writes: 898.70, response time: 79.23ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 224.50, reads: 3143.50, writes: 898.90, response time: 82.32ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 229.00, reads: 3198.40, writes: 914.80, response time: 76.36ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 225.20, reads: 3157.60, writes: 900.80, response time: 78.64ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 227.20, reads: 3185.00, writes: 915.20, response time: 77.33ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 228.40, reads: 3197.60, writes: 913.50, response time: 76.98ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 231.40, reads: 3224.00, writes: 919.30, response time: 77.79ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 228.30, reads: 3208.20, writes: 913.20, response time: 76.68ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 228.90, reads: 3196.50, writes: 915.60, response time: 78.03ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 227.30, reads: 3187.30, writes: 910.00, response time: 77.38ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 227.40, reads: 3177.20, writes: 908.80, response time: 79.63ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 225.00, reads: 3162.80, writes: 904.50, response time: 78.85ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 229.80, reads: 3215.60, writes: 916.40, response time: 77.19ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 229.40, reads: 3195.60, writes: 915.90, response time: 76.62ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 225.90, reads: 3179.00, writes: 903.90, response time: 78.05ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 228.80, reads: 3182.29, writes: 914.90, response time: 77.40ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 229.50, reads: 3225.61, writes: 918.80, response time: 76.09ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 230.20, reads: 3211.30, writes: 920.00, response time: 77.70ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 228.20, reads: 3214.40, writes: 913.20, response time: 81.15ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 229.80, reads: 3211.50, writes: 918.80, response time: 76.41ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 226.90, reads: 3183.90, writes: 914.00, response time: 75.98ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 228.60, reads: 3197.60, writes: 908.00, response time: 78.31ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 225.80, reads: 3161.40, writes: 903.30, response time: 77.75ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 230.00, reads: 3213.20, writes: 920.30, response time: 78.64ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 226.10, reads: 3170.40, writes: 904.10, response time: 85.31ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 225.80, reads: 3165.60, writes: 908.00, response time: 80.06ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 227.10, reads: 3172.40, writes: 903.90, response time: 78.50ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 226.80, reads: 3163.30, writes: 906.80, response time: 79.89ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 226.20, reads: 3175.50, writes: 904.80, response time: 80.74ms (95%), errors: 0.00, reconnects:  0.00
