sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from timer.

Random number generator seed is 0 and will be ignored


Threads started!

[  10s] threads: 16, tps: 356.71, reads: 4995.61, writes: 1426.83, response time: 53.50ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 370.00, reads: 5200.71, writes: 1484.80, response time: 50.60ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 373.40, reads: 5213.60, writes: 1488.80, response time: 46.80ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 373.00, reads: 5222.10, writes: 1492.00, response time: 46.49ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 371.80, reads: 5219.09, writes: 1493.60, response time: 47.25ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 370.80, reads: 5185.70, writes: 1476.80, response time: 48.26ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 371.60, reads: 5207.20, writes: 1487.20, response time: 48.03ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 373.10, reads: 5217.80, writes: 1491.60, response time: 47.13ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 372.50, reads: 5221.29, writes: 1495.80, response time: 46.75ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 374.50, reads: 5242.81, writes: 1494.30, response time: 47.22ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 374.30, reads: 5239.49, writes: 1495.40, response time: 46.56ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 372.20, reads: 5211.01, writes: 1488.70, response time: 50.43ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 373.70, reads: 5229.50, writes: 1494.60, response time: 47.10ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 370.40, reads: 5180.50, writes: 1481.60, response time: 47.94ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 371.60, reads: 5207.90, writes: 1491.80, response time: 47.42ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 369.70, reads: 5162.20, writes: 1473.50, response time: 47.70ms (95%), errors: 0.10, reconnects:  0.00
[ 170s] threads: 16, tps: 374.80, reads: 5256.90, writes: 1499.30, response time: 46.92ms (95%), errors: 0.10, reconnects:  0.00
[ 180s] threads: 16, tps: 371.40, reads: 5209.10, writes: 1485.80, response time: 46.60ms (95%), errors: 0.10, reconnects:  0.00
[ 190s] threads: 16, tps: 376.50, reads: 5254.00, writes: 1505.90, response time: 46.43ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 373.60, reads: 5248.56, writes: 1500.79, response time: 46.41ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 374.50, reads: 5243.04, writes: 1497.51, response time: 47.03ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 376.20, reads: 5266.80, writes: 1505.10, response time: 46.16ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 375.70, reads: 5259.80, writes: 1499.40, response time: 46.29ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 367.80, reads: 5149.20, writes: 1474.80, response time: 52.25ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 377.70, reads: 5265.40, writes: 1504.40, response time: 47.25ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 361.10, reads: 5077.78, writes: 1450.79, response time: 53.38ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 366.00, reads: 5124.02, writes: 1462.11, response time: 53.59ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 361.80, reads: 5049.20, writes: 1442.70, response time: 55.24ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 363.50, reads: 5102.70, writes: 1454.00, response time: 54.38ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 366.00, reads: 5104.59, writes: 1464.00, response time: 53.53ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 372.40, reads: 5235.31, writes: 1495.20, response time: 48.39ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 376.10, reads: 5265.40, writes: 1500.10, response time: 46.49ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 365.50, reads: 5112.30, writes: 1461.10, response time: 52.84ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 362.40, reads: 5055.90, writes: 1449.20, response time: 54.27ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 373.00, reads: 5229.89, writes: 1492.00, response time: 46.75ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 358.40, reads: 5032.11, writes: 1439.90, response time: 54.19ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 376.20, reads: 5261.90, writes: 1498.60, response time: 47.33ms (95%), errors: 0.10, reconnects:  0.00
[ 380s] threads: 16, tps: 376.40, reads: 5254.90, writes: 1505.80, response time: 48.58ms (95%), errors: 0.10, reconnects:  0.00
[ 390s] threads: 16, tps: 378.10, reads: 5315.80, writes: 1513.80, response time: 46.10ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 379.70, reads: 5297.80, writes: 1517.40, response time: 46.81ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 381.30, reads: 5346.80, writes: 1525.20, response time: 45.65ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 16, tps: 372.80, reads: 5228.61, writes: 1497.60, response time: 48.10ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 16, tps: 378.40, reads: 5297.59, writes: 1513.60, response time: 46.46ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 16, tps: 380.80, reads: 5331.20, writes: 1522.70, response time: 45.19ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 16, tps: 377.30, reads: 5260.60, writes: 1503.30, response time: 47.97ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 16, tps: 374.60, reads: 5265.20, writes: 1498.50, response time: 46.61ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 16, tps: 379.20, reads: 5309.20, writes: 1517.30, response time: 46.36ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 16, tps: 376.50, reads: 5271.39, writes: 1511.80, response time: 48.45ms (95%), errors: 0.00, reconnects:  0.00
