elap_secs	cum_tps	int_tps	cum_ips	int_ips
10	17.48	17.48	0.00	0.00
20	20.52	23.56	0.00	0.00
30	21.40	23.17	0.00	0.00
40	21.52	21.87	0.00	0.00
50	22.09	24.36	0.00	0.00
60	22.45	24.27	0.00	0.00
70	22.71	24.27	0.00	0.00
80	22.66	22.29	0.00	0.00
90	22.86	24.47	0.00	0.00
100	23.09	25.16	0.00	0.00
110	23.21	24.37	0.00	0.00
120	23.50	26.67	0.00	0.00
130	23.69	26.06	0.00	0.00
140	23.75	24.47	0.00	0.00
150	23.81	24.61	0.00	0.00
160	23.82	23.97	0.00	0.00
170	23.89	25.07	0.00	0.00
180	23.96	25.16	0.00	0.00
190	24.03	25.26	0.00	0.00
200	24.01	23.67	0.00	0.00
210	24.08	25.47	0.00	0.00
220	24.05	23.30	0.00	0.00
230	24.11	25.47	0.00	0.00
240	24.14	24.87	0.00	0.00
250	24.28	27.56	0.00	0.00
260	24.31	25.06	0.00	0.00
270	24.42	27.35	0.00	0.00
280	24.40	23.76	0.00	0.00
290	24.34	22.70	0.00	0.00
300	24.34	24.46	0.00	0.00
310	24.43	27.17	0.00	0.00
320	24.41	23.57	0.00	0.00
330	24.48	26.77	0.00	0.00
340	24.49	24.77	0.00	0.00
350	24.46	23.46	0.00	0.00
360	24.49	25.72	0.00	0.00
370	24.52	25.57	0.00	0.00
380	24.59	27.06	0.00	0.00
390	24.60	24.96	0.00	0.00
400	24.63	26.07	0.00	0.00
410	24.63	24.37	0.00	0.00
420	24.65	25.47	0.00	0.00
430	24.66	25.26	0.00	0.00
440	24.75	28.35	0.00	0.00
450	24.70	22.58	0.00	0.00
460	24.70	24.76	0.00	0.00
470	24.68	23.66	0.00	0.00
480	24.73	27.25	0.00	0.00
490	24.75	25.66	0.00	0.00
500	24.78	26.07	0.00	0.00
510	24.76	23.91	0.00	0.00
520	24.78	25.77	0.00	0.00
530	24.79	25.67	0.00	0.00
540	24.83	26.66	0.00	0.00
550	24.84	25.47	0.00	0.00
560	24.83	24.18	0.00	0.00
570	24.82	24.18	0.00	0.00
580	24.84	26.27	0.00	0.00
590	24.86	25.92	0.00	0.00
600	24.91	28.06	0.00	0.00
610	24.91	24.87	0.00	0.00
620	24.90	24.36	0.00	0.00
630	24.89	24.16	0.00	0.00
640	24.92	26.67	0.00	0.00
650	24.95	26.77	0.00	0.00
660	24.99	27.75	0.00	0.00
670	24.98	24.56	0.00	0.00
680	24.96	23.67	0.00	0.00
690	24.96	24.57	0.00	0.00
700	24.96	25.06	0.00	0.00
710	24.99	27.15	0.00	0.00
720	25.00	25.86	0.00	0.00
730	25.00	25.02	0.00	0.00
740	25.00	24.97	0.00	0.00
750	25.00	24.46	0.00	0.00
760	25.02	26.86	0.00	0.00
770	25.06	27.67	0.00	0.00
780	25.05	24.67	0.00	0.00
790	25.06	25.66	0.00	0.00
800	25.08	27.14	0.00	0.00
810	25.08	25.16	0.00	0.00
820	25.12	27.86	0.00	0.00
830	25.11	24.57	0.00	0.00
840	25.12	25.96	0.00	0.00
850	25.13	25.86	0.00	0.00
860	25.14	25.76	0.00	0.00
870	25.18	28.54	0.00	0.00
880	25.20	27.36	0.00	0.00
890	25.19	24.07	0.00	0.00
900	25.20	26.16	0.00	0.00
910	25.20	24.87	0.00	0.00
920	25.20	25.86	0.00	0.00
930	25.24	28.26	0.00	0.00
940	25.24	25.52	0.00	0.00
950	25.23	24.57	0.00	0.00
960	25.25	26.56	0.00	0.00
970	25.26	26.76	0.00	0.00
980	25.29	27.76	0.00	0.00
990	25.30	26.16	0.00	0.00
1000	25.30	25.56	0.00	0.00
1010	25.29	24.61	0.00	0.00
1020	25.33	29.26	0.00	0.00
1030	25.34	26.17	0.00	0.00
1040	25.35	26.87	0.00	0.00
1050	25.36	26.26	0.00	0.00
1060	25.37	25.86	0.00	0.00
1070	25.38	26.47	0.00	0.00
1080	25.41	28.96	0.00	0.00
1090	25.40	24.61	0.00	0.00
1100	25.40	24.97	0.00	0.00
1110	25.42	28.16	0.00	0.00
1120	25.45	28.56	0.00	0.00
1130	25.47	27.76	0.00	0.00
1140	25.50	28.36	0.00	0.00
1150	25.48	23.27	0.00	0.00
1160	25.49	26.83	0.00	0.00
1170	25.51	28.06	0.00	0.00
1180	25.52	26.56	0.00	0.00
1190	25.53	26.76	0.00	0.00
1200	25.55	27.26	0.00	0.00
1210	25.55	26.26	0.00	0.00
1220	25.57	28.26	0.00	0.00
1230	25.59	27.24	0.00	0.00
