procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2 6115276 486476 3109108 4162748    6   22  1182   689    0    1  2  1 97  1  0
 1  2 6112888 336956 3107676 4169176 2804    0 52772 68974 16802 32798  2  1 96  1  0
 5  3 6099228 330472 3069644 4170856 21008    0 79992 74817 97791 251344  9  4 86  2  0
 1  0 6080588 365844 2998500 4176912 26720    4 99476 86049 130463 369372 18  7 72  2  0
 3  0 6061828 336480 2963676 4180900 26440    0 99800 88292 120238 415936 20  7 71  2  0
16  1 6045768 375992 2878412 4179600 23880    0 108912 88587 77209 417730 19  7 71  3  0
 2  0 6032148 362696 2854044 4172668 20980    0 90388 87776 112206 381502 17  6 74  3  0
52  2 6020456 347648 2799892 4178772 19988    0 94756 273288 144025 416082 18  7 72  3  0
 2  1 6010816 349656 2744844 4180776 17076   20 81572 85466 119924 369798 17  7 74  2  0
33  4 6000084 336240 2690376 4186740 18512    0 94656 88636 144172 428913 21  8 69  2  0
 2  3 5991148 345892 2621812 4185092 16452    0 91480 98360 151377 406639 19  7 72  3  0
27  1 5987620 340428 2577128 4196264 15536 4904 89228 337981 212750 438914 18  8 71  3  0
18 10 6169524 325284 2448352 4247204 19544 190552 92776 288325 1054493 439525 21  9 67  3  0
44  6 6186672 341716 2420072 4206920 9384 22444 56840 102990 154130 238547 11  5 80  5  0
32  1 6178136 344008 2354736 4216188 14860    0 93640 90093 130723 442360 19  8 72  2  0
50  2 6170068 365380 2298656 4217940 14760    0 96416 90731 127261 466203 22  9 67  2  0
11  3 6162580 361328 2234836 4226440 13780    0 94480 88464 128130 441252 20  8 69  3  0
23  4 6157240 352072 2203220 4232676 9292    0 67164 356269 144929 366968 14  6 78  3  0
 2  1 6175536 337032 2169460 4231284 12856 25032 96180 116808 289114 440580 20  8 69  3  0
 7  0 6324032 332828 2043524 4260336 13948 155428 103128 248006 1029066 497692 24 10 63  3  0
 1  0 6396812 364148 1991640 4224344 8976 76448 55748 158764 596846 284097 14  6 75  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  4 6388760 330588 1956672 4228936 13940    0 126052 94077 113936 518135 22  9 66  3  0
 1  0 6382408 370916 1912808 4224924 10856    0 85740 221018 94758 420976 18  8 71  3  0
15  6 6375864 328776 1884764 4229196 12056    0 101544 92356 95615 492906 22  9 67  2  0
 1 13 6369268 331672 1803116 4231060 12108    0 102928 95697 84804 511433 23  9 66  3  0
26  3 6530876 332944 1694068 4246088 12476 168160 103660 461328 1092545 509617 25 11 61  4  0
 8  0 6708992 331148 1586840 4261112 12188 183296 92424 283273 895719 403909 20  9 68  2  0
 1  1 6889964 332476 1499324 4280516 7956 184320 65420 268527 722434 268681 14  7 77  2  0
 0  3 7008732 385372 1498492 4245012  152 118860  1336 118892 3827 3388  0  1 91  8  0
 0  3 7007092 445628 1499284 4166676 2096    0 19704 142977 29730 95430  5  2 90  4  0
55  6 6999864 372112 1499528 4168040 11356    0 113300 70074 70053 517586 23  9 66  3  0
 0  5 6993764 347008 1468588 4166296 9120    0 87060 117189 66421 427716 21  8 69  2  0
 1  0 6989104 335940 1451936 4167252 6960    0 78400 118923 57647 382428 17  7 74  3  0
 4  1 6983004 361668 1404720 4164848 9476    0 92736 106094 72096 493792 22  8 68  2  0
 0  6 6977592 369216 1359024 4145424 8068    0 87456 286697 96851 481766 21  8 68  3  0
 1  0 6971856 350140 1313824 4146320 8908    0 92724 61715 67945 493858 23  9 66  2  0
 1  0 6966896 358004 1282904 4139128 6416    0 64956 134980 49754 320878 15  6 77  2  0
 1  0 6960528 353248 1271352 4135540 5904    4 101904 69436 27258 22085  2  1 96  1  0
 2  0 6953728 350272 1259008 4131436 6224    0 126224 34600 30166 21989  2  1 96  1  0
 1  0 6949172 362584 1252672 4125960 4392    0 47260 34516 14860 12075  2  1 97  0  0
 1  0 6946032 354584 1252676 4126044 3092    0  3092 34576 5274 5257  2  0 98  0  0
 1  0 6943360 349724 1252680 4126440 2492    0  2492 34476 4951 5215  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 6940904 344320 1252700 4126560 2300    0  2300 34608 5006 5935  2  0 98  0  0
 0  1 6938284 340120 1252704 4126688 2564    0  2564 34644 3850 5282  2  0 98  0  0
 1  0 6935840 335284 1252712 4126776 2528    0  2604 34637 3956 5355  2  0 98  0  0
 1  0 6933376 331824 1252724 4127072 2368    0  2368 34551 3732 5500  2  0 98  0  0
52  8 6928480 364924 1230756 4113828 8320    0 58840 84912 56343 344272 18  6 74  2  0
 2  0 6959656 331740 1187188 4119148 10512 36784 98296 89013 252562 548806 27 10 61  3  0
45  6 7105380 331868 1082420 4128480 11148 151820 100132 303892 1019424 564908 29 12 56  3  0
 9  1 7237396 328672 979564 4136084 12948 138584 109148 246014 1137475 618230 32 12 52  3  0
 2  2 7384988 336112 904224 4137612 9832 150940 76728 175910 993655 417348 22  9 66  3  0
 1  5 7533868 338224 899928 4145248    0 148884     0 157059 108185 3470  0  2 91  7  0
 1 43 7533636 440744 900088 4041472  212    0  1096 70030 8643 12692  0  1 57 42  0
50  3 7527816 360524 901856 4051136 8504    0 82328 177268 72981 539483 23  8 63  6  0
23  6 7522448 364148 880180 4025940 8820    0 87720 95927 66565 533071 26 10 62  2  0
12  1 7516540 379260 848340 4026152 9304    8 86668 284793 97110 580497 27 11 60  3  0
 2  3 7511056 369324 822348 4022392 8320    0 86952 95900 68255 532316 27 10 61  2  0
 3  2 7505004 410740 800708 3912972 9608    0 100480 159892 77254 596846 28 10 58  3  0
 1  0 7499248 371732 790724 3892508 8264    0 85956 285282 69351 539881 26 10 62  3  0
98  3 7493368 355788 759660 3898800 8940    0 102200 98536 77637 595035 29 10 58  3  0
35  6 7488216 361820 734536 3896968 8224    0 86416 93452 70592 532429 26  9 62  3  0
76  9 7482884 350680 718552 3884540 8044    0 88300 282392 84074 533255 25  9 63  3  0
 3  1 7477880 334548 718444 3852592 7988    0 91584 94904 63763 544901 27  9 61  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  3 7472228 340604 717656 3797424 8076    0 93988 96616 64697 583873 29 10 59  2  0
56  5 7467392 343984 720076 3747440 7640    0 79136 300683 71248 470805 23  9 66  3  0
 1  0 7462420 347720 722572 3693668 7636    0 85968 95625 62348 548174 27 10 61  2  0
 3  0 7458832 514396 722100 3669764 6452    0 66816 87164 49410 309220 15  6 78  2  0
 2  1 7457376 407908 722172 3684264 1820    0 37260 112399 14891 33921  2  1 96  1  0
 2  1 7455692 335436 722212 3687640 2084    0 46632 72075 14662 17431  3  0 96  1  0
 3  0 7447424 376112 726044 3590136 11172    0 87524 88157 55243 352586 18  7 73  3  0
11  0 7438900 371912 718904 3543868 10764    0 95560 92418 68263 461006 23  9 66  2  0
 6  0 7432344 365112 708432 3489608 8108    0 80172 89873 58504 402716 20  7 70  2  0
107  7 7528892 337308 705084 3450100 10248 104052 95576 201420 751961 517529 27 10 60  3  0
 2  2 7638716 354624 700540 3343516 9656 116016 85336 209999 890970 455571 25  9 62  3  0
41  4 7635112 390492 701364 3296096 4928    0 48688 82403 65608 286406 14  5 78  3  0
23  2 7629696 372140 704160 3268380 7068    0 75148 96541 121112 424788 22  8 68  2  0
16  2 7624688 374892 705508 3225388 7132    0 77656 104187 149644 451431 23  8 67  2  0
20  2 7619500 375720 705968 3180572 7572    0 80128 93701 168335 468840 24  9 65  3  0
19  3 7614852 359424 708320 3152600 7252    0 78888 108001 157628 472554 24  8 65  2  0
44  2 7732084 379048 710772 3076188 7680 121764 71604 212023 773788 469768 25 10 63  2  0
21  1 7863788 360192 713276 3009752 9028 141524 77220 273026 954742 513546 28 11 58  3  0
 4  3 8004072 343268 714276 2929664 9084 148268 76688 363364 912099 507849 25 11 61  3  0
 2 10 8032000 420300 714792 2854152  372 28236  6076 94752 19390 33739  2  1 88 10  0
 3  0 8028016 417660 715400 2844488 2900    0 13976 140109 30437 51804  5  1 91  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 8024060 409856 715460 2845476 2732    0  3580 34592 4837 5479  4  0 96  0  0
 3  0 8020464 405208 715520 2846364 2496    0  3188 34532 4728 5095  4  0 96  0  0
 3  0 8017092 398664 715584 2847500 2564    0  3636 34612 4799 5690  4  0 96  0  0
