procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 391332 414380 4297116 94441616    6   22  1180   687    0    1  2  1 97  1  0
41 10 391332 405032 4297588 94189320    0    0 219660 65671 58730 329088 12  6 77  5  0
 3  4 391332 404196 4298012 93887920    0    0 262756 73672 66473 408974 14  7 71  7  0
 2  0 391332 408368 4298468 93610464    0    0 232712 73284 57925 367288 14  6 74  6  0
 4  3 391332 407808 4298916 93345824    0    0 229428 75600 56754 372681 13  6 75  6  0
15 14 391332 410700 4299392 93062760    0    0 235844 78356 58611 396934 14  7 72  7  0
14  2 391332 411220 4299728 92795200    0    0 230368 81604 89714 400886 14  7 73  6  0
10 13 391332 394192 4300072 92558464    0    0 221000 80296 165895 399187 14  6 73  6  0
16  5 391332 413884 4300380 92300864    0    0 206468 74232 203656 394628 15  7 73  6  0
 2  0 391332 398836 4300696 92076368    0    0 204116 72732 253599 395814 15  7 73  6  0
19  3 391332 413768 4301088 91842272    0    0 196236 74976 230116 396584 14  7 73  5  0
 8  2 391332 406252 4301472 91657648    0    0 163856 71448 221005 331678 12  6 77  5  0
 1  0 391332 403648 4301820 91464336    0    0 167424 72124 218981 352255 13  6 76  5  0
23  5 391332 412884 4302160 91246984    0    0 181548 76944 247986 407577 15  7 73  5  0
 9  5 391332 399276 4302572 91048648    0    0 179484 76260 259768 419889 17  7 71  5  0
 1 39 391332 409668 4302900 90869616    0    0 143804 77496 208383 331505 15  6 74  5  0
 2  0 391332 410372 4303256 90667248    0    0 169840 74032 250735 410885 18  7 70  6  0
 4  0 391332 402556 4303532 90489472    0    0 154596 74348 237113 376048 16  6 73  4  0
11  5 391332 400228 4303912 90289232    0    0 172984 76884 267408 433852 18  7 70  5  0
23  7 391332 407260 4304292 90084000    0    0 167836 77760 272932 450845 19  7 69  5  0
 2  0 391332 411700 4304532 89888112    0    0 163684 94376 303775 457703 19  8 68  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 12 391332 401456 4304840 89701984    0    0 164780 78524 280624 475674 18  8 69  5  0
12  7 391332 409004 4305112 89497840    0    0 164460 78252 278820 484632 18  7 69  5  0
 7  3 391332 401420 4305420 89332888    0    0 147000 75516 266323 441208 16  8 72  4  0
19  8 391332 401772 4305784 89176672    0    0 135268 73324 256889 426143 16  7 72  5  0
16  2 391332 407916 4306064 88982304    0    0 153920 77672 280609 486708 19  8 67  5  0
12  6 391332 407064 4306316 88819360    0    0 139492 75928 274595 460052 18  8 70  4  0
 6  3 391332 408624 4306588 88620896    0    0 165368 101408 331173 543862 21  8 65  5  0
29 11 391332 412824 4306936 88448248    0    0 150644 90856 274678 529213 20  8 68  4  0
 8  4 391332 404132 4307140 88275040    0    0 155488 76744 59615 534194 20  9 67  5  0
36  7 391332 402772 4307348 88120736    0    0 131920 77302 53772 450999 18  8 70  4  0
23  1 391332 409148 4307664 87938048    0    0 143212 75120 71049 541844 21  9 66  4  0
57  5 391332 397428 4307920 87773792    0    0 146040 75472 92503 556786 21  9 65  5  0
11 12 391332 402436 4308148 87591400    0    0 145308 78176 100850 542838 21  8 66  5  0
 1  0 391332 404624 4308344 87446496    0    0 124724 71828 92396 468782 18  7 71  4  0
16 10 391332 403648 4308508 87288416    0    0 128312 85644 75029 464261 18  7 72  4  0
 1  0 391332 412220 4308752 87104464    0    0 144268 76776 76106 550424 21  8 66  5  0
 1  0 391332 403044 4309032 86925504    0    0 152276 82916 79836 605245 23  9 63  5  0
22  5 391332 405624 4309268 86748624    0    0 142408 83780 79244 587925 23  9 64  4  0
48  4 391332 396784 4309532 86579472    0    0 147044 85520 78907 602703 23  9 63  4  0
28  3 391332 420756 4309764 86386552    0    0 138784 82528 74275 577962 23  9 63  5  0
28  4 391332 412016 4309972 86216112    0    0 143780 85284 74858 595731 23  9 63  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  2 391332 397924 4310172 86051216    0    0 149888 85436 80698 619751 24  9 62  4  0
21  5 391332 402900 4310388 85866768    0    0 143888 86136 78208 614345 23  8 64  5  0
 1  0 391332 404868 4310632 85692464    0    0 142088 85088 80016 625379 25  9 61  4  0
46  9 391332 384028 4310864 85532368    0    0 147236 92492 78813 635512 24  9 62  5  0
