procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1 385092 422344 5029300 48185564    6   22  1156   659    0    1  2  1 97  1  0
 2  0 385092 408656 5029292 47958244    0    0 80264 69443 141078 277764  9  4 85  2  0
 1  0 385092 409268 5029292 47757212    0    0 143156 83640 190507 477596 19  7 72  2  0
55  5 385092 401640 5029296 47589972    0    0 152080 163062 136979 512109 20  7 70  3  0
65  3 385092 420600 5029296 47391724    0    0 147624 73540 99305 490689 21  8 69  2  0
 2  0 385092 401740 5029300 47241752    0    0 143596 87880 82331 466543 21  7 69  2  0
 6  3 385072 403688 5029304 47071476   24    0 143428 87176 71198 475470 22  7 68  2  0
 2  1 385072 414152 5029304 46908260    0    0 134700 92824 67214 445213 19  6 72  2  0
18  1 385072 393852 5029304 46768452    0    0 137580 85712 60039 455121 22  7 69  2  0
 2  0 385072 404924 5029304 46591740    0    0 135168 88334 59786 453009 21  7 70  2  0
26  4 385072 398032 5029308 46437876    0    0 134880 85320 58932 453457 20  7 71  2  0
 6  7 385072 401908 5029308 46279036    0    0 136248 79548 54859 463582 21  7 69  2  0
 2  0 385072 394600 5029312 46119952    0    0 133960 74204 55993 494047 21  7 70  2  0
11  1 385072 399116 5029312 45972524    0    0 118332 70972 67961 596438 24  9 65  2  0
 2  0 385072 420380 5029312 45822624    0    0 111452 65056 69220 469189 19  6 73  2  0
 3  0 385072 396760 5029312 45698916    0    0 120248 99624 69263 474154 21  7 69  2  0
22  3 385072 389512 5029312 45558796    0    0 124012 89000 77533 480460 21  7 70  2  0
12  2 385048 389496 5029312 45410952   12    0 119584 88232 96042 487097 21  7 70  2  0
 8  2 385048 400108 5029312 45258280    0    0 119684 88188 97412 502050 20  7 71  2  0
14  5 385048 391120 5029312 45113332    0    0 125248 88900 124618 501893 21  8 68  2  0
22  2 385048 407780 5029316 44955548    0    0 112772 86580 137463 480408 20  7 70  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0 385048 378664 5029316 44853884    0    0 102976 88344 137224 442761 17  6 75  2  0
 4  1 385048 390624 5029316 44707432    0    0 117400 77036 140902 496706 20  7 71  2  0
 9  1 385048 389172 5029316 44561280    0    0 124612 82728 130984 521795 22  8 68  2  0
34  3 385048 397972 5029320 44412708    0    0 122056 74736 118828 503378 21  8 70  2  0
 4  4 385048 393244 5029320 44263600    0    0 127596 76256 115024 529600 22  8 68  2  0
36  0 385048 396156 5029320 44113464    0    0 122352 89220 117641 524325 22  8 67  2  0
 0  1 385048 383808 5029320 43974280    0    0 125908 88324 113355 539879 22  8 68  2  0
27  2 385048 381956 5029324 43835168    0    0 120056 154391 104084 535396 22  8 68  2  0
21  3 385048 384720 5029324 43702652    0    0 110292 94763 98617 465049 20  7 72  2  0
50  0 385048 392836 5029324 43545444    0    0 121112 88996 99357 521282 21  8 69  2  0
 1  0 385048 386440 5029324 43408408    0    0 120652 88264 95234 511508 22  8 68  2  0
20  6 385048 409012 5029324 43242552    0    0 118376 84256 88569 498399 21  7 70  2  0
59  3 385048 396772 5029328 43107456    0    0 121860 123120 95200 546705 23  8 66  2  0
 2  0 385048 390972 5029328 42964596    0    0 126472 70432 80056 555826 25  8 65  2  0
39  2 385048 381732 5029332 42828656    0    0 120076 70628 65956 509665 22  7 69  2  0
 2  3 385048 369512 5029332 42708780    0    0 110292 75980 67173 481468 19  7 72  2  0
 0  2 385048 395536 5029332 42542264    0    0 120044 81464 62418 524401 21  8 69  2  0
 1  0 385048 392680 5029332 42392364    0    0 126856 82492 57887 537834 22  8 67  2  0
23  1 385048 396820 5029332 42245324    0    0 127388 82120 58501 532843 24  8 66  2  0
 2  0 385048 400500 5029332 42088192    0    0 125432 81672 59439 535500 22  7 69  2  0
54  2 385048 397264 5029332 41945108    0    0 125540 80084 55567 510545 22  8 68  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 385048 397184 5029332 41807532    0    0 113696 80368 60339 495888 20  7 70  2  0
34  2 385048 391824 5029332 41670964    0    0 122332 75008 56840 535379 22  8 68  2  0
 1  0 385048 386244 5029332 41528716    0    0 123328 74248 58438 517379 22  8 68  2  0
26  2 385048 391984 5029332 41382648    0    0 116644 88540 57689 536479 22  8 68  2  0
 1  0 385048 399456 5029332 41237396    0    0 117744 88048 56277 523426 21  8 68  2  0
