procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 2621440 452756 3531672 8761180    6   22  1182   689    1    0  2  1 97  1  0
 2  0 2620328 325636 3532308 8783076 1176    0 62424 67959 16880 29425  2  1 96  1  0
16  3 2829684 326256 3534360 8651084 4804 212616 91708 303719 1306684 322629 17  7 74  3  0
 3  1 3089648 333604 3537236 8519736 8756 264192 106024 359312 1897287 492878 25 10 62  3  0
 1  8 3105972 351736 3538300 8457348 3052 17888 41820 94888 181039 176011  8  4 72 16  0
 0  2 3105532 387820 3538296 8402536  680    0  8844  1622 35815 111739  2  1 80 16  0
 2  1 3101884 362208 3539684 8384804 2732    0 74220 154191 54862 342726 14  5 77  4  0
 2  2 3097572 335044 3542216 8343744 3364    0 92520 210666 72416 450634 19  7 71  3  0
 2  0 3093836 353900 3542924 8284744 3084    0 73708 422722 80405 356357 14  6 77  3  0
28  1 3089892 341600 3543120 8237212 3180    4 95584 155567 67878 489319 21  8 66  6  0
28  0 3086284 383180 3545436 8156592 3284    0 93608 88153 55746 414943 19  7 72  3  0
 1  0 3083024 361988 3546548 8108612 2956    0 89808 88086 53887 419295 18  7 72  3  0
23  3 3079528 335792 3547576 8073288 3296    0 93104 91106 57795 462495 21  7 69  2  0
10  2 3075808 340876 3549140 8016284 3596    0 78384 506716 92817 410507 16  6 74  3  0
 4  1 3072440 338272 3550148 7947168 3340    0 99436 92072 56111 469066 21  8 68  3  0
12  0 3069260 345568 3551084 7860248 3288    0 100456 91901 55580 481527 21  8 68  3  0
55  1 3066144 369452 3551184 7800752 3232    4 93904 90628 75424 446193 19  8 69  3  0
 7  0 3242912 324076 3551404 7709876 4548 181824 171404 258350 232714 201719 10  6 83  1  0
 4  0 3671812 328560 3551416 7359060 9160 436264 346592 470664 470739 50553  3  5 91  1  0
 4  4 3868788 795544 3551380 6797900 3080 199532 125020 234865 192770 22558  3  4 87  6  0
 4  4 3868460 868256 3551416 6716316  304    0  9284 35127 10546 5483  2  2 87  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  2 3868360 911456 3551440 6670692   56    0  2284 23676 9023 3399  2  2 93  3  0
 5  1 3868228 958400 3551472 6620888  104    0  1436 34648 8514 4951  2  2 92  3  0
 2  1 3858656 856696 3551508 6607200 7188    0 310388 46565 50354 46999  3  3 93  1  0
 2  1 3851464 719032 3551792 6606580 5924    0 233988 35344 51557 36183  3  3 94  1  0
 2  1 3842232 616872 3551800 6607488 8012    0 302476 34840 48306 45898  3  2 94  1  0
 3  0 3833196 521788 3551812 6607580 8624    0 315988 34452 51115 47339  3  3 94  1  0
 3  0 3906968 412384 3552252 6606544 6112 79580 174888 124745 674248 184952  9  8 81  2  0
48  1 4119444 355984 3553280 6570520 9856 216324 91748 308019 1232418 438687 20 10 67  2  0
 0  3 4218532 389012 3553992 6487132 6620 100808 44776 120978 619521 257519 10  5 80  5  0
27 10 4217440 427360 3554016 6440724  836    0  9876 54123 35223 64774  2  1 94  4  0
15  2 4207744 366800 3555656 6430932 4388    0 92916 104229 165455 420973 18  8 71  3  0
 1  0 4197988 366896 3555588 6395384 4712    0 93748 91774 168820 460384 20  9 69  3  0
 5  2 4187952 346308 3556024 6351788 8204    0 104376 95283 129319 490681 21  9 67  3  0
 1  0 4180320 363940 3557424 6304648 8664    0 87732 122875 108881 406484 17  7 72  4  0
61  3 4171416 367316 3558304 6240376 9960    0 98244 93184 101345 454532 20  8 69  3  0
61  3 4161208 350092 3558460 6175812 10884    0 107912 95742 104026 517068 22  9 66  3  0
 1  0 4152540 357312 3559872 6100388 9708    0 102628 91808 86881 489010 21  8 68  3  0
 2  0 4255888 340424 3561164 6039144 9460 112184 108792 206557 542309 516217 24  9 64  3  0
 1  7 4395860 365808 3561800 5946472 5028 143624 55304 227464 671043 252322 11  6 75  8  0
 1  0 4391692 348880 3562340 5913796 4144    0 54544 82377 70131 265107 10  4 78  8  0
42  6 4383928 363828 3562404 5827232 7952    0 99788 96050 67829 511120 22  9 67  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 4375300 358616 3562840 5774684 8232    0 103264 281416 96586 531927 22  9 65  4  0
39  5 4366656 321968 3564068 5685332 9564    0 127180 101528 72156 588585 25 10 62  4  0
 4  3 4359744 379300 3564176 5586872 7004    0 102500 135334 81091 544473 23  9 65  4  0
43  3 4352740 333376 3565448 5524924 7240    0 108408 92752 59555 503887 23  8 66  3  0
48 15 4346464 361624 3565396 5444680 6392    0 99448 93302 64175 487196 21  8 67  3  0
 2  3 4360472 357440 3565796 5365620 7276 21524 118080 234956 199724 606325 26 10 60  4  0
37  5 4430564 343268 3566508 5314744 5988 75300 92976 165751 641621 461984 20  8 68  4  0
 3  0 4661068 331008 3567128 5226812 7188 235688 95700 363868 1399289 421762 20  9 64  7  0
74  3 4867176 333468 3567664 5106904 10636 212432 113008 308220 1395070 527554 26 11 60  3  0
 3  3 5121196 318872 3567808 5058972 5284 257052 50928 336588 913005 223521 10  6 81  3  0
 3  4 5174288 385576 3567808 5011232  304 52632  1128 52632 7713 5240  0  1 93  6  0
 2 16 5173736 415868 3567884 4971788  948    0  8700 43829 37686 99273  3  1 77 18  0
 1 25 5173588 456180 3567884 4922756  144    0  5584     0 2345 2451  0  0 61 39  0
 2  0 5168508 366452 3567920 4882128 5204    0 141104 97229 28295 27878  1  0 71 28  0
 3  1 5163236 331424 3567792 4849592 5144    0 176616 34675 34464 27948  2  1 96  1  0
 2  1 5157460 358432 3567580 4763328 5624    0 188168 35742 37518 31144  2  2 95  1  0
 2  1 5149392 332940 3567580 4750180 8024    0 261352 35952 43575 40470  2  1 96  1  0
 3  0 5141596 354888 3567576 4723144 8060    0 228060 34912 37229 36726  2  1 96  1  0
 3  0 5178076 335124 3567588 4706936 5080 41472 163464 76345 43676 26559  2  1 96  1  0
 2  3 5444108 350324 3567604 4609560 4924 270160 137084 306118 154313 23613  2  2 94  2  0
 6  6 5440212 359948 3567928 4561072 8064    0 73668 86969 67110 302351 13  5 78  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 5433700 341304 3568400 4531840 12080    0 125164 101954 118591 599390 26 10 61  4  0
22  4 5427164 340036 3568604 4486256 9764    0 153748 85056 103264 299593 14  6 78  2  0
17  0 5503472 327456 3569100 4402056 12644 83144 124320 186513 605291 601057 27 11 58  3  0
44  4 5681804 337848 3460144 4389960 14508 185344 129400 298650 1466469 598595 29 12 55  4  0
35  4 5872580 332256 3314028 4426380 13528 196608 123908 296852 1327653 555245 26 11 59  4  0
 1  8 6147324 339288 3228020 4472960 7160 277608 65348 286680 498104 179941  9  6 80  6  0
 1 17 6147036 603688 3225496 4208492  452    0  6980 40365 12173 41127  2  1 84 14  0
30  6 6145536 662432 3226064 4136148 2032    0 16268 100283 38896 74446  3  1 83 13  0
20  1 6137976 540228 3227492 4130228 11860    0 134320 98433 119755 611367 28 10 58  4  0
18  3 6130356 391760 3228760 4151088 11560    0 136964 104004 105054 689462 30 11 56  4  0
15  3 6123952 378188 3194632 4165408 9228    0 114660 98100 66975 557166 25  9 62  3  0
