procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0 403976 127778592   9732 1534756    6   22  1160   661    1    1  2  1 97  1  0
 2  0 403976 126166320   9764 1534900    0    0    32    22 2532 3799  3  1 96  0  0
 2  0 403976 124468496   9780 1534856    0    0    20    13 2153 2575  3  1 96  0  0
 2  0 403976 122230264   9824 1535000    0    0    60   339 2312 3958  3  1 96  0  0
 1  1 403904 118918176 142280 1535100   84    0 135852    45 35225 7315  2  2 96  0  0
 1  1 403904 118328640 714440 1551696    0    0 572028     0 142091 13445  0  2 97  1  0
 2  0 403904 119103840 1175316 1564460    0    0 460788 32516 122695 11106  0  3 96  1  0
 2  0 403904 117607536 1273320 1712056    0    0 240588 32584 34879 7332  1  3 96  0  0
 1  1 403848 117293736 1324492 1973152   64    0 309520 63773 33927 10191  0  2 97  1  0
 1  1 403848 116975040 1359940 2253120    0    0 313232 64115 30899 9887  0  2 96  2  0
 1  1 403840 116669136 1402644 2512256   12    0 301532 63352 40857 8818  0  2 96  2  0
 0  1 403840 116360640 1440784 2779632    0    0 303592 63224 40087 8693  0  2 96  2  0
 1  1 403836 116034152 1445624 3098896    8    0 322848     4 14254 8930  0  2 96  2  0
 1  1 403836 115733616 1450360 3391660    0    0 296172 63661 23500 8263  0  2 97  1  0
 1  1 403836 115432384 1456204 3680888    0    0 293820 126099 47013 30256  0  2 97  0  0
 1  1 403836 115117248 1463152 3987060    0    0 311620 32576 16293 8489  0  2 97  1  0
 0  2 403836 114797088 1478432 4286924    0    0 315896 32528 18145 8310  0  2 97  1  0
 1  1 403836 114482904 1487212 4589592    0    0 310460 62848 24445 8053  0  2 97  0  0
 1  1 403816 114139816 1496356 4920772   20    0 339488    89 9845 9071  0  2 98  0  0
 2  0 403816 113828952 1511016 5214032    0    0 304812 62803 25733 8705  0  2 97  0  0
 1  1 403812 113523984 1528400 5497280    4    0 300948 62864 26153 8044  0  2 97  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1 403812 113217432 1552568 5777080    0    0 302440 63068 27546 8966  0  2 96  1  0
 1  1 403812 112899280 1591060 6053300    0    0 312260 63052 30811 8764  0  2 96  1  0
 1  1 403812 112593824 1631700 6315564    0    0 301188 63321 37501 8956  0  2 97  1  0
 1  1 403812 112286304 1649164 6602824    0    0 303968 64175 37405 8371  0  2 96  2  0
 1  1 403812 111984976 1668168 6881972    0    0 297316 63752 30534 7601  0  2 96  2  0
 1  1 403812 111678640 1690528 7163756    0    0 304500 58416 30566 8588  0  2 96  2  0
 1  0 403812 111360864 1712572 7456364    0    0 314348 31368 23244 7937  0  2 96  2  0
 2  1 403812 111022088 1736772 7766216    0    0 334404 27093 20115 9313  0  2 96  1  0
 2  0 403812 110707080 1759552 8053928    0    0 313760 58519 25991 8055  0  2 96  2  0
 1  1 403812 110391392 1781472 8341800    0    0 315848 58584 26413 8931  0  2 96  2  0
 2  0 403812 117761792 1797172 8502036    0    0 193540 58436 23103 6406  0  2 96  1  0
 1  0 403732 123086384 1801612 6240540    4    0  4388 58452 16896 3064  0  2 98  0  0
 1  0 403732 123098224 1810736 6219676    0    0  9152 57709 18314 3520  0  2 98  0  0
 1  0 403732 123116432 1819728 6191824    4    0  9040 18743 8174 3028  0  2 98  0  0
 1  0 403732 123134528 1829024 6166088    0    0  9320 43344 15591 3608  0  2 98  0  0
 1  0 403732 123158800 1835748 6134696    0    0  6676 63612 19013 2956  0  2 98  0  0
 1  0 403732 123186560 1841560 6100920    0    0  5760 63640 18548 3032  0  2 98  0  0
 1  0 403728 123295976 1844876 5986640    4    0  3492 63590 18367 4161  0  2 98  0  0
 1  0 403728 123321944 1851444 5954184    0    0  6564 78300 30280 24566  0  2 98  0  0
 1  0 403724 123349696 1857488 5920212    4    0  6056 16992 8485 2753  0  2 98  0  0
 1  0 403724 123374184 1864708 5887572    0    0  7172 32588 11795 3256  0  2 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 403724 123402232 1870532 5853356    0    0  5768 63564 18575 2659  0  2 98  0  0
 1  0 403724 123506032 1874028 5747884    0    0  3424 63724 18534 2843  0  2 98  0  0
 1  0 403724 123609520 1877164 5640580    0    0  3064 63748 18376 3073  0  2 98  0  0
 1  0 403724 123642800 1882912 5600776    0    0  5808     0 3358 2617  0  2 98  0  0
 1  0 403716 123672512 1887864 5562844   16    0  5224 63616 18790 3669  0  2 98  0  0
 1  0 403716 123705312 1893464 5525492    0    0  5556 63624 18480 2901  0  2 98  0  0
 1  0 403716 123734552 1899320 5489956    0    0  5776 63540 18594 3904  0  2 98  0  0
 1  0 402688 124076112 1902524 5220076    0    0  3772 63604 18362 2498  0  2 98  0  0
 1  0 402684 124182720 1909312 5107968    4    0  6828    16 3789 2925  0  2 98  0  0
 1  0 402684 124206704 1916628 5074252    0    0  7244 63540 19203 3437  0  2 98  0  0
 1  0 402684 124228128 1924056 5045328    0    0  7456 63548 19113 2579  0  2 98  0  0
 1  0 402684 124247656 1932612 5018484    0    0  8500 63640 19560 3602  0  2 98  0  0
 1  0 402684 124266864 1941488 4990840    0    0  8796 63786 19782 2857  0  2 98  0  0
 1  0 402048 126997472 1943852 2254204  752    0  3164     0 2570 3620  0  2 98  0  0
 1  0 402048 127752864 1952668 1491844    0    0  8748 63656 19618 2702  0  2 98  0  0
 0  1 402048 127765056 1964260 1467908    0    0 11652 63716 20231 3444  0  2 98  0  0
 1  0 402048 127777096 1977268 1440508    0    0 12864 22708 10135 3620  0  2 98  0  0
 0  1 402048 127793344 1991600 1410676    0    0 14336 41274 16337 3197  0  2 98  0  0
 1  0 402040 127807912 2006048 1382812   12    0 14388 63716 20883 3416  0  2 98  0  0
 1  0 402040 127819728 2022352 1354432    0    0 16240 63652 21457 3784  0  2 98  0  0
 1  0 402040 127829760 2040468 1326220    0    0 18044 63708 21876 3361  0  2 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0 402040 127843424 2059552 1293056    0    0 19100     0 6490 3131  0  2 98  0  0
 1  0 402040 127851824 2077772 1267292    0    0 18132 64778 22394 3959  0  2 98  0  0
 1  0 402040 127865120 2096076 1238180    0    0 18208 63440 21513 2966  0  2 98  0  0
 1  0 402040 127873280 2114848 1207904    0    0 18684 63348 22028 3779  0  2 98  0  0
 1  0 402040 127887664 2134100 1175684    0    0 19164 63540 21634 3861  0  2 98  0  0
 1  0 402040 127893200 2153472 1149104    0    0 19372     0 6778 3948  0  2 98  0  0
 1  0 402040 127901136 2169228 1126488    0    0 15648 126962 44939 25267  0  2 98  0  0
 1  0 402040 127908912 2184228 1103968    0    0 14896 32540 13578 3096  0  2 98  0  0
 1  0 402040 127916312 2196300 1083140    0    0 11968 32540 12687 3477  0  2 98  0  0
 1  1 402036 127925792 2204988 1064880    4    0  8592 63580 15158 3003  0  2 98  0  0
 1  0 402036 127932304 2211568 1053152    0    0  6580     4 7912 3288  0  2 98  0  0
 1  0 402036 127936448 2217612 1041660    0    0  5932 63740 19198 4074  0  2 98  0  0
 1  0 402036 127939920 2221204 1034416    0    0  3504 63596 18244 2857  0  2 98  0  0
 1  0 402036 127941512 2224504 1029176    0    0  3196 63644 17943 3568  0  2 98  0  0
 1  0 402036 127942176 2227624 1025312    0    0  3016 63560 18373 3673  0  2 98  0  0
 1  0 402036 127936560 2230520 1021440    0    0  2896     0 3025 3580  0  2 98  0  0
 1  0 402036 127935048 2233268 1020340    0    0  2636 63628 17988 3012  0  2 98  0  0
 1  0 402032 127933512 2235720 1017556    0    0  2384 63612 18296 3181  0  2 98  0  0
 1  0 402032 127932992 2238272 1015860    0    0  2452 63724 18008 3286  0  2 98  0  0
 1  0 402032 127930240 2240840 1016272    0    0  2464 63620 18360 3287  0  2 98  0  0
 1  0 402032 127927024 2243728 1017752    0    0  2884     0 2977 3563  0  2 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0 402032 127924464 2246476 1018680    0    0  2636 63798 18454 3475  0  2 98  0  0
 5  0 402032 127922176 2249152 1016956    0    0  2576 63544 18169 3354  0  2 98  0  0
 1  0 402032 127919392 2251892 1017432    0    0  2632 63632 18332 2834  0  2 98  0  0
 1  0 402032 127917456 2254832 1015384    0    0  2836 63564 18251 3164  0  2 98  0  0
 3  0 402032 127911368 2257552 1010516    0    0  2620 63844 18438 3820  0  2 98  0  0
 0  1 401748 127996752 2260392 933940  292    0  3196   122 2756 3396  0  2 98  0  0
 0  1 400376 127996968 2261008 933308 1340    0  1960    16 1923 3127  0  0 98  2  0
